t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
15.450,5.6763,5.0905,5.1770,3.2175,-5.6850,-5.1339,4.7924,3.6934
15.470,5.6765,5.0988,5.1770,3.2175,-5.6851,-5.1440,4.7971,3.7099
15.492,5.6766,5.1122,5.1836,3.2302,-5.6853,-5.1540,4.7971,3.7099
15.514,5.6768,5.1205,5.1836,3.2302,-5.6853,-5.1642,4.8018,3.7264
15.534,5.6769,5.1288,5.1836,3.2302,-5.6854,-5.1743,4.8018,3.7264
15.556,5.6771,5.1464,5.1836,3.2302,-5.6855,-5.1845,4.8063,3.7419
15.578,5.6772,5.1537,5.1836,3.2302,-5.6848,-5.2024,4.8111,3.7584
15.598,5.6774,5.1620,5.1836,3.2302,-5.6849,-5.2126,4.8111,3.7584
15.620,5.6776,5.1797,5.1836,3.2302,-5.6849,-5.2229,4.8158,3.7748
15.642,5.6777,5.1891,5.1836,3.2302,-5.6849,-5.2332,4.8203,3.7903
15.662,5.6777,5.1974,5.1836,3.2302,-5.6849,-5.2435,4.8203,3.7903
15.684,5.6779,5.2130,5.1836,3.2302,-5.6841,-5.2559,4.8250,3.8068
15.706,5.6779,5.2193,5.1757,3.2410,-5.6840,-5.2662,4.7716,3.6590
15.726,5.6780,5.2276,5.1757,3.2410,-5.6840,-5.2766,4.7716,3.6590
15.748,5.6780,5.2464,5.1757,3.2410,-5.6839,-5.2921,4.7753,3.6723
15.770,5.6780,5.2537,5.1757,3.2410,-5.6838,-5.3024,4.7792,3.6865
15.790,5.6781,5.2620,5.1757,3.2410,-5.6834,-5.3139,4.7792,3.6865
15.812,5.6781,5.2787,5.1757,3.2410,-5.6833,-5.3242,4.7831,3.7006
15.834,5.6781,5.2870,5.1757,3.2410,-5.6832,-5.3346,4.7831,3.7006
15.854,5.6782,5.2953,5.1757,3.2410,-5.6832,-5.3449,4.7868,3.7139
15.876,5.6783,5.3109,5.1757,3.2410,-5.6831,-5.3552,4.7907,3.7280
15.898,5.6784,5.3223,5.1967,3.2274,-5.6861,-5.3718,4.7907,3.7280
15.918,5.6785,5.3306,5.1967,3.2274,-5.6861,-5.3822,4.7947,3.7422
15.940,5.6786,5.3399,5.1967,3.2274,-5.6861,-5.3925,4.7983,3.7555
15.962,5.6788,5.3564,5.1967,3.2274,-5.6861,-5.4028,4.7983,3.7555
15.982,5.6788,5.3636,5.1967,3.2274,-5.6848,-5.4142,4.8023,3.7696
16.004,5.6789,5.3719,5.1967,3.2274,-5.6848,-5.4245,4.8062,3.7838
16.026,5.6791,5.3905,5.1967,3.2274,-5.6847,-5.4347,4.8062,3.7838
16.046,5.6791,5.3987,5.1967,3.2274,-5.6847,-5.4450,4.8099,3.7971
16.068,5.6792,5.4070,5.1967,3.2274,-5.6845,-5.4605,4.8099,3.7971
16.090,5.6793,5.4214,5.1967,3.2274,-5.6836,-5.4701,4.8138,3.8112
16.110,5.6795,5.4338,5.2148,3.2550,-5.6836,-5.4804,4.8085,3.6854
16.132,5.6796,5.4430,5.2148,3.2550,-5.6835,-5.4906,4.8085,3.6854
16.154,5.6797,5.4523,5.2148,3.2550,-5.6835,-5.5009,4.8121,3.6968
16.174,5.6798,5.4605,5.2148,3.2550,-5.6834,-5.5111,4.8158,3.7089
16.196,5.6800,5.4769,5.2148,3.2550,-5.6821,-5.5223,4.8158,3.7089
16.218,5.6802,5.4851,5.2148,3.2550,-5.6820,-5.5377,4.8196,3.7211
16.238,5.6803,5.4933,5.2148,3.2550,-5.6820,-5.5480,4.8232,3.7325
16.260,5.6805,5.5097,5.2148,3.2550,-5.6819,-5.5582,4.8232,3.7325
16.282,5.6805,5.5169,5.2148,3.2550,-5.6791,-5.5725,4.8270,3.7447
16.302,5.6806,5.5292,5.2652,3.2751,-5.6790,-5.5828,4.8270,3.7447
16.324,5.6806,5.5374,5.2652,3.2751,-5.6788,-5.5931,4.8308,3.7568
16.346,5.6805,5.5548,5.2652,3.2751,-5.6786,-5.6034,4.8343,3.7682
16.366,5.6805,5.5619,5.2652,3.2751,-5.6784,-5.6138,4.8343,3.7682
16.388,5.6803,5.5763,5.2652,3.2751,-5.6772,-5.6279,4.8381,3.7804
16.410,5.6802,5.5844,5.2652,3.2751,-5.6768,-5.6382,4.8419,3.7925
16.430,5.6801,5.5936,5.2652,3.2751,-5.6764,-5.6484,4.8419,3.7925
16.452,5.6799,5.6018,5.2652,3.2751,-5.6760,-5.6587,4.8454,3.8040
16.474,5.6795,5.6182,5.2652,3.2751,-5.6756,-5.6690,4.8492,3.8161
16.494,5.6793,5.6263,5.2824,3.2989,-5.6756,-5.6797,4.8492,3.8161
16.516,5.6788,5.6406,5.2824,3.2989,-5.6752,-5.6900,4.8663,3.7452
16.538,5.6785,5.6498,5.2824,3.2989,-5.6745,-5.7054,4.8700,3.7555
16.558,5.6782,5.6580,5.2824,3.2989,-5.6739,-5.7157,4.8700,3.7555
16.580,5.6776,5.6732,5.2824,3.2989,-5.6729,-5.7266,4.8740,3.7664
16.602,5.6772,5.6814,5.2824,3.2989,-5.6724,-5.7369,4.8740,3.7664
16.622,5.6768,5.6905,5.2824,3.2989,-5.6718,-5.7471,4.8780,3.7774
16.644,5.6760,5.7068,5.2824,3.2989,-5.6711,-5.7574,4.8817,3.7877
16.666,5.6755,5.7149,5.2824,3.2989,-5.6705,-5.7677,4.8817,3.7877
16.686,5.6751,5.7221,5.2824,3.2989,-5.6699,-5.7785,4.8857,3.7986
16.708,5.6745,5.7322,5.3060,3.3489,-5.6688,-5.7939,4.8896,3.8096
16.730,5.6734,5.7485,5.3060,3.3489,-5.6680,-5.8041,4.8896,3.8096
16.750,5.6729,5.7566,5.3060,3.3489,-5.6672,-5.8144,4.8934,3.8199
16.772,5.6718,5.7718,5.3060,3.3489,-5.6664,-5.8247,4.8974,3.8309
16.794,5.6712,5.7799,5.3060,3.3489,-5.6640,-5.8339,4.8974,3.8309
16.814,5.6705,5.7880,5.3060,3.3489,-5.6631,-5.8441,4.9013,3.8418
16.836,5.6699,5.7961,5.3060,3.3489,-5.6621,-5.8543,4.9051,3.8521
16.858,5.6683,5.8133,5.3060,3.3489,-5.6607,-5.8696,4.9051,3.8521
16.878,5.6676,5.8215,5.3060,3.3489,-5.6587,-5.8737,4.9091,3.8631
16.900,5.6663,5.8346,5.3130,3.3943,-5.6576,-5.8838,4.9091,3.8631
16.922,5.6655,5.8428,5.3130,3.3943,-5.6565,-5.8938,4.8797,3.8463
16.942,5.6646,5.8519,5.3130,3.3943,-5.6554,-5.9039,4.8830,3.8562
16.964,5.6629,5.8681,5.3130,3.3943,-5.6543,-5.9140,4.8830,3.8562
16.986,5.6622,5.8752,5.3130,3.3943,-5.6520,-5.9254,4.8865,3.8667
17.006,5.6605,5.8904,5.3130,3.3943,-5.6508,-5.9355,4.8900,3.8773
17.028,5.6595,5.8985,5.3130,3.3943,-5.6488,-5.9506,4.8900,3.8773
17.050,5.6583,5.9076,5.3130,3.3943,-5.6473,-5.9607,4.8933,3.8872
17.070,5.6562,5.9228,5.3130,3.3943,-5.6457,-5.9707,4.8968,3.8978
17.092,5.6551,5.9300,5.3130,3.3943,-5.6428,-5.9820,4.8968,3.8978
17.114,5.6530,5.9442,5.3249,3.4240,-5.6411,-5.9921,4.9003,3.9083
17.134,5.6517,5.9523,5.3249,3.4240,-5.6393,-6.0022,4.9003,3.9083
17.156,5.6503,5.9605,5.3249,3.4240,-5.6375,-6.0123,4.9036,3.9183
17.178,5.6475,5.9767,5.3249,3.4240,-5.6333,-6.0275,4.9071,3.9288
17.198,5.6460,5.9849,5.3249,3.4240,-5.6313,-6.0376,4.9071,3.9288
17.220,5.6444,5.9940,5.3249,3.4240,-5.6293,-6.0477,4.9106,3.9394
17.242,5.6415,6.0092,5.3249,3.4240,-5.6272,-6.0578,4.9139,3.9493
17.262,5.6401,6.0163,5.3249,3.4240,-5.6253,-6.0679,4.9139,3.9493
17.284,5.6371,6.0316,5.3249,3.4240,-5.6177,-6.0794,4.9174,3.9599
17.306,5.6354,6.0397,5.3249,3.4240,-5.6158,-6.0896,4.9209,3.9704
17.328,5.6337,6.0479,5.3249,3.4240,-5.6129,-6.1049,4.9209,3.9704
17.348,5.6301,6.0642,5.3249,3.4240,-5.6108,-6.1150,4.9242,3.9804
17.370,5.6283,6.0724,5.3249,3.4240,-5.6088,-6.1252,4.9276,3.9909
17.392,5.6265,6.0806,5.3249,3.4240,-5.6068,-6.1348,4.9276,3.9909
17.412,5.6247,6.0887,5.3249,3.4240,-5.6046,-6.1450,4.9311,4.0015
17.434,5.6207,6.1061,5.3249,3.4240,-5.6024,-6.1552,4.9311,4.0015
17.456,5.6188,6.1143,5.3249,3.4240,-5.6002,-6.1654,4.9344,4.0114
17.476,5.6169,6.1225,5.3249,3.4240,-5.5979,-6.1756,4.9379,4.0219
17.498,5.6135,6.1369,5.3249,3.4240,-5.5957,-6.1925,4.9379,4.0219
17.520,5.6111,6.1471,5.2810,3.6979,-5.5934,-6.2027,4.9414,4.0325
17.540,5.6089,6.1563,5.2810,3.6979,-5.5910,-6.2129,4.8392,4.1140
17.562,5.6053,6.1717,5.2810,3.6979,-5.5887,-6.2231,4.8392,4.1140
17.584,5.6033,6.1798,5.2810,3.6979,-5.5874,-6.2414,4.8412,4.1256
17.604,5.6014,6.1880,5.2810,3.6979,-5.5850,-6.2517,4.8432,4.1371
17.626,5.5975,6.2042,5.2810,3.6979,-5.5826,-6.2620,4.8432,4.1371
17.648,5.5956,6.2123,5.2810,3.6979,-5.5789,-6.2775,4.8451,4.1480
17.668,5.5936,6.2204,5.2810,3.6979,-5.5765,-6.2877,4.8451,4.1480
17.690,5.5897,6.2365,5.2810,3.6979,-5.5746,-6.2980,4.8471,4.1596
17.712,5.5880,6.2436,5.2810,3.6979,-5.5722,-6.3082,4.8491,4.1712
17.732,5.5843,6.2587,5.2810,3.6979,-5.5697,-6.3184,4.8491,4.1712
17.754,5.5823,6.2667,5.2810,3.6979,-5.5673,-6.3287,4.8510,4.1820
17.776,5.5786,6.2818,5.2810,3.6979,-5.5649,-6.3389,4.8530,4.1936
17.796,5.5766,6.2899,5.2810,3.6979,-5.5602,-6.3500,4.8530,4.1936
17.818,5.5746,6.2979,5.2810,3.6979,-5.5564,-6.3653,4.8550,4.2052
17.840,5.5706,6.3139,5.2810,3.6979,-5.5539,-6.3755,4.8569,4.2160
17.860,5.5685,6.3219,5.2810,3.6979,-5.5514,-6.3857,4.8569,4.2160
17.882,5.5665,6.3299,5.2810,3.6979,-5.5498,-6.3930,4.8589,4.2276
17.904,5.5626,6.3449,5.2810,3.6979,-5.5472,-6.4031,4.8609,4.2392
17.924,5.5611,6.3509,5.2861,3.7690,-5.5446,-6.4132,4.8609,4.2392
17.946,5.5577,6.3639,5.2861,3.7690,-5.5420,-6.4234,4.8322,4.1762
17.968,5.5556,6.3719,5.2861,3.7690,-5.5380,-6.4385,4.8322,4.1762
17.988,5.5516,6.3868,5.2861,3.7690,-5.5382,-6.4481,4.8337,4.1868
18.010,5.5498,6.3938,5.2861,3.7690,-5.5355,-6.4582,4.8353,4.1973
18.032,5.5474,6.4028,5.2861,3.7690,-5.5327,-6.4683,4.8353,4.1973
18.052,5.5429,6.4197,5.2861,3.7690,-5.5300,-6.4784,4.8368,4.2072
18.074,5.5410,6.4266,5.2861,3.7690,-5.5272,-6.4885,4.8384,4.2177
18.096,5.5389,6.4346,5.2861,3.7690,-5.5248,-6.4966,4.8384,4.2177
18.116,5.5343,6.4514,5.2861,3.7690,-5.5221,-6.5066,4.8399,4.2282
18.138,5.5319,6.4603,5.2861,3.7690,-5.5179,-6.5217,4.8414,4.2381
18.160,5.5298,6.4683,5.2861,3.7690,-5.5152,-6.5317,4.8414,4.2381
18.180,5.5258,6.4831,5.2861,3.7690,-5.5134,-6.5383,4.8430,4.2486
18.202,5.5242,6.4890,5.2745,3.8353,-5.5106,-6.5482,4.8430,4.2486
18.224,5.5198,6.5048,5.2745,3.8353,-5.5078,-6.5581,4.7934,4.2382
18.244,5.5177,6.5127,5.2745,3.8353,-5.5050,-6.5680,4.7942,4.2478
18.266,5.5155,6.5206,5.2745,3.8353,-5.5022,-6.5779,4.7942,4.2478
18.288,5.5133,6.5285,5.2745,3.8353,-5.4999,-6.5890,4.7950,4.2581
18.308,5.5090,6.5443,5.2745,3.8353,-5.4971,-6.5988,4.7959,4.2683
18.330,5.5065,6.5532,5.2745,3.8353,-5.4943,-6.6086,4.7959,4.2683
18.352,5.5040,6.5620,5.2745,3.8353,-5.4915,-6.6184,4.7967,4.2779
18.372,5.4999,6.5768,5.2745,3.8353,-5.4886,-6.6282,4.7975,4.2881
18.394,5.4969,6.5876,5.2745,3.8353,-5.4853,-6.6375,4.7975,4.2881
18.416,5.4944,6.5964,5.2745,3.8353,-5.4811,-6.6521,4.7984,4.2984
18.436,5.4930,6.6013,5.2158,4.1609,-5.4797,-6.6570,4.7992,4.3080
18.458,5.4885,6.6170,5.2158,4.1609,-5.4754,-6.6716,4.7992,4.3080
18.480,5.4863,6.6249,5.2158,4.1609,-5.4732,-6.6800,4.8000,4.3182
18.500,5.4820,6.6396,5.2158,4.1609,-5.4703,-6.6897,4.8000,4.3182
18.522,5.4797,6.6475,5.2158,4.1609,-5.4674,-6.6994,4.8009,4.3284
18.544,5.4771,6.6563,5.2158,4.1609,-5.4645,-6.7090,4.8017,4.3381
18.564,5.4744,6.6651,5.2158,4.1609,-5.4615,-6.7187,4.8017,4.3381
18.586,5.4697,6.6808,5.2158,4.1609,-5.4595,-6.7251,4.8025,4.3483
18.608,5.4676,6.6876,5.2158,4.1609,-5.4550,-6.7394,4.8034,4.3585
18.628,5.4640,6.6994,5.1942,4.5306,-5.4519,-6.7490,4.8034,4.3585
18.650,5.4619,6.7062,5.1942,4.5306,-5.4488,-6.7585,4.6363,4.8273
18.672,5.4573,6.7209,5.1942,4.5306,-5.4457,-6.7680,4.6348,4.8440
18.692,5.4549,6.7287,5.1942,4.5306,-5.4414,-6.7805,4.6348,4.8440
18.714,5.4502,6.7433,5.1942,4.5306,-5.4382,-6.7901,4.6333,4.8608
18.736,5.4474,6.7521,5.1942,4.5306,-5.4334,-6.8043,4.6318,4.8766
18.756,5.4449,6.7598,5.1942,4.5306,-5.4318,-6.8091,4.6318,4.8766
18.778,5.4398,6.7752,5.1942,4.5306,-5.4268,-6.8232,4.6303,4.8933
18.800,5.4378,6.7810,5.1942,4.5306,-5.4221,-6.8310,4.6303,4.8933
18.820,5.4329,6.7953,5.1942,4.5306,-5.4187,-6.8402,4.6287,4.9101
18.842,5.4293,6.8058,5.1728,4.7925,-5.4154,-6.8494,4.6273,4.9258
18.864,5.4269,6.8124,5.1728,4.7925,-5.4120,-6.8586,4.6273,4.9258
18.884,5.4246,6.8191,5.1728,4.7925,-5.4057,-6.8717,4.6257,4.9426
18.906,5.4198,6.8323,5.1728,4.7925,-5.4023,-6.8808,4.6242,4.9594
18.928,5.4170,6.8399,5.1728,4.7925,-5.3970,-6.8945,4.6242,4.9594
18.948,5.4113,6.8550,5.1728,4.7925,-5.3935,-6.9036,4.6227,4.9751
18.970,5.4085,6.8625,5.1728,4.7925,-5.3899,-6.9127,4.6212,4.9919
18.992,5.4042,6.8737,5.1728,4.7925,-5.3877,-6.9220,4.6212,4.9919
19.012,5.4017,6.8803,5.1728,4.7925,-5.3841,-6.9310,4.6197,5.0086
19.034,5.3971,6.8925,5.1591,5.1620,-5.3806,-6.9400,4.6197,5.0086
19.056,5.3926,6.9047,5.1591,5.1620,-5.3770,-6.9491,4.5151,5.4266
19.076,5.3901,6.9113,5.1591,5.1620,-5.3735,-6.9581,4.5121,5.4491
19.098,5.3856,6.9236,5.1591,5.1620,-5.3679,-6.9710,4.5121,5.4491
19.120,5.3804,6.9379,5.1591,5.1620,-5.3644,-6.9800,4.5091,5.4716
19.140,5.3773,6.9464,5.1591,5.1620,-5.3610,-6.9891,4.5062,5.4928
19.162,5.3746,6.9540,5.1591,5.1620,-5.3576,-6.9981,4.5062,5.4928
19.184,5.3697,6.9682,5.1591,5.1620,-5.3537,-7.0066,4.5032,5.5154
19.206,5.3677,6.9739,5.1591,5.1620,-5.3504,-7.0155,4.5002,5.5379
19.226,5.3635,6.9862,5.1591,5.1620,-5.3456,-7.0290,4.5002,5.5379
19.248,5.3603,6.9957,5.1837,5.2074,-5.3424,-7.0379,4.4973,5.5591
19.270,5.3577,7.0032,5.1837,5.2074,-5.3393,-7.0469,4.4943,5.5816
19.290,5.3530,7.0174,5.1837,5.2074,-5.3361,-7.0551,4.4943,5.5816
19.312,5.3505,7.0250,5.1837,5.2074,-5.3329,-7.0640,4.4913,5.6041
19.334,5.3479,7.0326,5.1837,5.2074,-5.3298,-7.0729,4.4913,5.6041
19.354,5.3426,7.0486,5.1837,5.2074,-5.3267,-7.0818,4.4885,5.6253
19.376,5.3401,7.0562,5.1837,5.2074,-5.3236,-7.0907,4.4855,5.6478
19.398,5.3376,7.0637,5.1837,5.2074,-5.3181,-7.1038,4.4855,5.6478
19.418,5.3328,7.0779,5.1837,5.2074,-5.3152,-7.1128,4.4824,5.6704
19.440,5.3293,7.0883,5.2088,5.2326,-5.3122,-7.1218,4.5501,5.5135
19.462,5.3268,7.0959,5.2088,5.2326,-5.3093,-7.1309,4.5501,5.5135
19.482,5.3246,7.1025,5.2088,5.2326,-5.3064,-7.1399,4.5481,5.5335
19.504,5.3201,7.1157,5.2088,5.2326,-5.3048,-7.1518,4.5461,5.5535
19.526,5.3172,7.1243,5.2088,5.2326,-5.3018,-7.1609,4.5461,5.5535
19.546,5.3143,7.1328,5.2088,5.2326,-5.2988,-7.1700,4.5442,5.5723
19.568,5.3094,7.1469,5.2088,5.2326,-5.2942,-7.1836,4.5442,5.5723
19.590,5.3071,7.1535,5.2088,5.2326,-5.2882,-7.1952,4.5422,5.5923
19.610,5.3019,7.1686,5.2088,5.2326,-5.2852,-7.2042,4.5401,5.6122
19.632,5.2986,7.1780,5.1473,5.0898,-5.2821,-7.2133,4.5401,5.6122
19.654,5.2962,7.1846,5.1473,5.0898,-5.2790,-7.2223,4.5383,5.6310
19.674,5.2909,7.1996,5.1473,5.0898,-5.2758,-7.2312,4.5362,5.6510
19.696,5.2885,7.2061,5.1473,5.0898,-5.2711,-7.2429,4.5362,5.6510
19.718,5.2834,7.2202,5.1473,5.0898,-5.2662,-7.2564,4.5342,5.6710
19.738,5.2803,7.2286,5.1473,5.0898,-5.2630,-7.2653,4.5323,5.6898
19.760,5.2776,7.2360,5.1473,5.0898,-5.2597,-7.2743,4.5323,5.6898
19.782,5.2724,7.2500,5.1473,5.0898,-5.2564,-7.2832,4.5303,5.7098
19.802,5.2703,7.2556,5.1473,5.0898,-5.2491,-7.3001,4.5303,5.7098
19.824,5.2653,7.2686,5.1473,5.0898,-5.2457,-7.3092,4.5283,5.7298
19.846,5.2635,7.2732,5.1623,4.7740,-5.2422,-7.3183,4.5824,5.0930
19.866,5.2576,7.2880,5.1623,4.7740,-5.2386,-7.3274,4.5824,5.0930
19.888,5.2545,7.2954,5.1623,4.7740,-5.2317,-7.3417,4.5812,5.1036
19.910,5.2495,7.3073,5.1623,4.7740,-5.2282,-7.3506,4.5800,5.1143
19.930,5.2469,7.3138,5.1623,4.7740,-5.2247,-7.3594,4.5800,5.1143
19.952,5.2413,7.3276,5.1623,4.7740,-5.2212,-7.3682,4.5788,5.1243
19.974,5.2387,7.3341,5.1623,4.7740,-5.2178,-7.3771,4.5776,5.1349
19.994,5.2339,7.3460,5.1623,4.7740,-5.2123,-7.3876,4.5776,5.1349
20.016,5.2309,7.3534,5.1623,4.7740,-5.2089,-7.3964,4.5764,5.1455
20.038,5.2265,7.3645,5.1266,4.7798,-5.2038,-7.4097,4.5753,5.1555
20.058,5.2236,7.3718,5.1266,4.7798,-5.2005,-7.4186,4.5753,5.1555
20.080,5.2182,7.3857,5.1266,4.7798,-5.1971,-7.4275,4.5740,5.1662
20.102,5.2160,7.3912,5.1266,4.7798,-5.1916,-7.4363,4.5740,5.1662
20.122,5.2102,7.4059,5.1266,4.7798,-5.1883,-7.4451,4.5728,5.1768
20.144,5.2069,7.4142,5.1266,4.7798,-5.1849,-7.4539,4.5717,5.1868
20.166,5.2044,7.4207,5.1266,4.7798,-5.1815,-7.4627,4.5717,5.1868
20.186,5.1988,7.4345,5.1266,4.7798,-5.1721,-7.4786,4.5705,5.1974
20.208,5.1969,7.4391,5.1266,4.7798,-5.1685,-7.4874,4.5693,5.2081
20.230,5.1911,7.4528,5.1158,4.8316,-5.1649,-7.4961,4.5693,5.2081
20.250,5.1860,7.4647,5.1158,4.8316,-5.1613,-7.5049,4.5271,5.1439
20.272,5.1828,7.4719,5.1158,4.8316,-5.1576,-7.5136,4.5253,5.1534
20.294,5.1780,7.4829,5.1158,4.8316,-5.1538,-7.5223,4.5253,5.1534
20.314,5.1752,7.4892,5.1158,4.8316,-5.1484,-7.5314,4.5235,5.1630
20.336,5.1682,7.5046,5.1158,4.8316,-5.1446,-7.5400,4.5218,5.1720
20.358,5.1648,7.5118,5.1158,4.8316,-5.1388,-7.5529,4.5218,5.1720
20.378,5.1615,7.5190,5.1158,4.8316,-5.1349,-7.5614,4.5200,5.1816
20.400,5.1572,7.5280,5.1158,4.8316,-5.1293,-7.5697,4.5200,5.1816
20.422,5.1504,7.5423,5.1158,4.8316,-5.1253,-7.5782,4.5182,5.1911
20.442,5.1482,7.5468,5.1008,4.8517,-5.1212,-7.5866,4.5165,5.2001
20.464,5.1416,7.5602,5.1008,4.8517,-5.1171,-7.5951,4.5165,5.2001
20.486,5.1381,7.5673,5.1008,4.8517,-5.1108,-7.6077,4.5147,5.2097
20.506,5.1323,7.5788,5.1008,4.8517,-5.1078,-7.6120,4.5129,5.2193
20.528,5.1287,7.5859,5.1008,4.8517,-5.1015,-7.6246,4.5129,5.2193
20.550,5.1247,7.5938,5.1008,4.8517,-5.0972,-7.6329,4.5113,5.2283
20.570,5.1174,7.6079,5.1008,4.8517,-5.0929,-7.6412,4.5095,5.2378
20.592,5.1128,7.6167,5.1008,4.8517,-5.0886,-7.6494,4.5095,5.2378
20.614,5.1095,7.6228,5.1008,4.8517,-5.0821,-7.6624,4.5076,5.2474
20.634,5.1030,7.6351,5.0755,4.8936,-5.0777,-7.6707,4.5076,5.2474
20.656,5.0992,7.6420,5.0755,4.8936,-5.0732,-7.6790,4.4761,5.1992
20.678,5.0955,7.6490,5.0755,4.8936,-5.0664,-7.6913,4.4739,5.2080
20.698,5.0893,7.6603,5.0755,4.8936,-5.0601,-7.7012,4.4739,5.2080
20.720,5.0816,7.6741,5.0755,4.8936,-5.0556,-7.7095,4.4717,5.2167
20.742,5.0772,7.6819,5.0755,4.8936,-5.0510,-7.7177,4.4696,5.2250
20.762,5.0738,7.6879,5.0755,4.8936,-5.0464,-7.7259,4.4696,5.2250
20.784,5.0665,7.7008,5.0755,4.8936,-5.0418,-7.7341,4.4673,5.2337
20.806,5.0611,7.7102,5.0755,4.8936,-5.0392,-7.7434,4.4651,5.2424
20.826,5.0571,7.7171,5.0237,4.9226,-5.0346,-7.7516,4.4651,5.2424
20.848,5.0506,7.7282,5.0237,4.9226,-5.0275,-7.7638,4.4630,5.2507
20.870,5.0466,7.7350,5.0237,4.9226,-5.0228,-7.7720,4.4608,5.2594
20.890,5.0400,7.7460,5.0237,4.9226,-5.0180,-7.7801,4.4608,5.2594
20.912,5.0360,7.7528,5.0237,4.9226,-5.0122,-7.7901,4.4585,5.2682
20.934,5.0319,7.7595,5.0237,4.9226,-5.0073,-7.7983,4.4585,5.2682
20.954,5.0232,7.7738,5.0237,4.9226,-5.0024,-7.8064,4.4564,5.2764
20.976,5.0195,7.7797,5.0237,4.9226,-4.9974,-7.8145,4.4542,5.2851
20.998,5.0144,7.7881,5.0237,4.9226,-4.9876,-7.8284,4.4542,5.2851
21.018,5.0065,7.8006,5.0237,4.9226,-4.9826,-7.8365,4.4520,5.2939
21.040,5.0039,7.8048,4.9978,4.9697,-4.9775,-7.8445,4.3882,5.2598
21.062,4.9954,7.8181,4.9978,4.9697,-4.9724,-7.8526,4.3882,5.2598
21.082,4.9912,7.8247,4.9978,4.9697,-4.9673,-7.8606,4.3851,5.2680
21.104,4.9837,7.8363,4.9978,4.9697,-4.9596,-7.8712,4.3819,5.2761
21.126,4.9789,7.8437,4.9978,4.9697,-4.9545,-7.8793,4.3819,5.2761
21.148,4.9746,7.8503,4.9978,4.9697,-4.9468,-7.8914,4.3790,5.2838
21.168,4.9702,7.8569,4.9978,4.9697,-4.9416,-7.8995,4.3790,5.2838
21.190,4.9610,7.8708,4.9978,4.9697,-4.9363,-7.9075,4.3759,5.2919
21.212,4.9566,7.8773,4.9978,4.9697,-4.9308,-7.9162,4.3728,5.3001
21.232,4.9495,7.8879,4.9978,4.9697,-4.9255,-7.9242,4.3728,5.3001
21.254,4.9461,7.8927,4.9302,5.0143,-4.9201,-7.9322,4.3698,5.3077
21.276,4.9367,7.9065,4.9302,5.0143,-4.9148,-7.9402,4.3667,5.3159
21.296,4.9333,7.9113,4.9302,5.0143,-4.9088,-7.9523,4.3667,5.3159
21.318,4.9289,7.9178,4.9302,5.0143,-4.9033,-7.9603,4.3636,5.3240
21.340,4.9193,7.9314,4.9302,5.0143,-4.8978,-7.9682,4.3607,5.3316
21.360,4.9147,7.9378,4.9302,5.0143,-4.8922,-7.9761,4.3607,5.3316
21.382,4.9102,7.9442,4.9302,5.0143,-4.8866,-7.9840,4.3576,5.3398
21.404,4.9051,7.9514,4.9302,5.0143,-4.8812,-7.9933,4.3544,5.3479
21.424,4.8953,7.9649,4.9302,5.0143,-4.8755,-8.0012,4.3544,5.3479
21.446,4.8901,7.9720,4.9302,5.0143,-4.8698,-8.0091,4.3515,5.3556
21.468,4.8825,7.9822,4.8903,5.2205,-4.8611,-8.0208,4.3515,5.3556
21.488,4.8759,7.9907,4.8903,5.2205,-4.8543,-8.0274,4.2340,5.4840
21.510,4.8709,7.9969,4.8903,5.2205,-4.8481,-8.0350,4.2292,5.4938
21.532,4.8653,8.0037,4.8903,5.2205,-4.8419,-8.0426,4.2292,5.4938
21.552,4.8596,8.0105,4.8903,5.2205,-4.8355,-8.0501,4.2248,5.5031
21.574,4.8493,8.0224,4.8903,5.2205,-4.8291,-8.0575,4.2200,5.5130
21.596,4.8441,8.0284,4.8903,5.2205,-4.8226,-8.0649,4.2200,5.5130
21.616,4.8382,8.0350,4.8903,5.2205,-4.8161,-8.0728,4.2152,5.5229
21.636,4.8296,8.0445,4.8145,5.5976,-4.8095,-8.0802,4.2108,5.5321
21.658,4.8250,8.0496,4.8145,5.5976,-4.7996,-8.0911,4.2108,5.5321
21.680,4.8144,8.0613,4.8145,5.5976,-4.7929,-8.0984,4.2060,5.5420
21.702,4.8110,8.0649,4.8145,5.5976,-4.7872,-8.1046,4.2060,5.5420
21.722,4.8050,8.0714,4.8145,5.5976,-4.7805,-8.1118,4.2012,5.5519
21.744,4.7943,8.0829,4.8145,5.5976,-4.7739,-8.1190,4.1967,5.5612
21.764,4.7889,8.0886,4.8145,5.5976,-4.7672,-8.1261,4.1967,5.5612
21.786,4.7781,8.1000,4.8145,5.5976,-4.7572,-8.1369,4.1920,5.5710
21.808,4.7720,8.1064,4.8145,5.5976,-4.7547,-8.1439,4.1872,5.5809
21.830,4.7638,8.1150,4.8145,5.5976,-4.7480,-8.1510,4.1872,5.5809
21.850,4.7604,8.1185,4.7713,6.0872,-4.7413,-8.1581,4.1827,5.5902
21.872,4.7495,8.1298,4.7713,6.0872,-4.7345,-8.1652,3.9792,6.2772
21.892,4.7433,8.1362,4.7713,6.0872,-4.7278,-8.1723,3.9792,6.2772
