t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
8.258,3.7098,1.7076,-3.6440,-1.7078,5.4871,1.8156
8.280,3.7147,1.7137,-3.6544,-1.7189,5.4871,1.8156
8.300,3.7203,1.7206,-3.6608,-1.7265,5.4987,1.8282
8.322,3.7307,1.7338,-3.6672,-1.7341,5.5089,1.8404
8.344,3.7363,1.7408,-3.6735,-1.7417,5.5089,1.8404
8.364,3.7412,1.7470,-3.6775,-1.7447,5.5197,1.8534
8.386,3.7467,1.7540,-3.6838,-1.7522,5.5280,1.8616
8.408,3.7522,1.7610,-3.6933,-1.7635,5.5280,1.8616
8.428,3.7632,1.7752,-3.6965,-1.7673,5.5380,1.8737
8.450,3.7681,1.7815,-3.7060,-1.7787,5.5380,1.8737
8.472,3.7736,1.7885,-3.7106,-1.7852,5.5488,1.8868
8.492,3.7791,1.7957,-3.7169,-1.7928,5.5578,1.8985
8.514,3.7839,1.8020,-3.7231,-1.8004,5.5578,1.8985
8.536,3.7949,1.8163,-3.7294,-1.8080,5.5677,1.9107
8.556,3.8003,1.8234,-3.7356,-1.8156,5.5783,1.9238
8.578,3.8057,1.8306,-3.7439,-1.8249,5.5783,1.9238
8.600,3.8112,1.8377,-3.7532,-1.8363,5.5909,1.9384
8.620,3.8166,1.8449,-3.7594,-1.8440,5.6008,1.9507
8.642,3.8268,1.8585,-3.7657,-1.8517,5.6008,1.9507
8.664,3.8322,1.8657,-3.7709,-1.8598,5.6104,1.9642
8.684,3.8370,1.8721,-3.7770,-1.8676,5.6104,1.9642
8.706,3.8471,1.8858,-3.7831,-1.8753,5.6207,1.9774
8.728,3.8525,1.8930,-3.7923,-1.8869,5.6305,1.9898
8.748,3.8572,1.8994,-3.7954,-1.8908,5.6305,1.9898
8.770,3.8625,1.9067,-3.8060,-1.9048,5.6408,2.0030
8.792,3.8726,1.9204,-3.8121,-1.9126,5.6526,2.0187
8.812,3.8779,1.9277,-3.8182,-1.9205,5.6526,2.0187
8.834,3.8826,1.9342,-3.8243,-1.9283,5.6624,2.0313
8.856,3.8873,1.9407,-3.8303,-1.9362,5.6726,2.0446
8.876,3.8925,1.9480,-3.8373,-1.9498,5.6726,2.0446
8.898,3.9031,1.9626,-3.8434,-1.9578,5.6838,2.0640
8.920,3.9083,1.9699,-3.8525,-1.9698,5.6934,2.0769
8.940,3.9130,1.9764,-3.8585,-1.9778,5.6934,2.0769
8.962,3.9183,1.9838,-3.8643,-1.9874,5.7036,2.0904
8.984,3.9289,1.9984,-3.8703,-1.9955,5.7036,2.0904
9.004,3.9336,2.0050,-3.8764,-2.0036,5.7136,2.1058
9.026,3.9388,2.0123,-3.8824,-2.0117,5.7232,2.1188
9.048,3.9441,2.0197,-3.8885,-2.0198,5.7232,2.1188
9.068,3.9493,2.0270,-3.8959,-2.0334,5.7334,2.1325
9.090,3.9592,2.0410,-3.9019,-2.0415,5.7420,2.1478
9.112,3.9644,2.0483,-3.9079,-2.0497,5.7420,2.1478
9.132,3.9697,2.0557,-3.9138,-2.0579,5.7515,2.1609
9.154,3.9743,2.0623,-3.9198,-2.0661,5.7616,2.1748
9.176,3.9835,2.0755,-3.9298,-2.0765,5.7616,2.1748
9.196,3.9887,2.0829,-3.9359,-2.0847,5.7759,2.1911
9.218,3.9939,2.0904,-3.9449,-2.0971,5.7855,2.2043
9.240,3.9985,2.0970,-3.9509,-2.1053,5.7855,2.2043
9.260,4.0087,2.1119,-3.9562,-2.1137,5.7956,2.2183
9.282,4.0133,2.1185,-3.9622,-2.1219,5.7956,2.2183
9.304,4.0184,2.1260,-3.9682,-2.1303,5.8050,2.2325
9.324,4.0235,2.1335,-3.9741,-2.1386,5.8145,2.2458
9.346,4.0331,2.1477,-3.9800,-2.1469,5.8145,2.2458
9.368,4.0376,2.1543,-3.9853,-2.1554,5.8245,2.2600
9.388,4.0427,2.1619,-3.9911,-2.1638,5.8338,2.2744
9.410,4.0472,2.1685,-3.9999,-2.1764,5.8338,2.2744
9.432,4.0572,2.1836,-4.0057,-2.1847,5.8431,2.2878
9.452,4.0622,2.1912,-4.0115,-2.1932,5.8529,2.3022
9.474,4.0672,2.1987,-4.0164,-2.2023,5.8529,2.3022
9.496,4.0717,2.2055,-4.0222,-2.2107,5.8618,2.3173
9.516,4.0761,2.2122,-4.0279,-2.2192,5.8618,2.3173
9.538,4.0860,2.2274,-4.0336,-2.2277,5.8709,2.3308
9.560,4.0909,2.2350,-4.0439,-2.2391,5.8806,2.3452
9.580,4.0953,2.2417,-4.0496,-2.2475,5.8806,2.3452
9.602,4.1002,2.2494,-4.0553,-2.2560,5.8920,2.3583
9.624,4.1095,2.2638,-4.0610,-2.2644,5.9011,2.3719
9.644,4.1143,2.2714,-4.0667,-2.2729,5.9011,2.3719
9.666,4.1192,2.2791,-4.0700,-2.2813,5.9107,2.3863
9.688,4.1235,2.2859,-4.0755,-2.2898,5.9177,2.4007
9.708,4.1326,2.3004,-4.0811,-2.2983,5.9177,2.4007
9.730,4.1374,2.3081,-4.0894,-2.3111,5.9266,2.4143
9.752,4.1417,2.3149,-4.0949,-2.3196,5.9359,2.4288
9.772,4.1465,2.3227,-4.0991,-2.3285,5.9359,2.4288
9.794,4.1555,2.3373,-4.1045,-2.3371,5.9438,2.4438
9.816,4.1607,2.3460,-4.1099,-2.3457,5.9438,2.4438
9.836,4.1649,2.3529,-4.1152,-2.3543,5.9524,2.4576
9.858,4.1697,2.3606,-4.1161,-2.3606,5.9572,2.4700
9.880,4.1739,2.3675,-4.1240,-2.3733,5.9572,2.4700
9.902,4.1833,2.3829,-4.1292,-2.3817,5.9659,2.4843
9.922,4.1880,2.3905,-4.1344,-2.3902,5.9742,2.4978
9.944,4.1921,2.3973,-4.1396,-2.3986,5.9742,2.4978
9.966,4.1968,2.4050,-4.1435,-2.4027,5.9830,2.5122
9.986,4.2009,2.4117,-4.1487,-2.4110,5.9905,2.5220
10.008,4.2102,2.4270,-4.1538,-2.4192,5.9905,2.5220
10.030,4.2149,2.4346,-4.1613,-2.4313,5.9986,2.5352
10.050,4.2190,2.4414,-4.1645,-2.4386,5.9986,2.5352
10.072,4.2272,2.4548,-4.1696,-2.4464,6.0054,2.5481
10.094,4.2318,2.4624,-4.1747,-2.4542,6.0139,2.5614
10.114,4.2359,2.4691,-4.1799,-2.4620,6.0139,2.5614
10.136,4.2440,2.4827,-4.1850,-2.4698,6.0221,2.5739
10.158,4.2481,2.4895,-4.1901,-2.4777,6.0309,2.5873
10.178,4.2522,2.4962,-4.1935,-2.4851,6.0309,2.5873
10.200,4.2603,2.5098,-4.2012,-2.4969,6.0377,2.6002
10.222,4.2649,2.5175,-4.2062,-2.5047,6.0458,2.6128
10.242,4.2695,2.5252,-4.2113,-2.5126,6.0458,2.6128
10.264,4.2736,2.5320,-4.2157,-2.5225,6.0545,2.6262
10.286,4.2817,2.5457,-4.2208,-2.5304,6.0624,2.6416
10.306,4.2863,2.5534,-4.2258,-2.5383,6.0624,2.6416
10.328,4.2909,2.5611,-4.2308,-2.5463,6.0704,2.6544
10.350,4.2950,2.5679,-4.2383,-2.5582,6.0704,2.6544
10.370,4.3036,2.5826,-4.2407,-2.5680,6.0789,2.6679
10.392,4.3081,2.5903,-4.2456,-2.5760,6.0846,2.6833
10.414,4.3126,2.5981,-4.2505,-2.5840,6.0846,2.6833
10.434,4.3166,2.6050,-4.2553,-2.5921,6.0924,2.6961
10.456,4.3246,2.6188,-4.2601,-2.6002,6.1007,2.7098
10.478,4.3286,2.6258,-4.2631,-2.6099,6.1007,2.7098
10.498,4.3326,2.6327,-4.2678,-2.6180,6.1069,2.7253
10.520,4.3400,2.6457,-4.2749,-2.6302,6.1144,2.7383
10.542,4.3440,2.6526,-4.2795,-2.6384,6.1144,2.7383
10.562,4.3509,2.6648,-4.2854,-2.6503,6.1224,2.7521
10.584,4.3548,2.6718,-4.2900,-2.6586,6.1224,2.7521
10.606,4.3592,2.6797,-4.2947,-2.6669,6.1315,2.7700
10.626,4.3636,2.6876,-4.2993,-2.6752,6.1389,2.7833
10.648,4.3718,2.7025,-4.3038,-2.6836,6.1389,2.7833
10.670,4.3756,2.7096,-4.3111,-2.6955,6.1466,2.7974
10.690,4.3795,2.7167,-4.3157,-2.7039,6.1548,2.8110
10.712,4.3833,2.7238,-4.3202,-2.7123,6.1548,2.8110
10.734,4.3924,2.7408,-4.3247,-2.7208,6.1620,2.8245
10.754,4.3966,2.7488,-4.3291,-2.7292,6.1696,2.8389
10.776,4.4008,2.7569,-4.3335,-2.7394,6.1696,2.8389
10.798,4.4049,2.7650,-4.3378,-2.7480,6.1771,2.8551
10.818,4.4085,2.7722,-4.3420,-2.7566,6.1838,2.8688
10.840,4.4156,2.7867,-4.3482,-2.7695,6.1838,2.8688
10.862,4.4191,2.7940,-4.3521,-2.7802,6.1907,2.8834
10.882,4.4261,2.8086,-4.3562,-2.7889,6.1907,2.8834
10.904,4.4296,2.8159,-4.3602,-2.7976,6.1975,2.9003
10.926,4.4335,2.8242,-4.3641,-2.8064,6.2039,2.9143
10.946,4.4369,2.8315,-4.3681,-2.8152,6.2039,2.9143
10.968,4.4438,2.8462,-4.3715,-2.8249,6.2106,2.9292
10.990,4.4472,2.8535,-4.3774,-2.8380,6.2168,2.9450
11.010,4.4502,2.8599,-4.3813,-2.8467,6.2168,2.9450
11.032,4.4575,2.8753,-4.3852,-2.8554,6.2231,2.9590
11.054,4.4610,2.8826,-4.3891,-2.8641,6.2297,2.9737
11.074,4.4648,2.8908,-4.3920,-2.8746,6.2297,2.9737
11.096,4.4686,2.8990,-4.3958,-2.8833,6.2353,2.9903
11.118,4.4763,2.9153,-4.3996,-2.8920,6.2414,3.0043
11.138,4.4800,2.9235,-4.4034,-2.9007,6.2414,3.0043
11.160,4.4834,2.9308,-4.4085,-2.9152,6.2478,3.0191
11.182,4.4871,2.9391,-4.4122,-2.9240,6.2478,3.0191
11.202,4.4941,2.9547,-4.4159,-2.9329,6.2536,3.0354
11.224,4.4978,2.9629,-4.4195,-2.9417,6.2595,3.0495
11.246,4.5007,2.9693,-4.4231,-2.9505,6.2595,3.0495
11.266,4.5064,2.9822,-4.4265,-2.9610,6.2656,3.0645
11.288,4.5100,2.9905,-4.4300,-2.9698,6.2715,3.0812
11.310,4.5132,2.9979,-4.4353,-2.9832,6.2715,3.0812
11.330,4.5199,3.0135,-4.4388,-2.9920,6.2772,3.0954
11.352,4.5230,3.0208,-4.4422,-3.0009,6.2830,3.1104
11.374,4.5261,3.0281,-4.4490,-3.0107,6.2830,3.1104
11.394,4.5296,3.0364,-4.4525,-3.0195,6.2924,3.1263
11.416,4.5365,3.0530,-4.4560,-3.0283,6.2924,3.1263
11.438,4.5395,3.0604,-4.4595,-3.0372,6.2980,3.1405
11.458,4.5425,3.0678,-4.4629,-3.0461,6.3039,3.1555
11.480,4.5486,3.0826,-4.4688,-3.0607,6.3039,3.1555
11.502,4.5516,3.0901,-4.4722,-3.0697,6.3105,3.1720
11.522,4.5550,3.0984,-4.4756,-3.0787,6.3160,3.1863
11.544,4.5579,3.1059,-4.4790,-3.0876,6.3160,3.1863
11.566,4.5639,3.1208,-4.4829,-3.0975,6.3217,3.2015
11.586,4.5668,3.1283,-4.4862,-3.1065,6.3280,3.2177
11.608,4.5701,3.1367,-4.4895,-3.1155,6.3280,3.2177
11.630,4.5763,3.1526,-4.4944,-3.1291,6.3333,3.2321
11.650,4.5792,3.1601,-4.4977,-3.1381,6.3333,3.2321
11.672,4.5821,3.1676,-4.5012,-3.1466,6.3389,3.2475
11.694,4.5853,3.1761,-4.5044,-3.1556,6.3447,3.2622
11.714,4.5885,3.1845,-4.5077,-3.1647,6.3447,3.2622
11.736,4.5945,3.2005,-4.5109,-3.1737,6.3499,3.2767
11.758,4.5973,3.2080,-4.5158,-3.1866,6.3553,3.2921
11.780,4.6001,3.2156,-4.5190,-3.1956,6.3553,3.2921
11.800,4.6064,3.2326,-4.5221,-3.2047,6.3610,3.3067
11.822,4.6095,3.2411,-4.5252,-3.2138,6.3660,3.3212
11.844,4.6122,3.2487,-4.5283,-3.2229,6.3660,3.3212
11.864,4.6150,3.2563,-4.5321,-3.2292,6.3713,3.3367
11.886,4.6211,3.2734,-4.5352,-3.2383,6.3773,3.3493
11.908,4.6241,3.2820,-4.5399,-3.2518,6.3773,3.3493
11.928,4.6271,3.2905,-4.5429,-3.2608,6.3823,3.3637
11.950,4.6301,3.2991,-4.5460,-3.2698,6.3823,3.3637
11.972,4.6355,3.3143,-4.5527,-3.2873,6.3875,3.3791
11.992,4.6384,3.3228,-4.5558,-3.2965,6.3965,3.4030
12.014,4.6414,3.3314,-4.5588,-3.3057,6.3965,3.4030
12.036,4.6443,3.3400,-4.5618,-3.3149,6.4015,3.4178
12.056,4.6469,3.3476,-4.5648,-3.3241,6.4065,3.4332
12.078,4.6524,3.3638,-4.5680,-3.3341,6.4065,3.4332
12.100,4.6553,3.3724,-4.5724,-3.3480,6.4118,3.4497
12.120,4.6582,3.3810,-4.5754,-3.3573,6.4166,3.4645
12.142,4.6611,3.3896,-4.5783,-3.3665,6.4166,3.4645
12.164,4.6661,3.4049,-4.5833,-3.3777,6.4216,3.4802
12.184,4.6686,3.4125,-4.5863,-3.3870,6.4216,3.4802
12.206,4.6711,3.4202,-4.5893,-3.3963,6.4288,3.4979
12.228,4.6740,3.4288,-4.5922,-3.4056,6.4336,3.5128
12.248,4.6792,3.4451,-4.5951,-3.4148,6.4336,3.5128
12.270,4.6817,3.4528,-4.6017,-3.4319,6.4385,3.5284
12.292,4.6845,3.4614,-4.6045,-3.4411,6.4458,3.5474
12.312,4.6872,3.4701,-4.6074,-3.4503,6.4458,3.5474
12.334,4.6924,3.4865,-4.6103,-3.4594,6.4504,3.5621
12.356,4.6949,3.4942,-4.6131,-3.4686,6.4552,3.5776
12.376,4.6970,3.5009,-4.6149,-3.4785,6.4552,3.5776
12.398,4.7015,3.5154,-4.6191,-3.4923,6.4591,3.5939
12.420,4.7042,3.5240,-4.6219,-3.5015,6.4636,3.6086
12.440,4.7069,3.5326,-4.6247,-3.5106,6.4636,3.6086
12.462,4.7115,3.5470,-4.6298,-3.5208,6.4685,3.6241
12.484,4.7139,3.5546,-4.6327,-3.5299,6.4685,3.6241
12.504,4.7166,3.5632,-4.6356,-3.5390,6.4757,3.6407
12.526,4.7193,3.5718,-4.6384,-3.5481,6.4803,3.6552
12.548,4.7243,3.5880,-4.6413,-3.5572,6.4803,3.6552
12.568,4.7270,3.5966,-4.6434,-3.5689,6.4852,3.6706
12.590,4.7297,3.6052,-4.6476,-3.5825,6.4894,3.6887
12.612,4.7323,3.6137,-4.6504,-3.5917,6.4894,3.6887
12.632,4.7372,3.6300,-4.6531,-3.6008,6.4939,3.7033
12.654,4.7395,3.6377,-4.6558,-3.6100,6.4985,3.7188
12.676,4.7417,3.6454,-4.6582,-3.6205,6.4985,3.7188
12.696,4.7439,3.6531,-4.6608,-3.6298,6.5028,3.7358
12.718,4.7486,3.6696,-4.6634,-3.6391,6.5070,3.7507
12.740,4.7510,3.6783,-4.6672,-3.6530,6.5070,3.7507
12.760,4.7534,3.6870,-4.6692,-3.6636,6.5114,3.7664
12.782,4.7555,3.6948,-4.6718,-3.6728,6.5114,3.7664
12.804,4.7601,3.7111,-4.6743,-3.6821,6.5153,3.7835
12.824,4.7625,3.7198,-4.6769,-3.6914,6.5194,3.7983
12.846,4.7647,3.7275,-4.6794,-3.7006,6.5194,3.7983
12.868,4.7689,3.7428,-4.6810,-3.7114,6.5239,3.8139
12.888,4.7713,3.7515,-4.6836,-3.7207,6.5273,3.8312
12.910,4.7734,3.7591,-4.6874,-3.7346,6.5273,3.8312
12.932,4.7776,3.7745,-4.6899,-3.7438,6.5314,3.8460
12.952,4.7797,3.7822,-4.6924,-3.7531,6.5358,3.8617
12.974,4.7817,3.7899,-4.6941,-3.7648,6.5358,3.8617
12.996,4.7841,3.7985,-4.6966,-3.7741,6.5393,3.8800
13.016,4.7863,3.8072,-4.6990,-3.7835,6.5393,3.8800
13.038,4.7906,3.8236,-4.7015,-3.7929,6.5433,3.8950
13.060,4.7926,3.8313,-4.7044,-3.8106,6.5475,3.9109
13.080,4.7946,3.8390,-4.7068,-3.8201,6.5475,3.9109
13.102,4.7968,3.8477,-4.7092,-3.8296,6.5510,3.9306
13.124,4.8015,3.8661,-4.7116,-3.8391,6.5550,3.9458
13.144,4.8037,3.8748,-4.7140,-3.8486,6.5550,3.9458
13.166,4.8059,3.8836,-4.7144,-3.8568,6.5591,3.9618
13.188,4.8078,3.8913,-4.7168,-3.8663,6.5612,3.9767
13.208,4.8119,3.9077,-4.7191,-3.8758,6.5612,3.9767
13.230,4.8138,3.9155,-4.7226,-3.8901,6.5651,3.9919
13.252,4.8170,3.9290,-4.7230,-3.8996,6.5673,4.0080
13.272,4.8191,3.9377,-4.7253,-3.9091,6.5673,4.0080
13.294,4.8212,3.9464,-4.7276,-3.9186,6.5711,4.0242
13.316,4.8228,3.9531,-4.7298,-3.9281,6.5711,4.0242
13.336,4.8262,3.9676,-4.7320,-3.9377,6.5748,4.0394
13.358,4.8278,3.9744,-4.7342,-3.9472,6.5787,4.0556
13.380,4.8311,3.9889,-4.7341,-3.9618,6.5787,4.0556
13.400,4.8328,3.9966,-4.7362,-3.9714,6.5791,4.0720
13.422,4.8346,4.0043,-4.7382,-3.9810,6.5824,4.0874
13.444,4.8378,4.0188,-4.7402,-3.9907,6.5824,4.0874
13.464,4.8393,4.0256,-4.7429,-4.0020,6.5867,4.1054
13.486,4.8423,4.0392,-4.7448,-4.0117,6.5901,4.1219
13.508,4.8437,4.0459,-4.7468,-4.0214,6.5901,4.1219
13.528,4.8468,4.0605,-4.7487,-4.0311,6.5933,4.1374
13.550,4.8484,4.0682,-4.7516,-4.0457,6.5933,4.1374
13.572,4.8517,4.0837,-4.7535,-4.0541,6.5967,4.1539
13.592,4.8532,4.0915,-4.7554,-4.0639,6.6000,4.1691
13.614,4.8548,4.0993,-4.7572,-4.0736,6.6000,4.1691
13.636,4.8579,4.1148,-4.7591,-4.0833,6.6031,4.1847
13.658,4.8595,4.1226,-4.7609,-4.0930,6.6063,4.2012
13.678,4.8610,4.1303,-4.7615,-4.1003,6.6063,4.2012
13.700,4.8627,4.1391,-4.7641,-4.1148,6.6082,4.2152
13.722,4.8658,4.1556,-4.7658,-4.1246,6.6111,4.2307
13.742,4.8675,4.1644,-4.7676,-4.1343,6.6111,4.2307
13.764,4.8690,4.1722,-4.7695,-4.1435,6.6141,4.2474
13.786,4.8704,4.1800,-4.7712,-4.1533,6.6173,4.2633
13.806,4.8735,4.1978,-4.7728,-4.1631,6.6173,4.2633
13.828,4.8749,4.2057,-4.7744,-4.1730,6.6200,4.2791
13.850,4.8762,4.2136,-4.7767,-4.1880,6.6200,4.2791
13.870,4.8775,4.2216,-4.7798,-4.1974,6.6227,4.2960
13.892,4.8804,4.2395,-4.7814,-4.2074,6.6270,4.3124
13.914,4.8818,4.2486,-4.7829,-4.2174,6.6270,4.3124
13.934,4.8832,4.2576,-4.7844,-4.2274,6.6296,4.3284
13.956,4.8844,4.2656,-4.7859,-4.2374,6.6322,4.3455
13.978,4.8869,4.2827,-4.7871,-4.2474,6.6322,4.3455
13.998,4.8882,4.2918,-4.7885,-4.2575,6.6345,4.3625
14.020,4.8895,4.3009,-4.7906,-4.2726,6.6369,4.3785
14.042,4.8907,4.3099,-4.7919,-4.2827,6.6369,4.3785
14.062,4.8927,4.3250,-4.7929,-4.2950,6.6392,4.3956
14.084,4.8935,4.3320,-4.7941,-4.3051,6.6392,4.3956
14.106,4.8954,4.3480,-4.7952,-4.3151,6.6411,4.4150
14.126,4.8965,4.3570,-4.7964,-4.3252,6.6431,4.4311
14.148,4.8974,4.3651,-4.7975,-4.3352,6.6431,4.4311
14.170,4.8984,4.3741,-4.7988,-4.3490,6.6450,4.4482
14.190,4.8994,4.3831,-4.7998,-4.3591,6.6466,4.4639
14.212,4.9012,4.4002,-4.8009,-4.3691,6.6466,4.4639
14.234,4.9021,4.4093,-4.8019,-4.3792,6.6484,4.4800
14.254,4.9029,4.4173,-4.8029,-4.3893,6.6502,4.4972
14.276,4.9039,4.4264,-4.8044,-4.4006,6.6502,4.4972
14.298,4.9047,4.4354,-4.8053,-4.4107,6.6525,4.5155
14.318,4.9065,4.4536,-4.8067,-4.4258,6.6541,4.5317
14.340,4.9073,4.4617,-4.8076,-4.4359,6.6541,4.5317
14.362,4.9080,4.4698,-4.8071,-4.4427,6.6544,4.5457
14.382,4.9095,4.4859,-4.8080,-4.4527,6.6544,4.5457
14.404,4.9101,4.4930,-4.8088,-4.4628,6.6559,4.5626
14.426,4.9109,4.5021,-4.8096,-4.4728,6.6573,4.5786
14.446,4.9123,4.5193,-4.8104,-4.4829,6.6573,4.5786
14.468,4.9130,4.5274,-4.8115,-4.4919,6.6588,4.5958
14.490,4.9136,4.5355,-4.8126,-4.5070,6.6605,4.6118
14.510,4.9142,4.5436,-4.8133,-4.5170,6.6605,4.6118
14.532,4.9156,4.5618,-4.8140,-4.5270,6.6618,4.6278
14.554,4.9162,4.5699,-4.8147,-4.5370,6.6631,4.6448
14.574,4.9168,4.5780,-4.8160,-4.5448,6.6631,4.6448
14.596,4.9174,4.5861,-4.8167,-4.5547,6.6650,4.6595
14.618,4.9185,4.6043,-4.8173,-4.5646,6.6661,4.6753
14.638,4.9191,4.6134,-4.8179,-4.5745,6.6661,4.6753
14.660,4.9196,4.6224,-4.8188,-4.5887,6.6672,4.6922
14.682,4.9204,4.6386,-4.8193,-4.5986,6.6672,4.6922
14.702,4.9209,4.6476,-4.8198,-4.6084,6.6682,4.7083
14.724,4.9213,4.6567,-4.8202,-4.6183,6.6691,4.7241
14.746,4.9216,4.6648,-4.8206,-4.6281,6.6691,4.7241
14.766,4.9220,4.6739,-4.8216,-4.6360,6.6704,4.7390
14.788,4.9227,4.6910,-4.8220,-4.6458,6.6712,4.7555
14.810,4.9230,4.7001,-4.8225,-4.6604,6.6712,4.7555
14.830,4.9233,4.7082,-4.8229,-4.6702,6.6719,4.7711
14.852,4.9236,4.7173,-4.8233,-4.6800,6.6726,4.7878
14.874,4.9242,4.7346,-4.8246,-4.6922,6.6726,4.7878
14.894,4.9245,4.7438,-4.8249,-4.7020,6.6744,4.8068
14.916,4.9248,4.7529,-4.8252,-4.7119,6.6744,4.8068
14.938,4.9250,4.7621,-4.8255,-4.7217,6.6750,4.8226
14.958,4.9252,4.7703,-4.8258,-4.7316,6.6755,4.8393
14.980,4.9257,4.7876,-4.8263,-4.7433,6.6755,4.8393
15.002,4.9259,4.7968,-4.8265,-4.7531,6.6762,4.8530
15.022,4.9261,4.8060,-4.8267,-4.7629,6.6766,4.8686
15.044,4.9262,4.8142,-4.8269,-4.7726,6.6766,4.8686
15.066,4.9266,4.8316,-4.8274,-4.7815,6.6773,4.8845
15.086,4.9267,4.8408,-4.8275,-4.7913,6.6777,4.9010
15.108,4.9268,4.8500,-4.8278,-4.8059,6.6777,4.9010
15.130,4.9269,4.8592,-4.8279,-4.8156,6.6781,4.9165
15.150,4.9271,4.8756,-4.8280,-4.8254,6.6781,4.9165
15.172,4.9272,4.8848,-4.8289,-4.8397,6.6784,4.9331
15.194,4.9272,4.8930,-4.8289,-4.8495,6.6795,4.9543
15.214,4.9273,4.9022,-4.8290,-4.8593,6.6795,4.9543
15.236,4.9273,4.9207,-4.8290,-4.8690,6.6796,4.9700
15.258,4.9273,4.9289,-4.8290,-4.8788,6.6797,4.9865
15.278,4.9273,4.9381,-4.8294,-4.8882,6.6797,4.9865
15.300,4.9273,4.9473,-4.8293,-4.9028,6.6802,5.0028
15.322,4.9272,4.9647,-4.8293,-4.9125,6.6803,5.0183
15.342,4.9271,4.9740,-4.8292,-4.9222,6.6803,5.0183
15.364,4.9270,4.9832,-4.8292,-4.9320,6.6803,5.0348
15.386,4.9270,4.9893,-4.8302,-4.9455,6.6814,5.0553
15.406,4.9268,4.9986,-4.8301,-4.9553,6.6814,5.0553
15.428,4.9266,5.0170,-4.8299,-4.9651,6.6813,5.0710
15.450,4.9264,5.0252,-4.8297,-4.9797,6.6813,5.0710
15.470,4.9263,5.0334,-4.8301,-4.9913,6.6811,5.0874
15.492,4.9259,5.0508,-4.8299,-5.0011,6.6815,5.1059
15.514,4.9257,5.0601,-4.8297,-5.0109,6.6815,5.1059
15.536,4.9255,5.0683,-4.8294,-5.0206,6.6812,5.1216
15.556,4.9253,5.0765,-4.8303,-5.0311,6.6820,5.1388
15.578,4.9248,5.0939,-4.8300,-5.0409,6.6820,5.1388
15.600,4.9246,5.1031,-4.8296,-5.0555,6.6817,5.1555
15.620,4.9243,5.1124,-4.8293,-5.0653,6.6813,5.1711
15.642,4.9240,5.1216,-4.8289,-5.0751,6.6813,5.1711
15.664,4.9234,5.1380,-4.8306,-5.0862,6.6827,5.1889
15.684,4.9230,5.1472,-4.8302,-5.0959,6.6827,5.1889
15.706,4.9227,5.1564,-4.8299,-5.1057,6.6823,5.2056
15.728,4.9222,5.1667,-4.8295,-5.1154,6.6819,5.2212
15.748,4.9219,5.1749,-4.8291,-5.1252,6.6819,5.2212
15.770,4.9211,5.1933,-4.8291,-5.1416,6.6812,5.2378
15.792,4.9206,5.2026,-4.8287,-5.1514,6.6813,5.2562
15.812,4.9202,5.2118,-4.8283,-5.1611,6.6813,5.2562
15.834,4.9197,5.2210,-4.8278,-5.1709,6.6807,5.2719
15.856,4.9192,5.2303,-4.8273,-5.1807,6.6799,5.2884
15.876,4.9183,5.2477,-4.8278,-5.1926,6.6799,5.2884
15.898,4.9178,5.2559,-4.8273,-5.2024,6.6801,5.3072
15.920,4.9173,5.2651,-4.8265,-5.2170,6.6794,5.3229
15.940,4.9169,5.2733,-4.8261,-5.2268,6.6794,5.3229
15.962,4.9161,5.2906,-4.8263,-5.2365,6.6794,5.3394
15.984,4.9156,5.2997,-4.8259,-5.2462,6.6794,5.3394
16.004,4.9151,5.3088,-4.8255,-5.2558,6.6788,5.3559
16.026,4.9147,5.3179,-4.8250,-5.2654,6.6782,5.3713
16.048,4.9137,5.3349,-4.8245,-5.2749,6.6782,5.3713
16.068,4.9131,5.3439,-4.8246,-5.2887,6.6774,5.3874
16.090,4.9125,5.3529,-4.8236,-5.3031,6.6771,5.4081
16.112,4.9118,5.3620,-4.8230,-5.3127,6.6771,5.4081
16.132,4.9111,5.3709,-4.8222,-5.3223,6.6761,5.4234
16.154,4.9097,5.3869,-4.8214,-5.3318,6.6749,5.4396
16.176,4.9089,5.3959,-4.8197,-5.3422,6.6749,5.4396
16.196,4.9080,5.4049,-4.8188,-5.3518,6.6726,5.4568
16.218,4.9072,5.4129,-4.8174,-5.3661,6.6712,5.4721
16.240,4.9054,5.4308,-4.8164,-5.3757,6.6712,5.4721
16.260,4.9045,5.4388,-4.8146,-5.3861,6.6696,5.4882
16.282,4.9035,5.4477,-4.8136,-5.3956,6.6696,5.4882
16.304,4.9025,5.4567,-4.8125,-5.4051,6.6671,5.5054
16.324,4.9006,5.4726,-4.8113,-5.4146,6.6654,5.5206
16.346,4.8995,5.4815,-4.8102,-5.4241,6.6654,5.5206
16.368,4.8984,5.4904,-4.8080,-5.4358,6.6636,5.5367
16.388,4.8974,5.4984,-4.8061,-5.4501,6.6606,5.5551
16.410,4.8951,5.5162,-4.8049,-5.4596,6.6606,5.5551
16.432,4.8939,5.5251,-4.8036,-5.4691,6.6586,5.5704
16.452,4.8928,5.5331,-4.8022,-5.4786,6.6565,5.5865
16.474,4.8916,5.5420,-4.8004,-5.4884,6.6565,5.5865
16.496,4.8904,5.5509,-4.7990,-5.4979,6.6538,5.6030
16.516,4.8878,5.5687,-4.7976,-5.5075,6.6538,5.6030
