t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
8.043,3.9595,1.0611,1.0630,-3.9652,3.6255,1.0358
8.064,3.9650,1.0675,1.0684,-3.9704,3.6363,1.0472
8.085,3.9705,1.0739,1.0757,-3.9767,3.6363,1.0472
8.106,3.9760,1.0803,1.0830,-3.9830,3.6463,1.0585
8.127,3.9815,1.0867,1.0892,-3.9884,3.6463,1.0585
8.148,3.9924,1.0995,1.0997,-3.9974,3.6564,1.0698
8.169,3.9978,1.1059,1.1075,-4.0040,3.6667,1.0817
8.190,4.0032,1.1123,1.1149,-4.0103,3.6667,1.0817
8.211,4.0086,1.1188,1.1212,-4.0156,3.6767,1.0932
8.232,4.0140,1.1252,1.1286,-4.0219,3.6866,1.1046
8.253,4.0194,1.1317,1.1360,-4.0281,3.6866,1.1046
8.274,4.0302,1.1447,1.1417,-4.0343,3.6974,1.1155
8.295,4.0355,1.1511,1.1491,-4.0405,3.7073,1.1269
8.316,4.0408,1.1576,1.1564,-4.0467,3.7073,1.1269
8.337,4.0462,1.1642,1.1628,-4.0520,3.7172,1.1384
8.358,4.0515,1.1707,1.1723,-4.0612,3.7172,1.1384
8.379,4.0568,1.1772,1.1797,-4.0673,3.7283,1.1498
8.400,4.0673,1.1903,1.1871,-4.0735,3.7381,1.1613
8.421,4.0726,1.1969,1.1934,-4.0787,3.7381,1.1613
8.442,4.0779,1.2034,1.2009,-4.0848,3.7479,1.1728
8.463,4.0831,1.2100,1.2089,-4.0903,3.7570,1.1849
8.484,4.0883,1.2166,1.2153,-4.0955,3.7570,1.1849
8.505,4.0935,1.2232,1.2228,-4.1015,3.7667,1.1966
8.526,4.1039,1.2364,1.2303,-4.1075,3.7667,1.1966
8.547,4.1091,1.2430,1.2367,-4.1127,3.7763,1.2083
8.568,4.1143,1.2497,1.2473,-4.1216,3.7862,1.2198
8.589,4.1194,1.2563,1.2548,-4.1276,3.7862,1.2198
8.610,4.1246,1.2629,1.2624,-4.1335,3.7957,1.2315
8.631,4.1297,1.2696,1.2688,-4.1386,3.8052,1.2432
8.652,4.1399,1.2830,1.2762,-4.1444,3.8052,1.2432
8.673,4.1450,1.2896,1.2838,-4.1502,3.8153,1.2559
8.694,4.1500,1.2963,1.2903,-4.1552,3.8153,1.2559
8.715,4.1550,1.3030,1.2977,-4.1610,3.8246,1.2677
8.736,4.1600,1.3096,1.3050,-4.1666,3.8337,1.2792
8.757,4.1649,1.3163,1.3113,-4.1713,3.8337,1.2792
8.778,4.1745,1.3300,1.3241,-4.1808,3.8438,1.2923
8.799,4.1793,1.3370,1.3318,-4.1862,3.8525,1.3042
8.820,4.1841,1.3440,1.3396,-4.1916,3.8525,1.3042
8.841,4.1888,1.3511,1.3464,-4.1962,3.8612,1.3164
8.862,4.1935,1.3583,1.3549,-4.2027,3.8708,1.3294
8.883,4.1981,1.3656,1.3632,-4.2080,3.8708,1.3294
8.904,4.2073,1.3805,1.3704,-4.2125,3.8793,1.3423
8.925,4.2119,1.3882,1.3789,-4.2178,3.8793,1.3423
8.946,4.2164,1.3958,1.3875,-4.2230,3.8878,1.3556
8.967,4.2209,1.4035,1.3960,-4.2284,3.8978,1.3716
8.988,4.2253,1.4112,1.4084,-4.2358,3.8978,1.3716
9.009,4.2298,1.4189,1.4171,-4.2412,3.9062,1.3851
9.030,4.2387,1.4348,1.4260,-4.2466,3.9148,1.3988
9.051,4.2432,1.4431,1.4340,-4.2512,3.9148,1.3988
9.072,4.2475,1.4516,1.4452,-4.2565,3.9233,1.4148
9.093,4.2519,1.4604,1.4552,-4.2617,3.9233,1.4148
9.114,4.2561,1.4694,1.4640,-4.2661,3.9317,1.4302
9.135,4.2603,1.4786,1.4744,-4.2712,3.9399,1.4463
9.156,4.2686,1.4975,1.4851,-4.2762,3.9399,1.4463
9.177,4.2727,1.5071,1.4960,-4.2808,3.9483,1.4648
9.198,4.2767,1.5169,1.5118,-4.2878,3.9563,1.4820
9.219,4.2808,1.5267,1.5228,-4.2929,3.9563,1.4820
9.240,4.2850,1.5363,1.5336,-4.2982,3.9644,1.4993
9.261,4.2894,1.5458,1.5439,-4.3032,3.9644,1.4993
9.282,4.2985,1.5642,1.5544,-4.3088,3.9742,1.5189
9.303,4.3032,1.5732,1.5646,-4.3146,3.9833,1.5351
9.324,4.3080,1.5821,1.5733,-4.3196,3.9833,1.5351
9.345,4.3128,1.5909,1.5832,-4.3256,3.9926,1.5510
9.366,4.3177,1.5996,1.5932,-4.3314,4.0022,1.5663
9.387,4.3227,1.6082,1.6015,-4.3366,4.0022,1.5663
9.408,4.3327,1.6251,1.6153,-4.3454,4.0119,1.5815
9.429,4.3377,1.6335,1.6248,-4.3516,4.0218,1.5965
9.450,4.3428,1.6419,1.6345,-4.3579,4.0218,1.5965
9.471,4.3479,1.6502,1.6444,-4.3640,4.0326,1.6132
9.492,4.3531,1.6585,1.6542,-4.3704,4.0326,1.6132
9.513,4.3583,1.6668,1.6639,-4.3769,4.0428,1.6285
9.534,4.3687,1.6833,1.6722,-4.3825,4.0532,1.6436
9.555,4.3739,1.6915,1.6818,-4.3890,4.0532,1.6436
9.576,4.3792,1.6997,1.6915,-4.3956,4.0646,1.6600
9.597,4.3846,1.7080,1.6999,-4.4013,4.0751,1.6752
9.618,4.3899,1.7164,1.7140,-4.4107,4.0751,1.6752
9.639,4.3952,1.7249,1.7241,-4.4174,4.0857,1.6907
9.660,4.4059,1.7420,1.7343,-4.4240,4.0857,1.6907
9.681,4.4112,1.7507,1.7431,-4.4297,4.0963,1.7066
9.702,4.4165,1.7594,1.7534,-4.4363,4.1069,1.7225
9.723,4.4219,1.7682,1.7638,-4.4430,4.1069,1.7225
9.744,4.4272,1.7770,1.7727,-4.4486,4.1175,1.7387
9.765,4.4325,1.7858,1.7832,-4.4553,4.1282,1.7551
9.786,4.4432,1.8036,1.7938,-4.4619,4.1282,1.7551
9.807,4.4485,1.8125,1.8029,-4.4676,4.1388,1.7716
9.828,4.4538,1.8214,1.8181,-4.4771,4.1494,1.7881
9.849,4.4592,1.8304,1.8287,-4.4837,4.1494,1.7881
9.870,4.4645,1.8394,1.8394,-4.4904,4.1610,1.8063
9.891,4.4698,1.8484,1.8486,-4.4960,4.1610,1.8063
9.912,4.4805,1.8664,1.8594,-4.5027,4.1716,1.8231
9.933,4.4858,1.8754,1.8702,-4.5093,4.1822,1.8399
9.954,4.4911,1.8845,1.8794,-4.5150,4.1822,1.8399
9.975,4.4964,1.8935,1.8902,-4.5216,4.1928,1.8567
9.996,4.5017,1.9026,1.9011,-4.5282,4.2034,1.8736
10.017,4.5071,1.9117,1.9104,-4.5339,4.2034,1.8736
10.038,4.5177,1.9298,1.9259,-4.5433,4.2139,1.8906
10.059,4.5230,1.9389,1.9368,-4.5500,4.2139,1.8906
10.080,4.5283,1.9480,1.9477,-4.5566,4.2245,1.9076
10.101,4.5336,1.9571,1.9570,-4.5623,4.2351,1.9246
10.122,4.5389,1.9662,1.9679,-4.5689,4.2351,1.9246
10.143,4.5442,1.9752,1.9789,-4.5754,4.2457,1.9416
10.164,4.5548,1.9934,1.9882,-4.5811,4.2572,1.9602
10.185,4.5601,2.0024,1.9991,-4.5877,4.2572,1.9602
10.206,4.5654,2.0115,2.0100,-4.5943,4.2677,1.9772
10.227,4.5706,2.0205,2.0194,-4.5999,4.2677,1.9772
10.248,4.5759,2.0296,2.0350,-4.6093,4.2783,1.9942
10.269,4.5812,2.0387,2.0459,-4.6159,4.2888,2.0113
10.290,4.5917,2.0568,2.0569,-4.6224,4.2888,2.0113
10.311,4.5970,2.0658,2.0662,-4.6281,4.2993,2.0284
10.332,4.6022,2.0748,2.0772,-4.6346,4.3098,2.0454
10.353,4.6075,2.0839,2.0881,-4.6412,4.3098,2.0454
10.374,4.6127,2.0929,2.0974,-4.6468,4.3203,2.0625
10.395,4.6179,2.1018,2.1082,-4.6532,4.3307,2.0793
10.416,4.6282,2.1193,2.1188,-4.6597,4.3307,2.0793
10.437,4.6334,2.1280,2.1279,-4.6651,4.3410,2.0960
10.458,4.6385,2.1367,2.1433,-4.6738,4.3410,2.0960
10.479,4.6436,2.1453,2.1538,-4.6801,4.3515,2.1142
10.500,4.6487,2.1539,2.1643,-4.6864,4.3617,2.1306
10.521,4.6537,2.1626,2.1733,-4.6919,4.3617,2.1306
10.542,4.6639,2.1798,2.1838,-4.6982,4.3718,2.1470
10.563,4.6690,2.1884,2.1943,-4.7046,4.3819,2.1634
10.584,4.6740,2.1970,2.2033,-4.7100,4.3819,2.1634
10.605,4.6791,2.2056,2.2139,-4.7163,4.3920,2.1799
10.626,4.6841,2.2142,2.2244,-4.7225,4.3920,2.1799
10.647,4.6891,2.2228,2.2334,-4.7279,4.4021,2.1963
10.668,4.6992,2.2400,2.2485,-4.7369,4.4121,2.2128
10.689,4.7042,2.2486,2.2591,-4.7431,4.4121,2.2128
10.710,4.7092,2.2573,2.2697,-4.7494,4.4221,2.2293
10.731,4.7142,2.2659,2.2788,-4.7547,4.4321,2.2458
10.752,4.7191,2.2745,2.2894,-4.7609,4.4321,2.2458
10.773,4.7241,2.2832,2.3000,-4.7671,4.4429,2.2639
10.794,4.7340,2.3004,2.3091,-4.7724,4.4429,2.2639
10.815,4.7390,2.3091,2.3198,-4.7786,4.4528,2.2805
10.836,4.7439,2.3178,2.3305,-4.7847,4.4627,2.2972
10.857,4.7488,2.3264,2.3396,-4.7900,4.4627,2.2972
10.878,4.7537,2.3351,2.3549,-4.7988,4.4725,2.3139
10.899,4.7586,2.3437,2.3656,-4.8049,4.4824,2.3306
10.920,4.7684,2.3611,2.3763,-4.8110,4.4824,2.3306
10.941,4.7733,2.3697,2.3855,-4.8162,4.4921,2.3473
10.962,4.7782,2.3784,2.4079,-4.8267,4.5067,2.3765
10.983,4.7830,2.3870,2.4189,-4.8328,4.5067,2.3765
11.004,4.7878,2.3957,2.4283,-4.8381,4.5167,2.3942
11.025,4.7927,2.4044,2.4392,-4.8442,4.5167,2.3942
11.046,4.8023,2.4217,2.4502,-4.8503,4.5266,2.4115
11.067,4.8071,2.4304,2.4597,-4.8555,4.5371,2.4300
11.088,4.8119,2.4391,2.4754,-4.8642,4.5371,2.4300
11.109,4.8166,2.4478,2.4865,-4.8702,4.5468,2.4472
11.130,4.8214,2.4564,2.4975,-4.8762,4.5565,2.4645
11.151,4.8262,2.4651,2.5070,-4.8814,4.5565,2.4645
11.172,4.8356,2.4825,2.5181,-4.8874,4.5662,2.4818
11.193,4.8404,2.4912,2.5292,-4.8934,4.5662,2.4818
11.214,4.8451,2.5000,2.5388,-4.8986,4.5758,2.4991
11.235,4.8498,2.5087,2.5499,-4.9045,4.5854,2.5165
11.256,4.8545,2.5174,2.5611,-4.9105,4.5854,2.5165
11.277,4.8592,2.5261,2.5629,-4.9194,4.5989,2.5256
11.298,4.8685,2.5436,2.5787,-4.9280,4.6087,2.5425
11.319,4.8732,2.5524,2.5898,-4.9340,4.6087,2.5425
11.340,4.8779,2.5612,2.6010,-4.9400,4.6184,2.5597
11.361,4.8826,2.5701,2.6309,-4.9613,4.6184,2.5597
11.382,4.8873,2.5791,2.6426,-4.9676,4.6469,2.6014
11.403,4.8920,2.5881,2.6544,-4.9739,4.6575,2.6202
11.424,4.9014,2.6063,2.6645,-4.9794,4.6575,2.6202
11.445,4.9061,2.6154,2.6764,-4.9857,4.6677,2.6387
11.466,4.9108,2.6245,2.6883,-4.9921,4.6774,2.6567
11.487,4.9155,2.6337,2.6985,-4.9975,4.6774,2.6567
11.508,4.9202,2.6429,2.7157,-5.0066,4.6876,2.6755
11.529,4.9249,2.6521,2.7277,-5.0129,4.6978,2.6943
11.550,4.9343,2.6705,2.7398,-5.0193,4.6978,2.6943
11.571,4.9390,2.6797,2.7326,-5.0221,4.7049,2.6945
11.592,4.9436,2.6890,2.7445,-5.0284,4.7049,2.6945
11.613,4.9483,2.6982,2.7564,-5.0348,4.7150,2.7121
11.634,4.9530,2.7075,2.7666,-5.0403,4.7252,2.7305
11.655,4.9577,2.7168,2.7359,-5.0036,4.7252,2.7305
11.676,4.9670,2.7353,2.7474,-5.0095,4.6879,2.7042
11.697,4.9717,2.7445,2.7571,-5.0144,4.6960,2.7208
11.718,4.9764,2.7538,2.7735,-5.0228,4.6960,2.7208
11.739,4.9811,2.7631,2.7849,-5.0286,4.7052,2.7385
11.760,4.9857,2.7724,2.7747,-5.0157,4.7052,2.7385
11.781,4.9904,2.7817,2.7842,-5.0205,4.7005,2.7404
11.802,4.9997,2.8003,2.7954,-5.0261,4.7087,2.7569
11.823,5.0044,2.8096,2.8065,-5.0317,4.7087,2.7569
11.844,5.0090,2.8189,2.8160,-5.0366,4.7176,2.7741
11.865,5.0137,2.8282,2.8330,-5.0467,4.7322,2.7984
11.886,5.0184,2.8375,2.8441,-5.0523,4.7322,2.7984
11.907,5.0230,2.8468,2.8537,-5.0572,4.7414,2.8160
11.928,5.0324,2.8654,2.8696,-5.0654,4.7505,2.8335
11.949,5.0371,2.8746,2.8696,-5.0684,4.7505,2.8335
11.970,5.0418,2.8837,2.8803,-5.0743,4.7575,2.8399
11.991,5.0464,2.8926,2.8894,-5.0793,4.7575,2.8399
12.012,5.0511,2.9015,2.9000,-5.0851,4.7668,2.8562
12.033,5.0558,2.9104,2.9104,-5.0909,4.7761,2.8726
12.054,5.0651,2.9279,2.9171,-5.0953,4.7761,2.8726
12.075,5.0697,2.9367,2.9274,-5.1010,4.7848,2.8866
12.096,5.0743,2.9453,2.9376,-5.1068,4.7940,2.9026
12.117,5.0789,2.9540,2.9464,-5.1117,4.7940,2.9026
12.138,5.0835,2.9627,2.9610,-5.1199,4.8032,2.9185
12.159,5.0881,2.9713,2.9686,-5.1235,4.8032,2.9185
12.180,5.0973,2.9886,2.9787,-5.1291,4.8101,2.9318
12.201,5.1019,2.9972,2.9873,-5.1339,4.8190,2.9474
12.222,5.1065,3.0058,2.9973,-5.1395,4.8190,2.9474
12.243,5.1110,3.0144,3.0074,-5.1451,4.8279,2.9630
12.264,5.1156,3.0230,3.0162,-5.1496,4.8374,2.9805
12.285,5.1202,3.0316,3.0263,-5.1551,4.8374,2.9805
12.306,5.1293,3.0488,3.0364,-5.1606,4.8461,2.9962
12.327,5.1338,3.0575,3.0451,-5.1654,4.8461,2.9962
12.348,5.1384,3.0660,3.0596,-5.1734,4.8551,3.0120
12.369,5.1430,3.0746,3.0679,-5.1779,4.8632,3.0265
12.390,5.1475,3.0832,3.0780,-5.1835,4.8632,3.0265
12.411,5.1521,3.0918,3.0866,-5.1882,4.8720,3.0422
12.432,5.1612,3.1089,3.0967,-5.1938,4.8809,3.0579
12.453,5.1658,3.1175,3.1068,-5.1994,4.8809,3.0579
12.474,5.1704,3.1260,3.1136,-5.2027,4.8883,3.0719
12.495,5.1750,3.1346,3.1237,-5.2082,4.8970,3.0874
12.516,5.1795,3.1432,3.1337,-5.2137,4.8970,3.0874
12.537,5.1841,3.1518,3.1423,-5.2185,4.9058,3.1031
12.558,5.1933,3.1689,3.1537,-5.2236,4.9058,3.1031
12.579,5.1979,3.1775,3.1637,-5.2290,4.9124,3.1170
12.600,5.2024,3.1861,3.1737,-5.2344,4.9210,3.1326
12.621,5.2070,3.1947,3.1823,-5.2391,4.9210,3.1326
12.642,5.2116,3.2032,3.1923,-5.2445,4.9296,3.1482
12.663,5.2162,3.2118,3.2022,-5.2494,4.9380,3.1639
12.684,5.2253,3.2290,3.2108,-5.2540,4.9380,3.1639
12.705,5.2298,3.2376,3.2208,-5.2593,4.9464,3.1795
12.726,5.2344,3.2462,3.2308,-5.2646,4.9464,3.1795
12.747,5.2389,3.2548,3.2394,-5.2691,4.9549,3.1952
12.768,5.2434,3.2634,3.2534,-5.2764,4.9631,3.2106
12.789,5.2480,3.2720,3.2635,-5.2816,4.9631,3.2106
12.810,5.2570,3.2892,3.2735,-5.2868,4.9714,3.2263
12.831,5.2615,3.2978,3.2821,-5.2913,4.9797,3.2419
12.852,5.2660,3.3064,3.2921,-5.2956,4.9797,3.2419
12.873,5.2704,3.3150,3.3022,-5.3007,4.9878,3.2591
12.894,5.2748,3.3237,3.3109,-5.3051,4.9878,3.2591
12.915,5.2792,3.3323,3.3210,-5.3101,4.9959,3.2749
12.936,5.2879,3.3496,3.3311,-5.3150,5.0039,3.2907
12.957,5.2923,3.3583,3.3398,-5.3193,5.0039,3.2907
12.978,5.2966,3.3670,3.3518,-5.3260,5.0116,3.3046
12.999,5.3009,3.3757,3.3618,-5.3309,5.0193,3.3203
13.020,5.3052,3.3843,3.3718,-5.3357,5.0193,3.3203
13.041,5.3095,3.3927,3.3801,-5.3400,5.0271,3.3359
13.062,5.3184,3.4091,3.3884,-5.3446,5.0347,3.3496
13.083,5.3229,3.4171,3.3977,-5.3497,5.0347,3.3496
13.104,5.3275,3.4250,3.4056,-5.3540,5.0427,3.3642
13.125,5.3321,3.4329,3.4148,-5.3592,5.0427,3.3642
13.146,5.3368,3.4408,3.4238,-5.3644,5.0509,3.3785
13.167,5.3415,3.4487,3.4310,-5.3696,5.0608,3.3933
13.188,5.3509,3.4644,3.4439,-5.3771,5.0608,3.3933
13.209,5.3556,3.4723,3.4529,-5.3823,5.0691,3.4073
13.230,5.3603,3.4802,3.4619,-5.3875,5.0774,3.4214
13.251,5.3649,3.4881,3.4696,-5.3919,5.0774,3.4214
13.272,5.3696,3.4960,3.4778,-5.3973,5.0858,3.4349
13.293,5.3742,3.5039,3.4867,-5.4024,5.0858,3.4349
13.314,5.3834,3.5197,3.4944,-5.4068,5.0940,3.4489
13.335,5.3880,3.5277,3.5034,-5.4119,5.1021,3.4629
13.356,5.3926,3.5356,3.5124,-5.4169,5.1021,3.4629
13.377,5.3972,3.5436,3.5195,-5.4212,5.1100,3.4763
13.398,5.4018,3.5516,3.5323,-5.4284,5.1181,3.4904
13.419,5.4065,3.5596,3.5413,-5.4335,5.1181,3.4904
13.440,5.4157,3.5756,3.5503,-5.4385,5.1261,3.5044
13.461,5.4204,3.5836,3.5580,-5.4437,5.1261,3.5044
13.482,5.4252,3.5916,3.5669,-5.4489,5.1358,3.5197
13.503,5.4300,3.5996,3.5758,-5.4542,5.1442,3.5337
13.524,5.4348,3.6075,3.5834,-5.4588,5.1442,3.5337
13.545,5.4397,3.6154,3.5922,-5.4641,5.1526,3.5476
13.566,5.4495,3.6311,3.6013,-5.4705,5.1620,3.5616
13.587,5.4545,3.6390,3.6088,-5.4752,5.1620,3.5616
13.608,5.4595,3.6469,3.6214,-5.4830,5.1707,3.5753
13.629,5.4645,3.6547,3.6301,-5.4885,5.1795,3.5890
13.650,5.4694,3.6626,3.6389,-5.4940,5.1795,3.5890
13.671,5.4744,3.6704,3.6459,-5.4993,5.1887,3.6022
13.692,5.4843,3.6860,3.6546,-5.5047,5.1887,3.6022
13.713,5.4892,3.6939,3.6633,-5.5102,5.1975,3.6158
13.734,5.4941,3.7017,3.6707,-5.5148,5.2061,3.6294
13.755,5.4989,3.7095,3.6794,-5.5213,5.2061,3.6294
13.776,5.5037,3.7173,3.6881,-5.5267,5.2167,3.6442
13.797,5.5084,3.7252,3.6955,-5.5312,5.2252,3.6578
13.818,5.5178,3.7409,3.7080,-5.5386,5.2252,3.6578
13.839,5.5224,3.7488,3.7167,-5.5438,5.2335,3.6714
13.860,5.5263,3.7554,3.7204,-5.5460,5.2335,3.6714
13.884,5.5309,3.7633,3.7329,-5.5535,5.2416,3.6851
13.905,5.5362,3.7726,3.7417,-5.5586,5.2498,3.6988
13.926,5.5453,3.7884,3.7504,-5.5636,5.2498,3.6988
13.947,5.5497,3.7964,3.7579,-5.5679,5.2578,3.7125
13.968,5.5542,3.8044,3.7701,-5.5759,5.2667,3.7258
13.989,5.5586,3.8124,3.7789,-5.5808,5.2667,3.7258
14.010,5.5629,3.8204,3.7877,-5.5856,5.2746,3.7395
14.031,5.5672,3.8284,3.7953,-5.5896,5.2822,3.7533
14.052,5.5755,3.8446,3.8041,-5.5942,5.2822,3.7533
14.073,5.5795,3.8527,3.8130,-5.5983,5.2896,3.7685
14.094,5.5835,3.8608,3.8206,-5.6021,5.2896,3.7685
14.115,5.5874,3.8689,3.8295,-5.6064,5.2967,3.7823
14.136,5.5912,3.8771,3.8384,-5.6106,5.3036,3.7963
14.157,5.5949,3.8853,3.8461,-5.6141,5.3036,3.7963
14.178,5.6021,3.9017,3.8596,-5.6191,5.3094,3.8109
14.199,5.6056,3.9100,3.8687,-5.6229,5.3157,3.8251
14.220,5.6091,3.9183,3.8777,-5.6267,5.3157,3.8251
14.241,5.6126,3.9266,3.8855,-5.6300,5.3218,3.8393
14.262,5.6160,3.9349,3.8990,-5.6369,5.3313,3.8581
14.283,5.6194,3.9432,3.9082,-5.6408,5.3313,3.8581
14.304,5.6262,3.9598,3.9161,-5.6440,5.3375,3.8728
14.325,5.6295,3.9682,3.9253,-5.6478,5.3375,3.8728
14.346,5.6329,3.9765,3.9345,-5.6516,5.3436,3.8873
14.367,5.6363,3.9848,3.9448,-5.6555,5.3509,3.9055
14.388,5.6397,3.9931,3.9581,-5.6611,5.3509,3.9055
14.409,5.6426,4.0001,3.9674,-5.6650,5.3572,3.9202
14.430,5.6503,4.0182,3.9767,-5.6691,5.3635,3.9348
14.451,5.6539,4.0266,3.9847,-5.6726,5.3635,3.9348
14.472,5.6576,4.0349,3.9944,-5.6771,5.3703,3.9497
14.493,5.6614,4.0431,4.0037,-5.6814,5.3703,3.9497
14.514,5.6653,4.0514,4.0115,-5.6852,5.3772,3.9642
14.535,5.6692,4.0596,4.0207,-5.6897,5.3843,3.9786
14.556,5.6770,4.0760,4.0298,-5.6942,5.3843,3.9786
14.577,5.6810,4.0842,4.0394,-5.6990,5.3925,3.9946
14.598,5.6850,4.0924,4.0524,-5.7056,5.3998,4.0090
14.619,5.6890,4.1006,4.0615,-5.7102,5.3998,4.0090
14.640,5.6930,4.1087,4.0706,-5.7148,5.4072,4.0234
14.661,5.6970,4.1169,4.0786,-5.7175,5.4072,4.0234
14.682,5.7050,4.1332,4.0877,-5.7221,5.4138,4.0391
14.703,5.7090,4.1413,4.0969,-5.7267,5.4211,4.0534
14.724,5.7130,4.1495,4.1047,-5.7307,5.4211,4.0534
14.745,5.7171,4.1576,4.1138,-5.7353,5.4285,4.0676
14.766,5.7211,4.1657,4.1234,-5.7394,5.4354,4.0823
14.787,5.7250,4.1739,4.1312,-5.7433,5.4354,4.0823
14.808,5.7330,4.1902,4.1443,-5.7498,5.4427,4.0966
14.829,5.7370,4.1983,4.1534,-5.7544,5.4500,4.1109
14.850,5.7409,4.2064,4.1625,-5.7589,5.4500,4.1109
14.871,5.7448,4.2146,4.1707,-5.7623,5.4567,4.1256
14.892,5.7487,4.2227,4.1799,-5.7667,5.4567,4.1256
14.913,5.7525,4.2308,4.1890,-5.7710,5.4637,4.1399
14.934,5.7599,4.2471,4.1968,-5.7746,5.4706,4.1542
14.955,5.7636,4.2552,4.2060,-5.7788,5.4706,4.1542
14.976,5.7671,4.2634,4.2157,-5.7833,5.4783,4.1704
14.997,5.7706,4.2717,4.2236,-5.7868,5.4847,4.1849
15.018,5.7740,4.2799,4.2370,-5.7922,5.4847,4.1849
15.039,5.7772,4.2883,4.2464,-5.7958,5.4908,4.1996
15.060,5.7833,4.3051,4.2568,-5.7986,5.4908,4.1996
15.081,5.7862,4.3135,4.2650,-5.8014,5.4958,4.2152
15.102,5.7890,4.3220,4.2746,-5.8046,5.5010,4.2303
15.123,5.7918,4.3305,4.2842,-5.8077,5.5010,4.2303
15.144,5.7945,4.3389,4.2925,-5.8103,5.5061,4.2453
15.165,5.7972,4.3474,4.3017,-5.8128,5.5103,4.2600
15.186,5.8024,4.3644,4.3113,-5.8158,5.5103,4.2600
15.207,5.8050,4.3729,4.3196,-5.8182,5.5150,4.2751
15.228,5.8076,4.3815,4.3334,-5.8223,5.5196,4.2902
15.249,5.8101,4.3900,4.3430,-5.8252,5.5196,4.2902
15.270,5.8126,4.3985,4.3552,-5.8313,5.5282,4.3094
15.291,5.8151,4.4070,4.3635,-5.8338,5.5282,4.3094
15.312,5.8201,4.4240,4.3731,-5.8366,5.5329,4.3247
15.333,5.8226,4.4325,4.3827,-5.8395,5.5376,4.3398
15.354,5.8252,4.4410,4.3910,-5.8421,5.5376,4.3398
15.375,5.8277,4.4494,4.4001,-5.8456,5.5426,4.3544
15.396,5.8303,4.4578,4.4096,-5.8486,5.5475,4.3693
15.417,5.8330,4.4662,4.4177,-5.8513,5.5475,4.3693
15.438,5.8385,4.4828,4.4311,-5.8559,5.5525,4.3841
15.459,5.8414,4.4912,4.4407,-5.8594,5.5525,4.3841
15.480,5.8443,4.4995,4.4500,-5.8628,5.5580,4.3990
15.501,5.8473,4.5077,4.4580,-5.8658,5.5635,4.4136
15.522,5.8503,4.5160,4.4673,-5.8694,5.5635,4.4136
15.543,5.8534,4.5243,4.4766,-5.8730,5.5691,4.4283
15.564,5.8596,4.5409,4.4846,-5.8761,5.5755,4.4442
15.585,5.8627,4.5491,4.4939,-5.8799,5.5755,4.4442
15.606,5.8659,4.5574,4.5031,-5.8836,5.5815,4.4587
15.627,5.8690,4.5656,4.5111,-5.8867,5.5815,4.4587
15.648,5.8722,4.5739,4.5243,-5.8920,5.5874,4.4732
15.669,5.8753,4.5822,4.5355,-5.8952,5.5929,4.4893
15.690,5.8817,4.5987,4.5448,-5.8989,5.5929,4.4893
15.711,5.8848,4.6069,4.5527,-5.9021,5.5988,4.5039
15.732,5.8880,4.6152,4.5620,-5.9058,5.6047,4.5184
15.753,5.8911,4.6234,4.5712,-5.9095,5.6047,4.5184
15.774,5.8943,4.6317,4.5787,-5.9127,5.6107,4.5324
15.795,5.8974,4.6399,4.5879,-5.9164,5.6165,4.5468
15.816,5.9036,4.6564,4.5971,-5.9201,5.6165,4.5468
15.837,5.9068,4.6647,4.6050,-5.9232,5.6224,4.5613
15.858,5.9099,4.6729,4.6185,-5.9279,5.6224,4.5613
15.879,5.9129,4.6812,4.6278,-5.9315,5.6283,4.5774
15.900,5.9160,4.6895,4.6370,-5.9350,5.6339,4.5919
15.921,5.9189,4.6978,4.6450,-5.9379,5.6339,4.5919
15.942,5.9246,4.7146,4.6544,-5.9412,5.6394,4.6065
15.963,5.9273,4.7230,4.6666,-5.9442,5.6443,4.6235
15.984,5.9299,4.7315,4.6747,-5.9467,5.6443,4.6235
16.005,5.9324,4.7400,4.6842,-5.9496,5.6491,4.6385
16.026,5.9348,4.7485,4.6938,-5.9524,5.6491,4.6385
16.047,5.9371,4.7569,4.7019,-5.9547,5.6536,4.6534
16.068,5.9418,4.7740,4.7144,-5.9588,5.6582,4.6671
16.089,5.9441,4.7825,4.7239,-5.9615,5.6582,4.6671
16.110,5.9465,4.7911,4.7333,-5.9642,5.6625,4.6820
16.131,5.9489,4.7997,4.7413,-5.9664,5.6668,4.6967
16.152,5.9512,4.8083,4.7521,-5.9695,5.6668,4.6967
16.173,5.9536,4.8170,4.7615,-5.9720,5.6718,4.7143
16.194,5.9584,4.8349,4.7697,-5.9742,5.6718,4.7143
16.215,5.9609,4.8441,4.7795,-5.9767,5.6759,4.7293
16.236,5.9633,4.8534,4.7895,-5.9793,5.6800,4.7447
16.257,5.9657,4.8628,4.7981,-5.9817,5.6800,4.7447
16.278,5.9681,4.8723,4.8150,-5.9863,5.6850,4.7624
16.299,5.9705,4.8820,4.8255,-5.9891,5.6895,4.7787
16.320,5.9752,4.9016,4.8361,-5.9918,5.6895,4.7787
16.341,5.9775,4.9115,4.8452,-5.9941,5.6939,4.7953
16.362,5.9798,4.9215,4.8561,-5.9968,5.6982,4.8122
16.383,5.9820,4.9316,4.8669,-5.9994,5.6982,4.8122
16.404,5.9842,4.9417,4.8763,-6.0015,5.7024,4.8292
