0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1596,-0.1881,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1600,-0.1862,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1641,-0.1867,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1690,-0.1873,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1750,-0.1879,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
0.1823,-0.1890,0.0
