t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
0.810,0.5961,-0.0378,-0.7183,0.3576,-0.5840,0.0287,-0.8083,0.3822
0.832,0.6036,-0.0380,-0.6854,0.3821,-0.6005,0.0288,-0.8083,0.3822
0.854,0.6208,-0.0384,-0.6854,0.3821,-0.6116,0.0288,-0.8102,0.3835
0.874,0.6283,-0.0386,-0.6854,0.3821,-0.6227,0.0287,-0.8123,0.3849
0.896,0.6434,-0.0388,-0.6854,0.3821,-0.6320,0.0281,-0.8123,0.3849
0.916,0.6509,-0.0389,-0.6854,0.3821,-0.6431,0.0279,-0.8143,0.3862
0.938,0.6595,-0.0389,-0.6854,0.3821,-0.6543,0.0277,-0.8143,0.3862
0.960,0.6756,-0.0390,-0.6854,0.3821,-0.6655,0.0273,-0.8162,0.3875
0.980,0.6831,-0.0390,-0.6854,0.3821,-0.6767,0.0269,-0.8183,0.3889
1.002,0.6982,-0.0390,-0.6854,0.3821,-0.6917,0.0257,-0.8183,0.3889
1.024,0.7068,-0.0389,-0.6649,0.3877,-0.7029,0.0252,-0.8204,0.3903
1.044,0.7241,-0.0388,-0.6649,0.3877,-0.7142,0.0246,-0.7527,0.4101
1.066,0.7316,-0.0387,-0.6649,0.3877,-0.7255,0.0240,-0.7527,0.4101
1.088,0.7392,-0.0385,-0.6649,0.3877,-0.7353,0.0240,-0.7537,0.4117
1.108,0.7564,-0.0382,-0.6649,0.3877,-0.7466,0.0233,-0.7548,0.4134
1.130,0.7650,-0.0380,-0.6649,0.3877,-0.7580,0.0226,-0.7548,0.4134
1.150,0.7812,-0.0376,-0.6649,0.3877,-0.7694,0.0217,-0.7558,0.4149
1.172,0.7888,-0.0374,-0.6649,0.3877,-0.7865,0.0204,-0.7558,0.4149
1.194,0.8028,-0.0369,-0.6649,0.3877,-0.7938,0.0211,-0.7568,0.4166
1.214,0.8103,-0.0366,-0.6669,0.4162,-0.8051,0.0202,-0.7579,0.4182
1.236,0.8254,-0.0360,-0.6669,0.4162,-0.8165,0.0192,-0.7579,0.4182
1.258,0.8330,-0.0357,-0.6669,0.4162,-0.8279,0.0182,-0.7589,0.4198
1.278,0.8427,-0.0352,-0.6669,0.4162,-0.8394,0.0171,-0.7599,0.4214
1.300,0.8588,-0.0344,-0.6669,0.4162,-0.8475,0.0166,-0.7599,0.4214
1.322,0.8664,-0.0340,-0.6669,0.4162,-0.8647,0.0149,-0.7610,0.4231
1.342,0.8827,-0.0331,-0.6669,0.4162,-0.8762,0.0137,-0.7620,0.4246
1.364,0.8914,-0.0326,-0.6669,0.4162,-0.8878,0.0124,-0.7620,0.4246
1.386,0.9002,-0.0321,-0.6669,0.4162,-0.8995,0.0111,-0.7630,0.4263
1.406,0.9166,-0.0310,-0.6669,0.4162,-0.9090,0.0120,-0.7630,0.4263
1.428,0.9243,-0.0305,-0.6399,0.4483,-0.9206,0.0107,-0.7641,0.4279
1.448,0.9418,-0.0293,-0.6399,0.4483,-0.9323,0.0093,-0.7378,0.4709
1.470,0.9506,-0.0286,-0.6399,0.4483,-0.9441,0.0079,-0.7378,0.4709
1.492,0.9660,-0.0275,-0.6399,0.4483,-0.9603,0.0079,-0.7385,0.4731
1.512,0.9749,-0.0267,-0.6399,0.4483,-0.9721,0.0064,-0.7392,0.4753
1.534,0.9837,-0.0260,-0.6399,0.4483,-0.9839,0.0048,-0.7392,0.4753
1.556,0.9936,-0.0251,-0.6399,0.4483,-0.9957,0.0032,-0.7398,0.4775
1.576,1.0100,-0.0233,-0.6399,0.4483,-1.0075,0.0013,-0.7405,0.4797
1.598,1.0188,-0.0223,-0.6399,0.4483,-1.0182,0.0003,-0.7405,0.4797
1.620,1.0364,-0.0201,-0.5955,0.4648,-1.0301,-0.0017,-0.7411,0.4819
1.640,1.0451,-0.0190,-0.5955,0.4648,-1.0419,-0.0038,-0.7418,0.4840
1.662,1.0539,-0.0178,-0.5955,0.4648,-1.0597,-0.0070,-0.7418,0.4840
1.684,1.0714,-0.0153,-0.5955,0.4648,-1.0716,-0.0092,-0.7424,0.4863
1.704,1.0801,-0.0141,-0.5955,0.4648,-1.0727,-0.0030,-0.7424,0.4863
1.726,1.0878,-0.0130,-0.5955,0.4648,-1.0843,-0.0050,-0.7431,0.4885
1.746,1.0976,-0.0116,-0.5955,0.4648,-1.0959,-0.0070,-0.7437,0.4906
1.768,1.1150,-0.0092,-0.5955,0.4648,-1.1075,-0.0090,-0.7437,0.4906
1.790,1.1238,-0.0079,-0.5955,0.4648,-1.1192,-0.0110,-0.7444,0.4929
1.810,1.1325,-0.0067,-0.5955,0.4648,-1.1267,-0.0110,-0.7450,0.4951
1.832,1.1510,-0.0041,-0.5900,0.4714,-1.1441,-0.0139,-0.7450,0.4951
1.854,1.1609,-0.0027,-0.5900,0.4714,-1.1556,-0.0159,-0.6950,0.5005
1.874,1.1696,-0.0015,-0.5900,0.4714,-1.1672,-0.0179,-0.6949,0.5028
1.896,1.1870,0.0010,-0.5900,0.4714,-1.1719,-0.0157,-0.6949,0.5028
1.918,1.1957,0.0022,-0.5900,0.4714,-1.1833,-0.0176,-0.6948,0.5051
1.938,1.2055,0.0037,-0.5900,0.4714,-1.1947,-0.0195,-0.6948,0.5051
1.960,1.2229,0.0062,-0.5900,0.4714,-1.2062,-0.0214,-0.6948,0.5073
1.980,1.2316,0.0075,-0.5900,0.4714,-1.2176,-0.0233,-0.6947,0.5096
2.002,1.2402,0.0088,-0.5900,0.4714,-1.2298,-0.0247,-0.6947,0.5096
2.024,1.2563,0.0113,-0.5478,0.4715,-1.2410,-0.0266,-0.6946,0.5118
2.044,1.2659,0.0128,-0.5478,0.4715,-1.2522,-0.0286,-0.6946,0.5140
2.066,1.2745,0.0142,-0.5478,0.4715,-1.2633,-0.0306,-0.6946,0.5140
2.088,1.2819,0.0155,-0.5478,0.4715,-1.2708,-0.0305,-0.6945,0.5163
2.108,1.3000,0.0185,-0.5478,0.4715,-1.2818,-0.0325,-0.6944,0.5186
2.130,1.3096,0.0201,-0.5478,0.4715,-1.2929,-0.0346,-0.6944,0.5186
2.152,1.3191,0.0218,-0.5478,0.4715,-1.3094,-0.0377,-0.6944,0.5207
2.172,1.3350,0.0246,-0.5478,0.4715,-1.3204,-0.0398,-0.6944,0.5207
2.194,1.3413,0.0258,-0.5478,0.4715,-1.3268,-0.0404,-0.6943,0.5230
2.216,1.3582,0.0289,-0.5478,0.4715,-1.3377,-0.0425,-0.6942,0.5253
2.236,1.3666,0.0305,-0.4927,0.4965,-1.3486,-0.0447,-0.6942,0.5253
2.258,1.3750,0.0321,-0.4927,0.4965,-1.3594,-0.0470,-0.6084,0.5394
2.278,1.3918,0.0354,-0.4927,0.4965,-1.3703,-0.0492,-0.6071,0.5419
2.300,1.4003,0.0370,-0.4927,0.4965,-1.3815,-0.0511,-0.6071,0.5419
2.322,1.4087,0.0387,-0.4927,0.4965,-1.3979,-0.0545,-0.6058,0.5443
2.342,1.4183,0.0406,-0.4927,0.4965,-1.4089,-0.0568,-0.6045,0.5466
2.364,1.4352,0.0440,-0.4927,0.4965,-1.4199,-0.0592,-0.6045,0.5466
2.386,1.4435,0.0459,-0.4927,0.4965,-1.4307,-0.0617,-0.6032,0.5491
2.406,1.4519,0.0478,-0.4927,0.4965,-1.4385,-0.0621,-0.6032,0.5491
2.428,1.4705,0.0522,-0.4927,0.4965,-1.4492,-0.0646,-0.6019,0.5516
2.450,1.4797,0.0545,-0.4927,0.4965,-1.4598,-0.0673,-0.6007,0.5539
2.470,1.4889,0.0569,-0.4927,0.4965,-1.4704,-0.0700,-0.6007,0.5539
2.492,1.4971,0.0590,-0.4927,0.4965,-1.4857,-0.0749,-0.5994,0.5563
2.512,1.5123,0.0632,-0.4547,0.5014,-1.4962,-0.0778,-0.5591,0.5478
2.534,1.5204,0.0654,-0.4547,0.5014,-1.5067,-0.0807,-0.5591,0.5478
2.556,1.5295,0.0679,-0.4547,0.5014,-1.5171,-0.0836,-0.5573,0.5500
2.576,1.5458,0.0725,-0.4547,0.5014,-1.5277,-0.0866,-0.5554,0.5523
2.598,1.5529,0.0746,-0.4547,0.5014,-1.5364,-0.0870,-0.5554,0.5523
2.620,1.5610,0.0769,-0.4547,0.5014,-1.5470,-0.0899,-0.5536,0.5546
2.640,1.5692,0.0793,-0.4547,0.5014,-1.5575,-0.0929,-0.5518,0.5567
2.662,1.5855,0.0841,-0.4547,0.5014,-1.5733,-0.0975,-0.5518,0.5567
2.684,1.5937,0.0866,-0.4547,0.5014,-1.5838,-0.1006,-0.5500,0.5590
2.704,1.6070,0.0905,-0.4170,0.5095,-1.5838,-0.1006,-0.5500,0.5590
2.726,1.6151,0.0930,-0.4170,0.5095,-1.5838,-0.1006,-0.5481,0.5613
2.748,1.6325,0.0983,-0.4170,0.5095,-1.5838,-0.1006,-0.5463,0.5635
2.768,1.6407,0.1009,-0.4170,0.5095,-1.5838,-0.1006,-0.5463,0.5635
2.790,1.6478,0.1031,-0.4170,0.5095,-1.5838,-0.1006,-0.5445,0.5658
2.810,1.6642,0.1082,-0.4170,0.5095,-1.5838,-0.1006,-0.5426,0.5681
2.832,1.6723,0.1108,-0.4170,0.5095,-1.5838,-0.1006,-0.5426,0.5681
2.854,1.6815,0.1137,-0.4170,0.5095,-1.5838,-0.1006,-0.5408,0.5703
2.874,1.6969,0.1187,-0.4170,0.5095,-1.5838,-0.1006,-0.5390,0.5726
2.896,1.7050,0.1213,-0.4170,0.5095,-1.5838,-0.1006,-0.5390,0.5726
2.918,1.7183,0.1256,-0.4321,0.5193,-1.5838,-0.1006,-0.5391,0.5695
2.938,1.7275,0.1286,-0.4321,0.5193,-1.5838,-0.1006,-0.5391,0.5695
2.960,1.7356,0.1312,-0.4321,0.5193,-1.5838,-0.1006,-0.5374,0.5716
2.982,1.7508,0.1363,-0.4321,0.5193,-1.7332,-0.1478,-0.5356,0.5738
3.002,1.7578,0.1386,-0.4321,0.5193,-1.7463,-0.1552,-0.5356,0.5738
3.024,1.7658,0.1413,-0.4321,0.5193,-1.7541,-0.1583,-0.5337,0.5760
3.044,1.7827,0.1471,-0.4321,0.5193,-1.7640,-0.1616,-0.5320,0.5781
3.066,1.7887,0.1491,-0.4321,0.5193,-1.7738,-0.1650,-0.5320,0.5781
3.088,1.8006,0.1532,-0.4375,0.5164,-1.7852,-0.1679,-0.5302,0.5803
3.108,1.8075,0.1556,-0.4375,0.5164,-1.7951,-0.1712,-0.5283,0.5825
3.130,1.8243,0.1615,-0.4375,0.5164,-1.8050,-0.1746,-0.5283,0.5825
3.152,1.8331,0.1647,-0.4375,0.5164,-1.8197,-0.1797,-0.5266,0.5846
3.172,1.8420,0.1678,-0.4375,0.5164,-1.8295,-0.1831,-0.5266,0.5846
3.194,1.8508,0.1710,-0.4375,0.5164,-1.8375,-0.1860,-0.5248,0.5868
3.216,1.8665,0.1767,-0.4375,0.5164,-1.8472,-0.1894,-0.5229,0.5891
3.236,1.8724,0.1789,-0.4375,0.5164,-1.8569,-0.1929,-0.5229,0.5891
3.258,1.8880,0.1847,-0.4375,0.5164,-1.8666,-0.1964,-0.5212,0.5912
3.280,1.8949,0.1873,-0.4375,0.5164,-1.8812,-0.2016,-0.5194,0.5934
3.300,1.9095,0.1928,-0.4224,0.5104,-1.8837,-0.2037,-0.5194,0.5934
3.322,1.9183,0.1962,-0.4224,0.5104,-1.8981,-0.2092,-0.5273,0.5652
3.342,1.9270,0.1997,-0.4224,0.5104,-1.9077,-0.2129,-0.5257,0.5668
3.364,1.9348,0.2028,-0.4224,0.5104,-1.9173,-0.2167,-0.5257,0.5668
3.386,1.9503,0.2091,-0.4224,0.5104,-1.9268,-0.2205,-0.5241,0.5686
3.406,1.9571,0.2119,-0.4224,0.5104,-1.9375,-0.2247,-0.5241,0.5686
3.428,1.9648,0.2151,-0.4224,0.5104,-1.9470,-0.2286,-0.5224,0.5704
3.450,1.9812,0.2221,-0.4224,0.5104,-1.9565,-0.2325,-0.5208,0.5721
3.470,1.9879,0.2249,-0.4224,0.5104,-1.9660,-0.2364,-0.5208,0.5721
3.492,2.0014,0.2307,-0.4224,0.5104,-1.9772,-0.2411,-0.5191,0.5738
3.514,2.0071,0.2332,-0.3445,0.5639,-1.9866,-0.2451,-0.5174,0.5756
3.534,2.0225,0.2398,-0.3445,0.5639,-1.9960,-0.2491,-0.5174,0.5756
3.556,2.0301,0.2432,-0.3445,0.5639,-2.0054,-0.2531,-0.5158,0.5773
3.576,2.0378,0.2466,-0.3445,0.5639,-2.0148,-0.2571,-0.5141,0.5791
3.598,2.0455,0.2499,-0.3445,0.5639,-2.0273,-0.2610,-0.5141,0.5791
3.620,2.0609,0.2567,-0.3445,0.5639,-2.0368,-0.2651,-0.5124,0.5808
3.640,2.0686,0.2600,-0.3445,0.5639,-2.0464,-0.2691,-0.5108,0.5825
3.662,2.0832,0.2664,-0.3445,0.5639,-2.0608,-0.2751,-0.5108,0.5825
3.684,2.0910,0.2697,-0.3445,0.5639,-2.0727,-0.2801,-0.5091,0.5843
3.704,2.0989,0.2730,-0.2520,0.6475,-2.0824,-0.2841,-0.5091,0.5843
3.726,2.1126,0.2787,-0.2520,0.6475,-2.0921,-0.2880,-0.3825,0.7040
3.748,2.1195,0.2815,-0.2520,0.6475,-2.1019,-0.2918,-0.3792,0.7073
3.768,2.1352,0.2879,-0.2520,0.6475,-2.1116,-0.2956,-0.3792,0.7073
3.790,2.1421,0.2907,-0.2520,0.6475,-2.1223,-0.2983,-0.3757,0.7108
3.812,2.1500,0.2938,-0.2520,0.6475,-2.1371,-0.3039,-0.3722,0.7143
3.832,2.1649,0.2997,-0.2520,0.6475,-2.1469,-0.3076,-0.3722,0.7143
3.854,2.1728,0.3029,-0.2520,0.6475,-2.1567,-0.3113,-0.3689,0.7176
3.874,2.1877,0.3087,-0.2520,0.6475,-2.1666,-0.3149,-0.3653,0.7211
3.896,2.1976,0.3126,-0.1204,0.7381,-2.1764,-0.3185,-0.3653,0.7211
3.918,2.2104,0.3176,-0.1204,0.7381,-2.1830,-0.3213,-0.3618,0.7246
3.938,2.2193,0.3211,-0.1204,0.7381,-2.1928,-0.3249,-0.3618,0.7246
3.960,2.2273,0.3242,-0.1204,0.7381,-2.2025,-0.3284,-0.3585,0.7279
3.982,2.2421,0.3300,-0.1204,0.7381,-2.2171,-0.3338,-0.3550,0.7314
4.002,2.2500,0.3332,-0.1204,0.7381,-2.2260,-0.3377,-0.3550,0.7314
4.022,2.2579,0.3363,-0.1204,0.7381,-2.2356,-0.3413,-0.3515,0.7349
4.042,2.2667,0.3398,-0.1204,0.7381,-2.2453,-0.3449,-0.3482,0.7382
4.062,2.2815,0.3456,-0.1204,0.7381,-2.2549,-0.3484,-0.3482,0.7382
4.082,2.2893,0.3488,-0.1204,0.7381,-2.2645,-0.3520,-0.3446,0.7417
4.102,2.2972,0.3519,-0.1204,0.7381,-2.2775,-0.3573,-0.3446,0.7417
4.122,2.3099,0.3570,-0.1204,0.7381,-2.2872,-0.3608,-0.3411,0.7452
4.142,2.3148,0.3590,0.0101,0.7717,-2.2970,-0.3643,-0.1704,0.8285
4.162,2.3227,0.3622,0.0101,0.7717,-2.3069,-0.3678,-0.1704,0.8285
4.182,2.3394,0.3690,0.0101,0.7717,-2.3167,-0.3713,-0.1645,0.8332
4.202,2.3473,0.3722,0.0101,0.7717,-2.3271,-0.3762,-0.1645,0.8332
4.222,2.3552,0.3754,0.0101,0.7717,-2.3370,-0.3797,-0.1585,0.8379
4.242,2.3640,0.3791,0.0101,0.7717,-2.3468,-0.3833,-0.1529,0.8423
4.262,2.3719,0.3823,0.0101,0.7717,-2.3567,-0.3870,-0.1529,0.8423
4.282,2.3878,0.3889,0.0101,0.7717,-2.3690,-0.3927,-0.1469,0.8469
4.302,2.3957,0.3922,0.0101,0.7717,-2.3790,-0.3964,-0.1469,0.8469
4.322,2.4036,0.3956,0.1396,0.9051,-2.3890,-0.4001,-0.1409,0.8516
4.342,2.4106,0.3985,0.1396,0.9051,-2.3989,-0.4039,-0.1353,0.8560
4.362,2.4275,0.4056,0.1396,0.9051,-2.4089,-0.4076,-0.1353,0.8560
4.382,2.4354,0.4090,0.1396,0.9051,-2.4187,-0.4176,-0.1293,0.8607
4.402,2.4433,0.4123,0.1396,0.9051,-2.4285,-0.4214,-0.1293,0.8607
4.422,2.4582,0.4186,0.1396,0.9051,-2.4382,-0.4252,-0.1234,0.8654
4.442,2.4651,0.4215,0.1396,0.9051,-2.4479,-0.4290,-0.1177,0.8698
4.462,2.4740,0.4253,0.1396,0.9051,-2.4576,-0.4328,-0.1177,0.8698
4.482,2.4819,0.4286,0.1396,0.9051,-2.4673,-0.4366,-0.1118,0.8744
4.502,2.4977,0.4352,0.1396,0.9051,-2.4768,-0.4406,-0.1118,0.8744
4.522,2.5075,0.4394,0.1938,0.9021,-2.4864,-0.4445,-0.1058,0.8791
4.542,2.5134,0.4420,0.1938,0.9021,-2.4960,-0.4484,-0.0034,0.9629
4.562,2.5213,0.4454,0.1938,0.9021,-2.5056,-0.4523,-0.0034,0.9629
4.582,2.5370,0.4522,0.1938,0.9021,-2.5245,-0.4643,0.0040,0.9687
4.602,2.5448,0.4557,0.1938,0.9021,-2.5343,-0.4685,0.0040,0.9687
4.622,2.5565,0.4609,0.1938,0.9021,-2.5440,-0.4728,0.0114,0.9745
4.642,2.5652,0.4649,0.1938,0.9021,-2.5537,-0.4770,0.0184,0.9800
4.662,2.5730,0.4684,0.1938,0.9021,-2.5634,-0.4814,0.0184,0.9800
4.682,2.5865,0.4746,0.1938,0.9021,-2.5741,-0.4894,0.0257,0.9858
4.702,2.5941,0.4782,0.1938,0.9021,-2.5837,-0.4939,0.0257,0.9858
4.722,2.6018,0.4818,0.2356,0.9307,-2.5933,-0.4984,0.0331,0.9917
4.742,2.6104,0.4859,0.2356,0.9307,-2.6028,-0.5030,0.0401,0.9971
4.762,2.6180,0.4896,0.2356,0.9307,-2.6123,-0.5076,0.0401,0.9971
4.782,2.6332,0.4969,0.2356,0.9307,-2.6221,-0.5128,0.0475,1.0030
4.802,2.6417,0.5011,0.2356,0.9307,-2.6315,-0.5175,0.0475,1.0030
4.822,2.6502,0.5053,0.2356,0.9307,-2.6409,-0.5223,0.0548,1.0088
4.842,2.6587,0.5095,0.2356,0.9307,-2.6502,-0.5270,0.0618,1.0143
4.862,2.6662,0.5133,0.2356,0.9307,-2.6595,-0.5318,0.0618,1.0143
4.882,2.6737,0.5171,0.2356,0.9307,-2.6736,-0.5376,0.0692,1.0201
4.902,2.6896,0.5252,0.2356,0.9307,-2.6829,-0.5424,0.0692,1.0201
4.922,2.6961,0.5285,0.2872,0.9567,-2.6922,-0.5474,0.0766,1.0260
4.942,2.7045,0.5329,0.2872,0.9567,-2.7015,-0.5523,0.0859,1.0243
4.962,2.7119,0.5368,0.2872,0.9567,-2.7107,-0.5573,0.0859,1.0243
4.982,2.7267,0.5446,0.2872,0.9567,-2.7214,-0.5626,0.0933,1.0300
5.002,2.7341,0.5485,0.2872,0.9567,-2.7306,-0.5676,0.0933,1.0300
5.022,2.7415,0.5525,0.2872,0.9567,-2.7306,-0.5676,0.1008,1.0357
5.042,2.7497,0.5569,0.2872,0.9567,-2.7306,-0.5676,0.1077,1.0411
5.062,2.7571,0.5609,0.2872,0.9567,-2.7306,-0.5676,0.1077,1.0411
5.082,2.7708,0.5685,0.2872,0.9567,-2.7306,-0.5676,0.1151,1.0468
5.102,2.7780,0.5726,0.2872,0.9567,-2.7306,-0.5676,0.1151,1.0468
5.122,2.7897,0.5794,0.3043,0.9633,-2.7306,-0.5676,0.1226,1.0526
5.142,2.7969,0.5837,0.3043,0.9633,-2.7306,-0.5676,0.1295,1.0580
5.162,2.8040,0.5880,0.3043,0.9633,-2.7306,-0.5676,0.1295,1.0580
5.182,2.8112,0.5923,0.3043,0.9633,-2.7306,-0.5676,0.1370,1.0637
5.202,2.8263,0.6015,0.3043,0.9633,-2.7306,-0.5676,0.1370,1.0637
5.222,2.8335,0.6058,0.3043,0.9633,-2.7306,-0.5676,0.1444,1.0694
5.242,2.8415,0.6107,0.3043,0.9633,-2.7306,-0.5676,0.1514,1.0748
5.262,2.8486,0.6151,0.3043,0.9633,-2.7306,-0.5676,0.1514,1.0748
5.282,2.8619,0.6232,0.3043,0.9633,-2.7306,-0.5676,0.1588,1.0805
5.302,2.8681,0.6270,0.3043,0.9633,-2.8662,-0.6463,0.1588,1.0805
5.322,2.8778,0.6331,0.3415,0.9718,-2.8766,-0.6564,0.1662,1.0863
5.342,2.8856,0.6383,0.3415,0.9718,-2.8853,-0.6622,0.1413,1.0476
5.362,2.8924,0.6430,0.3415,0.9718,-2.8938,-0.6682,0.1413,1.0476
5.382,2.9043,0.6515,0.3415,0.9718,-2.8987,-0.6740,0.1483,1.0526
5.402,2.9093,0.6552,0.3415,0.9718,-2.9070,-0.6801,0.1483,1.0526
5.422,2.9229,0.6649,0.3415,0.9718,-2.9154,-0.6862,0.1552,1.0577
5.442,2.9304,0.6705,0.3415,0.9718,-2.9237,-0.6924,0.1618,1.0625
5.462,2.9370,0.6755,0.3415,0.9718,-2.9319,-0.6986,0.1618,1.0625
5.482,2.9436,0.6804,0.3415,0.9718,-2.9402,-0.7055,0.1687,1.0676
5.502,2.9510,0.6861,0.3415,0.9718,-2.9483,-0.7118,0.1687,1.0676
5.522,2.9632,0.6955,0.4142,0.9780,-2.9563,-0.7181,0.1757,1.0727
5.542,2.9697,0.7006,0.4142,0.9780,-2.9643,-0.7244,0.1822,1.0775
5.562,2.9745,0.7044,0.4142,0.9780,-2.9722,-0.7308,0.1822,1.0775
5.582,2.9866,0.7141,0.4142,0.9780,-2.9787,-0.7382,0.1892,1.0825
5.602,2.9930,0.7193,0.4142,0.9780,-2.9865,-0.7447,0.1892,1.0825
5.622,2.9993,0.7245,0.4142,0.9780,-2.9942,-0.7513,0.1961,1.0876
5.642,3.0064,0.7303,0.4142,0.9780,-3.0019,-0.7578,0.2027,1.0924
5.662,3.0191,0.7407,0.4142,0.9780,-3.0096,-0.7643,0.2027,1.0924
5.682,3.0254,0.7459,0.4142,0.9780,-3.0166,-0.7728,0.2096,1.0975
5.702,3.0325,0.7517,0.4142,0.9780,-3.0242,-0.7794,0.2096,1.0975
5.722,3.0388,0.7569,0.5086,1.0260,-3.0318,-0.7860,0.2166,1.1026
5.742,3.0505,0.7666,0.5086,1.0260,-3.0393,-0.7926,0.2984,1.1122
5.762,3.0568,0.7719,0.5086,1.0260,-3.0469,-0.7993,0.2984,1.1122
5.782,3.0630,0.7771,0.5086,1.0260,-3.0578,-0.8138,0.3064,1.1174
5.802,3.0693,0.7823,0.5086,1.0260,-3.0654,-0.8207,0.3064,1.1174
5.822,3.0756,0.7875,0.5086,1.0260,-3.0730,-0.8276,0.3145,1.1225
5.842,3.0897,0.7993,0.5086,1.0260,-3.0806,-0.8345,0.3220,1.1274
5.862,3.0960,0.8045,0.5086,1.0260,-3.0881,-0.8413,0.3220,1.1274
5.882,3.1022,0.8097,0.5086,1.0260,-3.0909,-0.8477,0.3301,1.1326
5.902,3.1084,0.8150,0.5086,1.0260,-3.0983,-0.8547,0.3301,1.1326
5.922,3.1201,0.8249,0.6193,1.0729,-3.1056,-0.8616,0.3381,1.1377
5.942,3.1271,0.8308,0.6193,1.0729,-3.1129,-0.8686,0.3457,1.1426
5.962,3.1332,0.8360,0.6193,1.0729,-3.1202,-0.8755,0.3457,1.1426
5.982,3.1394,0.8413,0.6193,1.0729,-3.1278,-0.8828,0.3538,1.1477
6.002,3.1517,0.8519,0.6193,1.0729,-3.1351,-0.8898,0.3538,1.1477
6.022,3.1586,0.8578,0.6193,1.0729,-3.1423,-0.8969,0.3618,1.1529
6.042,3.1655,0.8638,0.6193,1.0729,-3.1495,-0.9039,0.3694,1.1577
6.062,3.1717,0.8691,0.6193,1.0729,-3.1567,-0.9110,0.3694,1.1577
6.082,3.1778,0.8744,0.6193,1.0729,-3.1641,-0.9193,0.3774,1.1629
