0.3148,0.0026,0.0
0.3148,0.0026,0.0
0.3155,0.0027,0.0
0.3162,0.0028,0.0
0.3169,0.0029,0.0
0.3190,0.0032,0.0
0.3200,0.0034,0.0
0.3234,0.0039,0.0
0.3256,0.0041,0.0
0.3281,0.0044,0.0
0.3333,0.0048,0.0
0.3348,0.0049,0.0
0.3415,0.0054,0.0
0.3450,0.0056,0.0
0.3492,0.0059,0.0
0.3568,0.0064,0.0
0.3611,0.0066,0.0
0.3657,0.0069,0.0
0.3762,0.0076,0.0
0.3821,0.0079,0.0
0.3868,0.0082,0.0
0.3991,0.0090,0.0
0.4052,0.0094,0.0
0.4116,0.0098,0.0
0.4248,0.0107,0.0
0.4326,0.0112,0.0
0.4405,0.0117,0.0
0.4477,0.0122,0.0
0.4639,0.0133,0.0
0.4713,0.0139,0.0
0.4796,0.0145,0.0
0.4880,0.0152,0.0
0.4965,0.0159,0.0
0.5128,0.0172,0.0
0.5205,0.0179,0.0
0.5282,0.0186,0.0
0.5456,0.0202,0.0
0.5533,0.0210,0.0
0.5610,0.0218,0.0
0.5765,0.0235,0.0
0.5852,0.0244,0.0
0.5940,0.0254,0.0
0.6027,0.0265,0.0
0.6182,0.0283,0.0
0.6269,0.0294,0.0
0.6356,0.0305,0.0
0.6444,0.0317,0.0
0.6618,0.0340,0.0
0.6705,0.0352,0.0
0.6793,0.0364,0.0
0.6880,0.0376,0.0
0.7045,0.0400,0.0
0.7123,0.0412,0.0
0.7201,0.0423,0.0
0.7289,0.0437,0.0
0.7454,0.0462,0.0
0.7542,0.0476,0.0
0.7611,0.0487,0.0
0.7786,0.0515,0.0
0.7874,0.0530,0.0
0.7952,0.0543,0.0
0.8099,0.0567,0.0
0.8177,0.0581,0.0
0.8265,0.0596,0.0
0.8354,0.0611,0.0
0.8531,0.0642,0.0
0.8610,0.0656,0.0
0.8688,0.0670,0.0
0.8777,0.0686,0.0
0.8945,0.0716,0.0
0.9024,0.0731,0.0
0.9171,0.0758,0.0
0.9270,0.0777,0.0
0.9359,0.0793,0.0
0.9448,0.0810,0.0
0.9606,0.0841,0.0
0.9684,0.0857,0.0
0.9773,0.0874,0.0
0.9921,0.0904,0.0
0.9990,0.0918,0.0
1.0069,0.0933,0.0
