t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
16.500,5.1690,5.3899,2.1751,-2.6324,-5.1665,-5.2780,3.1367,-1.3418
16.522,5.1685,5.3990,2.1751,-2.6324,-5.1657,-5.2928,3.1433,-1.3430
16.542,5.1680,5.4080,2.1751,-2.6324,-5.1653,-5.3021,3.1502,-1.3444
16.564,5.1674,5.4170,2.1751,-2.6324,-5.1647,-5.3120,3.1502,-1.3444
16.586,5.1668,5.4261,2.1790,-2.6835,-5.1642,-5.3219,3.1546,-1.3704
16.606,5.1662,5.4352,2.1790,-2.6835,-5.1636,-5.3318,3.1611,-1.3720
16.628,5.1650,5.4533,2.1790,-2.6835,-5.1630,-5.3417,3.1611,-1.3720
16.650,5.1643,5.4624,2.1790,-2.6835,-5.1622,-5.3509,3.1680,-1.3737
16.670,5.1637,5.4715,2.1790,-2.6835,-5.1616,-5.3608,3.1749,-1.3754
16.692,5.1630,5.4806,2.1790,-2.6835,-5.1607,-5.3757,3.1749,-1.3754
16.714,5.1623,5.4897,2.1790,-2.6835,-5.1601,-5.3856,3.1814,-1.3770
16.736,5.1609,5.5079,2.1790,-2.6835,-5.1594,-5.3955,3.1814,-1.3770
16.756,5.1602,5.5171,2.1790,-2.6835,-5.1581,-5.4059,3.1883,-1.3787
16.778,5.1594,5.5262,2.1720,-2.7295,-5.1575,-5.4158,3.1952,-1.3804
16.798,5.1586,5.5353,2.1720,-2.7295,-5.1568,-5.4257,3.1952,-1.3804
16.820,5.1579,5.5434,2.1720,-2.7295,-5.1560,-5.4357,3.2017,-1.3820
16.842,5.1563,5.5617,2.1720,-2.7295,-5.1533,-5.4481,3.2086,-1.3837
16.862,5.1554,5.5709,2.1720,-2.7295,-5.1525,-5.4580,3.2086,-1.3837
16.884,5.1546,5.5801,2.1720,-2.7295,-5.1516,-5.4679,3.2155,-1.3854
16.906,5.1537,5.5893,2.1720,-2.7295,-5.1507,-5.4778,3.2221,-1.3870
16.928,5.1528,5.5984,2.1720,-2.7295,-5.1499,-5.4877,3.2221,-1.3870
16.948,5.1509,5.6168,2.1720,-2.7295,-5.1486,-5.4961,3.2290,-1.3887
16.970,5.1499,5.6259,2.1720,-2.7295,-5.1476,-5.5060,3.2290,-1.3887
16.992,5.1490,5.6351,2.1361,-2.8059,-5.1462,-5.5207,3.2363,-1.3905
17.012,5.1480,5.6442,2.1361,-2.8059,-5.1452,-5.5304,3.2223,-1.4780
17.034,5.1470,5.6532,2.1361,-2.8059,-5.1453,-5.5448,3.2223,-1.4780
17.056,5.1449,5.6713,2.1361,-2.8059,-5.1444,-5.5546,3.2289,-1.4809
17.076,5.1438,5.6803,2.1361,-2.8059,-5.1433,-5.5643,3.2355,-1.4839
17.098,5.1427,5.6893,2.1361,-2.8059,-5.1423,-5.5740,3.2355,-1.4839
17.120,5.1416,5.6983,2.1361,-2.8059,-5.1412,-5.5837,3.2417,-1.4867
17.140,5.1404,5.7073,2.1361,-2.8059,-5.1406,-5.5967,3.2483,-1.4897
17.162,5.1392,5.7162,2.1361,-2.8059,-5.1389,-5.6112,3.2483,-1.4897
17.184,5.1367,5.7341,2.1127,-2.8990,-5.1376,-5.6209,3.2549,-1.4927
17.204,5.1354,5.7430,2.1127,-2.8990,-5.1364,-5.6306,3.2612,-1.4955
17.226,5.1342,5.7509,2.1127,-2.8990,-5.1350,-5.6402,3.2612,-1.4955
17.248,5.1329,5.7598,2.1127,-2.8990,-5.1332,-5.6511,3.2678,-1.4985
17.268,5.1315,5.7687,2.1127,-2.8990,-5.1318,-5.6607,3.2678,-1.4985
17.290,5.1286,5.7865,2.1127,-2.8990,-5.1304,-5.6704,3.2744,-1.5015
17.312,5.1272,5.7954,2.1127,-2.8990,-5.1282,-5.6848,3.2806,-1.5043
17.332,5.1257,5.8043,2.1127,-2.8990,-5.1252,-5.6943,3.2806,-1.5043
17.354,5.1242,5.8132,2.1127,-2.8990,-5.1237,-5.7039,3.2872,-1.5073
17.376,5.1227,5.8221,2.1170,-3.0305,-5.1222,-5.7135,3.2938,-1.5102
17.396,5.1197,5.8399,2.1170,-3.0305,-5.1207,-5.7232,3.2938,-1.5102
17.418,5.1182,5.8489,2.1170,-3.0305,-5.1192,-5.7329,3.3678,-1.6317
17.440,5.1167,5.8579,2.1170,-3.0305,-5.1152,-5.7458,3.3754,-1.6364
17.460,5.1152,5.8669,2.1170,-3.0305,-5.1137,-5.7556,3.3754,-1.6364
17.482,5.1137,5.8759,2.1170,-3.0305,-5.1114,-5.7702,3.3830,-1.6411
17.504,5.1107,5.8939,2.1170,-3.0305,-5.1098,-5.7800,3.3902,-1.6456
17.524,5.1092,5.9029,2.1170,-3.0305,-5.1082,-5.7898,3.3902,-1.6456
17.546,5.1077,5.9120,2.1170,-3.0305,-5.1036,-5.8007,3.3978,-1.6503
17.568,5.1061,5.9210,2.1170,-3.0305,-5.1019,-5.8105,3.3978,-1.6503
17.588,5.1047,5.9290,2.0901,-3.0724,-5.1002,-5.8203,3.4054,-1.6551
17.610,5.1016,5.9470,2.0901,-3.0724,-5.0985,-5.8301,3.4126,-1.6595
17.632,5.1000,5.9561,2.0901,-3.0724,-5.0928,-5.8459,3.4126,-1.6595
17.652,5.0983,5.9651,2.0901,-3.0724,-5.0910,-5.8558,3.4202,-1.6643
17.674,5.0967,5.9742,2.0901,-3.0724,-5.0891,-5.8657,3.4278,-1.6690
17.696,5.0951,5.9833,2.0901,-3.0724,-5.0873,-5.8755,3.4278,-1.6690
17.716,5.0934,5.9923,2.0901,-3.0724,-5.0854,-5.8854,3.4350,-1.6735
17.738,5.0900,6.0104,2.0901,-3.0724,-5.0844,-5.8970,3.4426,-1.6782
17.760,5.0883,6.0195,2.0901,-3.0724,-5.0825,-5.9069,3.4426,-1.6782
17.780,5.0870,6.0266,2.1071,-3.0849,-5.0806,-5.9168,3.4001,-1.6721
17.802,5.0852,6.0356,2.1071,-3.0849,-5.0777,-5.9316,3.4001,-1.6721
17.824,5.0817,6.0537,2.1071,-3.0849,-5.0757,-5.9415,3.4066,-1.6764
17.844,5.0799,6.0628,2.1071,-3.0849,-5.0739,-5.9515,3.4134,-1.6810
17.866,5.0782,6.0719,2.1071,-3.0849,-5.0719,-5.9614,3.4134,-1.6810
17.888,5.0763,6.0809,2.1071,-3.0849,-5.0699,-5.9713,3.4203,-1.6856
17.908,5.0745,6.0900,2.1071,-3.0849,-5.0679,-5.9812,3.4267,-1.6899
17.930,5.0708,6.1081,2.1071,-3.0849,-5.0658,-5.9910,3.4267,-1.6899
17.952,5.0690,6.1172,2.1071,-3.0849,-5.0626,-6.0052,3.4336,-1.6945
17.972,5.0671,6.1262,2.1129,-3.0931,-5.0605,-6.0150,3.4405,-1.6990
17.994,5.0652,6.1353,2.1129,-3.0931,-5.0584,-6.0248,3.4405,-1.6990
18.016,5.0633,6.1443,2.1129,-3.0931,-5.0563,-6.0347,3.4469,-1.7033
18.036,5.0614,6.1534,2.1129,-3.0931,-5.0541,-6.0447,3.4538,-1.7079
18.058,5.0575,6.1714,2.1129,-3.0931,-5.0519,-6.0545,3.4538,-1.7079
18.080,5.0555,6.1805,2.1129,-3.0931,-5.0498,-6.0643,3.4607,-1.7125
18.100,5.0535,6.1895,2.1129,-3.0931,-5.0476,-6.0741,3.4607,-1.7125
18.122,5.0515,6.1985,2.1129,-3.0931,-5.0443,-6.0888,3.4671,-1.7168
18.144,5.0495,6.2076,2.1129,-3.0931,-5.0422,-6.0982,3.4740,-1.7214
18.164,5.0455,6.2256,2.1129,-3.0931,-5.0400,-6.1079,3.4740,-1.7214
18.186,5.0434,6.2346,2.1129,-3.0931,-5.0377,-6.1176,3.4808,-1.7260
18.208,5.0413,6.2437,2.1129,-3.0931,-5.0354,-6.1274,3.4873,-1.7303
18.228,5.0393,6.2527,2.1129,-3.0931,-5.0331,-6.1371,3.4873,-1.7303
18.250,5.0372,6.2617,2.1129,-3.0931,-5.0312,-6.1505,3.4942,-1.7349
18.272,5.0332,6.2787,2.1082,-3.1598,-5.0276,-6.1651,3.5010,-1.7394
18.292,5.0310,6.2877,2.1082,-3.1598,-5.0252,-6.1748,3.5010,-1.7394
18.314,5.0289,6.2967,2.1082,-3.1598,-5.0228,-6.1846,3.4744,-1.7293
18.336,5.0267,6.3057,2.1082,-3.1598,-5.0210,-6.1945,3.4808,-1.7336
18.356,5.0245,6.3147,2.1082,-3.1598,-5.0186,-6.2042,3.4808,-1.7336
18.378,5.0201,6.3327,2.1082,-3.1598,-5.0161,-6.2139,3.4872,-1.7380
18.400,5.0179,6.3417,2.1082,-3.1598,-5.0136,-6.2236,3.4872,-1.7380
18.420,5.0157,6.3506,2.1082,-3.1598,-5.0111,-6.2333,3.4932,-1.7421
18.442,5.0134,6.3596,2.1082,-3.1598,-5.0087,-6.2455,3.4995,-1.7465
18.464,5.0111,6.3686,2.1082,-3.1598,-5.0061,-6.2551,3.4995,-1.7465
18.484,5.0089,6.3776,2.1188,-3.1585,-5.0036,-6.2647,3.5059,-1.7508
18.506,5.0043,6.3955,2.1188,-3.1585,-5.0010,-6.2743,3.5119,-1.7550
18.528,5.0019,6.4045,2.1188,-3.1585,-4.9984,-6.2839,3.5119,-1.7550
18.548,4.9996,6.4134,2.1188,-3.1585,-4.9977,-6.2940,3.5183,-1.7593
18.570,4.9973,6.4224,2.1188,-3.1585,-4.9951,-6.3036,3.5247,-1.7637
18.592,4.9949,6.4313,2.1188,-3.1585,-4.9913,-6.3180,3.5247,-1.7637
18.612,4.9901,6.4492,2.1188,-3.1585,-4.9900,-6.3228,3.5307,-1.7678
18.634,4.9877,6.4582,2.1188,-3.1585,-4.9890,-6.3391,3.5307,-1.7678
18.656,4.9853,6.4671,2.1188,-3.1585,-4.9865,-6.3486,3.5371,-1.7722
18.676,4.9829,6.4760,2.1167,-3.1700,-4.9839,-6.3582,3.5434,-1.7765
18.698,4.9804,6.4850,2.1167,-3.1700,-4.9814,-6.3678,3.5434,-1.7765
18.720,4.9755,6.5028,2.1167,-3.1700,-4.9788,-6.3773,3.4910,-1.7321
18.740,4.9730,6.5117,2.1167,-3.1700,-4.9772,-6.3861,3.4966,-1.7358
18.762,4.9705,6.5207,2.1167,-3.1700,-4.9734,-6.4003,3.4966,-1.7358
18.784,4.9679,6.5296,2.1167,-3.1700,-4.9708,-6.4098,3.5021,-1.7394
18.806,4.9654,6.5385,2.1167,-3.1700,-4.9682,-6.4193,3.5073,-1.7429
18.826,4.9629,6.5474,2.1167,-3.1700,-4.9656,-6.4288,3.5073,-1.7429
18.848,4.9577,6.5652,2.1167,-3.1700,-4.9623,-6.4400,3.5128,-1.7465
18.870,4.9554,6.5731,2.1167,-3.1700,-4.9596,-6.4495,3.5183,-1.7502
18.890,4.9528,6.5820,2.1347,-3.1747,-4.9569,-6.4589,3.5183,-1.7502
18.912,4.9502,6.5909,2.1347,-3.1747,-4.9529,-6.4731,3.5235,-1.7536
18.934,4.9449,6.6086,2.1347,-3.1747,-4.9519,-6.4812,3.5235,-1.7536
18.954,4.9423,6.6175,2.1347,-3.1747,-4.9492,-6.4906,3.5291,-1.7573
18.976,4.9396,6.6264,2.1347,-3.1747,-4.9466,-6.4999,3.5346,-1.7609
18.998,4.9369,6.6352,2.1347,-3.1747,-4.9439,-6.5093,3.5346,-1.7609
19.018,4.9342,6.6441,2.1347,-3.1747,-4.9412,-6.5187,3.5398,-1.7644
19.040,4.9315,6.6530,2.1347,-3.1747,-4.9384,-6.5296,3.5453,-1.7680
19.062,4.9260,6.6707,2.1347,-3.1747,-4.9343,-6.5437,3.5453,-1.7680
19.082,4.9233,6.6795,2.1519,-3.1830,-4.9315,-6.5530,3.5205,-1.7140
19.104,4.9205,6.6884,2.1519,-3.1830,-4.9288,-6.5623,3.5253,-1.7167
19.126,4.9177,6.6972,2.1519,-3.1830,-4.9260,-6.5717,3.5253,-1.7167
19.146,4.9149,6.7060,2.1519,-3.1830,-4.9236,-6.5795,3.5304,-1.7195
19.168,4.9093,6.7237,2.1519,-3.1830,-4.9209,-6.5887,3.5304,-1.7195
19.190,4.9064,6.7325,2.1519,-3.1830,-4.9180,-6.5980,3.5354,-1.7223
19.210,4.9036,6.7413,2.1519,-3.1830,-4.9152,-6.6072,3.5402,-1.7249
19.232,4.9007,6.7501,2.1519,-3.1830,-4.9098,-6.6256,3.5402,-1.7249
19.254,4.8978,6.7590,2.1519,-3.1830,-4.9068,-6.6349,3.5453,-1.7277
19.274,4.8949,6.7678,2.1612,-3.1990,-4.9039,-6.6442,3.5504,-1.7306
19.296,4.8891,6.7854,2.1612,-3.1990,-4.9010,-6.6534,3.5504,-1.7306
19.318,4.8861,6.7942,2.1612,-3.1990,-4.8980,-6.6626,3.5552,-1.7332
19.338,4.8832,6.8029,2.1612,-3.1990,-4.8949,-6.6709,3.5603,-1.7360
19.360,4.8802,6.8117,2.1612,-3.1990,-4.8919,-6.6801,3.5603,-1.7360
19.382,4.8772,6.8205,2.1612,-3.1990,-4.8874,-6.6938,3.5653,-1.7388
19.402,4.8712,6.8381,2.1612,-3.1990,-4.8858,-6.6984,3.5653,-1.7388
19.424,4.8682,6.8468,2.1612,-3.1990,-4.8813,-6.7121,3.5701,-1.7415
19.446,4.8652,6.8556,2.1612,-3.1990,-4.8769,-6.7211,3.5752,-1.7443
19.466,4.8621,6.8643,2.1612,-3.1990,-4.8737,-6.7302,3.5752,-1.7443
19.488,4.8590,6.8731,2.1612,-3.1990,-4.8705,-6.7393,3.5803,-1.7471
19.510,4.8528,6.8905,2.1612,-3.1990,-4.8673,-6.7483,3.5851,-1.7497
19.530,4.8496,6.8992,2.1612,-3.1990,-4.8641,-6.7574,3.5851,-1.7497
19.552,4.8468,6.9069,2.1435,-3.2526,-4.8584,-6.7687,3.5902,-1.7526
19.574,4.8436,6.9155,2.1435,-3.2526,-4.8550,-6.7776,3.5797,-1.7665
19.594,4.8404,6.9242,2.1435,-3.2526,-4.8517,-6.7865,3.5797,-1.7665
19.616,4.8338,6.9415,2.1435,-3.2526,-4.8483,-6.7954,3.5842,-1.7693
19.638,4.8306,6.9501,2.1435,-3.2526,-4.8449,-6.8043,3.5891,-1.7722
19.658,4.8273,6.9587,2.1435,-3.2526,-4.8410,-6.8158,3.5891,-1.7722
19.680,4.8240,6.9672,2.1435,-3.2526,-4.8375,-6.8247,3.5940,-1.7752
19.702,4.8206,6.9757,2.1435,-3.2526,-4.8323,-6.8378,3.5985,-1.7780
19.722,4.8173,6.9842,2.1435,-3.2526,-4.8287,-6.8465,3.5985,-1.7780
19.744,4.8105,7.0011,2.1435,-3.2526,-4.8251,-6.8552,3.6034,-1.7810
19.766,4.8079,7.0077,2.0950,-3.3990,-4.8186,-6.8653,3.6034,-1.7810
19.786,4.8044,7.0161,2.0950,-3.3990,-4.8148,-6.8739,3.6082,-1.7839
19.808,4.8010,7.0244,2.0950,-3.3990,-4.8111,-6.8825,3.6128,-1.7867
19.830,4.7940,7.0412,2.0950,-3.3990,-4.8073,-6.8910,3.6128,-1.7867
19.850,4.7905,7.0495,2.0950,-3.3990,-4.8013,-6.9002,3.6177,-1.7897
19.872,4.7870,7.0579,2.0950,-3.3990,-4.7955,-6.9130,3.6225,-1.7927
19.894,4.7835,7.0662,2.0950,-3.3990,-4.7917,-6.9216,3.6225,-1.7927
19.914,4.7799,7.0746,2.0950,-3.3990,-4.7878,-6.9302,3.6271,-1.7955
19.936,4.7728,7.0914,2.0950,-3.3990,-4.7838,-6.9387,3.6271,-1.7955
19.958,4.7692,7.0998,2.0950,-3.3990,-4.7790,-6.9475,3.6320,-1.7985
19.978,4.7663,7.1063,2.0436,-3.6633,-4.7750,-6.9561,3.6368,-1.8014
20.000,4.7623,7.1157,2.0436,-3.6633,-4.7711,-6.9647,3.6368,-1.8014
20.022,4.7587,7.1241,2.0436,-3.6633,-4.7650,-6.9776,3.8442,-2.0900
20.044,4.7513,7.1409,2.0436,-3.6633,-4.7586,-6.9887,3.8519,-2.0970
20.064,4.7476,7.1493,2.0436,-3.6633,-4.7545,-6.9973,3.8519,-2.0970
20.086,4.7439,7.1578,2.0436,-3.6633,-4.7503,-7.0060,3.8597,-2.1041
20.106,4.7402,7.1662,2.0436,-3.6633,-4.7461,-7.0146,3.8670,-2.1107
20.128,4.7364,7.1746,2.0436,-3.6633,-4.7419,-7.0232,3.8670,-2.1107
20.150,4.7289,7.1914,2.0436,-3.6633,-4.7376,-7.0318,3.8748,-2.1178
20.170,4.7281,7.1933,2.0436,-3.6633,-4.7334,-7.0404,3.8825,-2.1249
20.192,4.7209,7.2091,1.9566,-3.9465,-4.7274,-7.0542,3.8825,-2.1249
20.214,4.7170,7.2175,1.9566,-3.9465,-4.7231,-7.0628,4.0528,-2.4051
20.234,4.7131,7.2259,1.9566,-3.9465,-4.7187,-7.0714,4.0528,-2.4051
20.256,4.7092,7.2344,1.9566,-3.9465,-4.7143,-7.0800,4.0629,-2.4161
20.278,4.7014,7.2512,1.9566,-3.9465,-4.7104,-7.0900,4.0730,-2.4271
20.298,4.6975,7.2595,1.9566,-3.9465,-4.7059,-7.0986,4.0730,-2.4271
20.320,4.6935,7.2679,1.9566,-3.9465,-4.7015,-7.1072,4.0825,-2.4375
20.342,4.6895,7.2763,1.9566,-3.9465,-4.6948,-7.1200,4.0926,-2.4485
20.362,4.6855,7.2847,1.9566,-3.9465,-4.6908,-7.1312,4.0926,-2.4485
20.384,4.6783,7.2996,1.9566,-3.9465,-4.6863,-7.1398,4.1027,-2.4595
20.406,4.6743,7.3079,1.9566,-3.9465,-4.6818,-7.1483,4.1123,-2.4698
20.426,4.6703,7.3163,1.9566,-3.9465,-4.6773,-7.1569,4.1123,-2.4698
20.448,4.6662,7.3246,1.9566,-3.9465,-4.6728,-7.1655,4.1224,-2.4808
20.470,4.6622,7.3330,1.9566,-3.9465,-4.6684,-7.1740,4.1325,-2.4919
20.490,4.6542,7.3497,1.9566,-3.9465,-4.6637,-7.1900,4.1325,-2.4919
20.512,4.6502,7.3580,1.9566,-3.9465,-4.6570,-7.2031,4.1420,-2.5022
20.534,4.6462,7.3663,1.9566,-3.9465,-4.6543,-7.2129,4.1420,-2.5022
20.554,4.6421,7.3747,1.9566,-3.9465,-4.6499,-7.2216,4.1521,-2.5132
20.576,4.6381,7.3830,1.9566,-3.9465,-4.6454,-7.2302,4.1622,-2.5242
20.598,4.6300,7.3997,1.9566,-3.9465,-4.6410,-7.2389,4.1622,-2.5242
20.618,4.6260,7.4080,1.9566,-3.9465,-4.6365,-7.2476,4.1717,-2.5346
20.640,4.6223,7.4154,1.9566,-3.9465,-4.6333,-7.2558,4.1818,-2.5456
20.662,4.6192,7.4218,1.9618,-4.2000,-4.6266,-7.2687,4.1818,-2.5456
20.684,4.6110,7.4385,1.9618,-4.2000,-4.6221,-7.2773,4.2529,-2.5563
20.704,4.6069,7.4468,1.9618,-4.2000,-4.6176,-7.2860,4.2632,-2.5667
20.726,4.6028,7.4550,1.9618,-4.2000,-4.6130,-7.2946,4.2632,-2.5667
20.748,4.5987,7.4633,1.9618,-4.2000,-4.6101,-7.3029,4.2742,-2.5777
20.768,4.5945,7.4716,1.9618,-4.2000,-4.6055,-7.3115,4.2742,-2.5777
20.790,4.5862,7.4882,1.9618,-4.2000,-4.6009,-7.3201,4.2852,-2.5887
20.812,4.5820,7.4964,1.9618,-4.2000,-4.5940,-7.3329,4.2955,-2.5990
20.832,4.5777,7.5047,1.9618,-4.2000,-4.5908,-7.3425,4.2955,-2.5990
20.854,4.5735,7.5129,1.9344,-4.2021,-4.5861,-7.3510,4.3065,-2.6100
20.876,4.5693,7.5212,1.9344,-4.2021,-4.5815,-7.3596,4.3175,-2.6210
20.896,4.5650,7.5294,1.9344,-4.2021,-4.5768,-7.3681,4.3175,-2.6210
20.918,4.5564,7.5459,1.9344,-4.2021,-4.5722,-7.3766,4.3278,-2.6314
20.940,4.5522,7.5541,1.9344,-4.2021,-4.5699,-7.3853,4.3388,-2.6424
20.960,4.5478,7.5623,1.9344,-4.2021,-4.5653,-7.3938,4.3388,-2.6424
20.982,4.5435,7.5705,1.9344,-4.2021,-4.5583,-7.4065,4.3498,-2.6534
21.004,4.5392,7.5787,1.9344,-4.2021,-4.5537,-7.4150,4.3601,-2.6637
21.024,4.5305,7.5950,1.9344,-4.2021,-4.5490,-7.4234,4.3601,-2.6637
21.046,4.5262,7.6031,1.9344,-4.2021,-4.5425,-7.4373,4.3711,-2.6747
21.068,4.5219,7.6111,1.9344,-4.2021,-4.5378,-7.4458,4.3711,-2.6747
21.088,4.5175,7.6192,1.9344,-4.2021,-4.5331,-7.4543,4.3821,-2.6857
21.110,4.5132,7.6273,1.9344,-4.2021,-4.5284,-7.4628,4.3925,-2.6961
21.132,4.5046,7.6433,1.9344,-4.2021,-4.5224,-7.4772,4.3925,-2.6961
21.152,4.5003,7.6514,1.9344,-4.2021,-4.5177,-7.4857,4.4034,-2.7071
21.174,4.4960,7.6594,1.9344,-4.2021,-4.5130,-7.4941,4.4144,-2.7181
21.196,4.4916,7.6674,1.9344,-4.2021,-4.5083,-7.5026,4.4144,-2.7181
21.216,4.4873,7.6754,1.9344,-4.2021,-4.5035,-7.5110,4.4248,-2.7284
21.238,4.4829,7.6833,1.9642,-4.2523,-4.4982,-7.5225,4.4358,-2.7394
21.260,4.4742,7.6993,1.9642,-4.2523,-4.4944,-7.5313,4.4358,-2.7394
21.280,4.4698,7.7072,1.9642,-4.2523,-4.4896,-7.5398,4.3477,-2.6395
21.302,4.4654,7.7152,1.9642,-4.2523,-4.4824,-7.5525,4.3567,-2.6483
21.324,4.4609,7.7231,1.9642,-4.2523,-4.4776,-7.5609,4.3567,-2.6483
21.344,4.4565,7.7310,1.9642,-4.2523,-4.4729,-7.5716,4.3662,-2.6577
21.366,4.4476,7.7469,1.9642,-4.2523,-4.4681,-7.5801,4.3662,-2.6577
21.388,4.4431,7.7548,1.9642,-4.2523,-4.4632,-7.5886,4.3758,-2.6671
21.408,4.4386,7.7627,1.9642,-4.2523,-4.4584,-7.5971,4.3848,-2.6760
21.430,4.4341,7.7706,1.9543,-4.2786,-4.4535,-7.6055,4.3848,-2.6760
21.452,4.4296,7.7784,1.9543,-4.2786,-4.4473,-7.6180,4.3944,-2.6854
21.472,4.4251,7.7863,1.9543,-4.2786,-4.4424,-7.6264,4.4039,-2.6948
21.494,4.4160,7.8021,1.9543,-4.2786,-4.4375,-7.6349,4.4039,-2.6948
21.516,4.4114,7.8099,1.9543,-4.2786,-4.4326,-7.6433,4.4129,-2.7037
21.536,4.4069,7.8178,1.9543,-4.2786,-4.4293,-7.6506,4.4225,-2.7131
21.558,4.4024,7.8256,1.9543,-4.2786,-4.4245,-7.6590,4.4225,-2.7131
21.580,4.3979,7.8335,1.9543,-4.2786,-4.4197,-7.6674,4.4321,-2.7225
21.600,4.3888,7.8492,1.9543,-4.2786,-4.4149,-7.6758,4.4321,-2.7225
21.622,4.3843,7.8571,1.9543,-4.2786,-4.4077,-7.6884,4.4411,-2.7314
21.644,4.3798,7.8650,1.9504,-4.2962,-4.4036,-7.6982,4.3695,-2.6675
21.664,4.3753,7.8728,1.9504,-4.2962,-4.3988,-7.7066,4.3695,-2.6675
21.686,4.3708,7.8807,1.9504,-4.2962,-4.3940,-7.7151,4.3779,-2.6758
21.708,4.3617,7.8964,1.9504,-4.2962,-4.3892,-7.7235,4.3859,-2.6837
21.728,4.3572,7.9042,1.9504,-4.2962,-4.3844,-7.7319,4.3859,-2.6837
21.750,4.3526,7.9120,1.9504,-4.2962,-4.3799,-7.7401,4.3943,-2.6921
21.772,4.3480,7.9199,1.9504,-4.2962,-4.3726,-7.7527,4.4027,-2.7004
21.792,4.3435,7.9277,1.9504,-4.2962,-4.3678,-7.7611,4.4027,-2.7004
21.814,4.3389,7.9355,1.9504,-4.2962,-4.3629,-7.7694,4.4106,-2.7083
21.836,4.3302,7.9502,1.9515,-4.3479,-4.3578,-7.7780,4.4190,-2.7166
21.856,4.3256,7.9580,1.9515,-4.3479,-4.3529,-7.7864,4.4190,-2.7166
21.878,4.3210,7.9658,1.9515,-4.3479,-4.3480,-7.7947,4.4274,-2.7250
21.900,4.3163,7.9736,1.9515,-4.3479,-4.3431,-7.8031,4.4274,-2.7250
21.920,4.3117,7.9814,1.9515,-4.3479,-4.3382,-7.8114,4.4353,-2.7329
21.942,4.3023,7.9969,1.9515,-4.3479,-4.3294,-7.8251,4.4437,-2.7412
21.964,4.2976,8.0047,1.9515,-4.3479,-4.3244,-7.8334,4.4437,-2.7412
21.984,4.2929,8.0124,1.9515,-4.3479,-4.3193,-7.8417,4.4521,-2.7496
22.006,4.2882,8.0202,1.9515,-4.3479,-4.3142,-7.8501,4.4600,-2.7574
22.028,4.2835,8.0279,1.9422,-4.4039,-4.3091,-7.8584,4.4600,-2.7574
22.048,4.2745,8.0425,1.9422,-4.4039,-4.3036,-7.8692,4.4570,-2.7327
22.070,4.2697,8.0502,1.9422,-4.4039,-4.2985,-7.8775,4.4652,-2.7406
22.092,4.2649,8.0579,1.9422,-4.4039,-4.2907,-7.8901,4.4652,-2.7406
22.112,4.2601,8.0656,1.9422,-4.4039,-4.2855,-7.8984,4.4730,-2.7480
22.134,4.2553,8.0733,1.9422,-4.4039,-4.2794,-7.9081,4.4730,-2.7480
22.156,4.2456,8.0887,1.9422,-4.4039,-4.2741,-7.9165,4.4812,-2.7559
22.176,4.2408,8.0964,1.9422,-4.4039,-4.2688,-7.9249,4.4895,-2.7638
22.198,4.2359,8.1041,1.9422,-4.4039,-4.2634,-7.9333,4.4895,-2.7638
22.220,4.2310,8.1117,1.9422,-4.4039,-4.2581,-7.9416,4.4972,-2.7712
22.240,4.2261,8.1194,1.9301,-4.4585,-4.2523,-7.9502,4.5054,-2.7791
22.262,4.2163,8.1347,1.9301,-4.4585,-4.2442,-7.9627,4.5054,-2.7791
22.284,4.2114,8.1424,1.9301,-4.4585,-4.2387,-7.9711,4.5137,-2.7870
22.304,4.2064,8.1500,1.9301,-4.4585,-4.2333,-7.9794,4.5214,-2.7944
22.326,4.2014,8.1576,1.9301,-4.4585,-4.2278,-7.9878,4.5214,-2.7944
22.348,4.1965,8.1653,1.9301,-4.4585,-4.2222,-7.9958,4.5297,-2.8023
22.368,4.1915,8.1729,1.9301,-4.4585,-4.2167,-8.0041,4.5297,-2.8023
22.390,4.1814,8.1881,1.9301,-4.4585,-4.2111,-8.0124,4.5379,-2.8102
22.412,4.1764,8.1957,1.9301,-4.4585,-4.2027,-8.0248,4.5457,-2.8176
22.432,4.1713,8.2032,1.9301,-4.4585,-4.1984,-8.0316,4.5457,-2.8176
22.454,4.1663,8.2108,1.9332,-4.5277,-4.1928,-8.0399,4.5539,-2.8255
22.476,4.1612,8.2184,1.9332,-4.5277,-4.1872,-8.0481,4.5668,-2.8123
22.496,4.1510,8.2335,1.9332,-4.5277,-4.1816,-8.0563,4.5668,-2.8123
22.518,4.1458,8.2410,1.9332,-4.5277,-4.1759,-8.0645,4.5746,-2.8195
22.540,4.1407,8.2485,1.9332,-4.5277,-4.1702,-8.0727,4.5829,-2.8271
22.562,4.1355,8.2560,1.9332,-4.5277,-4.1616,-8.0862,4.5829,-2.8271
22.582,4.1303,8.2635,1.9332,-4.5277,-4.1558,-8.0944,4.5912,-2.8347
22.604,4.1199,8.2785,1.9332,-4.5277,-4.1501,-8.1026,4.5990,-2.8418
22.626,4.1147,8.2859,1.9332,-4.5277,-4.1443,-8.1107,4.5990,-2.8418
22.646,4.1100,8.2926,1.9332,-4.5277,-4.1393,-8.1194,4.6073,-2.8494
22.668,4.1048,8.3000,1.9094,-4.6305,-4.1335,-8.1276,4.6073,-2.8494
