-0.3095,-0.0134,0.0
-0.3093,-0.0132,0.0
-0.3100,-0.0130,0.0
-0.3104,-0.0126,0.0
-0.3112,-0.0122,0.0
-0.3129,-0.0115,0.0
-0.3163,-0.0121,0.0
-0.3184,-0.0117,0.0
-0.3209,-0.0114,0.0
-0.3239,-0.0111,0.0
-0.3271,-0.0109,0.0
-0.3323,-0.0118,0.0
-0.3386,-0.0116,0.0
-0.3433,-0.0115,0.0
-0.3484,-0.0114,0.0
-0.3511,-0.0096,0.0
-0.3568,-0.0095,0.0
-0.3629,-0.0095,0.0
-0.3694,-0.0096,0.0
-0.3763,-0.0096,0.0
-0.3835,-0.0097,0.0
-0.3946,-0.0110,0.0
-0.4020,-0.0106,0.0
-0.4089,-0.0094,0.0
-0.4154,-0.0075,0.0
-0.4193,-0.0055,0.0
-0.4257,-0.0029,0.0
-0.4322,-0.0002,0.0
-0.4389,0.0026,0.0
-0.4465,0.0078,0.0
-0.4534,0.0106,0.0
-0.4602,0.0135,0.0
-0.4672,0.0164,0.0
-0.4741,0.0193,0.0
-0.4757,0.0314,0.0
-0.4817,0.0343,0.0
-0.4908,0.0378,0.0
-0.4970,0.0394,0.0
-0.5032,0.0404,0.0
-0.5096,0.0440,0.0
-0.5150,0.0448,0.0
-0.5201,0.0455,0.0
-0.5250,0.0460,0.0
-0.5297,0.0463,0.0
-0.5362,0.0474,0.0
-0.5407,0.0475,0.0
-0.5451,0.0475,0.0
-0.5495,0.0475,0.0
-0.5539,0.0474,0.0
-0.5582,0.0472,0.0
-0.5626,0.0470,0.0
-0.5694,0.0466,0.0
-0.5739,0.0463,0.0
-0.5788,0.0474,0.0
-0.5833,0.0471,0.0
-0.5878,0.0468,0.0
-0.5924,0.0465,0.0
-0.5969,0.0462,0.0
-0.6010,0.0467,0.0
-0.6056,0.0464,0.0
-0.6125,0.0459,0.0
-0.6172,0.0457,0.0
-0.6215,0.0465,0.0
-0.6262,0.0463,0.0
-0.6310,0.0461,0.0
-0.6358,0.0459,0.0
-0.6406,0.0457,0.0
-0.6456,0.0456,0.0
-0.6530,0.0454,0.0
-0.6581,0.0452,0.0
-0.6632,0.0452,0.0
-0.6684,0.0451,0.0
-0.6746,0.0467,0.0
-0.6786,0.0478,0.0
-0.6829,0.0492,0.0
-0.6873,0.0508,0.0
-0.6936,0.0553,0.0
-0.6984,0.0573,0.0
-0.7032,0.0594,0.0
-0.7081,0.0616,0.0
-0.7131,0.0639,0.0
-0.7170,0.0663,0.0
-0.7222,0.0688,0.0
-0.7300,0.0727,0.0
-0.7351,0.0754,0.0
-0.7402,0.0782,0.0
-0.7438,0.0781,0.0
-0.7489,0.0810,0.0
-0.7540,0.0839,0.0
-0.7590,0.0868,0.0
-0.7640,0.0898,0.0
-0.7747,0.0859,0.0
-0.7800,0.0888,0.0
-0.7856,0.0917,0.0
-0.7913,0.0947,0.0
-0.7970,0.0977,0.0
-0.7895,0.1099,0.0
-0.7951,0.1133,0.0
-0.8007,0.1169,0.0
-0.8092,0.1224,0.0
-0.8165,0.1243,0.0
-0.8224,0.1281,0.0
