t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
1.640,0.6077,0.0738,0.3303,0.2131,nan,nan,0.3075,0.2098
1.660,0.6159,0.0755,0.3303,0.2131,nan,nan,0.3075,0.2098
1.682,0.6241,0.0773,0.3303,0.2131,nan,nan,0.3084,0.2124
1.704,0.6323,0.0790,0.3303,0.2131,nan,nan,0.3084,0.2124
1.724,0.6469,0.0821,0.3303,0.2131,nan,nan,0.3094,0.2151
1.746,0.6543,0.0836,0.3303,0.2131,nan,nan,0.3103,0.2178
1.768,0.6625,0.0854,0.3303,0.2131,nan,nan,0.3103,0.2178
1.788,0.6698,0.0870,0.3303,0.2131,nan,nan,0.3113,0.2203
1.810,0.6854,0.0903,0.3303,0.2131,nan,nan,0.3122,0.2231
1.832,0.6928,0.0919,0.3887,0.2019,nan,nan,0.3122,0.2231
1.852,0.7001,0.0935,0.3887,0.2019,nan,nan,0.4009,0.2002
1.874,0.7157,0.0970,0.3887,0.2019,nan,nan,0.4030,0.2024
1.896,0.7240,0.0988,0.3887,0.2019,nan,nan,0.4030,0.2024
1.916,0.7313,0.1005,0.3887,0.2019,nan,nan,0.4052,0.2047
1.938,0.7387,0.1021,0.3887,0.2019,nan,nan,0.4052,0.2047
1.958,0.7543,0.1057,0.3887,0.2019,nan,nan,0.4074,0.2071
1.980,0.7626,0.1076,0.3887,0.2019,nan,nan,0.4095,0.2093
2.002,0.7699,0.1093,0.3887,0.2019,nan,nan,0.4095,0.2093
2.022,0.7782,0.1112,0.3887,0.2019,nan,nan,0.4118,0.2116
2.044,0.7919,0.1145,0.4444,0.1708,nan,nan,0.4140,0.2140
2.066,0.8001,0.1165,0.4444,0.1708,nan,nan,0.4140,0.2140
2.086,0.8084,0.1186,0.4444,0.1708,nan,nan,0.4161,0.2162
2.108,0.8166,0.1207,0.4444,0.1708,nan,nan,0.4183,0.2185
2.130,0.8303,0.1242,0.4444,0.1708,nan,nan,0.4183,0.2185
2.150,0.8376,0.1262,0.4444,0.1708,nan,nan,0.4206,0.2209
2.172,0.8457,0.1284,0.4444,0.1708,nan,nan,0.4227,0.2231
2.192,0.8538,0.1306,0.4444,0.1708,nan,nan,0.4227,0.2231
2.214,0.8701,0.1351,0.4444,0.1708,nan,nan,0.4249,0.2254
2.236,0.8755,0.1366,0.4444,0.1708,nan,nan,0.4249,0.2254
2.256,0.8890,0.1404,0.5474,0.1630,nan,nan,0.4271,0.2278
2.278,0.8971,0.1427,0.5474,0.1630,nan,nan,0.5404,0.1791
2.300,0.9052,0.1451,0.5474,0.1630,nan,nan,0.5404,0.1791
2.320,0.9124,0.1472,0.5474,0.1630,nan,nan,0.5442,0.1807
2.342,0.9259,0.1511,0.5474,0.1630,nan,nan,0.5481,0.1823
2.364,0.9330,0.1532,0.5474,0.1630,nan,nan,0.5481,0.1823
2.384,0.9410,0.1556,0.5474,0.1630,nan,nan,0.5517,0.1838
2.406,0.9552,0.1600,0.5474,0.1630,nan,nan,0.5555,0.1854
2.428,0.9623,0.1621,0.5474,0.1630,nan,nan,0.5555,0.1854
2.448,0.9755,0.1663,0.5474,0.1630,nan,nan,0.5593,0.1870
2.470,0.9843,0.1691,0.5474,0.1630,nan,nan,0.5593,0.1870
2.490,0.9914,0.1713,0.5474,0.1630,nan,nan,0.5629,0.1886
2.512,0.9975,0.1733,0.5474,0.1630,nan,nan,0.5668,0.1902
2.534,1.0107,0.1775,0.5474,0.1630,nan,nan,0.5668,0.1902
2.554,1.0186,0.1801,0.5474,0.1630,nan,nan,0.5706,0.1918
2.576,1.0265,0.1826,0.5474,0.1630,nan,nan,0.5742,0.1933
2.598,1.0405,0.1871,0.5474,0.1630,nan,nan,0.5742,0.1933
2.618,1.0485,0.1896,0.5474,0.1630,nan,nan,0.5780,0.1949
2.640,1.0537,0.1913,0.5474,0.1630,nan,nan,0.5819,0.1965
2.662,1.0678,0.1958,0.6735,0.1620,nan,nan,0.5819,0.1965
2.682,1.0749,0.1980,0.6735,0.1620,nan,nan,0.6624,0.1841
2.704,1.0828,0.2005,0.6735,0.1620,nan,nan,0.6624,0.1841
2.724,1.0969,0.2050,0.6735,0.1620,nan,nan,0.6673,0.1855
2.746,1.1039,0.2072,0.6735,0.1620,nan,nan,0.6722,0.1869
2.768,1.1119,0.2097,0.6735,0.1620,nan,nan,0.6722,0.1869
2.788,1.1198,0.2122,0.6735,0.1620,nan,nan,0.6769,0.1883
2.810,1.1277,0.2148,0.6735,0.1620,nan,nan,0.6818,0.1897
2.832,1.1409,0.2190,0.6735,0.1620,nan,nan,0.6818,0.1897
2.852,1.1488,0.2215,0.7358,0.1410,nan,nan,0.6867,0.1911
2.874,1.1611,0.2255,0.7358,0.1410,nan,nan,0.6914,0.1924
2.896,1.1690,0.2280,0.7358,0.1410,nan,nan,0.6914,0.1924
2.916,1.1761,0.2303,0.7358,0.1410,nan,nan,0.6963,0.1938
2.938,1.1884,0.2343,0.7358,0.1410,nan,nan,0.6963,0.1938
2.960,1.1964,0.2368,0.7358,0.1410,nan,nan,0.7012,0.1952
2.980,1.2045,0.2393,0.7358,0.1410,nan,nan,0.7059,0.1966
3.002,1.2197,0.2441,0.7358,0.1410,nan,nan,0.7059,0.1966
3.022,1.2269,0.2463,0.7358,0.1410,nan,nan,0.7108,0.1980
3.044,1.2323,0.2480,0.7358,0.1410,nan,nan,0.7157,0.1994
3.066,1.2475,0.2528,0.7798,0.1103,nan,nan,0.7157,0.1994
3.086,1.2556,0.2554,0.7798,0.1103,nan,nan,0.7680,0.1399
3.108,1.2628,0.2577,0.7798,0.1103,nan,nan,0.7736,0.1404
3.130,1.2754,0.2617,0.7798,0.1103,nan,nan,0.7736,0.1404
3.150,1.2825,0.2640,0.7798,0.1103,nan,nan,0.7792,0.1410
3.172,1.2906,0.2667,0.7798,0.1103,nan,nan,0.7845,0.1415
3.194,1.3057,0.2717,0.7798,0.1103,nan,nan,0.7845,0.1415
3.214,1.3128,0.2740,0.7798,0.1103,nan,nan,0.7901,0.1420
3.236,1.3191,0.2761,0.7798,0.1103,nan,nan,0.7901,0.1420
3.256,1.3333,0.2809,0.7798,0.1103,nan,nan,0.7957,0.1426
3.278,1.3403,0.2833,0.7798,0.1103,nan,nan,0.8010,0.1431
3.300,1.3474,0.2858,0.7798,0.1103,nan,nan,0.8010,0.1431
3.320,1.3615,0.2908,0.7798,0.1103,nan,nan,0.8066,0.1436
3.342,1.3659,0.2924,0.8189,0.1676,nan,nan,0.8059,0.2229
3.364,1.3801,0.2975,0.8189,0.1676,nan,nan,0.8059,0.2229
3.384,1.3880,0.3003,0.8189,0.1676,nan,nan,0.8111,0.2245
3.406,1.3960,0.3032,0.8189,0.1676,nan,nan,0.8166,0.2262
3.428,1.4075,0.3073,0.8189,0.1676,nan,nan,0.8166,0.2262
3.448,1.4146,0.3099,0.8189,0.1676,nan,nan,0.8222,0.2279
3.470,1.4226,0.3127,0.8189,0.1676,nan,nan,0.8222,0.2279
3.492,1.4306,0.3156,0.8189,0.1676,nan,nan,0.8274,0.2294
3.512,1.4466,0.3214,0.8189,0.1676,nan,nan,0.8329,0.2311
3.534,1.4520,0.3233,0.8590,0.1996,nan,nan,0.8329,0.2311
3.554,1.4582,0.3256,0.8590,0.1996,nan,nan,0.8384,0.2328
3.576,1.4742,0.3315,0.8590,0.1996,nan,nan,0.8436,0.2344
3.598,1.4822,0.3344,0.8590,0.1996,nan,nan,0.8436,0.2344
3.618,1.4893,0.3370,0.8590,0.1996,nan,nan,0.8491,0.2361
3.640,1.5035,0.3423,0.8590,0.1996,nan,nan,0.8546,0.2378
3.662,1.5115,0.3453,0.8590,0.1996,nan,nan,0.8546,0.2378
3.682,1.5186,0.3480,0.8590,0.1996,nan,nan,0.8598,0.2394
3.704,1.5266,0.3510,0.8590,0.1996,nan,nan,0.8598,0.2394
3.726,1.5399,0.3560,0.8590,0.1996,nan,nan,0.8653,0.2410
3.746,1.5452,0.3581,0.8774,0.2318,nan,nan,0.8615,0.2858
3.768,1.5532,0.3611,0.8774,0.2318,nan,nan,0.8615,0.2858
3.788,1.5682,0.3669,0.8774,0.2318,nan,nan,0.8666,0.2880
3.810,1.5753,0.3697,0.8774,0.2318,nan,nan,0.8720,0.2903
3.832,1.5877,0.3745,0.8774,0.2318,nan,nan,0.8720,0.2903
3.852,1.5956,0.3776,0.8774,0.2318,nan,nan,0.8774,0.2927
3.874,1.6036,0.3808,0.8774,0.2318,nan,nan,0.8824,0.2948
3.896,1.6107,0.3836,0.8774,0.2318,nan,nan,0.8824,0.2948
3.916,1.6257,0.3896,0.8774,0.2318,nan,nan,0.8878,0.2971
3.938,1.6301,0.3913,0.8873,0.2553,nan,nan,0.8878,0.2971
3.960,1.6451,0.3974,0.8873,0.2553,nan,nan,0.8932,0.2995
3.980,1.6530,0.4006,0.8873,0.2553,nan,nan,0.8983,0.3016
4.000,1.6601,0.4035,0.8873,0.2553,nan,nan,0.8983,0.3016
4.020,1.6671,0.4064,0.8873,0.2553,nan,nan,0.9037,0.3040
4.040,1.6802,0.4119,0.8873,0.2553,nan,nan,0.9090,0.3063
4.060,1.6880,0.4152,0.8873,0.2553,nan,nan,0.9090,0.3063
4.080,1.6959,0.4186,0.8873,0.2553,nan,nan,0.9141,0.3084
4.100,1.7036,0.4220,0.8873,0.2553,nan,nan,0.9141,0.3084
4.120,1.7114,0.4255,0.8873,0.2553,nan,nan,0.9195,0.3108
4.140,1.7165,0.4278,0.9135,0.2594,nan,nan,0.8985,0.3155
4.160,1.7302,0.4340,0.9135,0.2594,nan,nan,0.8985,0.3155
4.180,1.7379,0.4375,0.9135,0.2594,nan,nan,0.9032,0.3178
4.200,1.7447,0.4407,0.9135,0.2594,nan,nan,0.9032,0.3178
4.220,1.7507,0.4435,0.9135,0.2594,nan,nan,0.9082,0.3201
4.240,1.7626,0.4491,0.9135,0.2594,nan,nan,0.9132,0.3225
4.260,1.7693,0.4523,0.9135,0.2594,nan,nan,0.9132,0.3225
4.280,1.7769,0.4559,0.9135,0.2594,nan,nan,0.9179,0.3247
4.300,1.7913,0.4629,0.9135,0.2594,nan,nan,0.9179,0.3247
4.320,1.7980,0.4661,0.9135,0.2594,nan,nan,0.9229,0.3270
4.340,1.8031,0.4686,0.9620,0.2728,nan,nan,0.9279,0.3294
4.360,1.8098,0.4719,0.9620,0.2728,nan,nan,0.9279,0.3294
4.380,1.8249,0.4794,0.9620,0.2728,nan,nan,0.9326,0.3316
4.400,1.8324,0.4832,0.9620,0.2728,nan,nan,0.9326,0.3316
4.420,1.8400,0.4869,0.9620,0.2728,nan,nan,0.9376,0.3339
4.440,1.8441,0.4890,0.9620,0.2728,nan,nan,0.9426,0.3363
4.460,1.8584,0.4962,0.9620,0.2728,nan,nan,0.9426,0.3363
4.480,1.8650,0.4995,0.9620,0.2728,nan,nan,0.9473,0.3385
4.500,1.8726,0.5033,0.9620,0.2728,nan,nan,0.9473,0.3385
4.520,1.8793,0.5066,0.9620,0.2728,nan,nan,0.9522,0.3408
4.540,1.8910,0.5124,1.0090,0.2832,nan,nan,0.9889,0.3457
4.560,1.8977,0.5158,1.0090,0.2832,nan,nan,0.9889,0.3457
4.580,1.9052,0.5195,1.0090,0.2832,nan,nan,0.9940,0.3479
4.600,1.9128,0.5232,1.0090,0.2832,nan,nan,0.9940,0.3479
4.620,1.9195,0.5266,1.0090,0.2832,nan,nan,0.9995,0.3503
4.640,1.9313,0.5324,1.0090,0.2832,nan,nan,1.0049,0.3527
4.660,1.9380,0.5357,1.0090,0.2832,nan,nan,1.0049,0.3527
4.680,1.9455,0.5394,1.0090,0.2832,nan,nan,1.0101,0.3549
4.700,1.9531,0.5432,1.0090,0.2832,nan,nan,1.0101,0.3549
4.720,1.9665,0.5498,1.0090,0.2832,nan,nan,1.0155,0.3573
4.740,1.9716,0.5523,1.0473,0.2609,nan,nan,1.0210,0.3597
4.760,1.9792,0.5560,1.0473,0.2609,nan,nan,1.0210,0.3597
4.780,1.9868,0.5597,1.0473,0.2609,nan,nan,1.0261,0.3620
4.800,2.0013,0.5668,1.0473,0.2609,nan,nan,1.0261,0.3620
4.820,2.0090,0.5705,1.0473,0.2609,nan,nan,1.0316,0.3643
4.840,2.0133,0.5725,1.0473,0.2609,nan,nan,1.0370,0.3667
4.860,2.0202,0.5758,1.0473,0.2609,nan,nan,1.0370,0.3667
4.880,2.0288,0.5800,1.0473,0.2609,nan,nan,1.0422,0.3690
4.900,2.0425,0.5866,1.0473,0.2609,nan,nan,1.0422,0.3690
4.920,2.0485,0.5895,1.0473,0.2609,nan,nan,1.0476,0.3714
4.940,2.0552,0.5929,1.0819,0.2467,nan,nan,1.0631,0.3194
4.960,2.0687,0.5996,1.0819,0.2467,nan,nan,1.0631,0.3194
4.980,2.0763,0.6034,1.0819,0.2467,nan,nan,1.0683,0.3209
5.000,2.0830,0.6068,1.0819,0.2467,nan,nan,1.0683,0.3209
5.020,2.0897,0.6102,1.0819,0.2467,nan,nan,1.0739,0.3224
5.040,2.1031,0.6172,1.0819,0.2467,nan,nan,1.0796,0.3240
5.060,2.1106,0.6211,1.0819,0.2467,nan,nan,1.0796,0.3240
5.080,2.1172,0.6247,1.0819,0.2467,nan,nan,1.0848,0.3255
5.100,2.1247,0.6287,1.0819,0.2467,nan,nan,1.0848,0.3255
5.120,2.1321,0.6327,1.0819,0.2467,nan,nan,1.0904,0.3271
5.140,2.1445,0.6394,1.1586,0.2327,nan,nan,1.0960,0.3287
5.160,2.1519,0.6435,1.1586,0.2327,nan,nan,1.0960,0.3287
5.180,2.1593,0.6476,1.1586,0.2327,nan,nan,1.1013,0.3302
5.200,2.1668,0.6516,1.1586,0.2327,nan,nan,1.1013,0.3302
5.220,2.1742,0.6556,1.1586,0.2327,nan,nan,1.1069,0.3318
5.242,2.1858,0.6619,1.1586,0.2327,nan,nan,1.1125,0.3334
5.262,2.1933,0.6660,1.1586,0.2327,nan,nan,1.1125,0.3334
5.282,2.2007,0.6700,1.1586,0.2327,nan,nan,1.1178,0.3349
5.302,2.2081,0.6740,1.1586,0.2327,nan,nan,1.1178,0.3349
5.322,2.2156,0.6781,1.1586,0.2327,nan,nan,1.1234,0.3364
5.344,2.2271,0.6844,1.1586,0.2327,nan,nan,1.1290,0.3380
5.364,2.2329,0.6875,1.2617,0.2060,nan,nan,1.1290,0.3380
5.384,2.2404,0.6916,1.2617,0.2060,nan,nan,1.2229,0.2988
5.404,2.2536,0.6988,1.2617,0.2060,nan,nan,1.2229,0.2988
5.424,2.2602,0.7024,1.2617,0.2060,nan,nan,1.2298,0.2998
5.444,2.2643,0.7047,1.2617,0.2060,nan,nan,1.2367,0.3008
5.464,2.2783,0.7124,1.2617,0.2060,nan,nan,1.2367,0.3008
5.484,2.2857,0.7165,1.2617,0.2060,nan,nan,1.2432,0.3017
5.504,2.2923,0.7201,1.2617,0.2060,nan,nan,1.2432,0.3017
5.524,2.2989,0.7238,1.2617,0.2060,nan,nan,1.2501,0.3027
5.544,2.3054,0.7274,1.2617,0.2060,nan,nan,1.2571,0.3037
5.564,2.3185,0.7349,1.3404,0.2147,nan,nan,1.2571,0.3037
5.584,2.3251,0.7386,1.3404,0.2147,nan,nan,1.2636,0.3046
5.604,2.3308,0.7419,1.3404,0.2147,nan,nan,1.2636,0.3046
5.624,2.3430,0.7490,1.3404,0.2147,nan,nan,1.2705,0.3056
5.644,2.3495,0.7528,1.3404,0.2147,nan,nan,1.2774,0.3066
5.664,2.3568,0.7571,1.3404,0.2147,nan,nan,1.2774,0.3066
5.684,2.3640,0.7615,1.3404,0.2147,nan,nan,1.2839,0.3075
5.704,2.3713,0.7658,1.3404,0.2147,nan,nan,1.2839,0.3075
5.724,2.3842,0.7736,1.3404,0.2147,nan,nan,1.2908,0.3085
5.744,2.3907,0.7775,1.3404,0.2147,nan,nan,1.2977,0.3095
5.764,2.3963,0.7810,1.3811,0.1638,nan,nan,1.2977,0.3095
5.784,2.4036,0.7854,1.3811,0.1638,nan,nan,1.3419,0.2680
5.804,2.4108,0.7899,1.3811,0.1638,nan,nan,1.3419,0.2680
5.824,2.4173,0.7939,1.3811,0.1638,nan,nan,1.3493,0.2683
5.844,2.4317,0.8028,1.3811,0.1638,nan,nan,1.3568,0.2687
5.864,2.4381,0.8069,1.3811,0.1638,nan,nan,1.3568,0.2687
5.884,2.4453,0.8114,1.3811,0.1638,nan,nan,1.3638,0.2690
5.904,2.4525,0.8159,1.3811,0.1638,nan,nan,1.3638,0.2690
5.924,2.4645,0.8235,1.3811,0.1638,nan,nan,1.3713,0.2694
5.944,2.4717,0.8281,1.3811,0.1638,nan,nan,1.3787,0.2698
5.964,2.4773,0.8317,1.4251,0.1382,nan,nan,1.3787,0.2698
5.984,2.4837,0.8357,1.4251,0.1382,nan,nan,1.3858,0.2701
6.004,2.4965,0.8439,1.4251,0.1382,nan,nan,1.3858,0.2701
6.024,2.5022,0.8475,1.4251,0.1382,nan,nan,1.3932,0.2705
6.044,2.5078,0.8511,1.4251,0.1382,nan,nan,1.4007,0.2708
6.064,2.5150,0.8557,1.4251,0.1382,nan,nan,1.4007,0.2708
6.084,2.5223,0.8603,1.4251,0.1382,nan,nan,1.4077,0.2712
6.104,2.5362,0.8690,1.4251,0.1382,nan,nan,1.4077,0.2712
6.124,2.5428,0.8730,1.4251,0.1382,nan,nan,1.4152,0.2716
6.144,2.5535,0.8796,1.4251,0.1382,nan,nan,1.4226,0.2719
6.164,2.5602,0.8837,1.4546,0.1326,nan,nan,1.4226,0.2719
6.184,2.5668,0.8878,1.4546,0.1326,nan,nan,1.4183,0.2444
6.204,2.5743,0.8924,1.4546,0.1326,nan,nan,1.4183,0.2444
6.224,2.5868,0.9000,1.4546,0.1326,nan,nan,1.4256,0.2443
6.244,2.5934,0.9041,1.4546,0.1326,nan,nan,1.4329,0.2443
6.264,2.6001,0.9082,1.4546,0.1326,nan,nan,1.4329,0.2443
6.284,2.6076,0.9129,1.4546,0.1326,nan,nan,1.4398,0.2443
6.304,2.6151,0.9175,1.4546,0.1326,nan,nan,1.4398,0.2443
6.324,2.6285,0.9257,1.4546,0.1326,nan,nan,1.4471,0.2442
6.344,2.6360,0.9303,1.4546,0.1326,nan,nan,1.4544,0.2442
6.364,2.6444,0.9355,1.4546,0.1326,nan,nan,1.4544,0.2442
6.384,2.6510,0.9396,1.4546,0.1326,nan,nan,1.4612,0.2441
6.404,2.6577,0.9437,1.4546,0.1326,nan,nan,1.4612,0.2441
6.424,2.6702,0.9515,1.4546,0.1326,nan,nan,1.4685,0.2441
6.444,2.6768,0.9557,1.4546,0.1326,nan,nan,1.4758,0.2441
6.464,2.6835,0.9599,1.4546,0.1326,nan,nan,1.4758,0.2441
6.484,2.6910,0.9646,1.4546,0.1326,nan,nan,1.4827,0.2440
6.504,2.7034,0.9726,1.4546,0.1326,nan,nan,1.4827,0.2440
6.524,2.7100,0.9768,1.4546,0.1326,nan,nan,1.4900,0.2440
6.544,2.7149,0.9800,1.4546,0.1326,nan,nan,1.4973,0.2440
6.564,2.7279,0.9884,1.5287,0.1447,nan,nan,1.4973,0.2440
6.584,2.7352,0.9932,1.5287,0.1447,nan,nan,1.4921,0.2612
6.604,2.7417,0.9974,1.5287,0.1447,nan,nan,1.4921,0.2612
6.624,2.7521,1.0043,1.5287,0.1447,nan,nan,1.4992,0.2614
6.644,2.7593,1.0090,1.5287,0.1447,nan,nan,1.5063,0.2616
6.664,2.7665,1.0138,1.5287,0.1447,nan,nan,1.5063,0.2616
6.684,2.7728,1.0181,1.5287,0.1447,nan,nan,1.5130,0.2618
6.704,2.7792,1.0223,1.5287,0.1447,nan,nan,1.5130,0.2618
6.724,2.7918,1.0310,1.5287,0.1447,nan,nan,1.5202,0.2620
6.744,2.7981,1.0354,1.5287,0.1447,nan,nan,1.5273,0.2623
6.764,2.8035,1.0392,1.5338,0.1508,nan,nan,1.5273,0.2623
6.784,2.8106,1.0442,1.5338,0.1508,nan,nan,1.5340,0.2625
6.804,2.8176,1.0492,1.5338,0.1508,nan,nan,1.5340,0.2625
6.824,2.8308,1.0587,1.5338,0.1508,nan,nan,1.5411,0.2627
6.844,2.8377,1.0637,1.5338,0.1508,nan,nan,1.5482,0.2629
6.864,2.8447,1.0688,1.5338,0.1508,nan,nan,1.5482,0.2629
6.884,2.8509,1.0733,1.5338,0.1508,nan,nan,1.5549,0.2631
6.904,2.8578,1.0785,1.5338,0.1508,nan,nan,1.5549,0.2631
6.924,2.8693,1.0870,1.5338,0.1508,nan,nan,1.5620,0.2633
6.944,2.8754,1.0916,1.5338,0.1508,nan,nan,1.5692,0.2635
6.964,2.8808,1.0957,1.5424,0.1457,nan,nan,1.5692,0.2635
6.984,2.8885,1.1014,1.5424,0.1457,nan,nan,1.5107,0.2635
7.004,2.8954,1.1067,1.5424,0.1457,nan,nan,1.5107,0.2635
7.024,2.9077,1.1159,1.5424,0.1457,nan,nan,1.5169,0.2637
7.044,2.9147,1.1211,1.5424,0.1457,nan,nan,1.5230,0.2639
7.064,2.9217,1.1264,1.5424,0.1457,nan,nan,1.5230,0.2639
7.084,2.9280,1.1310,1.5424,0.1457,nan,nan,1.5288,0.2641
7.104,2.9350,1.1362,1.5424,0.1457,nan,nan,1.5288,0.2641
7.124,2.9468,1.1449,1.5424,0.1457,nan,nan,1.5350,0.2644
7.144,2.9524,1.1490,1.5424,0.1457,nan,nan,1.5412,0.2646
