t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
35.826,0.8156,12.5346,12.4170,-0.7225,3.3546,12.3742
35.847,0.8009,12.5431,12.4229,-0.7095,3.3405,12.3812
35.868,0.7935,12.5475,12.4280,-0.7006,3.3266,12.3890
35.889,0.7861,12.5520,12.4332,-0.6917,3.3266,12.3890
35.910,0.7786,12.5565,12.4377,-0.6841,3.3127,12.3972
35.931,0.7712,12.5611,12.4426,-0.6747,3.2983,12.4053
35.952,0.7637,12.5657,12.4480,-0.6658,3.2983,12.4053
35.973,0.7488,12.5752,12.4527,-0.6581,3.2842,12.4139
35.994,0.7413,12.5801,12.4583,-0.6492,3.2842,12.4139
36.015,0.7338,12.5850,12.4639,-0.6402,3.2702,12.4226
36.036,0.7265,12.5899,12.4698,-0.6342,3.2568,12.4336
36.057,0.7193,12.5948,12.4780,-0.6218,3.2568,12.4336
36.078,0.7121,12.5998,12.4839,-0.6133,3.2433,12.4428
36.099,0.6979,12.6100,12.4897,-0.6048,3.2300,12.4520
36.120,0.6907,12.6151,12.4948,-0.5975,3.2300,12.4520
36.141,0.6835,12.6200,12.5000,-0.5896,3.2171,12.4608
36.162,0.6761,12.6249,12.5056,-0.5808,3.2171,12.4608
36.183,0.6688,12.6296,12.5103,-0.5734,3.2035,12.4698
36.204,0.6615,12.6345,12.5160,-0.5649,3.1901,12.4787
36.225,0.6471,12.6443,12.5217,-0.5565,3.1901,12.4787
36.246,0.6399,12.6490,12.5264,-0.5501,3.1778,12.4875
36.267,0.6326,12.6537,12.5343,-0.5381,3.1646,12.4963
36.288,0.6253,12.6585,12.5400,-0.5297,3.1646,12.4963
36.309,0.6181,12.6633,12.5457,-0.5214,3.1515,12.5053
36.330,0.6108,12.6682,12.5501,-0.5163,3.1515,12.5053
36.351,0.5963,12.6779,12.5559,-0.5080,3.1396,12.5146
36.372,0.5890,12.6829,12.5617,-0.4998,3.1267,12.5237
36.393,0.5817,12.6878,12.5666,-0.4926,3.1267,12.5237
36.414,0.5744,12.6925,12.5722,-0.4843,3.1137,12.5329
36.435,0.5671,12.6970,12.5772,-0.4771,3.1015,12.5412
36.456,0.5598,12.7015,12.5816,-0.4700,3.1015,12.5412
36.477,0.5451,12.7102,12.5887,-0.4581,3.0886,12.5493
36.498,0.5377,12.7144,12.5936,-0.4498,3.0755,12.5571
36.519,0.5303,12.7184,12.5983,-0.4414,3.0755,12.5571
36.540,0.5229,12.7224,12.6019,-0.4357,3.0639,12.5641
36.561,0.5155,12.7264,12.6065,-0.4274,3.0639,12.5641
36.582,0.5080,12.7303,12.6110,-0.4190,3.0509,12.5714
36.603,0.4931,12.7380,12.6149,-0.4119,3.0378,12.5785
36.624,0.4856,12.7418,12.6193,-0.4036,3.0378,12.5785
36.645,0.4782,12.7455,12.6220,-0.3947,3.0229,12.5843
36.666,0.4707,12.7492,12.6258,-0.3876,3.0099,12.5912
36.687,0.4632,12.7529,12.6319,-0.3757,3.0099,12.5912
36.708,0.4557,12.7565,12.6362,-0.3675,2.9969,12.5980
36.729,0.4407,12.7636,12.6407,-0.3601,2.9969,12.5980
36.750,0.4332,12.7671,12.6441,-0.3530,2.9847,12.6049
36.771,0.4257,12.7705,12.6483,-0.3449,2.9718,12.6114
36.792,0.4182,12.7740,12.6524,-0.3367,2.9718,12.6114
36.813,0.4108,12.7773,12.6560,-0.3298,2.9590,12.6180
36.834,0.4033,12.7808,12.6599,-0.3214,2.9460,12.6243
36.855,0.3887,12.7883,12.6645,-0.3134,2.9460,12.6243
36.876,0.3814,12.7922,12.6685,-0.3067,2.9335,12.6314
36.897,0.3742,12.7962,12.6754,-0.2955,2.9212,12.6389
36.918,0.3671,12.8003,12.6803,-0.2879,2.9212,12.6389
36.939,0.3600,12.8045,12.6845,-0.2797,2.9075,12.6466
36.960,0.3529,12.8086,12.6886,-0.2730,2.9075,12.6466
36.981,0.3385,12.8167,12.6933,-0.2652,2.8953,12.6543
37.002,0.3314,12.8208,12.6979,-0.2573,2.8830,12.6617
37.023,0.3242,12.8248,12.7019,-0.2505,2.8830,12.6617
37.044,0.3169,12.8287,12.7064,-0.2393,2.8680,12.6689
37.065,0.3096,12.8327,12.7109,-0.2312,2.8552,12.6760
37.086,0.3023,12.8366,12.7147,-0.2242,2.8552,12.6760
37.107,0.2875,12.8444,12.7210,-0.2125,2.8424,12.6831
37.128,0.2801,12.8483,12.7249,-0.2020,2.8424,12.6831
37.149,0.2727,12.8522,12.7293,-0.1937,2.8272,12.6895
37.170,0.2652,12.8561,12.7331,-0.1865,2.8140,12.6965
37.191,0.2577,12.8601,12.7375,-0.1781,2.8140,12.6965
37.212,0.2501,12.8639,12.7418,-0.1696,2.8008,12.7035
37.233,0.2347,12.8714,12.7451,-0.1601,2.7839,12.7106
37.254,0.2269,12.8751,12.7492,-0.1513,2.7839,12.7106
37.275,0.2190,12.8786,12.7532,-0.1424,2.7700,12.7171
37.296,0.2110,12.8822,12.7566,-0.1347,2.7700,12.7171
37.317,0.2030,12.8857,12.7622,-0.1219,2.7560,12.7234
37.338,0.1950,12.8893,12.7671,-0.1127,2.7417,12.7304
37.359,0.1791,12.8965,12.7712,-0.1036,2.7417,12.7304
37.380,0.1710,12.9001,12.7746,-0.0957,2.7275,12.7369
37.401,0.1629,12.9036,12.7786,-0.0865,2.7131,12.7433
37.422,0.1548,12.9072,12.7826,-0.0773,2.7131,12.7433
37.443,0.1466,12.9108,12.7858,-0.0684,2.6976,12.7494
37.464,0.1384,12.9143,12.7899,-0.0590,2.6830,12.7558
37.485,0.1220,12.9216,12.7939,-0.0497,2.6830,12.7558
37.506,0.1137,12.9252,12.7973,-0.0416,2.6683,12.7622
37.527,0.1055,12.9288,12.8027,-0.0273,2.6683,12.7622
37.548,0.0972,12.9325,12.8069,-0.0180,2.6513,12.7688
37.569,0.0890,12.9363,12.8114,-0.0087,2.6366,12.7756
37.590,0.0809,12.9403,12.8153,-0.0009,2.6366,12.7756
37.611,0.0648,12.9482,12.8199,0.0082,2.6223,12.7829
37.632,0.0569,12.9522,12.8231,0.0198,2.6060,12.7892
37.653,0.0490,12.9562,12.8271,0.0275,2.6060,12.7892
37.674,0.0411,12.9605,12.8319,0.0364,2.5919,12.7965
37.695,0.0334,12.9648,12.8369,0.0453,2.5919,12.7965
37.716,0.0256,12.9694,12.8414,0.0528,2.5780,12.8044
37.737,0.0102,12.9788,12.8483,0.0660,2.5636,12.8122
37.758,0.0026,12.9838,12.8539,0.0747,2.5636,12.8122
37.779,-0.0050,12.9888,12.8597,0.0834,2.5499,12.8209
37.800,-0.0126,12.9939,12.8647,0.0907,2.5364,12.8300
37.821,-0.0202,12.9992,12.8707,0.0993,2.5364,12.8300
37.842,-0.0277,13.0045,12.8761,0.1095,2.5200,12.8397
37.863,-0.0428,13.0152,12.8813,0.1169,2.5200,12.8397
37.884,-0.0504,13.0206,12.8875,0.1255,2.5065,12.8494
37.905,-0.0580,13.0260,12.8936,0.1341,2.4930,12.8591
37.926,-0.0655,13.0314,12.8989,0.1415,2.4930,12.8591
37.947,-0.0731,13.0368,12.9076,0.1550,2.4787,12.8687
37.968,-0.0806,13.0424,12.9141,0.1635,2.4652,12.8788
37.989,-0.0954,13.0541,12.9209,0.1719,2.4652,12.8788
38.010,-0.1028,13.0603,12.9269,0.1791,2.4519,12.8894
38.031,-0.1101,13.0664,12.9344,0.1890,2.4373,12.9013
38.052,-0.1174,13.0727,12.9416,0.1974,2.4373,12.9013
38.073,-0.1247,13.0792,12.9479,0.2046,2.4241,12.9127
38.094,-0.1320,13.0858,12.9555,0.2129,2.4241,12.9127
38.115,-0.1463,13.0994,12.9633,0.2209,2.4111,12.9246
38.136,-0.1536,13.1061,12.9699,0.2293,2.3958,12.9380
38.157,-0.1609,13.1125,12.9804,0.2411,2.3958,12.9380
38.178,-0.1682,13.1189,12.9877,0.2493,2.3830,12.9497
38.199,-0.1754,13.1255,12.9951,0.2575,2.3701,12.9613
38.220,-0.1827,13.1320,13.0014,0.2646,2.3701,12.9613
38.241,-0.1973,13.1454,13.0094,0.2750,2.3556,12.9735
38.262,-0.2047,13.1522,13.0169,0.2834,2.3556,12.9735
38.283,-0.2120,13.1589,13.0234,0.2905,2.3425,12.9854
38.304,-0.2194,13.1657,13.0310,0.2989,2.3294,12.9974
38.325,-0.2268,13.1725,13.0386,0.3073,2.3294,12.9974
38.346,-0.2342,13.1793,13.0453,0.3154,2.3154,13.0097
38.367,-0.2491,13.1929,13.0562,0.3274,2.3022,13.0218
38.388,-0.2565,13.1996,13.0637,0.3359,2.3022,13.0218
38.409,-0.2640,13.2061,13.0711,0.3444,2.2890,13.0338
38.430,-0.2716,13.2125,13.0768,0.3499,2.2890,13.0338
38.451,-0.2791,13.2188,13.0839,0.3584,2.2765,13.0458
38.472,-0.2866,13.2252,13.0912,0.3670,2.2632,13.0571
38.493,-0.3014,13.2388,13.0978,0.3743,2.2632,13.0571
38.514,-0.3087,13.2459,13.1057,0.3827,2.2500,13.0690
38.535,-0.3159,13.2532,13.1136,0.3922,2.2359,13.0818
38.556,-0.3230,13.2607,13.1208,0.3993,2.2359,13.0818
38.577,-0.3302,13.2684,13.1333,0.4109,2.2230,13.0951
38.598,-0.3372,13.2763,13.1424,0.4190,2.2103,13.1092
38.619,-0.3512,13.2926,13.1517,0.4270,2.2103,13.1092
38.640,-0.3581,13.3010,13.1637,0.4298,2.2022,13.1282
38.661,-0.3650,13.3096,13.1735,0.4374,2.2022,13.1282
38.682,-0.3718,13.3183,13.1835,0.4451,2.1904,13.1437
38.703,-0.3786,13.3271,13.1922,0.4515,2.1786,13.1596
38.724,-0.3854,13.3359,13.2024,0.4590,2.1786,13.1596
38.745,-0.3988,13.3537,13.2134,0.4697,2.1622,13.1780
38.766,-0.4055,13.3626,13.2223,0.4761,2.1505,13.1943
38.787,-0.4121,13.3716,13.2372,0.4866,2.1505,13.1943
38.808,-0.4187,13.3806,13.2477,0.4939,2.1391,13.2107
38.829,-0.4253,13.3896,13.2591,0.5008,2.1391,13.2107
38.850,-0.4319,13.3987,13.2681,0.5069,2.1282,13.2281
38.871,-0.4449,13.4169,13.2788,0.5141,2.1170,13.2448
38.892,-0.4514,13.4260,13.2895,0.5212,2.1170,13.2448
38.913,-0.4579,13.4352,13.2986,0.5272,2.1059,13.2616
38.934,-0.4643,13.4444,13.3106,0.5324,2.0970,13.2798
38.955,-0.4708,13.4535,13.3213,0.5393,2.0970,13.2798
38.976,-0.4772,13.4624,13.3303,0.5452,2.0863,13.2967
38.997,-0.4904,13.4796,13.3448,0.5552,2.0755,13.3130
39.018,-0.4972,13.4877,13.3544,0.5625,2.0755,13.3130
39.039,-0.5042,13.4955,13.3658,0.5667,2.0666,13.3318
39.060,-0.5112,13.5029,13.3734,0.5731,2.0666,13.3318
39.081,-0.5184,13.5101,13.3820,0.5806,2.0552,13.3461
39.102,-0.5256,13.5173,13.3907,0.5883,2.0434,13.3598
39.123,-0.5402,13.5314,13.3981,0.5949,2.0434,13.3598
39.144,-0.5477,13.5384,13.4056,0.6063,2.0282,13.3724
39.165,-0.5552,13.5453,13.4141,0.6142,2.0158,13.3858
39.186,-0.5629,13.5522,13.4213,0.6211,2.0158,13.3858
39.207,-0.5705,13.5591,13.4333,0.6328,2.0032,13.3992
39.228,-0.5783,13.5659,13.4407,0.6410,2.0032,13.3992
39.249,-0.5939,13.5795,13.4490,0.6493,1.9905,13.4114
39.270,-0.6018,13.5862,13.4560,0.6564,1.9775,13.4245
39.291,-0.6098,13.5929,13.4643,0.6648,1.9775,13.4245
39.312,-0.6177,13.5996,13.4725,0.6732,1.9645,13.4375
39.333,-0.6258,13.6063,13.4793,0.6817,1.9487,13.4515
39.354,-0.6338,13.6127,13.4872,0.6903,1.9487,13.4515
39.375,-0.6501,13.6250,13.4948,0.6989,1.9353,13.4639
39.396,-0.6583,13.6309,13.5011,0.7063,1.9353,13.4639
39.417,-0.6666,13.6366,13.5113,0.7187,1.9218,13.4756
39.438,-0.6749,13.6421,13.5184,0.7274,1.9083,13.4868
39.459,-0.6832,13.6476,13.5251,0.7361,1.9083,13.4868
39.480,-0.6915,13.6529,13.5308,0.7436,1.8946,13.4976
39.501,-0.7081,13.6634,13.5373,0.7523,1.8810,13.5081
39.522,-0.7165,13.6685,13.5438,0.7611,1.8810,13.5081
39.543,-0.7248,13.6736,13.5491,0.7677,1.8683,13.5180
39.564,-0.7346,13.6794,13.5554,0.7763,1.8547,13.5281
39.585,-0.7429,13.6844,13.5618,0.7850,1.8547,13.5281
39.606,-0.7512,13.6896,13.5673,0.7924,1.8412,13.5382
39.627,-0.7596,13.6948,13.5792,0.8008,1.8412,13.5382
39.648,-0.7763,13.7055,13.5860,0.8094,1.8308,13.5524
39.669,-0.7846,13.7108,13.5928,0.8180,1.8176,13.5632
39.690,-0.7929,13.7161,13.5987,0.8252,1.8176,13.5632
39.711,-0.8012,13.7216,13.6058,0.8337,1.8043,13.5741
39.732,-0.8094,13.7271,13.6113,0.8407,1.7922,13.5841
39.753,-0.8177,13.7327,13.6174,0.8481,1.7922,13.5841
39.774,-0.8344,13.7441,13.6246,0.8568,1.7788,13.5953
39.795,-0.8428,13.7499,13.6319,0.8655,1.7788,13.5953
39.816,-0.8513,13.7558,13.6382,0.8730,1.7652,13.6068
39.837,-0.8597,13.7618,13.6488,0.8851,1.7519,13.6186
39.858,-0.8682,13.7679,13.6566,0.8938,1.7519,13.6186
39.879,-0.8766,13.7741,13.6644,0.9025,1.7384,13.6308
39.900,-0.8936,13.7867,13.6713,0.9100,1.7248,13.6433
39.921,-0.9021,13.7931,13.6794,0.9186,1.7248,13.6433
39.942,-0.9105,13.7997,13.6875,0.9265,1.7109,13.6573
39.963,-0.9190,13.8063,13.6947,0.9339,1.7109,13.6573
39.984,-0.9275,13.8130,13.7032,0.9425,1.6975,13.6705
40.005,-0.9360,13.8198,13.7118,0.9511,1.6841,13.6840
40.026,-0.9529,13.8336,13.7193,0.9584,1.6841,13.6840
40.047,-0.9613,13.8407,13.7319,0.9706,1.6708,13.6980
40.068,-0.9697,13.8478,13.7409,0.9791,1.6576,13.7122
40.089,-0.9781,13.8550,13.7501,0.9875,1.6576,13.7122
40.110,-0.9865,13.8623,13.7580,0.9947,1.6445,13.7266
40.131,-0.9949,13.8696,13.7672,1.0031,1.6315,13.7413
40.152,-1.0116,13.8845,13.7767,1.0114,1.6315,13.7413
40.173,-1.0199,13.8921,13.7849,1.0185,1.6186,13.7564
40.194,-1.0282,13.8998,13.7946,1.0267,1.6186,13.7564
40.215,-1.0365,13.9075,13.8044,1.0348,1.6059,13.7716
40.236,-1.0448,13.9152,13.8125,1.0421,1.5918,13.7884
40.257,-1.0530,13.9229,13.8267,1.0535,1.5918,13.7884
40.278,-1.0694,13.9385,13.8367,1.0615,1.5794,13.8041
40.299,-1.0776,13.9463,13.8467,1.0694,1.5670,13.8199
40.320,-1.0858,13.9541,13.8553,1.0762,1.5670,13.8199
40.341,-1.0939,13.9620,13.8654,1.0840,1.5549,13.8359
40.362,-1.1021,13.9699,13.8756,1.0918,1.5549,13.8359
40.383,-1.1102,13.9778,13.8844,1.0984,1.5429,13.8520
40.404,-1.1263,13.9938,13.8947,1.1060,1.5310,13.8683
40.425,-1.1344,14.0019,13.9050,1.1136,1.5310,13.8683
40.446,-1.1424,14.0100,13.9138,1.1200,1.5194,13.8845
40.467,-1.1504,14.0181,13.9288,1.1307,1.5077,13.9011
40.488,-1.1584,14.0263,13.9394,1.1381,1.5077,13.9011
40.509,-1.1663,14.0345,13.9500,1.1454,1.4963,13.9178
40.530,-1.1822,14.0510,13.9592,1.1522,1.4963,13.9178
40.551,-1.1901,14.0594,13.9700,1.1595,1.4833,13.9364
40.572,-1.1979,14.0678,13.9810,1.1666,1.4722,13.9535
40.593,-1.2058,14.0762,13.9904,1.1727,1.4722,13.9535
40.614,-1.2136,14.0847,14.0014,1.1798,1.4612,13.9709
40.635,-1.2214,14.0932,14.0171,1.1820,1.4544,13.9922
40.656,-1.2369,14.1104,14.0267,1.1879,1.4544,13.9922
40.677,-1.2446,14.1191,14.0430,1.1976,1.4440,14.0102
40.698,-1.2523,14.1278,14.0544,1.2043,1.4336,14.0282
40.719,-1.2600,14.1365,14.0660,1.2109,1.4336,14.0282
40.740,-1.2676,14.1453,14.0760,1.2166,1.4233,14.0465
40.761,-1.2752,14.1541,14.0875,1.2232,1.4233,14.0465
40.782,-1.2905,14.1714,14.0989,1.2297,1.4132,14.0648
40.803,-1.2982,14.1799,14.1086,1.2353,1.4032,14.0828
40.824,-1.3058,14.1883,14.1198,1.2417,1.4032,14.0828
40.845,-1.3134,14.1965,14.1309,1.2481,1.3923,14.1021
40.866,-1.3210,14.2046,14.1402,1.2535,1.3825,14.1194
40.887,-1.3285,14.2125,14.1554,1.2624,1.3825,14.1194
40.908,-1.3435,14.2280,14.1659,1.2685,1.3730,14.1363
40.929,-1.3510,14.2356,14.1755,1.2746,1.3730,14.1363
40.950,-1.3584,14.2431,14.1843,1.2797,1.3637,14.1519
40.971,-1.3658,14.2506,14.1946,1.2856,1.3545,14.1682
40.992,-1.3732,14.2581,14.2048,1.2915,1.3545,14.1682
41.013,-1.3806,14.2655,14.2136,1.2965,1.3454,14.1845
41.034,-1.3954,14.2802,14.2200,1.3033,1.3353,14.1965
41.055,-1.4028,14.2876,14.2302,1.3091,1.3353,14.1965
41.076,-1.4101,14.2949,14.2388,1.3140,1.3264,14.2124
41.097,-1.4175,14.3022,14.2534,1.3220,1.3177,14.2284
41.118,-1.4248,14.3096,14.2635,1.3276,1.3177,14.2284
41.139,-1.4322,14.3169,14.2737,1.3331,1.3083,14.2460
41.160,-1.4468,14.3316,14.2825,1.3378,1.3083,14.2460
41.181,-1.4541,14.3389,14.2927,1.3433,1.2998,14.2621
41.202,-1.4615,14.3462,14.3030,1.3487,1.2915,14.2783
41.223,-1.4688,14.3536,14.3118,1.3533,1.2915,14.2783
41.244,-1.4761,14.3609,14.3221,1.3586,1.2833,14.2946
41.265,-1.4834,14.3683,14.3325,1.3638,1.2752,14.3109
41.286,-1.4980,14.3830,14.3413,1.3683,1.2752,14.3109
41.307,-1.5052,14.3904,14.3562,1.3757,1.2672,14.3274
41.328,-1.5125,14.3978,14.3667,1.3808,1.2672,14.3274
41.349,-1.5198,14.4052,14.3772,1.3858,1.2594,14.3439
41.370,-1.5270,14.4126,14.3862,1.3901,1.2516,14.3604
41.391,-1.5343,14.4200,14.3967,1.3951,1.2516,14.3604
41.412,-1.5488,14.4349,14.4073,1.4000,1.2440,14.3771
41.433,-1.5560,14.4424,14.4164,1.4042,1.2359,14.3954
41.454,-1.5633,14.4498,14.4271,1.4090,1.2359,14.3954
41.475,-1.5705,14.4573,14.4377,1.4137,1.2285,14.4122
41.496,-1.5777,14.4648,14.4469,1.4178,1.2285,14.4122
41.517,-1.5849,14.4722,14.4623,1.4244,1.2212,14.4291
41.538,-1.5993,14.4872,14.4731,1.4290,1.2142,14.4461
41.559,-1.6065,14.4948,14.4839,1.4336,1.2142,14.4461
41.580,-1.6137,14.5023,14.4932,1.4374,1.2072,14.4632
41.601,-1.6209,14.5098,14.5041,1.4419,1.2003,14.4804
41.622,-1.6281,14.5174,14.5151,1.4463,1.2003,14.4804
41.643,-1.6353,14.5249,14.5245,1.4500,1.1936,14.4977
41.664,-1.6496,14.5401,14.5355,1.4543,1.1870,14.5150
41.685,-1.6568,14.5476,14.5465,1.4586,1.1870,14.5150
41.706,-1.6639,14.5552,14.5560,1.4622,1.1805,14.5324
41.727,-1.6710,14.5628,14.5718,1.4681,1.1805,14.5324
41.748,-1.6782,14.5705,14.5830,1.4722,1.1737,14.5515
41.769,-1.6853,14.5781,14.5941,1.4763,1.1675,14.5691
41.790,-1.6996,14.5933,14.6038,1.4797,1.1675,14.5691
41.811,-1.7067,14.6010,14.6150,1.4836,1.1614,14.5868
41.832,-1.7138,14.6087,14.6263,1.4875,1.1555,14.6046
41.853,-1.7209,14.6163,14.6360,1.4908,1.1555,14.6046
41.874,-1.7280,14.6240,14.6473,1.4946,1.1497,14.6224
41.895,-1.7351,14.6317,14.6587,1.4983,1.1497,14.6224
41.916,-1.7492,14.6471,14.6685,1.5014,1.1440,14.6404
41.937,-1.7563,14.6548,14.6848,1.5066,1.1385,14.6584
41.958,-1.7633,14.6625,14.6963,1.5102,1.1385,14.6584
41.979,-1.7704,14.6703,14.7078,1.5137,1.1331,14.6765
42.000,-1.7774,14.6780,14.7178,1.5166,1.1278,14.6947
42.021,-1.7845,14.6858,14.7293,1.5200,1.1278,14.6947
42.042,-1.7986,14.7013,14.7410,1.5234,1.1222,14.7147
42.063,-1.8056,14.7091,14.7510,1.5262,1.1222,14.7147
42.084,-1.8126,14.7169,14.7627,1.5294,1.1172,14.7330
42.105,-1.8196,14.7247,14.7744,1.5326,1.1124,14.7515
42.126,-1.8266,14.7325,14.7845,1.5353,1.1124,14.7515
42.147,-1.8336,14.7403,14.8013,1.5397,1.1077,14.7700
42.168,-1.8476,14.7560,14.8132,1.5427,1.1031,14.7886
42.189,-1.8546,14.7638,14.8250,1.5457,1.1031,14.7886
42.210,-1.8616,14.7717,14.8352,1.5482,1.0987,14.8073
42.231,-1.8685,14.7796,14.8472,1.5510,1.0944,14.8262
42.252,-1.8755,14.7874,14.8592,1.5538,1.0944,14.8262
42.273,-1.8824,14.7953,14.8695,1.5562,1.0903,14.8450
42.294,-1.8963,14.8111,14.8815,1.5589,1.0903,14.8450
42.315,-1.9033,14.8190,14.8936,1.5615,1.0862,14.8640
42.336,-1.9102,14.8269,14.9039,1.5637,1.0820,14.8848
42.357,-1.9171,14.8349,14.9213,1.5673,1.0820,14.8848
42.378,-1.9241,14.8428,14.9335,1.5698,1.0783,14.9039
42.399,-1.9310,14.8507,14.9457,1.5722,1.0747,14.9231
42.420,-1.9448,14.8667,14.9562,1.5742,1.0747,14.9231
42.441,-1.9517,14.8746,14.9685,1.5764,1.0713,14.9424
42.462,-1.9586,14.8826,14.9808,1.5787,1.0713,14.9424
42.483,-1.9654,14.8906,14.9914,1.5805,1.0680,14.9618
42.504,-1.9723,14.8986,15.0038,1.5827,1.0648,14.9813
42.525,-1.9792,14.9066,15.0162,1.5847,1.0648,14.9813
42.546,-1.9929,14.9226,15.0269,1.5865,1.0619,15.0009
42.567,-1.9997,14.9307,15.0447,1.5892,1.0590,15.0205
42.588,-2.0066,14.9387,15.0573,1.5911,1.0590,15.0205
42.609,-2.0134,14.9468,15.0698,1.5929,1.0562,15.0402
42.630,-2.0203,14.9548,15.0806,1.5944,1.0562,15.0402
42.651,-2.0271,14.9629,15.0933,1.5961,1.0535,15.0619
42.672,-2.0407,14.9790,15.1059,1.5978,1.0510,15.0817
42.693,-2.0475,14.9871,15.1168,1.5992,1.0510,15.0817
42.714,-2.0543,14.9952,15.1296,1.6007,1.0487,15.1017
42.735,-2.0611,15.0034,15.1423,1.6022,1.0467,15.1218
42.756,-2.0679,15.0115,15.1533,1.6034,1.0467,15.1218
42.777,-2.0747,15.0196,15.1716,1.6053,1.0447,15.1420
42.798,-2.0882,15.0359,15.1845,1.6066,1.0428,15.1622
42.819,-2.0950,15.0440,15.1974,1.6078,1.0428,15.1622
42.840,-2.1017,15.0522,15.2085,1.6089,1.0412,15.1825
42.861,-2.1085,15.0604,15.2215,1.6100,1.0412,15.1825
42.882,-2.1152,15.0685,15.2345,1.6110,1.0397,15.2029
42.903,-2.1220,15.0767,15.2457,1.6119,1.0383,15.2234
42.924,-2.1354,15.0931,15.2588,1.6128,1.0383,15.2234
42.945,-2.1422,15.1013,15.2719,1.6137,1.0370,15.2458
42.966,-2.1489,15.1095,15.2832,1.6144,1.0359,15.2665
42.987,-2.1556,15.1178,15.3020,1.6155,1.0359,15.2665
43.008,-2.1623,15.1260,15.3152,1.6162,1.0349,15.2872
43.029,-2.1690,15.1342,15.3285,1.6168,1.0349,15.2872
43.050,-2.1823,15.1507,15.3399,1.6173,1.0342,15.3081
43.071,-2.1890,15.1590,15.3532,1.6178,1.0336,15.3290
43.092,-2.1957,15.1673,15.3665,1.6182,1.0336,15.3290
43.113,-2.2023,15.1756,15.3780,1.6186,1.0331,15.3499
43.134,-2.2090,15.1839,15.3914,1.6189,1.0329,15.3710
43.155,-2.2156,15.1921,15.4049,1.6192,1.0329,15.3710
43.176,-2.2289,15.2088,15.4165,1.6193,1.0327,15.3922
43.197,-2.2356,15.2171,15.4358,1.6195,1.0327,15.4134
43.218,-2.2422,15.2254,15.4493,1.6196,1.0327,15.4134
43.239,-2.2488,15.2338,15.4629,1.6196,1.0329,15.4367
43.260,-2.2554,15.2421,15.4746,1.6196,1.0329,15.4367
43.281,-2.2620,15.2505,15.4883,1.6194,1.0333,15.4581
43.302,-2.2752,15.2672,15.5020,1.6193,1.0337,15.4796
43.323,-2.2818,15.2756,15.5137,1.6191,1.0337,15.4796
43.344,-2.2884,15.2839,15.5275,1.6188,1.0344,15.5012
43.365,-2.2950,15.2923,15.5413,1.6184,1.0352,15.5228
43.386,-2.3015,15.3007,15.5532,1.6181,1.0352,15.5228
43.407,-2.3081,15.3091,15.5730,1.6174,1.0362,15.5445
43.428,-2.3212,15.3260,15.5869,1.6168,1.0362,15.5445
43.449,-2.3277,15.3344,15.6008,1.6162,1.0373,15.5664
43.470,-2.3343,15.3428,15.6128,1.6156,1.0386,15.5883
43.491,-2.3408,15.3513,15.6268,1.6148,1.0386,15.5883
43.512,-2.3473,15.3597,15.6408,1.6140,1.0400,15.6103
43.533,-2.3539,15.3682,15.6529,1.6133,1.0418,15.6343
43.554,-2.3669,15.3851,15.6670,1.6123,1.0418,15.6343
43.575,-2.3734,15.3936,15.6811,1.6113,1.0436,15.6565
43.596,-2.3799,15.4021,15.6933,1.6104,1.0436,15.6565
43.617,-2.3864,15.4106,15.7136,1.6088,1.0455,15.6787
43.638,-2.3928,15.4191,15.7278,1.6076,1.0476,15.7011
43.659,-2.3993,15.4276,15.7421,1.6063,1.0476,15.7011
43.680,-2.4122,15.4447,15.7543,1.6052,1.0499,15.7234
43.701,-2.4187,15.4532,15.7687,1.6038,1.0523,15.7459
43.722,-2.4252,15.4617,15.7831,1.6023,1.0523,15.7459
43.743,-2.4316,15.4703,15.7954,1.6010,1.0549,15.7685
43.764,-2.4380,15.4788,15.8098,1.5994,1.0576,15.7911
43.785,-2.4445,15.4874,15.8243,1.5978,1.0576,15.7911
43.806,-2.4573,15.5046,15.8367,1.5963,1.0605,15.8138
43.827,-2.4637,15.5131,15.8575,1.5937,1.0605,15.8138
43.848,-2.4701,15.5217,15.8721,1.5919,1.0639,15.8387
43.869,-2.4765,15.5303,15.8867,1.5899,1.0672,15.8616
43.890,-2.4829,15.5389,15.8993,1.5882,1.0672,15.8616
43.911,-2.4893,15.5475,15.9139,1.5862,1.0706,15.8846
43.932,-2.5021,15.5648,15.9286,1.5841,1.0742,15.9076
43.953,-2.5085,15.5734,15.9413,1.5822,1.0742,15.9076
43.974,-2.5148,15.5821,15.9560,1.5799,1.0780,15.9308
43.995,-2.5212,15.5907,15.9709,1.5776,1.0780,15.9308
44.016,-2.5276,15.5994,15.9836,1.5756,1.0819,15.9540
44.037,-2.5339,15.6080,16.0048,1.5721,1.0860,15.9773
44.058,-2.5466,15.6254,16.0197,1.5695,1.0860,15.9773
44.079,-2.5529,15.6340,16.0347,1.5669,1.0903,16.0006
44.100,-2.5592,15.6427,16.0475,1.5646,1.0947,16.0241
44.121,-2.5655,15.6514,16.0625,1.5619,1.0947,16.0241
44.142,-2.5719,15.6601,16.0834,1.5647,1.0937,16.0563
44.163,-2.5782,15.6688,16.0964,1.5623,1.0937,16.0563
44.184,-2.5908,15.6863,16.1115,1.5595,1.0981,16.0802
