t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
8.050,3.6704,1.5396,-3.5942,-1.5280,7.8016,1.8550
8.072,3.6763,1.5462,-3.6025,-1.5385,7.8122,1.8668
8.092,3.6821,1.5528,-3.6086,-1.5455,7.8122,1.8668
8.114,3.6879,1.5594,-3.6147,-1.5524,7.8217,1.8786
8.136,3.6994,1.5727,-3.6208,-1.5594,7.8314,1.8897
8.156,3.7051,1.5793,-3.6268,-1.5663,7.8314,1.8897
8.178,3.7108,1.5860,-3.6362,-1.5784,7.8417,1.9016
8.200,3.7165,1.5927,-3.6422,-1.5855,7.8555,1.9188
8.220,3.7222,1.5993,-3.6482,-1.5927,7.8555,1.9188
8.242,3.7279,1.6060,-3.6572,-1.6034,7.8652,1.9302
8.264,3.7392,1.6195,-3.6632,-1.6105,7.8652,1.9302
8.284,3.7448,1.6262,-3.6652,-1.6158,7.8752,1.9422
8.306,3.7504,1.6330,-3.6711,-1.6230,7.8813,1.9524
8.328,3.7560,1.6397,-3.6770,-1.6302,7.8813,1.9524
8.348,3.7616,1.6465,-3.6828,-1.6374,7.8907,1.9639
8.370,3.7728,1.6602,-3.6886,-1.6446,7.9008,1.9762
8.392,3.7784,1.6670,-3.6951,-1.6540,7.9008,1.9762
8.412,3.7840,1.6739,-3.7008,-1.6612,7.9083,1.9870
8.434,3.7896,1.6808,-3.7066,-1.6685,7.9175,1.9986
8.456,3.7952,1.6877,-3.7123,-1.6758,7.9175,1.9986
8.476,3.8008,1.6947,-3.7187,-1.6838,7.9274,2.0110
8.498,3.8119,1.7086,-3.7244,-1.6911,7.9274,2.0110
8.520,3.8175,1.7156,-3.7301,-1.6984,7.9378,2.0241
8.540,3.8231,1.7226,-3.7358,-1.7058,7.9470,2.0358
8.562,3.8286,1.7296,-3.7444,-1.7168,7.9470,2.0358
8.584,3.8342,1.7367,-3.7508,-1.7259,7.9567,2.0483
8.604,3.8453,1.7508,-3.7565,-1.7333,7.9671,2.0626
8.626,3.8508,1.7578,-3.7621,-1.7408,7.9671,2.0626
8.648,3.8563,1.7649,-3.7678,-1.7482,7.9762,2.0745
8.668,3.8619,1.7720,-3.7734,-1.7557,7.9858,2.0871
8.690,3.8674,1.7791,-3.7840,-1.7659,7.9858,2.0871
8.712,3.8783,1.7933,-3.7926,-1.7772,8.0006,2.1027
8.732,3.8838,1.8005,-3.7984,-1.7848,8.0098,2.1147
8.754,3.8893,1.8076,-3.8041,-1.7924,8.0098,2.1147
8.776,3.8947,1.8148,-3.8090,-1.7984,8.0194,2.1275
8.796,3.9001,1.8219,-3.8147,-1.8060,8.0194,2.1275
8.818,3.9056,1.8291,-3.8204,-1.8135,8.0283,2.1388
8.840,3.9165,1.8434,-3.8261,-1.8211,8.0375,2.1508
8.860,3.9219,1.8506,-3.8319,-1.8286,8.0375,2.1508
8.882,3.9274,1.8578,-3.8400,-1.8389,8.0472,2.1637
8.904,3.9328,1.8650,-3.8458,-1.8465,8.0566,2.1754
8.924,3.9383,1.8722,-3.8515,-1.8540,8.0566,2.1754
8.946,3.9492,1.8866,-3.8572,-1.8615,8.0657,2.1875
8.968,3.9546,1.8938,-3.8629,-1.8691,8.0755,2.2003
8.988,3.9600,1.9011,-3.8678,-1.8772,8.0755,2.2003
9.010,3.9654,1.9083,-3.8735,-1.8848,8.0844,2.2137
9.032,3.9708,1.9156,-3.8820,-1.8961,8.0935,2.2258
9.052,3.9762,1.9228,-3.8876,-1.9037,8.0935,2.2258
9.074,3.9870,1.9373,-3.8935,-1.9145,8.1031,2.2387
9.096,3.9924,1.9446,-3.8991,-1.9222,8.1031,2.2387
9.116,3.9977,1.9519,-3.9047,-1.9299,8.1129,2.2550
9.138,4.0031,1.9592,-3.9103,-1.9376,8.1219,2.2673
9.160,4.0084,1.9665,-3.9158,-1.9453,8.1219,2.2673
9.180,4.0191,1.9812,-3.9271,-1.9562,8.1313,2.2803
9.202,4.0244,1.9885,-3.9355,-1.9678,8.1468,2.2967
9.224,4.0297,1.9958,-3.9412,-1.9756,8.1468,2.2967
9.244,4.0350,2.0032,-3.9468,-1.9833,8.1558,2.3091
9.266,4.0402,2.0105,-3.9524,-1.9911,8.1651,2.3222
9.288,4.0508,2.0253,-3.9603,-2.0008,8.1651,2.3222
9.308,4.0560,2.0327,-3.9659,-2.0087,8.1771,2.3374
9.330,4.0612,2.0401,-3.9714,-2.0165,8.1771,2.3374
9.352,4.0664,2.0475,-3.9798,-2.0283,8.1860,2.3499
9.372,4.0716,2.0549,-3.9844,-2.0355,8.1954,2.3632
9.394,4.0768,2.0624,-3.9899,-2.0433,8.1954,2.3632
9.416,4.0871,2.0774,-3.9954,-2.0513,8.2039,2.3759
9.436,4.0923,2.0849,-4.0009,-2.0592,8.2127,2.3886
9.458,4.0974,2.0924,-4.0063,-2.0671,8.2127,2.3886
9.480,4.1025,2.0999,-4.0106,-2.0743,8.2219,2.4021
9.500,4.1076,2.1075,-4.0160,-2.0822,8.2300,2.4147
9.522,4.1178,2.1226,-4.0240,-2.0942,8.2300,2.4147
9.544,4.1228,2.1302,-4.0294,-2.1022,8.2386,2.4275
9.564,4.1279,2.1378,-4.0347,-2.1102,8.2386,2.4275
9.586,4.1329,2.1454,-4.0388,-2.1173,8.2477,2.4411
9.608,4.1379,2.1530,-4.0441,-2.1253,8.2555,2.4538
9.628,4.1429,2.1606,-4.0494,-2.1333,8.2555,2.4538
9.650,4.1529,2.1759,-4.0546,-2.1414,8.2639,2.4666
9.672,4.1579,2.1836,-4.0634,-2.1523,8.2729,2.4803
9.694,4.1629,2.1912,-4.0686,-2.1603,8.2729,2.4803
9.714,4.1678,2.1989,-4.0739,-2.1683,8.2828,2.4927
9.736,4.1727,2.2066,-4.0792,-2.1763,8.2913,2.5055
9.758,4.1826,2.2219,-4.0844,-2.1844,8.2913,2.5055
9.778,4.1875,2.2297,-4.0920,-2.1982,8.3002,2.5192
9.800,4.1924,2.2374,-4.0972,-2.2064,8.3115,2.5390
9.822,4.1972,2.2451,-4.1050,-2.2187,8.3115,2.5390
9.842,4.2021,2.2528,-4.1102,-2.2269,8.3199,2.5521
9.864,4.2118,2.2683,-4.1154,-2.2352,8.3199,2.5521
9.886,4.2166,2.2760,-4.1201,-2.2461,8.3286,2.5659
9.906,4.2214,2.2837,-4.1252,-2.2543,8.3369,2.5827
9.928,4.2262,2.2914,-4.1304,-2.2626,8.3369,2.5827
9.950,4.2311,2.2991,-4.1355,-2.2708,8.3452,2.5959
9.970,4.2359,2.3067,-4.1407,-2.2790,8.3540,2.6097
9.992,4.2455,2.3220,-4.1497,-2.2926,8.3540,2.6097
10.014,4.2503,2.3296,-4.1549,-2.3008,8.3641,2.6250
10.034,4.2551,2.3372,-4.1600,-2.3090,8.3724,2.6381
10.056,4.2598,2.3449,-4.1652,-2.3173,8.3724,2.6381
10.078,4.2646,2.3526,-4.1708,-2.3247,8.3811,2.6521
10.098,4.2740,2.3679,-4.1760,-2.3329,8.3811,2.6521
10.120,4.2787,2.3756,-4.1810,-2.3410,8.3904,2.6652
10.142,4.2834,2.3832,-4.1885,-2.3530,8.3985,2.6781
10.162,4.2881,2.3908,-4.1935,-2.3609,8.3985,2.6781
10.184,4.2928,2.3984,-4.1989,-2.3688,8.4069,2.6915
10.206,4.3022,2.4134,-4.2038,-2.3767,8.4158,2.7050
10.226,4.3068,2.4210,-4.2088,-2.3845,8.4158,2.7050
10.248,4.3115,2.4285,-4.2138,-2.3924,8.4238,2.7175
10.270,4.3161,2.4360,-4.2187,-2.4002,8.4322,2.7308
10.290,4.3207,2.4435,-4.2230,-2.4098,8.4322,2.7308
10.312,4.3254,2.4510,-4.2304,-2.4216,8.4400,2.7459
10.334,4.3346,2.4661,-4.2353,-2.4295,8.4478,2.7585
10.354,4.3392,2.4737,-4.2402,-2.4374,8.4478,2.7585
10.376,4.3438,2.4812,-4.2445,-2.4441,8.4562,2.7719
10.398,4.3483,2.4888,-4.2493,-2.4520,8.4562,2.7719
10.418,4.3529,2.4963,-4.2542,-2.4599,8.4639,2.7841
10.440,4.3620,2.5115,-4.2591,-2.4678,8.4717,2.7967
10.462,4.3665,2.5191,-4.2664,-2.4796,8.4717,2.7967
10.482,4.3710,2.5267,-4.2715,-2.4895,8.4800,2.8102
10.504,4.3755,2.5343,-4.2764,-2.4975,8.4886,2.8257
10.526,4.3800,2.5419,-4.2812,-2.5055,8.4886,2.8257
10.546,4.3845,2.5495,-4.2860,-2.5135,8.4963,2.8384
10.568,4.3934,2.5648,-4.2908,-2.5215,8.5045,2.8520
10.590,4.3978,2.5724,-4.2941,-2.5297,8.5045,2.8520
10.610,4.4023,2.5801,-4.2988,-2.5378,8.5111,2.8658
10.632,4.4067,2.5878,-4.3059,-2.5499,8.5187,2.8787
10.654,4.4110,2.5955,-4.3106,-2.5580,8.5187,2.8787
10.674,4.4198,2.6111,-4.3162,-2.5689,8.5267,2.8926
10.696,4.4241,2.6189,-4.3208,-2.5771,8.5267,2.8926
10.718,4.4285,2.6267,-4.3255,-2.5854,8.5356,2.9093
10.738,4.4328,2.6345,-4.3301,-2.5937,8.5431,2.9225
10.760,4.4371,2.6424,-4.3347,-2.6021,8.5431,2.9225
10.782,4.4456,2.6582,-4.3389,-2.6113,8.5509,2.9366
10.802,4.4499,2.6661,-4.3457,-2.6239,8.5583,2.9518
10.824,4.4541,2.6740,-4.3503,-2.6324,8.5583,2.9518
10.846,4.4583,2.6819,-4.3548,-2.6408,8.5656,2.9653
10.866,4.4625,2.6899,-4.3593,-2.6493,8.5732,2.9796
10.888,4.4667,2.6979,-4.3644,-2.6590,8.5732,2.9796
10.910,4.4750,2.7139,-4.3689,-2.6675,8.5816,2.9953
10.930,4.4792,2.7219,-4.3734,-2.6760,8.5816,2.9953
10.952,4.4833,2.7299,-4.3801,-2.6889,8.5888,3.0089
10.974,4.4874,2.7379,-4.3845,-2.6988,8.5964,3.0235
10.994,4.4915,2.7460,-4.3889,-2.7075,8.5964,3.0235
11.016,4.4997,2.7621,-4.3933,-2.7161,8.6039,3.0395
11.038,4.5037,2.7701,-4.3977,-2.7248,8.6109,3.0534
11.058,4.5077,2.7782,-4.4020,-2.7335,8.6109,3.0534
11.080,4.5118,2.7863,-4.4078,-2.7449,8.6184,3.0681
11.102,4.5158,2.7944,-4.4144,-2.7581,8.6273,3.0857
11.122,4.5197,2.8026,-4.4187,-2.7670,8.6273,3.0857
11.144,4.5276,2.8190,-4.4230,-2.7759,8.6343,3.0999
11.166,4.5315,2.8272,-4.4273,-2.7848,8.6415,3.1150
11.186,4.5353,2.8355,-4.4318,-2.7950,8.6415,3.1150
11.208,4.5392,2.8437,-4.4361,-2.8040,8.6491,3.1315
11.230,4.5430,2.8520,-4.4403,-2.8131,8.6491,3.1315
11.250,4.5506,2.8686,-4.4445,-2.8221,8.6560,3.1459
11.272,4.5544,2.8769,-4.4504,-2.8359,8.6631,3.1613
11.294,4.5582,2.8851,-4.4546,-2.8450,8.6631,3.1613
11.314,4.5620,2.8934,-4.4588,-2.8540,8.6698,3.1769
11.336,4.5657,2.9017,-4.4629,-2.8631,8.6766,3.1914
11.358,4.5731,2.9181,-4.4670,-2.8721,8.6766,3.1914
11.378,4.5767,2.9263,-4.4700,-2.8803,8.6836,3.2066
11.400,4.5803,2.9345,-4.4740,-2.8893,8.6893,3.2211
11.422,4.5839,2.9426,-4.4799,-2.9027,8.6893,3.2211
11.442,4.5875,2.9508,-4.4839,-2.9116,8.6957,3.2353
11.464,4.5910,2.9589,-4.4878,-2.9205,8.6957,3.2353
11.486,4.5982,2.9753,-4.4900,-2.9271,8.7025,3.2505
11.506,4.6017,2.9835,-4.4939,-2.9361,8.7073,3.2633
11.528,4.6053,2.9917,-4.4978,-2.9451,8.7073,3.2633
11.550,4.6088,3.0000,-4.5016,-2.9541,8.7136,3.2776
11.572,4.6123,3.0083,-4.5060,-2.9642,8.7203,3.2931
11.592,4.6193,3.0249,-4.5079,-2.9687,8.7203,3.2931
11.614,4.6227,3.0332,-4.5136,-2.9822,8.7253,3.3048
11.636,4.6262,3.0416,-4.5174,-2.9912,8.7314,3.3192
11.656,4.6296,3.0499,-4.5212,-3.0002,8.7314,3.3192
11.678,4.6330,3.0583,-4.5245,-3.0074,8.7379,3.3347
11.700,4.6398,3.0750,-4.5282,-3.0164,8.7438,3.3480
11.720,4.6432,3.0834,-4.5318,-3.0254,8.7438,3.3480
11.742,4.6465,3.0917,-4.5373,-3.0389,8.7497,3.3624
11.764,4.6499,3.1001,-4.5410,-3.0479,8.7497,3.3624
11.784,4.6532,3.1085,-4.5445,-3.0560,8.7560,3.3778
11.806,4.6565,3.1169,-4.5481,-3.0649,8.7621,3.3920
11.828,4.6631,3.1337,-4.5517,-3.0739,8.7621,3.3920
11.848,4.6664,3.1421,-4.5550,-3.0829,8.7678,3.4064
11.870,4.6697,3.1505,-4.5582,-3.0920,8.7733,3.4218
11.892,4.6729,3.1589,-4.5627,-3.1039,8.7733,3.4218
11.912,4.6762,3.1673,-4.5659,-3.1129,8.7785,3.4354
11.934,4.6827,3.1842,-4.5691,-3.1220,8.7837,3.4499
11.956,4.6859,3.1926,-4.5723,-3.1310,8.7837,3.4499
11.976,4.6891,3.2011,-4.5744,-3.1385,8.7891,3.4653
11.998,4.6924,3.2096,-4.5776,-3.1475,8.7891,3.4653
12.020,4.6956,3.2181,-4.5807,-3.1565,8.7935,3.4790
12.040,4.6988,3.2265,-4.5839,-3.1656,8.7986,3.4934
12.062,4.7053,3.2435,-4.5886,-3.1791,8.7986,3.4934
12.084,4.7085,3.2520,-4.5929,-3.1900,8.8040,3.5089
12.104,4.7118,3.2605,-4.5961,-3.1991,8.8106,3.5261
12.126,4.7150,3.2691,-4.5992,-3.2082,8.8106,3.5261
12.148,4.7182,3.2776,-4.6024,-3.2173,8.8157,3.5406
12.168,4.7246,3.2946,-4.6056,-3.2264,8.8211,3.5560
12.190,4.7278,3.3032,-4.6108,-3.2377,8.8211,3.5560
12.212,4.7309,3.3117,-4.6156,-3.2515,8.8287,3.5739
12.232,4.7341,3.3203,-4.6188,-3.2606,8.8338,3.5885
12.254,4.7372,3.3288,-4.6219,-3.2698,8.8338,3.5885
12.276,4.7435,3.3460,-4.6255,-3.2787,8.8392,3.6040
12.296,4.7466,3.3545,-4.6286,-3.2878,8.8392,3.6040
12.318,4.7497,3.3631,-4.6317,-3.2970,8.8450,3.6193
12.340,4.7528,3.3717,-4.6349,-3.3062,8.8500,3.6339
12.360,4.7559,3.3803,-4.6380,-3.3154,8.8500,3.6339
12.382,4.7589,3.3889,-4.6453,-3.3321,8.8553,3.6495
12.404,4.7649,3.4062,-4.6484,-3.3414,8.8634,3.6682
12.424,4.7679,3.4149,-4.6515,-3.3507,8.8634,3.6682
12.446,4.7709,3.4236,-4.6546,-3.3600,8.8684,3.6831
12.468,4.7738,3.4323,-4.6577,-3.3694,8.8736,3.6989
12.488,4.7767,3.4411,-4.6637,-3.3799,8.8736,3.6989
12.510,4.7825,3.4585,-4.6668,-3.3892,8.8820,3.7159
12.532,4.7854,3.4673,-4.6715,-3.4033,8.8870,3.7309
12.552,4.7882,3.4760,-4.6746,-3.4126,8.8870,3.7309
12.574,4.7911,3.4847,-4.6771,-3.4237,8.8922,3.7467
12.596,4.7939,3.4934,-4.6802,-3.4331,8.8922,3.7467
12.616,4.7968,3.5021,-4.6833,-3.4425,8.8970,3.7645
12.638,4.8024,3.5195,-4.6863,-3.4519,8.9019,3.7795
12.660,4.8052,3.5282,-4.6893,-3.4613,8.9019,3.7795
12.680,4.8079,3.5369,-4.6916,-3.4712,8.9071,3.7953
12.702,4.8107,3.5457,-4.6961,-3.4853,8.9114,3.8119
12.724,4.8134,3.5544,-4.6990,-3.4947,8.9114,3.8119
12.744,4.8189,3.5718,-4.7020,-3.5041,8.9163,3.8269
12.766,4.8216,3.5805,-4.7050,-3.5136,8.9214,3.8429
12.788,4.8243,3.5893,-4.7077,-3.5231,8.9214,3.8429
12.808,4.8269,3.5980,-4.7107,-3.5326,8.9262,3.8591
12.830,4.8296,3.6068,-4.7136,-3.5420,8.9262,3.8591
12.852,4.8348,3.6243,-4.7165,-3.5515,8.9310,3.8742
12.872,4.8374,3.6330,-4.7204,-3.5665,8.9360,3.8902
12.894,4.8399,3.6418,-4.7232,-3.5760,8.9360,3.8902
12.916,4.8424,3.6507,-4.7260,-3.5856,8.9404,3.9072
12.936,4.8449,3.6596,-4.7288,-3.5953,8.9449,3.9226
12.958,4.8473,3.6685,-4.7316,-3.6050,8.9449,3.9226
12.980,4.8522,3.6863,-4.7338,-3.6138,8.9497,3.9390
13.000,4.8546,3.6952,-4.7366,-3.6234,8.9539,3.9545
13.022,4.8570,3.7040,-4.7408,-3.6378,8.9539,3.9545
13.044,4.8593,3.7129,-4.7435,-3.6474,8.9584,3.9699
13.064,4.8617,3.7217,-4.7463,-3.6570,8.9584,3.9699
13.086,4.8664,3.7393,-4.7485,-3.6692,8.9632,3.9862
13.108,4.8687,3.7481,-4.7512,-3.6788,8.9673,4.0052
13.128,4.8710,3.7568,-4.7539,-3.6883,8.9673,4.0052
13.150,4.8734,3.7656,-4.7567,-3.6979,8.9718,4.0204
13.172,4.8757,3.7743,-4.7598,-3.7187,8.9765,4.0366
13.192,4.8779,3.7831,-4.7624,-3.7285,8.9765,4.0366
13.214,4.8824,3.8006,-4.7650,-3.7382,8.9801,4.0598
13.236,4.8847,3.8094,-4.7676,-3.7480,8.9843,4.0753
13.256,4.8869,3.8181,-4.7702,-3.7577,8.9843,4.0753
13.278,4.8891,3.8269,-4.7723,-3.7672,8.9887,4.0917
13.300,4.8913,3.8357,-4.7749,-3.7769,8.9927,4.1080
13.320,4.8956,3.8532,-4.7774,-3.7867,8.9927,4.1080
13.342,4.8977,3.8619,-4.7811,-3.8014,8.9967,4.1236
13.364,4.8998,3.8707,-4.7836,-3.8111,8.9967,4.1236
13.384,4.9019,3.8795,-4.7850,-3.8220,9.0010,4.1402
13.406,4.9039,3.8882,-4.7875,-3.8318,9.0042,4.1579
13.428,4.9080,3.9058,-4.7898,-3.8416,9.0042,4.1579
13.450,4.9100,3.9145,-4.7922,-3.8514,9.0081,4.1736
13.470,4.9120,3.9233,-4.7946,-3.8613,9.0122,4.1903
13.492,4.9140,3.9321,-4.7969,-3.8747,9.0122,4.1903
13.514,4.9160,3.9409,-4.7992,-3.8845,9.0150,4.2056
13.534,4.9179,3.9496,-4.8015,-3.8943,9.0188,4.2213
13.556,4.9218,3.9672,-4.8038,-3.9042,9.0188,4.2213
13.578,4.9237,3.9760,-4.8053,-3.9146,9.0227,4.2381
13.598,4.9256,3.9848,-4.8076,-3.9244,9.0227,4.2381
13.620,4.9274,3.9936,-4.8098,-3.9343,9.0258,4.2554
13.642,4.9293,4.0024,-4.8131,-3.9491,9.0294,4.2712
13.662,4.9329,4.0200,-4.8153,-3.9590,9.0294,4.2712
13.684,4.9347,4.0288,-4.8170,-3.9677,9.0332,4.2879
13.706,4.9365,4.0376,-4.8192,-3.9776,9.0365,4.3035
13.726,4.9383,4.0464,-4.8213,-3.9875,9.0365,4.3035
13.748,4.9400,4.0552,-4.8235,-3.9974,9.0401,4.3193
13.770,4.9435,4.0728,-4.8256,-4.0072,9.0437,4.3361
13.790,4.9452,4.0816,-4.8270,-4.0174,9.0437,4.3361
13.812,4.9469,4.0905,-4.8301,-4.0322,9.0467,4.3532
13.834,4.9486,4.0993,-4.8321,-4.0422,9.0500,4.3690
13.854,4.9502,4.1082,-4.8342,-4.0521,9.0500,4.3690
13.876,4.9518,4.1171,-4.8345,-4.0606,9.0535,4.3860
13.898,4.9550,4.1349,-4.8364,-4.0706,9.0535,4.3860
13.918,4.9565,4.1438,-4.8383,-4.0806,9.0552,4.4013
13.940,4.9580,4.1528,-4.8402,-4.0906,9.0583,4.4173
13.962,4.9595,4.1617,-4.8430,-4.1057,9.0583,4.4173
13.982,4.9610,4.1707,-4.8435,-4.1139,9.0615,4.4345
14.004,4.9637,4.1867,-4.8453,-4.1239,9.0633,4.4496
14.026,4.9652,4.1957,-4.8470,-4.1340,9.0633,4.4496
14.046,4.9666,4.2047,-4.8488,-4.1440,9.0662,4.4657
14.068,4.9681,4.2138,-4.8506,-4.1541,9.0694,4.4829
14.090,4.9710,4.2319,-4.8528,-4.1635,9.0694,4.4829
14.110,4.9724,4.2409,-4.8546,-4.1736,9.0729,4.4993
14.132,4.9738,4.2500,-4.8572,-4.1888,9.0758,4.5155
14.154,4.9752,4.2591,-4.8590,-4.1989,9.0758,4.5155
14.174,4.9766,4.2682,-4.8600,-4.2073,9.0788,4.5327
14.196,4.9780,4.2772,-4.8617,-4.2174,9.0788,4.5327
14.218,4.9807,4.2954,-4.8634,-4.2274,9.0810,4.5481
14.238,4.9820,4.3045,-4.8650,-4.2375,9.0838,4.5642
14.260,4.9832,4.3136,-4.8666,-4.2476,9.0838,4.5642
14.282,4.9845,4.3226,-4.8680,-4.2629,9.0866,4.5813
14.302,4.9856,4.3316,-4.8694,-4.2729,9.0882,4.5986
14.324,4.9879,4.3496,-4.8708,-4.2829,9.0882,4.5986
14.346,4.9890,4.3586,-4.8721,-4.2928,9.0905,4.6146
14.366,4.9900,4.3676,-4.8735,-4.3028,9.0905,4.6146
14.388,4.9910,4.3765,-4.8750,-4.3152,9.0928,4.6315
14.410,4.9920,4.3855,-4.8762,-4.3252,9.0953,4.6510
14.430,4.9930,4.3944,-4.8774,-4.3351,9.0953,4.6510
14.452,4.9949,4.4123,-4.8791,-4.3501,9.0973,4.6669
14.474,4.9958,4.4213,-4.8797,-4.3607,9.0993,4.6837
14.494,4.9967,4.4302,-4.8808,-4.3706,9.0993,4.6837
14.516,4.9975,4.4392,-4.8818,-4.3805,9.1006,4.7013
14.538,4.9984,4.4482,-4.8829,-4.3905,9.1023,4.7172
14.558,5.0000,4.4661,-4.8839,-4.4004,9.1023,4.7172
14.580,5.0008,4.4750,-4.8856,-4.4099,9.1041,4.7341
14.602,5.0015,4.4830,-4.8871,-4.4248,9.1066,4.7505
14.622,5.0023,4.4919,-4.8881,-4.4347,9.1066,4.7505
14.644,5.0030,4.5009,-4.8890,-4.4447,9.1082,4.7664
14.666,5.0045,4.5188,-4.8899,-4.4546,9.1099,4.7832
14.686,5.0051,4.5278,-4.8905,-4.4624,9.1099,4.7832
14.708,5.0058,4.5368,-4.8914,-4.4723,9.1112,4.7979
14.730,5.0065,4.5457,-4.8923,-4.4822,9.1112,4.7979
14.750,5.0071,4.5547,-4.8932,-4.4921,9.1126,4.8137
14.772,5.0083,4.5727,-4.8940,-4.5020,9.1141,4.8306
14.794,5.0089,4.5817,-4.8942,-4.5162,9.1141,4.8306
14.814,5.0095,4.5906,-4.8950,-4.5261,9.1145,4.8468
14.836,5.0100,4.5996,-4.8957,-4.5359,9.1158,4.8626
14.858,5.0106,4.6086,-4.8965,-4.5459,9.1158,4.8626
14.878,5.0111,4.6177,-4.8979,-4.5557,9.1171,4.8794
14.900,5.0121,4.6358,-4.8986,-4.5657,9.1191,4.8963
14.922,5.0126,4.6449,-4.8996,-4.5806,9.1191,4.8963
14.942,5.0130,4.6540,-4.9003,-4.5906,9.1203,4.9122
14.964,5.0135,4.6632,-4.9009,-4.6006,9.1203,4.9122
14.986,5.0139,4.6723,-4.8997,-4.6104,9.1214,4.9292
15.006,5.0148,4.6906,-4.9003,-4.6204,9.1206,4.9460
15.028,5.0152,4.6998,-4.9008,-4.6304,9.1206,4.9460
15.050,5.0156,4.7089,-4.9014,-4.6404,9.1216,4.9620
15.070,5.0159,4.7181,-4.9019,-4.6505,9.1226,4.9791
15.092,5.0163,4.7273,-4.9033,-4.6646,9.1226,4.9791
15.114,5.0170,4.7457,-4.9038,-4.6746,9.1242,4.9952
15.134,5.0173,4.7549,-4.9043,-4.6846,9.1250,5.0112
15.156,5.0176,4.7641,-4.9048,-4.6946,9.1250,5.0112
15.178,5.0179,4.7733,-4.9049,-4.7043,9.1259,5.0282
15.198,5.0182,4.7825,-4.9053,-4.7143,9.1259,5.0282
15.220,5.0184,4.7917,-4.9057,-4.7242,9.1263,5.0448
15.242,5.0189,4.8101,-4.9063,-4.7392,9.1270,5.0608
15.262,5.0191,4.8193,-4.9066,-4.7492,9.1270,5.0608
15.284,5.0193,4.8285,-4.9072,-4.7603,9.1277,5.0778
15.306,5.0195,4.8377,-4.9075,-4.7702,9.1286,5.0959
15.328,5.0197,4.8469,-4.9078,-4.7802,9.1286,5.0959
15.348,5.0199,4.8654,-4.9081,-4.7901,9.1291,5.1118
15.370,5.0201,4.8746,-4.9084,-4.8001,9.1297,5.1287
15.392,5.0202,4.8838,-4.9089,-4.8130,9.1297,5.1287
15.412,5.0203,4.8930,-4.9091,-4.8229,9.1303,5.1435
15.434,5.0204,4.9022,-4.9093,-4.8328,9.1307,5.1594
15.456,5.0205,4.9207,-4.9096,-4.8427,9.1307,5.1594
15.476,5.0205,4.9299,-4.9086,-4.8513,9.1311,5.1762
15.498,5.0205,4.9391,-4.9087,-4.8611,9.1311,5.1762
15.520,5.0205,4.9484,-4.9088,-4.8709,9.1303,5.1916
15.540,5.0205,4.9576,-4.9089,-4.8807,9.1305,5.2073
15.562,5.0205,4.9668,-4.9091,-4.8955,9.1305,5.2073
15.584,5.0204,4.9853,-4.9077,-4.9120,9.1308,5.2241
15.604,5.0203,4.9945,-4.9076,-4.9219,9.1294,5.2477
15.626,5.0203,5.0037,-4.9075,-4.9318,9.1294,5.2477
15.648,5.0202,5.0129,-4.9074,-4.9417,9.1293,5.2635
15.668,5.0201,5.0222,-4.9073,-4.9516,9.1292,5.2801
15.690,5.0198,5.0406,-4.9075,-4.9601,9.1292,5.2801
15.712,5.0196,5.0498,-4.9072,-4.9748,9.1293,5.2955
15.732,5.0195,5.0591,-4.9070,-4.9847,9.1291,5.3113
15.754,5.0193,5.0683,-4.9068,-4.9945,9.1291,5.3113
15.776,5.0191,5.0775,-4.9074,-5.0062,9.1288,5.3280
15.796,5.0189,5.0868,-4.9072,-5.0160,9.1288,5.3280
15.818,5.0184,5.1052,-4.9069,-5.0259,9.1293,5.3466
15.840,5.0181,5.1145,-4.9066,-5.0357,9.1290,5.3624
15.860,5.0178,5.1237,-4.9063,-5.0455,9.1290,5.3624
15.882,5.0175,5.1329,-4.9054,-5.0634,9.1285,5.3790
15.904,5.0172,5.1421,-4.9051,-5.0734,9.1275,5.3991
15.924,5.0166,5.1606,-4.9047,-5.0833,9.1275,5.3991
15.946,5.0163,5.1688,-4.9044,-5.0931,9.1270,5.4149
15.968,5.0161,5.1780,-4.9041,-5.1030,9.1266,5.4316
15.988,5.0158,5.1872,-4.9027,-5.1167,9.1266,5.4316
16.010,5.0156,5.1953,-4.9023,-5.1266,9.1250,5.4524
16.032,5.0150,5.2144,-4.9018,-5.1413,9.1245,5.4681
16.052,5.0147,5.2235,-4.9014,-5.1511,9.1245,5.4681
16.074,5.0144,5.2325,-4.9001,-5.1610,9.1240,5.4845
16.096,5.0140,5.2415,-4.8996,-5.1708,9.1240,5.4845
16.116,5.0136,5.2505,-4.8992,-5.1805,9.1223,5.5014
16.138,5.0129,5.2684,-4.8987,-5.1901,9.1216,5.5169
16.160,5.0124,5.2774,-4.8982,-5.1998,9.1216,5.5169
16.180,5.0120,5.2863,-4.8973,-5.2119,9.1209,5.5333
16.202,5.0116,5.2952,-4.8964,-5.2264,9.1196,5.5522
16.224,5.0111,5.3041,-4.8958,-5.2361,9.1196,5.5522
16.244,5.0106,5.3130,-4.8952,-5.2458,9.1187,5.5676
16.266,5.0096,5.3309,-4.8946,-5.2555,9.1187,5.5676
16.288,5.0091,5.3398,-4.8934,-5.2643,9.1178,5.5841
16.308,5.0085,5.3487,-4.8927,-5.2740,9.1161,5.5997
