0.6591,-0.0475,0.0
0.6591,-0.0475,0.0
0.6599,-0.0475,0.0
0.6606,-0.0475,0.0
0.6615,-0.0475,0.0
0.6628,-0.0476,0.0
0.6643,-0.0476,0.0
0.6660,-0.0477,0.0
0.6705,-0.0478,0.0
0.6732,-0.0479,0.0
0.6762,-0.0480,0.0
0.6795,-0.0481,0.0
0.6830,-0.0482,0.0
0.6869,-0.0483,0.0
0.6955,-0.0486,0.0
0.7002,-0.0487,0.0
0.7052,-0.0488,0.0
0.7105,-0.0489,0.0
0.7159,-0.0491,0.0
0.7215,-0.0493,0.0
0.7334,-0.0497,0.0
0.7397,-0.0499,0.0
0.7462,-0.0502,0.0
0.7529,-0.0506,0.0
0.7598,-0.0509,0.0
0.7669,-0.0513,0.0
0.7816,-0.0522,0.0
0.7893,-0.0527,0.0
0.7970,-0.0532,0.0
0.8048,-0.0537,0.0
0.8128,-0.0542,0.0
0.8208,-0.0547,0.0
0.8371,-0.0558,0.0
0.8453,-0.0564,0.0
0.8535,-0.0569,0.0
0.8619,-0.0575,0.0
0.8702,-0.0581,0.0
0.8786,-0.0586,0.0
0.8955,-0.0597,0.0
0.9040,-0.0603,0.0
0.9125,-0.0608,0.0
0.9212,-0.0613,0.0
0.9298,-0.0617,0.0
0.9385,-0.0621,0.0
0.9561,-0.0628,0.0
0.9649,-0.0630,0.0
0.9737,-0.0633,0.0
0.9825,-0.0635,0.0
0.9913,-0.0636,0.0
1.0002,-0.0637,0.0
1.0178,-0.0638,0.0
1.0266,-0.0638,0.0
1.0354,-0.0637,0.0
1.0442,-0.0637,0.0
1.0530,-0.0636,0.0
1.0618,-0.0635,0.0
1.0794,-0.0632,0.0
1.0882,-0.0630,0.0
1.0970,-0.0629,0.0
1.1058,-0.0627,0.0
1.1146,-0.0625,0.0
1.1233,-0.0623,0.0
1.1407,-0.0619,0.0
1.1494,-0.0617,0.0
1.1581,-0.0615,0.0
1.1667,-0.0613,0.0
1.1753,-0.0611,0.0
1.1839,-0.0609,0.0
1.2010,-0.0605,0.0
1.2095,-0.0603,0.0
1.2181,-0.0600,0.0
1.2266,-0.0598,0.0
1.2351,-0.0595,0.0
1.2436,-0.0593,0.0
1.2607,-0.0587,0.0
1.2692,-0.0584,0.0
1.2777,-0.0581,0.0
1.2861,-0.0578,0.0
1.2946,-0.0576,0.0
1.3031,-0.0573,0.0
1.3200,-0.0569,0.0
1.3285,-0.0567,0.0
1.3370,-0.0565,0.0
1.3455,-0.0563,0.0
1.3554,-0.0561,0.0
1.3624,-0.0559,0.0
1.3723,-0.0557,0.0
1.3895,-0.0551,0.0
1.3981,-0.0547,0.0
1.4067,-0.0543,0.0
1.4154,-0.0539,0.0
1.4241,-0.0534,0.0
1.4327,-0.0530,0.0
1.4501,-0.0519,0.0
1.4588,-0.0513,0.0
1.4675,-0.0507,0.0
1.4763,-0.0501,0.0
1.4850,-0.0495,0.0
1.4937,-0.0488,0.0
1.5111,-0.0475,0.0
1.5199,-0.0468,0.0
1.5286,-0.0460,0.0
1.5373,-0.0453,0.0
1.5461,-0.0445,0.0
1.5548,-0.0438,0.0
1.5721,-0.0423,0.0
1.5808,-0.0416,0.0
1.5894,-0.0408,0.0
1.5980,-0.0401,0.0
1.6066,-0.0393,0.0
1.6151,-0.0385,0.0
1.6321,-0.0368,0.0
1.6406,-0.0359,0.0
1.6491,-0.0350,0.0
1.6576,-0.0340,0.0
1.6660,-0.0331,0.0
1.6745,-0.0321,0.0
1.6913,-0.0301,0.0
1.6997,-0.0291,0.0
1.7082,-0.0281,0.0
1.7166,-0.0271,0.0
1.7250,-0.0260,0.0
1.7334,-0.0250,0.0
1.7501,-0.0228,0.0
1.7585,-0.0218,0.0
1.7669,-0.0207,0.0
1.7753,-0.0196,0.0
1.7837,-0.0184,0.0
1.7921,-0.0173,0.0
1.8090,-0.0150,0.0
1.8175,-0.0139,0.0
1.8261,-0.0127,0.0
1.8347,-0.0115,0.0
1.8433,-0.0103,0.0
1.8519,-0.0090,0.0
1.8693,-0.0065,0.0
1.8780,-0.0052,0.0
1.8867,-0.0040,0.0
1.8954,-0.0027,0.0
1.9041,-0.0013,0.0
1.9128,-0.0000,0.0
1.9302,0.0027,0.0
1.9389,0.0041,0.0
1.9476,0.0055,0.0
1.9564,0.0069,0.0
1.9651,0.0083,0.0
1.9738,0.0097,0.0
1.9912,0.0127,0.0
1.9999,0.0141,0.0
2.0086,0.0156,0.0
2.0173,0.0172,0.0
2.0259,0.0187,0.0
2.0345,0.0201,0.0
2.0517,0.0228,0.0
2.0603,0.0241,0.0
2.0688,0.0253,0.0
2.0773,0.0265,0.0
2.0858,0.0276,0.0
2.0942,0.0287,0.0
2.1111,0.0309,0.0
2.1195,0.0320,0.0
2.1279,0.0330,0.0
2.1363,0.0341,0.0
2.1447,0.0351,0.0
2.1531,0.0361,0.0
2.1698,0.0382,0.0
2.1781,0.0392,0.0
2.1864,0.0402,0.0
2.1948,0.0412,0.0
2.2031,0.0423,0.0
2.2114,0.0433,0.0
2.2279,0.0454,0.0
2.2362,0.0465,0.0
2.2445,0.0476,0.0
2.2527,0.0487,0.0
2.2610,0.0499,0.0
2.2692,0.0512,0.0
2.2858,0.0539,0.0
2.2941,0.0554,0.0
2.3024,0.0569,0.0
2.3106,0.0585,0.0
2.3189,0.0601,0.0
2.3272,0.0617,0.0
2.3437,0.0648,0.0
2.3519,0.0663,0.0
2.3601,0.0677,0.0
2.3682,0.0692,0.0
2.3764,0.0707,0.0
2.3846,0.0721,0.0
2.4009,0.0749,0.0
2.4090,0.0764,0.0
2.4172,0.0778,0.0
2.4254,0.0793,0.0
2.4335,0.0808,0.0
2.4417,0.0824,0.0
2.4580,0.0855,0.0
2.4661,0.0871,0.0
2.4743,0.0888,0.0
2.4824,0.0904,0.0
2.4906,0.0921,0.0
2.4987,0.0939,0.0
2.5150,0.0975,0.0
2.5231,0.0994,0.0
2.5312,0.1014,0.0
2.5394,0.1034,0.0
2.5475,0.1054,0.0
2.5556,0.1075,0.0
2.5719,0.1118,0.0
2.5800,0.1139,0.0
2.5881,0.1162,0.0
2.5961,0.1184,0.0
2.6042,0.1207,0.0
2.6123,0.1230,0.0
2.6284,0.1277,0.0
2.6365,0.1301,0.0
2.6445,0.1326,0.0
2.6525,0.1350,0.0
2.6605,0.1375,0.0
2.6685,0.1400,0.0
2.6845,0.1451,0.0
2.6925,0.1477,0.0
2.7004,0.1503,0.0
2.7084,0.1530,0.0
2.7164,0.1557,0.0
2.7243,0.1584,0.0
2.7402,0.1640,0.0
2.7482,0.1669,0.0
2.7561,0.1698,0.0
2.7641,0.1728,0.0
2.7720,0.1759,0.0
2.7799,0.1789,0.0
2.7958,0.1850,0.0
2.8037,0.1881,0.0
2.8115,0.1911,0.0
2.8194,0.1942,0.0
2.8272,0.1973,0.0
2.8350,0.2004,0.0
2.8506,0.2067,0.0
2.8583,0.2099,0.0
2.8660,0.2131,0.0
2.8738,0.2163,0.0
2.8815,0.2195,0.0
2.8892,0.2227,0.0
2.9045,0.2293,0.0
2.9122,0.2325,0.0
2.9198,0.2358,0.0
2.9275,0.2391,0.0
2.9351,0.2424,0.0
2.9428,0.2458,0.0
2.9580,0.2525,0.0
2.9656,0.2559,0.0
2.9732,0.2593,0.0
2.9808,0.2627,0.0
2.9883,0.2661,0.0
2.9959,0.2695,0.0
3.0109,0.2765,0.0
3.0184,0.2800,0.0
3.0259,0.2836,0.0
3.0334,0.2871,0.0
3.0409,0.2907,0.0
3.0484,0.2943,0.0
3.0632,0.3016,0.0
3.0706,0.3052,0.0
3.0780,0.3089,0.0
3.0854,0.3127,0.0
3.0927,0.3164,0.0
3.1001,0.3202,0.0
3.1147,0.3282,0.0
3.1219,0.3323,0.0
3.1292,0.3364,0.0
3.1364,0.3407,0.0
3.1436,0.3450,0.0
3.1508,0.3494,0.0
3.1651,0.3583,0.0
3.1722,0.3630,0.0
3.1792,0.3677,0.0
3.1862,0.3726,0.0
3.1932,0.3775,0.0
3.2001,0.3824,0.0
3.2140,0.3924,0.0
3.2208,0.3975,0.0
3.2277,0.4026,0.0
3.2346,0.4077,0.0
3.2414,0.4128,0.0
3.2482,0.4179,0.0
3.2618,0.4281,0.0
3.2686,0.4332,0.0
3.2753,0.4383,0.0
3.2820,0.4434,0.0
3.2887,0.4485,0.0
3.2954,0.4535,0.0
3.3087,0.4636,0.0
3.3153,0.4686,0.0
3.3219,0.4736,0.0
3.3284,0.4786,0.0
3.3350,0.4836,0.0
3.3415,0.4886,0.0
3.3546,0.4986,0.0
3.3610,0.5036,0.0
3.3675,0.5086,0.0
3.3740,0.5136,0.0
3.3804,0.5187,0.0
3.3869,0.5237,0.0
3.3998,0.5339,0.0
3.4063,0.5390,0.0
