t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
2.234,1.1052,0.1411,0.7323,0.1078,-1.0924,-0.1481,0.7194,0.1284
2.256,1.1132,0.1429,0.7323,0.1078,-1.1054,-0.1511,0.7248,0.1289
2.278,1.1212,0.1447,0.7323,0.1078,-1.1141,-0.1531,0.7305,0.1295
2.298,1.1337,0.1475,0.7323,0.1078,-1.1227,-0.1551,0.7305,0.1295
2.320,1.1418,0.1493,0.7323,0.1078,-1.1331,-0.1550,0.7362,0.1301
2.342,1.1498,0.1511,0.7323,0.1078,-1.1417,-0.1569,0.7362,0.1301
2.362,1.1579,0.1529,0.7323,0.1078,-1.1504,-0.1589,0.7416,0.1307
2.384,1.1713,0.1559,0.7323,0.1078,-1.1591,-0.1608,0.7473,0.1313
2.406,1.1820,0.1583,0.8020,0.0893,-1.1698,-0.1624,0.7473,0.1313
2.426,1.1891,0.1600,0.8020,0.0893,-1.1698,-0.1624,0.7530,0.1319
2.448,1.1972,0.1618,0.8020,0.0893,-1.1698,-0.1624,0.7584,0.1325
2.470,1.2043,0.1634,0.8020,0.0893,-1.1698,-0.1624,0.7584,0.1325
2.490,1.2187,0.1666,0.8020,0.0893,-1.1698,-0.1624,0.7641,0.1331
2.512,1.2242,0.1678,0.8020,0.0893,-1.1698,-0.1624,0.7698,0.1337
2.532,1.2378,0.1708,0.8020,0.0893,-1.1698,-0.1624,0.7698,0.1337
2.554,1.2496,0.1734,0.8020,0.0893,-1.2308,-0.1758,0.7752,0.1342
2.576,1.2551,0.1746,0.8020,0.0893,-1.2493,-0.1794,0.7752,0.1342
2.596,1.2624,0.1762,0.8020,0.0893,-1.2601,-0.1810,0.7809,0.1348
2.618,1.2771,0.1794,0.8578,0.0647,-1.2689,-0.1828,0.8453,0.0890
2.640,1.2853,0.1812,0.8578,0.0647,-1.2778,-0.1847,0.8453,0.0890
2.660,1.2936,0.1830,0.8578,0.0647,-1.2867,-0.1866,0.8515,0.0888
2.682,1.3018,0.1848,0.8578,0.0647,-1.2955,-0.1885,0.8582,0.0887
2.704,1.3147,0.1876,0.8578,0.0647,-1.3076,-0.1907,0.8582,0.0887
2.724,1.3229,0.1894,0.8578,0.0647,-1.3165,-0.1926,0.8649,0.0885
2.746,1.3312,0.1912,0.8578,0.0647,-1.3299,-0.1955,0.8711,0.0884
2.768,1.3468,0.1947,0.8578,0.0647,-1.3388,-0.1974,0.8711,0.0884
2.788,1.3532,0.1962,0.8578,0.0647,-1.3477,-0.1994,0.8778,0.0882
2.810,1.3670,0.1993,0.9052,0.0631,-1.3557,-0.2019,0.8778,0.0882
2.830,1.3743,0.2011,0.9052,0.0631,-1.3646,-0.2039,0.8845,0.0881
2.852,1.3825,0.2030,0.9052,0.0631,-1.3734,-0.2060,0.8907,0.0879
2.874,1.3898,0.2048,0.9052,0.0631,-1.3821,-0.2080,0.8907,0.0879
2.894,1.4052,0.2085,0.9052,0.0631,-1.3959,-0.2116,0.8974,0.0878
2.916,1.4116,0.2101,0.9052,0.0631,-1.4046,-0.2138,0.9041,0.0876
2.938,1.4197,0.2121,0.9052,0.0631,-1.4133,-0.2159,0.9041,0.0876
2.958,1.4278,0.2142,0.9052,0.0631,-1.4220,-0.2180,0.9103,0.0875
2.980,1.4432,0.2181,0.9052,0.0631,-1.4307,-0.2202,0.9170,0.0873
3.002,1.4514,0.2201,0.9383,0.0883,-1.4394,-0.2224,0.9170,0.0873
3.022,1.4577,0.2218,0.9383,0.0883,-1.4490,-0.2248,0.9250,0.1145
3.044,1.4731,0.2257,0.9383,0.0883,-1.4577,-0.2270,0.9313,0.1148
3.064,1.4813,0.2279,0.9383,0.0883,-1.4664,-0.2292,0.9313,0.1148
3.086,1.4894,0.2300,0.9383,0.0883,-1.4794,-0.2326,0.9379,0.1151
3.108,1.4985,0.2324,0.9383,0.0883,-1.4914,-0.2350,0.9379,0.1151
3.128,1.5049,0.2341,0.9383,0.0883,-1.5002,-0.2373,0.9446,0.1153
3.150,1.5203,0.2382,0.9383,0.0883,-1.5089,-0.2395,0.9509,0.1156
3.172,1.5285,0.2404,0.9383,0.0883,-1.5176,-0.2418,0.9509,0.1156
3.192,1.5366,0.2426,0.9383,0.0883,-1.5264,-0.2441,0.9576,0.1159
3.214,1.5493,0.2461,0.9604,0.1163,-1.5360,-0.2475,0.9643,0.1162
3.236,1.5575,0.2484,0.9604,0.1163,-1.5491,-0.2510,0.9643,0.1162
3.256,1.5657,0.2506,0.9604,0.1163,-1.5578,-0.2533,0.9706,0.1164
3.278,1.5720,0.2524,0.9604,0.1163,-1.5665,-0.2557,0.9773,0.1167
3.300,1.5865,0.2565,0.9604,0.1163,-1.5765,-0.2595,0.9773,0.1167
3.320,1.5920,0.2580,0.9604,0.1163,-1.5853,-0.2620,0.9839,0.1170
3.342,1.6056,0.2619,0.9604,0.1163,-1.5940,-0.2644,0.9839,0.1170
3.362,1.6120,0.2637,0.9604,0.1163,-1.6026,-0.2669,0.9902,0.1172
3.384,1.6192,0.2658,0.9604,0.1163,-1.6113,-0.2694,0.9969,0.1175
3.406,1.6328,0.2697,0.9933,0.1428,-1.6264,-0.2738,0.9969,0.1175
3.426,1.6401,0.2718,0.9933,0.1428,-1.6351,-0.2763,0.9785,0.1697
3.448,1.6564,0.2766,0.9933,0.1428,-1.6438,-0.2789,0.9844,0.1707
3.470,1.6646,0.2791,0.9933,0.1428,-1.6525,-0.2814,0.9844,0.1707
3.490,1.6719,0.2812,0.9933,0.1428,-1.6613,-0.2840,0.9908,0.1717
3.512,1.6783,0.2831,0.9933,0.1428,-1.6747,-0.2890,0.9971,0.1728
3.534,1.6939,0.2877,0.9933,0.1428,-1.6836,-0.2916,0.9971,0.1728
3.554,1.7022,0.2901,0.9933,0.1428,-1.6925,-0.2942,1.0030,0.1738
3.576,1.7105,0.2926,0.9933,0.1428,-1.7059,-0.2982,1.0030,0.1738
3.596,1.7178,0.2947,0.9933,0.1428,-1.7169,-0.3020,1.0093,0.1749
3.618,1.7317,0.2988,0.9933,0.1428,-1.7259,-0.3046,1.0156,0.1759
3.640,1.7390,0.3010,0.9933,0.1428,-1.7349,-0.3073,1.0156,0.1759
3.660,1.7473,0.3035,0.9933,0.1428,-1.7439,-0.3100,1.0215,0.1769
3.682,1.7621,0.3080,0.9933,0.1428,-1.7529,-0.3128,1.0278,0.1780
3.704,1.7695,0.3102,0.9933,0.1428,-1.7653,-0.3168,1.0278,0.1780
3.724,1.7833,0.3145,0.9933,0.1428,-1.7743,-0.3196,1.0341,0.1790
3.746,1.7917,0.3172,0.9933,0.1428,-1.7879,-0.3239,1.0401,0.1800
3.768,1.7990,0.3195,0.9933,0.1428,-1.7970,-0.3269,1.0401,0.1800
3.788,1.8064,0.3219,0.9933,0.1428,-1.8060,-0.3298,1.0464,0.1811
3.810,1.8193,0.3261,0.9933,0.1428,-1.8230,-0.3346,1.0464,0.1811
3.832,1.8258,0.3282,0.9933,0.1428,-1.8322,-0.3377,1.0527,0.1821
3.852,1.8349,0.3313,0.9933,0.1428,-1.8414,-0.3408,1.0586,0.1831
3.874,1.8504,0.3366,0.9933,0.1428,-1.8504,-0.3439,1.0586,0.1831
3.894,1.8586,0.3395,0.9933,0.1428,-1.8640,-0.3487,1.0649,0.1842
3.916,1.8712,0.3441,0.9933,0.1428,-1.8754,-0.3528,1.0712,0.1853
3.938,1.8793,0.3471,0.9933,0.1428,-1.8844,-0.3561,1.0712,0.1853
3.958,1.8873,0.3501,0.9933,0.1428,-1.8933,-0.3594,1.0772,0.1863
3.980,1.8952,0.3532,0.9933,0.1428,-1.9022,-0.3629,1.0835,0.1873
4.000,1.9023,0.3560,0.9933,0.1428,-1.9121,-0.3664,1.0835,0.1873
4.022,1.9163,0.3615,0.9933,0.1428,-1.9209,-0.3698,1.0898,0.1884
4.042,1.9216,0.3635,0.9320,0.2444,-1.9298,-0.3732,1.0898,0.1884
4.062,1.9296,0.3666,0.9320,0.2444,-1.9386,-0.3766,0.9735,0.2391
4.082,1.9375,0.3696,0.9320,0.2444,-1.9475,-0.3800,0.9780,0.2408
4.102,1.9507,0.3746,0.9320,0.2444,-1.9563,-0.3833,0.9780,0.2408
4.122,1.9586,0.3776,0.9320,0.2444,-1.9676,-0.3876,0.9825,0.2426
4.142,1.9665,0.3806,0.9320,0.2444,-1.9765,-0.3909,0.9825,0.2426
4.162,1.9735,0.3832,0.9320,0.2444,-1.9853,-0.3942,0.9868,0.2443
4.182,1.9813,0.3862,0.9320,0.2444,-1.9941,-0.3976,0.9913,0.2461
4.202,1.9944,0.3912,0.9320,0.2444,-2.0030,-0.4005,0.9913,0.2461
4.222,2.0014,0.3939,0.9707,0.2702,-2.0118,-0.4038,0.9958,0.2479
4.242,2.0084,0.3965,0.9707,0.2702,-2.0206,-0.4072,0.9958,0.2479
4.262,2.0162,0.3995,0.9707,0.2702,-2.0294,-0.4105,1.0000,0.2496
4.282,2.0302,0.4049,0.9707,0.2702,-2.0381,-0.4138,1.0046,0.2513
4.302,2.0362,0.4072,0.9707,0.2702,-2.0472,-0.4162,1.0046,0.2513
4.322,2.0423,0.4096,0.9707,0.2702,-2.0559,-0.4196,1.0091,0.2531
4.342,2.0562,0.4150,0.9707,0.2702,-2.0647,-0.4229,1.0091,0.2531
4.362,2.0640,0.4180,0.9707,0.2702,-2.0734,-0.4262,1.0133,0.2548
4.382,2.0709,0.4208,0.9707,0.2702,-2.0822,-0.4296,1.0179,0.2566
4.402,2.0831,0.4256,0.9707,0.2702,-2.0902,-0.4329,1.0179,0.2566
4.422,2.0900,0.4283,1.0144,0.2677,-2.0989,-0.4363,1.0224,0.2584
4.442,2.0970,0.4311,1.0144,0.2677,-2.1076,-0.4397,1.0224,0.2584
4.462,2.1039,0.4339,1.0144,0.2677,-2.1163,-0.4431,1.0547,0.2691
4.482,2.1116,0.4370,1.0144,0.2677,-2.1250,-0.4465,1.0596,0.2710
4.502,2.1246,0.4423,1.0144,0.2677,-2.1337,-0.4499,1.0596,0.2710
4.522,2.1315,0.4451,1.0144,0.2677,-2.1438,-0.4533,1.0645,0.2729
4.542,2.1392,0.4483,1.0144,0.2677,-2.1525,-0.4567,1.0645,0.2729
4.562,2.1470,0.4515,1.0144,0.2677,-2.1612,-0.4601,1.0691,0.2747
4.582,2.1599,0.4568,1.0144,0.2677,-2.1698,-0.4635,1.0741,0.2766
4.602,2.1659,0.4593,1.0144,0.2677,-2.1764,-0.4677,1.0741,0.2766
4.622,2.1788,0.4647,1.0526,0.2605,-2.1850,-0.4712,1.0790,0.2785
4.642,2.1865,0.4679,1.0526,0.2605,-2.1935,-0.4747,1.0790,0.2785
4.662,2.1934,0.4708,1.0526,0.2605,-2.2021,-0.4782,1.0836,0.2803
4.682,2.2003,0.4737,1.0526,0.2605,-2.2106,-0.4817,1.0885,0.2822
4.702,2.2071,0.4767,1.0526,0.2605,-2.2171,-0.4850,1.0885,0.2822
4.722,2.2208,0.4826,1.0526,0.2605,-2.2255,-0.4885,1.0935,0.2841
4.742,2.2284,0.4860,1.0526,0.2605,-2.2339,-0.4922,1.0935,0.2841
4.762,2.2352,0.4890,1.0526,0.2605,-2.2423,-0.4958,1.0981,0.2859
4.782,2.2411,0.4917,1.0526,0.2605,-2.2507,-0.4995,1.1030,0.2879
4.802,2.2538,0.4974,1.0526,0.2605,-2.2599,-0.5035,1.1030,0.2879
4.822,2.2606,0.5005,1.1157,0.2537,-2.2682,-0.5072,1.1079,0.2898
4.842,2.2674,0.5036,1.1157,0.2537,-2.2766,-0.5110,1.1079,0.2898
4.862,2.2750,0.5071,1.1157,0.2537,-2.2849,-0.5147,1.1574,0.2623
4.882,2.2818,0.5102,1.1157,0.2537,-2.2933,-0.5184,1.1630,0.2638
4.902,2.2954,0.5163,1.1157,0.2537,-2.3018,-0.5209,1.1630,0.2638
4.922,2.3022,0.5194,1.1157,0.2537,-2.3102,-0.5245,1.1686,0.2653
4.942,2.3098,0.5229,1.1157,0.2537,-2.3186,-0.5282,1.1686,0.2653
4.962,2.3175,0.5263,1.1157,0.2537,-2.3269,-0.5318,1.1738,0.2667
4.982,2.3320,0.5328,1.1157,0.2537,-2.3353,-0.5354,1.1793,0.2682
5.002,2.3379,0.5355,1.1157,0.2537,-2.3436,-0.5390,1.1793,0.2682
5.022,2.3456,0.5390,1.1737,0.2453,-2.3506,-0.5430,1.1849,0.2697
5.042,2.3524,0.5421,1.1737,0.2453,-2.3589,-0.5466,1.1849,0.2697
5.062,2.3600,0.5456,1.1737,0.2453,-2.3672,-0.5502,1.1901,0.2711
5.082,2.3676,0.5490,1.1737,0.2453,-2.3755,-0.5539,1.1957,0.2726
5.102,2.3804,0.5548,1.1737,0.2453,-2.3841,-0.5565,1.1957,0.2726
5.122,2.3872,0.5580,1.1737,0.2453,-2.3924,-0.5600,1.2012,0.2741
5.142,2.3948,0.5614,1.1737,0.2453,-2.4007,-0.5636,1.2012,0.2741
5.162,2.4024,0.5649,1.1737,0.2453,-2.4089,-0.5672,1.2065,0.2755
5.182,2.4101,0.5685,1.1737,0.2453,-2.4172,-0.5708,1.2120,0.2770
5.202,2.4228,0.5743,1.1737,0.2453,-2.4252,-0.5738,1.2120,0.2770
5.222,2.4304,0.5778,1.2339,0.2247,-2.4334,-0.5774,1.2176,0.2785
5.242,2.4372,0.5810,1.2339,0.2247,-2.4416,-0.5810,1.2176,0.2785
5.262,2.4448,0.5845,1.2339,0.2247,-2.4498,-0.5845,1.2776,0.2418
5.282,2.4584,0.5908,1.2339,0.2247,-2.4580,-0.5881,1.2839,0.2428
5.302,2.4651,0.5940,1.2339,0.2247,-2.4648,-0.5941,1.2839,0.2428
5.322,2.4727,0.5975,1.2339,0.2247,-2.4730,-0.5978,1.2902,0.2437
5.342,2.4804,0.6011,1.2339,0.2247,-2.4811,-0.6015,1.2902,0.2437
5.362,2.4871,0.6043,1.2339,0.2247,-2.4892,-0.6051,1.2962,0.2446
5.382,2.4947,0.6079,1.2339,0.2247,-2.4973,-0.6088,1.3025,0.2456
5.402,2.5074,0.6139,1.2339,0.2247,-2.5055,-0.6125,1.3025,0.2456
5.422,2.5141,0.6171,1.2742,0.1942,-2.5132,-0.6176,1.3088,0.2465
5.442,2.5209,0.6203,1.2742,0.1942,-2.5213,-0.6213,1.3088,0.2465
5.462,2.5284,0.6239,1.2742,0.1942,-2.5294,-0.6250,1.3148,0.2475
5.482,2.5427,0.6308,1.2742,0.1942,-2.5375,-0.6287,1.3211,0.2484
5.502,2.5494,0.6340,1.2742,0.1942,-2.5485,-0.6348,1.3211,0.2484
5.522,2.5569,0.6377,1.2742,0.1942,-2.5566,-0.6386,1.3274,0.2494
5.542,2.5644,0.6414,1.2742,0.1942,-2.5646,-0.6424,1.3274,0.2494
5.562,2.5711,0.6446,1.2742,0.1942,-2.5727,-0.6462,1.3334,0.2503
5.582,2.5836,0.6508,1.2742,0.1942,-2.5808,-0.6500,1.3397,0.2512
5.602,2.5903,0.6540,1.2742,0.1942,-2.5918,-0.6579,1.3397,0.2512
5.622,2.5970,0.6573,1.2922,0.1675,-2.6000,-0.6618,1.3460,0.2522
5.642,2.6029,0.6602,1.2922,0.1675,-2.6081,-0.6657,1.3460,0.2522
5.662,2.6171,0.6672,1.2922,0.1675,-2.6162,-0.6697,1.3397,0.1892
5.682,2.6238,0.6705,1.2922,0.1675,-2.6243,-0.6736,1.3459,0.1893
5.702,2.6339,0.6754,1.2922,0.1675,-2.6323,-0.6775,1.3459,0.1893
5.722,2.6406,0.6788,1.2922,0.1675,-2.6420,-0.6819,1.3521,0.1894
5.742,2.6490,0.6829,1.2922,0.1675,-2.6501,-0.6859,1.3521,0.1894
5.762,2.6565,0.6866,1.2922,0.1675,-2.6582,-0.6899,1.3578,0.1894
5.782,2.6632,0.6900,1.2922,0.1675,-2.6663,-0.6938,1.3640,0.1895
5.802,2.6758,0.6962,1.2922,0.1675,-2.6744,-0.6978,1.3640,0.1895
5.822,2.6825,0.6996,1.3303,0.1283,-2.6843,-0.7025,1.3702,0.1895
5.842,2.6891,0.7029,1.3303,0.1283,-2.6924,-0.7065,1.3702,0.1895
5.862,2.6967,0.7067,1.3303,0.1283,-2.7005,-0.7105,1.3759,0.1896
5.882,2.7042,0.7105,1.3303,0.1283,-2.7085,-0.7146,1.3821,0.1897
5.902,2.7168,0.7168,1.3303,0.1283,-2.7184,-0.7182,1.3821,0.1897
5.922,2.7243,0.7206,1.3303,0.1283,-2.7265,-0.7222,1.3883,0.1897
5.942,2.7318,0.7244,1.3303,0.1283,-2.7346,-0.7262,1.3883,0.1897
5.962,2.7385,0.7278,1.3303,0.1283,-2.7427,-0.7303,1.3940,0.1898
5.982,2.7460,0.7316,1.3303,0.1283,-2.7508,-0.7343,1.4002,0.1899
6.002,2.7585,0.7380,1.3303,0.1283,-2.7614,-0.7400,1.4002,0.1899
6.022,2.7652,0.7414,1.3543,0.0801,-2.7695,-0.7441,1.4064,0.1899
6.042,2.7719,0.7448,1.3543,0.0801,-2.7776,-0.7482,1.4064,0.1899
6.062,2.7794,0.7487,1.3543,0.0801,-2.7857,-0.7522,1.4072,0.1073
6.082,2.7927,0.7555,1.3543,0.0801,-2.7938,-0.7563,1.4133,0.1062
6.102,2.7994,0.7590,1.3543,0.0801,-2.8052,-0.7654,1.4133,0.1062
6.122,2.8052,0.7620,1.3543,0.0801,-2.8134,-0.7697,1.4194,0.1051
6.142,2.8127,0.7659,1.3543,0.0801,-2.8215,-0.7739,1.4194,0.1051
6.162,2.8203,0.7697,1.3543,0.0801,-2.8297,-0.7782,1.4251,0.1041
6.182,2.8346,0.7771,1.3543,0.0801,-2.8379,-0.7824,1.4312,0.1030
6.202,2.8414,0.7805,1.3543,0.0801,-2.8471,-0.7861,1.4312,0.1030
6.222,2.8524,0.7861,1.3710,0.0104,-2.8554,-0.7903,1.4373,0.1019
6.242,2.8600,0.7900,1.3710,0.0104,-2.8637,-0.7946,1.4373,0.1019
6.262,2.8677,0.7938,1.3710,0.0104,-2.8720,-0.7988,1.4430,0.1009
