t,phase,ego_x,ego_y,gps_x,gps_y,err
64.628,reacq,4.8150,6.6344,4.8644,6.6303,0.0496
64.679,reacq,4.8150,6.6344,4.8644,6.6303,0.0496
64.729,reacq,4.8150,6.6344,4.8644,6.6303,0.0496
64.780,reacq,4.8108,6.6472,4.8644,6.6303,0.0563
64.830,reacq,4.8108,6.6472,4.8644,6.6303,0.0563
64.881,reacq,4.8108,6.6472,4.8644,6.6303,0.0563
64.931,reacq,4.8055,6.6593,4.8644,6.6303,0.0657
64.982,reacq,4.8055,6.6593,4.8644,6.6303,0.0657
65.032,reacq,4.8055,6.6593,4.8644,6.6303,0.0657
65.083,reacq,4.8001,6.6713,4.8644,6.6303,0.0764
65.133,reacq,4.8001,6.6713,4.8644,6.6303,0.0764
65.184,reacq,4.8001,6.6713,4.8644,6.6303,0.0764
65.234,reacq,4.7957,6.6840,4.8644,6.6303,0.0873
65.285,reacq,4.7957,6.6840,4.8644,6.6303,0.0873
65.336,reacq,4.7957,6.6840,4.8644,6.6303,0.0873
65.387,reacq,4.7902,6.6960,4.8644,6.6303,0.0992
65.437,reacq,4.7902,6.6960,4.8644,6.6303,0.0992
65.488,reacq,4.7902,6.6960,4.8644,6.6303,0.0992
65.538,reacq,4.7845,6.7080,4.8644,6.6303,0.1114
65.588,reacq,4.7845,6.7080,4.8644,6.6303,0.1114
65.639,reacq,4.7845,6.7080,4.8644,6.6303,0.1114
65.689,reacq,4.7796,6.7217,4.8644,6.6303,0.1247
65.740,reacq,4.7796,6.7217,4.8644,6.6303,0.1247
65.790,reacq,4.7796,6.7217,4.8644,6.6303,0.1247
65.841,reacq,4.7739,6.7336,4.8644,6.6303,0.1374
65.891,reacq,4.7739,6.7336,4.8644,6.6303,0.1374
65.942,reacq,4.7739,6.7336,4.8644,6.6303,0.1374
65.992,reacq,4.7681,6.7454,4.8644,6.6303,0.1502
66.043,reacq,4.7681,6.7454,4.8644,6.6303,0.1502
66.093,reacq,4.7681,6.7454,4.8644,6.6303,0.1502
66.144,reacq,4.7634,6.7580,4.8644,6.6303,0.1628
66.194,reacq,4.7634,6.7580,4.8644,6.6303,0.1628
66.245,reacq,4.7634,6.7580,4.8644,6.6303,0.1628
66.295,reacq,4.7575,6.7697,4.8644,6.6303,0.1757
66.345,reacq,4.7575,6.7697,4.8644,6.6303,0.1757
66.396,reacq,4.7575,6.7697,4.8644,6.6303,0.1757
66.446,reacq,4.7515,6.7815,4.8644,6.6303,0.1887
66.497,reacq,4.7515,6.7815,4.8644,6.6303,0.1887
66.547,reacq,4.7515,6.7815,4.8644,6.6303,0.1887
66.598,reacq,4.7467,6.7939,4.8644,6.6303,0.2016
66.648,reacq,4.7467,6.7939,4.8644,6.6303,0.2016
66.699,reacq,4.7467,6.7939,4.8644,6.6303,0.2016
66.750,reacq,4.7406,6.8056,4.8644,6.6303,0.2147
66.800,reacq,4.7406,6.8056,4.8644,6.6303,0.2147
66.850,reacq,4.7406,6.8056,4.8644,6.6303,0.2147
66.901,reacq,4.7344,6.8173,4.8644,6.6303,0.2277
66.951,reacq,4.7344,6.8173,4.8644,6.6303,0.2277
67.002,reacq,4.7344,6.8173,4.8644,6.6303,0.2277
67.052,reacq,4.7290,6.8308,4.8644,6.6303,0.2419
67.103,reacq,4.7290,6.8308,4.6989,7.0323,0.2037
67.153,reacq,4.7290,6.8308,4.6989,7.0323,0.2037
67.203,reacq,4.7290,6.8308,4.6989,7.0323,0.2037
67.254,reacq,4.7228,6.8424,4.6989,7.0323,0.1914
67.304,reacq,4.7228,6.8424,4.6989,7.0323,0.1914
67.355,reacq,4.7228,6.8424,4.6989,7.0323,0.1914
67.405,reacq,4.7164,6.8539,4.6989,7.0323,0.1792
67.456,reacq,4.7164,6.8539,4.6989,7.0323,0.1792
67.506,reacq,4.7164,6.8539,4.6989,7.0323,0.1792
67.557,reacq,4.7113,6.8662,4.6989,7.0323,0.1665
67.607,reacq,4.7113,6.8662,4.6989,7.0323,0.1665
67.658,reacq,4.7113,6.8662,4.6989,7.0323,0.1665
67.708,reacq,4.7049,6.8777,4.6989,7.0323,0.1546
67.758,reacq,4.7049,6.8777,4.6989,7.0323,0.1546
67.809,reacq,4.7049,6.8777,4.6989,7.0323,0.1546
67.859,reacq,4.6997,6.8900,4.6989,7.0323,0.1423
67.910,reacq,4.6997,6.8900,4.6989,7.0323,0.1423
67.960,reacq,4.6997,6.8900,4.6989,7.0323,0.1423
68.011,reacq,4.6932,6.9014,4.6989,7.0323,0.1310
68.061,reacq,4.6932,6.9014,4.6989,7.0323,0.1310
68.111,reacq,4.6932,6.9014,4.6989,7.0323,0.1310
68.162,reacq,4.6866,6.9128,4.6989,7.0323,0.1200
68.212,reacq,4.6866,6.9128,4.6989,7.0323,0.1200
68.263,reacq,4.6866,6.9128,4.6989,7.0323,0.1200
68.313,reacq,4.6813,6.9250,4.6989,7.0323,0.1087
68.364,reacq,4.6813,6.9250,4.6989,7.0323,0.1087
68.414,reacq,4.6813,6.9250,4.6989,7.0323,0.1087
68.465,reacq,4.6813,6.9777,4.6989,7.0323,0.0573
68.515,reacq,4.6813,6.9777,4.6989,7.0323,0.0573
68.566,reacq,4.6813,6.9777,4.6989,7.0323,0.0573
68.616,reacq,4.6751,6.9894,4.6989,7.0323,0.0490
68.666,reacq,4.6751,6.9894,4.6989,7.0323,0.0490
68.717,reacq,4.6751,6.9894,4.6989,7.0323,0.0490
68.767,reacq,4.6697,7.0019,4.6989,7.0323,0.0421
68.818,reacq,4.6697,7.0019,4.6989,7.0323,0.0421
68.868,reacq,4.6697,7.0019,4.6989,7.0323,0.0421
68.919,reacq,4.6634,7.0135,4.6989,7.0323,0.0401
68.969,reacq,4.6634,7.0135,4.6989,7.0323,0.0401
69.020,reacq,4.6634,7.0135,4.6989,7.0323,0.0401
69.070,reacq,4.6571,7.0251,4.6989,7.0323,0.0425
69.120,reacq,4.6571,7.0251,4.6989,7.0323,0.0425
69.171,reacq,4.6571,7.0251,4.6989,7.0323,0.0425
69.221,reacq,4.6516,7.0374,4.6989,7.0323,0.0476
69.272,reacq,4.6516,7.0374,4.6989,7.0323,0.0476
69.322,reacq,4.6516,7.0374,4.6989,7.0323,0.0476
69.373,reacq,4.6450,7.0490,4.6989,7.0323,0.0564
69.423,reacq,4.6450,7.0490,4.6989,7.0323,0.0564
69.474,reacq,4.6450,7.0490,4.6989,7.0323,0.0564
69.524,reacq,4.6385,7.0604,4.6989,7.0323,0.0667
69.575,reacq,4.6385,7.0604,4.6989,7.0323,0.0667
69.625,reacq,4.6385,7.0604,4.6989,7.0323,0.0667
69.676,reacq,4.6328,7.0727,4.6989,7.0323,0.0775
69.726,reacq,4.6328,7.0727,4.6989,7.0323,0.0775
69.777,reacq,4.6328,7.0727,4.6989,7.0323,0.0775
69.827,reacq,4.6256,7.0851,4.6989,7.0323,0.0904
69.877,reacq,4.6256,7.0851,4.6989,7.0323,0.0904
69.928,reacq,4.6256,7.0851,4.6989,7.0323,0.0904
69.978,reacq,4.6188,7.0964,4.6989,7.0323,0.1026
70.029,reacq,4.6188,7.0964,4.6989,7.0323,0.1026
70.079,reacq,4.6188,7.0964,4.6989,7.0323,0.1026
70.130,reacq,4.6131,7.1086,4.6989,7.0323,0.1149
70.180,reacq,4.6131,7.1086,4.6989,7.0323,0.1149
70.231,reacq,4.6131,7.1086,4.6989,7.0323,0.1149
70.281,reacq,4.6062,7.1198,4.6989,7.0323,0.1275
70.331,reacq,4.6062,7.1198,4.6989,7.0323,0.1275
70.382,reacq,4.6062,7.1198,4.6989,7.0323,0.1275
70.433,reacq,4.5992,7.1310,4.6989,7.0323,0.1403
70.483,reacq,4.5992,7.1310,4.6989,7.0323,0.1403
70.534,reacq,4.5992,7.1310,4.6989,7.0323,0.1403
70.584,reacq,4.5933,7.1430,4.6989,7.0323,0.1531
70.634,reacq,4.5933,7.1430,4.6989,7.0323,0.1531
70.685,reacq,4.5933,7.1430,4.6989,7.0323,0.1531
70.735,reacq,4.5862,7.1542,4.6989,7.0323,0.1660
70.786,reacq,4.5862,7.1542,4.6989,7.0323,0.1660
70.836,reacq,4.5862,7.1542,4.6989,7.0323,0.1660
70.887,reacq,4.5790,7.1653,4.6989,7.0323,0.1791
70.937,reacq,4.5790,7.1653,4.6989,7.0323,0.1791
70.988,reacq,4.5790,7.1653,4.6989,7.0323,0.1791
71.038,reacq,4.5730,7.1773,4.6989,7.0323,0.1920
71.089,reacq,4.5730,7.1773,4.6989,7.0323,0.1920
71.139,reacq,4.5730,7.1773,4.6989,7.0323,0.1920
71.189,reacq,4.5652,7.1894,4.6989,7.0323,0.2063
71.240,reacq,4.5652,7.1894,4.6989,7.0323,0.2063
71.290,reacq,4.5652,7.1894,4.6989,7.0323,0.2063
71.341,reacq,4.5578,7.2003,4.6989,7.0323,0.2194
71.391,reacq,4.5578,7.2003,4.6989,7.0323,0.2194
71.442,reacq,4.5578,7.2003,4.6989,7.0323,0.2194
71.492,reacq,4.5517,7.2122,4.6989,7.0323,0.2325
71.543,reacq,4.5517,7.2122,4.6989,7.0323,0.2325
71.593,reacq,4.5517,7.2122,4.6989,7.0323,0.2325
71.644,reacq,4.5443,7.2230,4.6989,7.0323,0.2455
71.694,reacq,4.5443,7.2230,4.5065,7.4189,0.1995
71.744,reacq,4.5443,7.2230,4.5065,7.4189,0.1995
71.795,reacq,4.5443,7.2230,4.5065,7.4189,0.1995
71.845,reacq,4.5381,7.2348,4.5065,7.4189,0.1868
71.896,reacq,4.5381,7.2348,4.5065,7.4189,0.1868
71.946,reacq,4.5381,7.2348,4.5065,7.4189,0.1868
71.997,reacq,4.5305,7.2456,4.5065,7.4189,0.1749
72.047,reacq,4.5305,7.2456,4.5065,7.4189,0.1749
72.098,reacq,4.5305,7.2456,4.5065,7.4189,0.1749
72.148,reacq,4.5229,7.2564,4.5065,7.4189,0.1633
72.198,reacq,4.5229,7.2564,4.5065,7.4189,0.1633
72.249,reacq,4.5229,7.2564,4.5065,7.4189,0.1633
72.300,reacq,4.5166,7.2681,4.5065,7.4189,0.1511
72.350,reacq,4.5166,7.2681,4.5065,7.4189,0.1511
72.400,reacq,4.5166,7.2681,4.5065,7.4189,0.1511
72.451,reacq,4.5089,7.2788,4.5065,7.4189,0.1401
72.501,reacq,4.5089,7.2788,4.5065,7.4189,0.1401
72.552,reacq,4.5089,7.2788,4.5065,7.4189,0.1401
72.602,reacq,4.5006,7.2906,4.5065,7.4189,0.1284
72.653,reacq,4.5006,7.2906,4.5065,7.4189,0.1284
72.703,reacq,4.5006,7.2906,4.5065,7.4189,0.1284
72.754,reacq,4.4941,7.3022,4.5065,7.4189,0.1174
72.804,reacq,4.4941,7.3022,4.5065,7.4189,0.1174
72.855,reacq,4.4941,7.3022,4.5065,7.4189,0.1174
72.905,reacq,4.4863,7.3128,4.5065,7.4189,0.1080
72.955,reacq,4.4863,7.3128,4.5065,7.4189,0.1080
73.006,reacq,4.4863,7.3128,4.5065,7.4189,0.1080
73.056,reacq,4.4863,7.3620,4.5065,7.4189,0.0604
73.107,reacq,4.4863,7.3620,4.5065,7.4189,0.0604
73.158,reacq,4.4863,7.3620,4.5065,7.4189,0.0604
73.209,reacq,4.4798,7.3739,4.5065,7.4189,0.0523
73.259,reacq,4.4798,7.3739,4.5065,7.4189,0.0523
73.311,reacq,4.4798,7.3739,4.5065,7.4189,0.0523
73.362,reacq,4.4724,7.3848,4.5065,7.4189,0.0482
73.412,reacq,4.4724,7.3848,4.5065,7.4189,0.0482
73.463,reacq,4.4724,7.3848,4.5065,7.4189,0.0482
73.513,reacq,4.4650,7.3958,4.5065,7.4189,0.0475
73.564,reacq,4.4650,7.3958,4.5065,7.4189,0.0475
73.614,reacq,4.4650,7.3958,4.5065,7.4189,0.0475
73.665,reacq,4.4583,7.4076,4.5065,7.4189,0.0495
73.715,reacq,4.4583,7.4076,4.5065,7.4189,0.0495
73.766,reacq,4.4583,7.4076,4.5065,7.4189,0.0495
73.816,reacq,4.4508,7.4184,4.5065,7.4189,0.0558
73.866,reacq,4.4508,7.4184,4.5065,7.4189,0.0558
73.917,reacq,4.4508,7.4184,4.5065,7.4189,0.0558
73.967,reacq,4.4426,7.4303,4.5065,7.4189,0.0650
74.018,reacq,4.4426,7.4303,4.5065,7.4189,0.0650
74.068,reacq,4.4426,7.4303,4.5065,7.4189,0.0650
74.119,reacq,4.4358,7.4419,4.5065,7.4189,0.0744
74.172,reacq,4.4358,7.4419,4.5065,7.4189,0.0744
74.223,reacq,4.4358,7.4419,4.5065,7.4189,0.0744
74.273,reacq,4.4281,7.4526,4.5065,7.4189,0.0854
74.323,reacq,4.4281,7.4526,4.5065,7.4189,0.0854
74.374,reacq,4.4281,7.4526,4.5065,7.4189,0.0854
74.424,reacq,4.4203,7.4633,4.5065,7.4189,0.0970
74.475,reacq,4.4203,7.4633,4.5065,7.4189,0.0970
