t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
11.848,5.4030,2.7828,1.4898,1.0140,-7.7141,-7.2570,1.3713,1.4951
11.868,5.4031,2.7827,1.4898,1.0140,-7.7249,-7.2752,1.3713,1.4951
11.890,5.4031,2.7827,1.4898,1.0140,-7.7358,-7.2933,1.3718,1.4979
11.912,5.4031,2.7826,1.4898,1.0140,-7.7521,-7.3206,1.3718,1.4979
11.932,5.4032,2.7826,1.4898,1.0140,-7.7630,-7.3388,1.3723,1.5007
11.954,5.4032,2.7825,1.4898,1.0140,-7.7739,-7.3570,1.3727,1.5036
11.976,5.4033,2.7824,1.4898,1.0140,-7.7848,-7.3752,1.3727,1.5036
11.996,5.4033,2.7824,1.4898,1.0140,-7.7957,-7.3934,1.3732,1.5064
12.018,5.4033,2.7823,1.4898,1.0140,-7.8066,-7.4116,1.3736,1.5092
12.040,5.4034,2.7822,1.4976,1.0038,-7.8176,-7.4298,1.3736,1.5092
12.060,5.4034,2.7822,1.4976,1.0038,-7.8286,-7.4480,1.3741,1.5121
12.082,5.4034,2.7821,1.4976,1.0038,-7.8451,-7.4754,1.3745,1.5149
12.104,5.4035,2.7821,1.4976,1.0038,-7.8561,-7.4936,1.3745,1.5149
12.124,5.4035,2.7820,1.4976,1.0038,-7.8671,-7.5119,1.3750,1.5177
12.146,5.4035,2.7820,1.4976,1.0038,-7.8781,-7.5302,1.3750,1.5177
12.168,5.4035,2.7820,1.4976,1.0038,-7.8891,-7.5485,1.3755,1.5206
12.188,5.4035,2.7820,1.4976,1.0038,-7.9001,-7.5668,1.3759,1.5234
12.210,5.4035,2.7820,1.4976,1.0038,-7.9111,-7.5852,1.3759,1.5234
12.232,5.4035,2.7821,1.4948,0.9972,-7.9277,-7.6128,1.3764,1.5262
12.252,5.4034,2.7822,1.4948,0.9972,-7.9387,-7.6312,1.3726,1.4752
12.274,5.4034,2.7822,1.4948,0.9972,-7.9498,-7.6496,1.3726,1.4752
12.296,5.4034,2.7823,1.4948,0.9972,-7.9609,-7.6680,1.3730,1.4772
12.316,5.4033,2.7824,1.4948,0.9972,-7.9720,-7.6864,1.3734,1.4793
12.338,5.4033,2.7824,1.4948,0.9972,-7.9830,-7.7049,1.3734,1.4793
12.360,5.4032,2.7826,1.4948,0.9972,-7.9942,-7.7233,1.3738,1.4815
12.380,5.4032,2.7826,1.4948,0.9972,-8.0053,-7.7418,1.3742,1.4835
12.402,5.4031,2.7827,1.4948,0.9972,-8.0220,-7.7695,1.3742,1.4835
12.424,5.4030,2.7828,1.4948,0.9972,-8.0331,-7.7880,1.3746,1.4856
12.444,5.4030,2.7828,1.4948,0.9972,-8.0443,-7.8065,1.3746,1.4856
12.466,5.4030,2.7829,1.4826,1.0197,-8.0555,-7.8249,1.3750,1.4878
12.488,5.4029,2.7830,1.4826,1.0197,-8.0667,-7.8434,1.3596,1.5035
12.508,5.4029,2.7830,1.4826,1.0197,-8.0780,-7.8619,1.3596,1.5035
12.530,5.4029,2.7831,1.4826,1.0197,-8.0892,-7.8804,1.3598,1.5058
12.552,5.4028,2.7831,1.4826,1.0197,-8.1061,-7.9081,1.3600,1.5082
12.572,5.4028,2.7832,1.4826,1.0197,-8.1174,-7.9266,1.3600,1.5082
12.594,5.4028,2.7832,1.4826,1.0197,-8.1287,-7.9451,1.3602,1.5104
12.616,5.4028,2.7832,1.4826,1.0197,-8.1401,-7.9635,1.3604,1.5127
12.636,5.4028,2.7832,1.4826,1.0197,-8.1514,-7.9820,1.3604,1.5127
12.658,5.4028,2.7832,1.4845,1.0261,-8.1628,-8.0005,1.3606,1.5150
12.680,5.4028,2.7832,1.4845,1.0261,-8.1742,-8.0190,1.3607,1.5172
12.700,5.4028,2.7832,1.4845,1.0261,-8.1856,-8.0374,1.3607,1.5172
12.722,5.4028,2.7832,1.4845,1.0261,-8.2028,-8.0652,1.3609,1.5196
12.744,5.4028,2.7832,1.4845,1.0261,-8.2142,-8.0837,1.3609,1.5196
12.764,5.4028,2.7831,1.4845,1.0261,-8.2257,-8.1022,1.3611,1.5219
12.786,5.4029,2.7831,1.4845,1.0261,-8.2372,-8.1207,1.3613,1.5241
12.808,5.4029,2.7831,1.4845,1.0261,-8.2487,-8.1392,1.3613,1.5241
12.828,5.4029,2.7830,1.4845,1.0261,-8.2602,-8.1577,1.3615,1.5264
12.850,5.4029,2.7830,1.4845,1.0261,-8.2776,-8.1854,1.3617,1.5287
12.872,5.4029,2.7830,1.4775,1.0329,-8.2891,-8.2039,1.3617,1.5287
12.892,5.4030,2.7829,1.4775,1.0329,-8.3007,-8.2225,1.3576,1.5179
12.914,5.4030,2.7829,1.4775,1.0329,-8.3123,-8.2410,1.3577,1.5201
12.936,5.4030,2.7828,1.4775,1.0329,-8.3240,-8.2595,1.3577,1.5201
12.956,5.4031,2.7828,1.4775,1.0329,-8.3356,-8.2781,1.3578,1.5222
12.978,5.4031,2.7827,1.4775,1.0329,-8.3472,-8.2966,1.3578,1.5222
13.000,5.4031,2.7827,1.4775,1.0329,-8.3589,-8.3152,1.3580,1.5242
13.020,5.4032,2.7826,1.4775,1.0329,-8.3706,-8.3337,1.3581,1.5264
13.042,5.4032,2.7826,1.4775,1.0329,-8.3882,-8.3616,1.3581,1.5264
13.064,5.4032,2.7825,1.4793,1.0299,-8.3999,-8.3801,1.3582,1.5285
13.084,5.4033,2.7824,1.4793,1.0299,-8.4117,-8.3987,1.3584,1.5306
13.106,5.4033,2.7824,1.4793,1.0299,-8.4234,-8.4173,1.3584,1.5306
13.128,5.4033,2.7823,1.4793,1.0299,-8.4352,-8.4359,1.3585,1.5327
13.148,5.4034,2.7822,1.4793,1.0299,-8.4470,-8.4545,1.3586,1.5349
13.170,5.4034,2.7822,1.4793,1.0299,-8.4647,-8.4824,1.3586,1.5349
13.192,5.4034,2.7821,1.4793,1.0299,-8.4766,-8.5010,1.3588,1.5369
13.212,5.4035,2.7821,1.4793,1.0299,-8.4884,-8.5196,1.3588,1.5369
13.234,5.4035,2.7820,1.4793,1.0299,-8.5003,-8.5383,1.3589,1.5391
13.256,5.4035,2.7820,1.4883,1.0120,-8.5122,-8.5569,1.3590,1.5412
13.276,5.4035,2.7820,1.4883,1.0120,-8.5240,-8.5756,1.3590,1.5412
13.298,5.4036,2.7820,1.4883,1.0120,-8.5359,-8.5943,1.3636,1.4972
13.320,5.4036,2.7820,1.4883,1.0120,-8.5478,-8.6131,1.3638,1.4987
13.340,5.4035,2.7820,1.4883,1.0120,-8.5598,-8.6318,1.3638,1.4987
13.362,5.4035,2.7820,1.4883,1.0120,-8.5777,-8.6600,1.3640,1.5002
13.384,5.4035,2.7821,1.4883,1.0120,-8.5896,-8.6787,1.3641,1.5017
13.404,5.4035,2.7821,1.4883,1.0120,-8.6015,-8.6976,1.3641,1.5017
13.426,5.4034,2.7822,1.4883,1.0120,-8.6135,-8.7164,1.3643,1.5032
13.448,5.4034,2.7823,1.4883,1.0120,-8.6255,-8.7352,1.3645,1.5047
13.468,5.4033,2.7823,1.4825,1.0214,-8.6375,-8.7541,1.3645,1.5047
13.490,5.4033,2.7824,1.4825,1.0214,-8.6495,-8.7729,1.3647,1.5061
13.512,5.4033,2.7824,1.4825,1.0214,-8.6675,-8.8012,1.3647,1.5061
13.532,5.4032,2.7826,1.4825,1.0214,-8.6796,-8.8201,1.3649,1.5076
13.554,5.4031,2.7826,1.4825,1.0214,-8.6916,-8.8390,1.3651,1.5091
13.576,5.4031,2.7827,1.4825,1.0214,-8.7037,-8.8579,1.3651,1.5091
13.598,5.4030,2.7828,1.4825,1.0214,-8.7158,-8.8768,1.3653,1.5105
13.618,5.4030,2.7828,1.4825,1.0214,-8.7279,-8.8957,1.3655,1.5120
13.640,5.4030,2.7829,1.4825,1.0214,-8.7401,-8.9147,1.3655,1.5120
13.662,5.4029,2.7830,1.4794,1.0273,-8.7583,-8.9430,1.3657,1.5135
13.682,5.4029,2.7830,1.4794,1.0273,-8.7705,-8.9620,1.3585,1.5141
13.704,5.4029,2.7831,1.4794,1.0273,-8.7827,-8.9809,1.3585,1.5141
13.726,5.4029,2.7831,1.4794,1.0273,-8.7950,-8.9998,1.3586,1.5156
13.746,5.4028,2.7831,1.4794,1.0273,-8.8072,-9.0187,1.3586,1.5156
13.768,5.4028,2.7831,1.4794,1.0273,-8.8195,-9.0376,1.3587,1.5171
13.790,5.4028,2.7832,1.4794,1.0273,-8.8318,-9.0566,1.3588,1.5185
13.810,5.4028,2.7832,1.4794,1.0273,-8.8442,-9.0755,1.3588,1.5185
13.832,5.4028,2.7832,1.4794,1.0273,-8.8627,-9.1039,1.3589,1.5200
13.854,5.4028,2.7831,1.4786,1.0321,-8.8750,-9.1228,1.3590,1.5215
13.874,5.4028,2.7831,1.4786,1.0321,-8.8874,-9.1418,1.3590,1.5215
13.896,5.4028,2.7831,1.4786,1.0321,-8.8999,-9.1607,1.3590,1.5229
13.918,5.4029,2.7831,1.4786,1.0321,-8.9123,-9.1797,1.3591,1.5244
13.938,5.4029,2.7831,1.4786,1.0321,-8.9248,-9.1986,1.3591,1.5244
13.960,5.4029,2.7830,1.4786,1.0321,-8.9372,-9.2176,1.3592,1.5259
13.982,5.4029,2.7830,1.4786,1.0321,-8.9560,-9.2461,1.3593,1.5273
14.002,5.4029,2.7830,1.4786,1.0321,-8.9685,-9.2650,1.3593,1.5273
14.024,5.4030,2.7829,1.4786,1.0321,-8.9810,-9.2840,1.3594,1.5288
14.046,5.4030,2.7829,1.4786,1.0321,-8.9936,-9.3030,1.3594,1.5288
14.066,5.4030,2.7828,1.4800,1.0277,-9.0062,-9.3220,1.3595,1.5303
14.088,5.4030,2.7828,1.4800,1.0277,-9.0188,-9.3410,1.3592,1.5152
14.110,5.4031,2.7828,1.4800,1.0277,-9.0314,-9.3600,1.3592,1.5152
14.130,5.4031,2.7827,1.4800,1.0277,-9.0441,-9.3790,1.3593,1.5165
14.152,5.4031,2.7826,1.4800,1.0277,-9.0631,-9.4076,1.3593,1.5177
14.174,5.4032,2.7826,1.4800,1.0277,-9.0757,-9.4266,1.3593,1.5177
14.194,5.4032,2.7825,1.4800,1.0277,-9.0885,-9.4457,1.3594,1.5189
14.216,5.4032,2.7825,1.4800,1.0277,-9.1012,-9.4647,1.3595,1.5202
14.238,5.4033,2.7824,1.4800,1.0277,-9.1139,-9.4838,1.3595,1.5202
14.258,5.4033,2.7824,1.4845,1.0244,-9.1267,-9.5029,1.3596,1.5215
14.280,5.4034,2.7823,1.4845,1.0244,-9.1395,-9.5219,1.3597,1.5227
14.302,5.4034,2.7822,1.4845,1.0244,-9.1587,-9.5506,1.3597,1.5227
14.322,5.4034,2.7822,1.4845,1.0244,-9.1715,-9.5697,1.3598,1.5239
14.344,5.4034,2.7821,1.4845,1.0244,-9.1844,-9.5888,1.3598,1.5239
14.366,5.4035,2.7820,1.4845,1.0244,-9.1973,-9.6079,1.3599,1.5252
14.386,5.4035,2.7820,1.4845,1.0244,-9.2101,-9.6270,1.3599,1.5264
14.408,5.4036,2.7820,1.4845,1.0244,-9.2230,-9.6462,1.3599,1.5264
14.430,5.4036,2.7819,1.4845,1.0244,-9.2359,-9.6654,1.3600,1.5276
14.450,5.4036,2.7819,1.4845,1.0244,-9.2489,-9.6846,1.3601,1.5289
14.472,5.4036,2.7819,1.4886,1.0121,-9.2683,-9.7134,1.3601,1.5289
14.494,5.4036,2.7819,1.4886,1.0121,-9.2812,-9.7327,1.3642,1.4998
14.514,5.4036,2.7820,1.4886,1.0121,-9.2942,-9.7520,1.3643,1.5006
14.536,5.4035,2.7820,1.4886,1.0121,-9.3072,-9.7713,1.3643,1.5006
14.558,5.4035,2.7821,1.4886,1.0121,-9.3201,-9.7906,1.3645,1.5015
14.578,5.4034,2.7821,1.4886,1.0121,-9.3331,-9.8099,1.3645,1.5015
14.600,5.4034,2.7822,1.4886,1.0121,-9.3462,-9.8293,1.3646,1.5022
14.622,5.4033,2.7823,1.4886,1.0121,-9.3657,-9.8584,1.3648,1.5031
14.642,5.4033,2.7824,1.4886,1.0121,-9.3788,-9.8778,1.3648,1.5031
14.664,5.4032,2.7825,1.4844,1.0222,-9.3918,-9.8972,1.3649,1.5039
14.686,5.4032,2.7826,1.4844,1.0222,-9.4049,-9.9166,1.3650,1.5047
14.706,5.4031,2.7827,1.4844,1.0222,-9.4180,-9.9361,1.3650,1.5047
14.728,5.4031,2.7828,1.4844,1.0222,-9.4312,-9.9555,1.3652,1.5055
14.750,5.4030,2.7829,1.4844,1.0222,-9.4443,-9.9750,1.3653,1.5064
14.770,5.4030,2.7829,1.4844,1.0222,-9.4575,-9.9944,1.3653,1.5064
14.792,5.4029,2.7830,1.4844,1.0222,-9.4773,-10.0236,1.3655,1.5072
14.814,5.4029,2.7831,1.4844,1.0222,-9.4905,-10.0431,1.3656,1.5080
14.834,5.4028,2.7832,1.4844,1.0222,-9.5038,-10.0625,1.3656,1.5080
14.856,5.4028,2.7832,1.4844,1.0222,-9.5171,-10.0820,1.3657,1.5088
14.878,5.4028,2.7832,1.4844,1.0222,-9.5304,-10.1015,1.3657,1.5088
14.898,5.4028,2.7833,1.4844,1.0222,-9.5437,-10.1209,1.3659,1.5096
14.920,5.4027,2.7833,1.4844,1.0222,-9.5571,-10.1404,1.3660,1.5104
14.942,5.4027,2.7833,1.4844,1.0222,-9.5772,-10.1696,1.3660,1.5104
14.962,5.4027,2.7833,1.4844,1.0222,-9.5906,-10.1891,1.3662,1.5113
14.984,5.4027,2.7833,1.4844,1.0222,-9.6040,-10.2086,1.3663,1.5121
15.006,5.4027,2.7833,1.4844,1.0222,-9.6175,-10.2281,1.3663,1.5121
15.026,5.4027,2.7833,1.4844,1.0222,-9.6310,-10.2476,1.3664,1.5129
15.048,5.4027,2.7833,1.4844,1.0222,-9.6445,-10.2671,1.3666,1.5137
15.070,5.4028,2.7833,1.4801,1.0256,-9.6580,-10.2866,1.3666,1.5137
15.090,5.4028,2.7833,1.4801,1.0256,-9.6716,-10.3061,1.3613,1.5147
15.112,5.4028,2.7832,1.4801,1.0256,-9.6919,-10.3354,1.3613,1.5147
15.134,5.4028,2.7832,1.4801,1.0256,-9.7055,-10.3550,1.3614,1.5155
15.154,5.4028,2.7832,1.4801,1.0256,-9.7192,-10.3745,1.3614,1.5164
15.176,5.4028,2.7831,1.4801,1.0256,-9.7328,-10.3941,1.3614,1.5164
15.198,5.4029,2.7831,1.4801,1.0256,-9.7465,-10.4136,1.3615,1.5172
15.218,5.4029,2.7830,1.4801,1.0256,-9.7602,-10.4332,1.3616,1.5180
15.240,5.4029,2.7830,1.4801,1.0256,-9.7739,-10.4528,1.3616,1.5180
15.262,5.4029,2.7830,1.4801,1.0256,-9.7945,-10.4822,1.3616,1.5188
15.282,5.4030,2.7829,1.4801,1.0256,-9.8083,-10.5018,1.3617,1.5196
15.304,5.4030,2.7828,1.4801,1.0256,-9.8221,-10.5214,1.3617,1.5196
15.326,5.4030,2.7828,1.4801,1.0256,-9.8359,-10.5410,1.3618,1.5205
15.346,5.4031,2.7828,1.4800,1.0280,-9.8497,-10.5606,1.3618,1.5205
15.368,5.4031,2.7827,1.4800,1.0280,-9.8636,-10.5803,1.3618,1.5155
15.390,5.4031,2.7826,1.4800,1.0280,-9.8775,-10.5999,1.3618,1.5163
15.410,5.4032,2.7826,1.4800,1.0280,-9.8984,-10.6294,1.3618,1.5163
15.432,5.4032,2.7825,1.4800,1.0280,-9.9123,-10.6491,1.3619,1.5170
15.454,5.4032,2.7825,1.4800,1.0280,-9.9262,-10.6687,1.3620,1.5178
15.476,5.4033,2.7824,1.4800,1.0280,-9.9402,-10.6884,1.3620,1.5178
15.496,5.4033,2.7823,1.4800,1.0280,-9.9542,-10.7081,1.3620,1.5185
15.518,5.4034,2.7823,1.4800,1.0280,-9.9682,-10.7279,1.3621,1.5192
15.540,5.4034,2.7822,1.4845,1.0208,-9.9823,-10.7476,1.3621,1.5192
15.560,5.4034,2.7821,1.4845,1.0208,-9.9963,-10.7673,1.3622,1.5200
15.582,5.4035,2.7821,1.4845,1.0208,-10.0175,-10.7970,1.3622,1.5207
15.604,5.4035,2.7821,1.4845,1.0208,-10.0315,-10.8168,1.3622,1.5207
15.624,5.4035,2.7821,1.4845,1.0208,-10.0457,-10.8367,1.3623,1.5215
15.646,5.4034,2.7821,1.4845,1.0208,-10.0598,-10.8565,1.3623,1.5215
15.668,5.4034,2.7822,1.4845,1.0208,-10.0739,-10.8764,1.3624,1.5222
15.688,5.4034,2.7822,1.4845,1.0208,-10.0880,-10.8963,1.3624,1.5229
15.710,5.4033,2.7823,1.4845,1.0208,-10.1093,-10.9263,1.3624,1.5229
15.732,5.4033,2.7824,1.4820,1.0233,-10.1234,-10.9462,1.3625,1.5237
15.752,5.4033,2.7824,1.4820,1.0233,-10.1376,-10.9662,1.3627,1.5112
15.774,5.4032,2.7825,1.4820,1.0233,-10.1519,-10.9863,1.3627,1.5112
15.796,5.4031,2.7827,1.4820,1.0233,-10.1661,-11.0063,1.3628,1.5118
15.816,5.4031,2.7828,1.4820,1.0233,-10.1803,-11.0263,1.3629,1.5123
15.838,5.4030,2.7828,1.4820,1.0233,-10.1946,-11.0464,1.3629,1.5123
15.860,5.4029,2.7830,1.4820,1.0233,-10.2089,-11.0664,1.3630,1.5129
15.880,5.4029,2.7831,1.4820,1.0233,-10.2233,-11.0865,1.3630,1.5134
15.902,5.4028,2.7831,1.4820,1.0233,-10.2448,-11.1166,1.3630,1.5134
15.924,5.4028,2.7832,1.4820,1.0233,-10.2592,-11.1367,1.3631,1.5140
15.944,5.4027,2.7833,1.4778,1.0326,-10.2736,-11.1568,1.3631,1.5140
15.966,5.4027,2.7833,1.4778,1.0326,-10.2880,-11.1769,1.3632,1.5146
15.988,5.4027,2.7834,1.4778,1.0326,-10.3025,-11.1970,1.3632,1.5151
16.008,5.4027,2.7834,1.4778,1.0326,-10.3170,-11.2171,1.3632,1.5151
16.030,5.4026,2.7834,1.4778,1.0326,-10.3315,-11.2372,1.3633,1.5157
16.052,5.4026,2.7835,1.4778,1.0326,-10.3534,-11.2673,1.3634,1.5162
16.072,5.4026,2.7835,1.4778,1.0326,-10.3680,-11.2874,1.3634,1.5162
16.094,5.4026,2.7835,1.4778,1.0326,-10.3826,-11.3075,1.3634,1.5168
16.116,5.4026,2.7835,1.4778,1.0326,-10.3972,-11.3277,1.3635,1.5173
16.136,5.4026,2.7835,1.4778,1.0326,-10.4119,-11.3478,1.3635,1.5173
16.158,5.4026,2.7835,1.4764,1.0336,-10.4266,-11.3679,1.3636,1.5179
16.180,5.4026,2.7835,1.4764,1.0336,-10.4413,-11.3881,1.3600,1.5216
16.200,5.4027,2.7834,1.4764,1.0336,-10.4561,-11.4082,1.3600,1.5216
16.222,5.4027,2.7834,1.4764,1.0336,-10.4782,-11.4385,1.3600,1.5222
16.244,5.4027,2.7834,1.4764,1.0336,-10.4930,-11.4587,1.3600,1.5222
16.264,5.4027,2.7834,1.4764,1.0336,-10.5079,-11.4788,1.3601,1.5228
16.286,5.4027,2.7833,1.4764,1.0336,-10.5227,-11.4990,1.3601,1.5234
16.308,5.4028,2.7833,1.4764,1.0336,-10.5376,-11.5192,1.3601,1.5234
16.328,5.4028,2.7832,1.4764,1.0336,-10.5525,-11.5394,1.3601,1.5240
16.350,5.4028,2.7832,1.4767,1.0313,-10.5749,-11.5698,1.3601,1.5246
16.372,5.4028,2.7831,1.4767,1.0313,-10.5899,-11.5900,1.3601,1.5246
16.392,5.4029,2.7831,1.4767,1.0313,-10.6048,-11.6103,1.3601,1.5252
16.414,5.4029,2.7830,1.4767,1.0313,-10.6198,-11.6305,1.3601,1.5258
16.436,5.4029,2.7830,1.4767,1.0313,-10.6349,-11.6508,1.3601,1.5258
16.456,5.4030,2.7829,1.4767,1.0313,-10.6499,-11.6711,1.3602,1.5264
16.478,5.4030,2.7829,1.4767,1.0313,-10.6650,-11.6914,1.3602,1.5264
16.500,5.4030,2.7829,1.4767,1.0313,-10.6801,-11.7117,1.3602,1.5270
16.520,5.4031,2.7828,1.4767,1.0313,-10.6953,-11.7320,1.3602,1.5276
16.542,5.4031,2.7827,1.4767,1.0313,-10.7180,-11.7625,1.3602,1.5276
16.564,5.4031,2.7826,1.4774,1.0301,-10.7332,-11.7828,1.3602,1.5282
16.584,5.4032,2.7826,1.4774,1.0301,-10.7484,-11.8032,1.3603,1.5185
16.606,5.4032,2.7825,1.4774,1.0301,-10.7637,-11.8236,1.3603,1.5185
16.628,5.4032,2.7825,1.4774,1.0301,-10.7789,-11.8439,1.3603,1.5189
16.648,5.4033,2.7824,1.4774,1.0301,-10.7942,-11.8643,1.3603,1.5194
16.670,5.4033,2.7823,1.4774,1.0301,-10.8095,-11.8848,1.3603,1.5194
16.692,5.4033,2.7823,1.4774,1.0301,-10.8325,-11.9154,1.3603,1.5198
16.712,5.4034,2.7823,1.4774,1.0301,-10.8478,-11.9359,1.3603,1.5198
16.734,5.4034,2.7823,1.4774,1.0301,-10.8632,-11.9564,1.3604,1.5203
16.756,5.4034,2.7823,1.4819,1.0245,-10.8786,-11.9769,1.3604,1.5208
16.776,5.4033,2.7823,1.4819,1.0245,-10.8940,-11.9975,1.3604,1.5208
16.798,5.4033,2.7823,1.4819,1.0245,-10.9094,-12.0181,1.3604,1.5212
16.820,5.4033,2.7824,1.4819,1.0245,-10.9248,-12.0387,1.3604,1.5217
16.840,5.4032,2.7825,1.4819,1.0245,-10.9402,-12.0594,1.3604,1.5217
16.862,5.4032,2.7826,1.4819,1.0245,-10.9634,-12.0904,1.3604,1.5221
16.884,5.4031,2.7827,1.4819,1.0245,-10.9789,-12.1111,1.3605,1.5226
16.904,5.4031,2.7828,1.4819,1.0245,-10.9944,-12.1318,1.3605,1.5226
16.926,5.4030,2.7828,1.4819,1.0245,-11.0100,-12.1525,1.3605,1.5230
16.948,5.4029,2.7830,1.4819,1.0245,-11.0255,-12.1733,1.3605,1.5235
16.968,5.4029,2.7830,1.4784,1.0295,-11.0411,-12.1940,1.3605,1.5235
16.990,5.4028,2.7832,1.4784,1.0295,-11.0567,-12.2148,1.3611,1.5180
17.012,5.4028,2.7832,1.4784,1.0295,-11.0802,-12.2460,1.3611,1.5180
17.032,5.4027,2.7833,1.4784,1.0295,-11.0959,-12.2667,1.3611,1.5184
17.054,5.4027,2.7833,1.4784,1.0295,-11.1116,-12.2875,1.3612,1.5188
17.076,5.4027,2.7834,1.4784,1.0295,-11.1273,-12.3083,1.3612,1.5188
17.096,5.4027,2.7834,1.4784,1.0295,-11.1431,-12.3291,1.3612,1.5192
17.118,5.4026,2.7835,1.4784,1.0295,-11.1589,-12.3499,1.3612,1.5195
17.140,5.4026,2.7835,1.4784,1.0295,-11.1747,-12.3707,1.3612,1.5195
17.160,5.4026,2.7835,1.4753,1.0350,-11.1906,-12.3915,1.3612,1.5199
17.182,5.4026,2.7835,1.4753,1.0350,-11.2144,-12.4227,1.3613,1.5203
17.204,5.4026,2.7835,1.4753,1.0350,-11.2304,-12.4435,1.3613,1.5203
17.224,5.4026,2.7835,1.4753,1.0350,-11.2463,-12.4644,1.3613,1.5207
17.246,5.4026,2.7835,1.4753,1.0350,-11.2623,-12.4852,1.3613,1.5207
17.268,5.4026,2.7835,1.4753,1.0350,-11.2783,-12.5061,1.3613,1.5211
17.288,5.4026,2.7835,1.4753,1.0350,-11.2943,-12.5269,1.3614,1.5214
17.310,5.4027,2.7834,1.4753,1.0350,-11.3104,-12.5478,1.3614,1.5214
17.332,5.4027,2.7834,1.4753,1.0350,-11.3346,-12.5791,1.3614,1.5218
17.354,5.4027,2.7834,1.4771,1.0317,-11.3507,-12.6000,1.3614,1.5222
17.374,5.4027,2.7833,1.4771,1.0317,-11.3668,-12.6209,1.3614,1.5222
17.396,5.4027,2.7833,1.4771,1.0317,-11.3830,-12.6418,1.3604,1.5205
17.418,5.4028,2.7832,1.4771,1.0317,-11.3992,-12.6628,1.3604,1.5209
17.438,5.4028,2.7832,1.4771,1.0317,-11.4155,-12.6837,1.3604,1.5209
17.460,5.4028,2.7832,1.4771,1.0317,-11.4317,-12.7047,1.3604,1.5212
17.482,5.4028,2.7831,1.4771,1.0317,-11.4562,-12.7361,1.3604,1.5216
17.502,5.4029,2.7831,1.4771,1.0317,-11.4725,-12.7571,1.3604,1.5216
17.524,5.4029,2.7830,1.4771,1.0317,-11.4889,-12.7781,1.3604,1.5219
17.546,5.4029,2.7830,1.4771,1.0317,-11.5053,-12.7991,1.3604,1.5219
17.566,5.4030,2.7829,1.4771,1.0317,-11.5217,-12.8202,1.3604,1.5223
17.588,5.4030,2.7828,1.4771,1.0317,-11.5381,-12.8412,1.3604,1.5226
17.610,5.4030,2.7828,1.4771,1.0317,-11.5546,-12.8623,1.3604,1.5226
17.630,5.4031,2.7828,1.4792,1.0279,-11.5711,-12.8833,1.3605,1.5230
17.652,5.4031,2.7827,1.4792,1.0279,-11.5958,-12.9149,1.3621,1.5136
17.674,5.4031,2.7826,1.4792,1.0279,-11.6124,-12.9360,1.3621,1.5136
17.694,5.4032,2.7826,1.4792,1.0279,-11.6290,-12.9572,1.3621,1.5138
17.716,5.4032,2.7825,1.4792,1.0279,-11.6456,-12.9783,1.3622,1.5140
17.738,5.4033,2.7824,1.4792,1.0279,-11.6622,-12.9994,1.3622,1.5140
17.758,5.4033,2.7824,1.4792,1.0279,-11.6789,-13.0206,1.3622,1.5142
17.780,5.4033,2.7823,1.4792,1.0279,-11.6955,-13.0418,1.3622,1.5144
17.802,5.4034,2.7823,1.4792,1.0279,-11.7206,-13.0736,1.3622,1.5144
17.822,5.4034,2.7823,1.4792,1.0279,-11.7373,-13.0948,1.3623,1.5147
17.844,5.4034,2.7823,1.4828,1.0237,-11.7540,-13.1161,1.3623,1.5147
17.866,5.4034,2.7823,1.4828,1.0237,-11.7708,-13.1374,1.3623,1.5149
17.886,5.4033,2.7823,1.4828,1.0237,-11.7876,-13.1588,1.3623,1.5151
17.908,5.4033,2.7824,1.4828,1.0237,-11.8044,-13.1801,1.3623,1.5151
17.930,5.4032,2.7825,1.4828,1.0237,-11.8212,-13.2015,1.3624,1.5153
17.950,5.4032,2.7825,1.4828,1.0237,-11.8380,-13.2230,1.3624,1.5155
17.972,5.4032,2.7826,1.4828,1.0237,-11.8633,-13.2551,1.3624,1.5155
17.994,5.4031,2.7827,1.4828,1.0237,-11.8802,-13.2766,1.3624,1.5157
18.014,5.4031,2.7828,1.4828,1.0237,-11.8971,-13.2981,1.3625,1.5159
18.036,5.4030,2.7829,1.4765,1.0307,-11.9140,-13.3196,1.3625,1.5159
18.058,5.4029,2.7830,1.4765,1.0307,-11.9310,-13.3411,1.3603,1.5169
18.078,5.4029,2.7830,1.4765,1.0307,-11.9480,-13.3626,1.3603,1.5169
18.100,5.4029,2.7831,1.4765,1.0307,-11.9650,-13.3842,1.3603,1.5171
18.122,5.4028,2.7832,1.4765,1.0307,-11.9906,-13.4165,1.3603,1.5173
18.142,5.4028,2.7832,1.4765,1.0307,-12.0077,-13.4381,1.3603,1.5173
18.164,5.4028,2.7833,1.4765,1.0307,-12.0249,-13.4596,1.3603,1.5175
18.186,5.4027,2.7833,1.4765,1.0307,-12.0421,-13.4812,1.3603,1.5177
18.206,5.4027,2.7833,1.4765,1.0307,-12.0593,-13.5028,1.3603,1.5177
18.228,5.4027,2.7833,1.4765,1.0307,-12.0765,-13.5244,1.3603,1.5180
18.250,5.4027,2.7834,1.4802,1.0259,-12.0937,-13.5459,1.3603,1.5182
18.270,5.4027,2.7834,1.4802,1.0259,-12.1110,-13.5675,1.3603,1.5182
18.292,5.4027,2.7834,1.4802,1.0259,-12.1370,-13.6000,1.3603,1.5184
