t,gt_x,gt_y,ov_x,ov_y,ego_x,ego_y
8.230,3.7384,1.6604,-3.6639,-1.6756,5.7807,1.6667
8.250,3.7439,1.6672,-3.6697,-1.6831,5.7916,1.6805
8.272,3.7488,1.6732,-3.6756,-1.6907,5.8009,1.6926
8.294,3.7599,1.6869,-3.6814,-1.6983,5.8009,1.6926
8.314,3.7654,1.6937,-3.6897,-1.7056,5.8108,1.7055
8.336,3.7739,1.7044,-3.6956,-1.7131,5.8232,1.7181
8.358,3.7788,1.7106,-3.7015,-1.7208,5.8232,1.7181
8.378,3.7843,1.7175,-3.7073,-1.7284,5.8326,1.7303
8.400,3.7885,1.7229,-3.7162,-1.7400,5.8326,1.7303
8.422,3.7983,1.7354,-3.7235,-1.7456,5.8425,1.7434
8.442,3.8038,1.7424,-3.7294,-1.7533,5.8540,1.7545
8.464,3.8087,1.7486,-3.7354,-1.7610,5.8540,1.7545
8.486,3.8190,1.7620,-3.7413,-1.7687,5.8635,1.7668
8.506,3.8239,1.7683,-3.7473,-1.7764,5.8735,1.7800
8.528,3.8287,1.7746,-3.7519,-1.7822,5.8735,1.7800
8.550,3.8391,1.7880,-3.7608,-1.7938,5.8823,1.7911
8.570,3.8451,1.7959,-3.7667,-1.8015,5.8917,1.8034
8.592,3.8505,1.8030,-3.7726,-1.8092,5.8917,1.8034
8.614,3.8554,1.8094,-3.7788,-1.8163,5.9017,1.8167
8.634,3.8602,1.8157,-3.7847,-1.8241,5.9017,1.8167
8.656,3.8656,1.8229,-3.7905,-1.8318,5.9120,1.8292
8.678,3.8764,1.8373,-3.7964,-1.8395,5.9214,1.8416
8.698,3.8812,1.8437,-3.8022,-1.8473,5.9214,1.8416
8.720,3.8865,1.8509,-3.8112,-1.8581,5.9313,1.8548
8.742,3.8955,1.8629,-3.8170,-1.8658,5.9414,1.8671
8.762,3.9008,1.8702,-3.8229,-1.8735,5.9414,1.8671
8.784,3.9062,1.8774,-3.8287,-1.8813,5.9508,1.8795
8.806,3.9157,1.8903,-3.8346,-1.8890,5.9607,1.8927
8.826,3.9205,1.8967,-3.8400,-1.8956,5.9607,1.8927
8.848,3.9258,1.9040,-3.8458,-1.9034,5.9702,1.9047
8.870,3.9306,1.9104,-3.8546,-1.9149,5.9796,1.9170
8.890,3.9407,1.9242,-3.8605,-1.9227,5.9796,1.9170
8.912,3.9455,1.9306,-3.8672,-1.9310,5.9895,1.9302
8.934,3.9496,1.9363,-3.8730,-1.9387,5.9895,1.9302
8.954,3.9591,1.9493,-3.8789,-1.9465,6.0003,1.9440
8.976,3.9645,1.9566,-3.8847,-1.9542,6.0097,1.9564
8.998,3.9692,1.9631,-3.8906,-1.9620,6.0097,1.9564
9.018,3.9786,1.9761,-3.8980,-1.9746,6.0196,1.9696
9.040,3.9833,1.9826,-3.9067,-1.9865,6.0311,1.9878
9.062,3.9880,1.9892,-3.9125,-1.9944,6.0311,1.9878
9.082,3.9933,1.9965,-3.9183,-2.0023,6.0404,2.0005
9.104,4.0038,2.0113,-3.9241,-2.0102,6.0502,2.0138
9.126,4.0090,2.0186,-3.9333,-2.0213,6.0502,2.0138
9.146,4.0143,2.0260,-3.9391,-2.0293,6.0635,2.0306
9.168,4.0195,2.0334,-3.9478,-2.0413,6.0729,2.0434
9.190,4.0241,2.0400,-3.9536,-2.0493,6.0729,2.0434
9.210,4.0334,2.0532,-3.9594,-2.0574,6.0826,2.0569
9.232,4.0374,2.0590,-3.9649,-2.0650,6.0826,2.0569
9.254,4.0460,2.0714,-3.9706,-2.0731,6.0922,2.0703
9.274,4.0511,2.0789,-3.9763,-2.0811,6.1014,2.0831
9.296,4.0563,2.0863,-3.9820,-2.0892,6.1014,2.0831
9.318,4.0608,2.0930,-3.9930,-2.1033,6.1111,2.0968
9.338,4.0705,2.1071,-3.9958,-2.1073,6.1232,2.1125
9.360,4.0755,2.1146,-4.0044,-2.1195,6.1232,2.1125
9.382,4.0801,2.1213,-4.0101,-2.1276,6.1324,2.1255
9.402,4.0846,2.1280,-4.0158,-2.1358,6.1420,2.1393
9.424,4.0941,2.1423,-4.0216,-2.1438,6.1420,2.1393
9.446,4.0991,2.1499,-4.0272,-2.1520,6.1518,2.1531
9.466,4.1041,2.1575,-4.0329,-2.1602,6.1518,2.1531
9.488,4.1091,2.1651,-4.0385,-2.1685,6.1608,2.1662
9.510,4.1179,2.1787,-4.0471,-2.1804,6.1703,2.1802
9.530,4.1229,2.1863,-4.0527,-2.1887,6.1703,2.1802
9.552,4.1278,2.1940,-4.0583,-2.1969,6.1801,2.1938
9.574,4.1322,2.2008,-4.0638,-2.2052,6.1891,2.2070
9.594,4.1420,2.2162,-4.0693,-2.2134,6.1891,2.2070
9.616,4.1464,2.2230,-4.0793,-2.2261,6.1985,2.2210
9.638,4.1507,2.2299,-4.0849,-2.2344,6.2124,2.2396
9.658,4.1556,2.2376,-4.0932,-2.2470,6.2124,2.2396
9.680,4.1642,2.2513,-4.0987,-2.2554,6.2214,2.2530
9.702,4.1690,2.2591,-4.1042,-2.2638,6.2306,2.2671
9.722,4.1733,2.2660,-4.1077,-2.2712,6.2306,2.2671
9.744,4.1824,2.2806,-4.1132,-2.2796,6.2380,2.2805
9.766,4.1871,2.2884,-4.1185,-2.2880,6.2380,2.2805
9.786,4.1914,2.2953,-4.1239,-2.2964,6.2467,2.2939
9.808,4.1956,2.3023,-4.1293,-2.3048,6.2558,2.3081
9.830,4.2041,2.3161,-4.1357,-2.3165,6.2558,2.3081
9.850,4.2088,2.3239,-4.1410,-2.3249,6.2633,2.3215
9.872,4.2130,2.3308,-4.1463,-2.3332,6.2718,2.3348
9.894,4.2219,2.3455,-4.1516,-2.3416,6.2718,2.3348
9.916,4.2261,2.3524,-4.1562,-2.3506,6.2809,2.3490
9.936,4.2303,2.3593,-4.1614,-2.3589,6.2892,2.3639
9.958,4.2350,2.3670,-4.1692,-2.3714,6.2892,2.3639
9.980,4.2443,2.3825,-4.1744,-2.3797,6.2975,2.3772
10.000,4.2485,2.3893,-4.1785,-2.3917,6.2975,2.3772
10.022,4.2526,2.3961,-4.1836,-2.4001,6.3053,2.3948
10.044,4.2572,2.4038,-4.1886,-2.4084,6.3139,2.4091
10.064,4.2655,2.4172,-4.1937,-2.4166,6.3139,2.4091
10.086,4.2701,2.4248,-4.1987,-2.4248,6.3221,2.4224
10.108,4.2737,2.4307,-4.2028,-2.4325,6.3297,2.4357
10.128,4.2783,2.4382,-4.2078,-2.4407,6.3297,2.4357
10.150,4.2870,2.4525,-4.2152,-2.4530,6.3382,2.4496
10.172,4.2916,2.4600,-4.2202,-2.4612,6.3462,2.4627
10.192,4.2956,2.4667,-4.2251,-2.4694,6.3462,2.4627
10.214,4.3038,2.4801,-4.2300,-2.4751,6.3545,2.4743
10.236,4.3078,2.4868,-4.2349,-2.4833,6.3629,2.4880
10.256,4.3118,2.4935,-4.2398,-2.4914,6.3629,2.4880
10.278,4.3204,2.5078,-4.2447,-2.4996,6.3708,2.5010
10.300,4.3244,2.5145,-4.2528,-2.5135,6.3708,2.5010
10.320,4.3289,2.5221,-4.2577,-2.5217,6.3799,2.5165
10.342,4.3334,2.5297,-4.2626,-2.5299,6.3883,2.5305
10.364,4.3379,2.5373,-4.2675,-2.5381,6.3883,2.5305
10.384,4.3463,2.5516,-4.2723,-2.5464,6.3961,2.5436
10.406,4.3502,2.5584,-4.2767,-2.5531,6.4039,2.5561
10.428,4.3547,2.5661,-4.2815,-2.5613,6.4039,2.5561
10.448,4.3625,2.5797,-4.2863,-2.5696,6.4121,2.5700
10.470,4.3669,2.5873,-4.2935,-2.5819,6.4198,2.5832
10.492,4.3708,2.5942,-4.2982,-2.5902,6.4198,2.5832
10.512,4.3752,2.6019,-4.3035,-2.6027,6.4285,2.6012
10.534,4.3834,2.6164,-4.3082,-2.6111,6.4285,2.6012
10.556,4.3878,2.6241,-4.3130,-2.6195,6.4366,2.6157
10.576,4.3921,2.6319,-4.3176,-2.6279,6.4442,2.6292
10.598,4.3959,2.6388,-4.3223,-2.6364,6.4442,2.6292
10.620,4.4002,2.6466,-4.3285,-2.6494,6.4514,2.6437
10.640,4.4083,2.6614,-4.3331,-2.6580,6.4593,2.6582
10.662,4.4130,2.6701,-4.3377,-2.6666,6.4593,2.6582
10.684,4.4167,2.6771,-4.3422,-2.6752,6.4666,2.6719
10.704,4.4205,2.6841,-4.3428,-2.6815,6.4706,2.6843
10.726,4.4289,2.7000,-4.3472,-2.6901,6.4706,2.6843
10.748,4.4330,2.7079,-4.3538,-2.7031,6.4779,2.6989
10.768,4.4372,2.7159,-4.3581,-2.7118,6.4849,2.7127
10.790,4.4409,2.7230,-4.3624,-2.7205,6.4849,2.7127
10.812,4.4482,2.7372,-4.3665,-2.7315,6.4922,2.7297
10.832,4.4523,2.7452,-4.3708,-2.7403,6.4922,2.7297
10.854,4.4563,2.7533,-4.3750,-2.7491,6.4995,2.7447
10.876,4.4600,2.7604,-4.3792,-2.7580,6.5063,2.7588
10.896,4.4671,2.7748,-4.3834,-2.7668,6.5063,2.7588
10.918,4.4707,2.7819,-4.3898,-2.7812,6.5156,2.7790
10.940,4.4747,2.7900,-4.3961,-2.7947,6.5229,2.7946
10.960,4.4782,2.7973,-4.4002,-2.8038,6.5229,2.7946
10.982,4.4857,2.8126,-4.4043,-2.8128,6.5296,2.8090
11.004,4.4892,2.8199,-4.4082,-2.8229,6.5363,2.8253
11.024,4.4927,2.8272,-4.4123,-2.8321,6.5363,2.8253
11.046,4.5000,2.8428,-4.4163,-2.8413,6.5433,2.8409
11.068,4.5038,2.8510,-4.4203,-2.8505,6.5498,2.8557
11.088,4.5072,2.8584,-4.4243,-2.8598,6.5498,2.8557
11.110,4.5106,2.8657,-4.4313,-2.8724,6.5576,2.8701
11.132,4.5181,2.8824,-4.4353,-2.8816,6.5576,2.8701
11.152,4.5219,2.8907,-4.4392,-2.8909,6.5645,2.8858
11.174,4.5256,2.8990,-4.4432,-2.9002,6.5709,2.9006
11.196,4.5289,2.9064,-4.4471,-2.9096,6.5709,2.9006
11.216,4.5355,2.9213,-4.4506,-2.9180,6.5772,2.9157
11.238,4.5387,2.9287,-4.4544,-2.9274,6.5838,2.9314
11.260,4.5424,2.9370,-4.4602,-2.9413,6.5838,2.9314
11.280,4.5461,2.9454,-4.4640,-2.9506,6.5900,2.9463
11.302,4.5521,2.9592,-4.4664,-2.9577,6.5952,2.9600
11.324,4.5557,2.9675,-4.4701,-2.9670,6.5952,2.9600
11.344,4.5592,2.9758,-4.4737,-2.9762,6.6015,2.9756
11.366,4.5624,2.9831,-4.4774,-2.9854,6.6015,2.9756
11.388,4.5693,2.9996,-4.4810,-2.9946,6.6073,2.9903
11.408,4.5724,3.0070,-4.4859,-3.0027,6.6148,3.0049
11.430,4.5763,3.0163,-4.4913,-3.0165,6.6148,3.0049
11.452,4.5797,3.0246,-4.4948,-3.0258,6.6210,3.0204
11.474,4.5862,3.0404,-4.4984,-3.0351,6.6268,3.0352
11.494,4.5892,3.0478,-4.5020,-3.0444,6.6268,3.0352
11.516,4.5922,3.0552,-4.5065,-3.0500,6.6338,3.0476
11.536,4.5956,3.0636,-4.5101,-3.0592,6.6400,3.0631
11.558,4.5990,3.0720,-4.5154,-3.0731,6.6400,3.0631
11.580,4.6057,3.0888,-4.5190,-3.0823,6.6457,3.0778
11.600,4.6087,3.0963,-4.5221,-3.0877,6.6457,3.0778
11.622,4.6116,3.1037,-4.5256,-3.0969,6.6513,3.0899
11.644,4.6179,3.1196,-4.5290,-3.1061,6.6573,3.1052
11.664,4.6215,3.1290,-4.5325,-3.1152,6.6573,3.1052
11.686,4.6248,3.1374,-4.5359,-3.1244,6.6629,3.1199
11.708,4.6276,3.1449,-4.5393,-3.1336,6.6688,3.1356
11.728,4.6334,3.1600,-4.5437,-3.1425,6.6688,3.1356
11.750,4.6362,3.1675,-4.5488,-3.1563,6.6756,3.1508
11.772,4.6394,3.1759,-4.5522,-3.1655,6.6811,3.1655
11.794,4.6426,3.1844,-4.5555,-3.1748,6.6811,3.1655
11.814,4.6485,3.2005,-4.5597,-3.1845,6.6868,3.1813
11.836,4.6517,3.2090,-4.5630,-3.1938,6.6933,3.1975
11.858,4.6548,3.2175,-4.5663,-3.2031,6.6933,3.1975
11.878,4.6579,3.2261,-4.5696,-3.2124,6.6987,3.2124
11.900,4.6620,3.2375,-4.5745,-3.2264,6.6987,3.2124
11.922,4.6661,3.2488,-4.5796,-3.2368,6.7043,3.2282
11.942,4.6688,3.2564,-4.5829,-3.2461,6.7118,3.2451
11.964,4.6715,3.2640,-4.5862,-3.2555,6.7118,3.2451
11.986,4.6775,3.2811,-4.5895,-3.2648,6.7172,3.2600
12.006,4.6802,3.2887,-4.5928,-3.2742,6.7227,3.2759
12.028,4.6829,3.2963,-4.5963,-3.2837,6.7227,3.2759
12.050,4.6858,3.3049,-4.6012,-3.2978,6.7286,3.2920
12.070,4.6888,3.3134,-4.6044,-3.3072,6.7338,3.3070
12.092,4.6947,3.3306,-4.6076,-3.3165,6.7338,3.3070
12.114,4.6973,3.3382,-4.6119,-3.3310,6.7393,3.3229
12.134,4.6999,3.3458,-4.6150,-3.3405,6.7393,3.3229
12.156,4.7053,3.3620,-4.6181,-3.3500,6.7459,3.3441
12.178,4.7079,3.3697,-4.6212,-3.3595,6.7509,3.3593
12.198,4.7107,3.3783,-4.6243,-3.3690,6.7509,3.3593
12.220,4.7133,3.3859,-4.6294,-3.3829,6.7561,3.3753
12.242,4.7189,3.4032,-4.6325,-3.3924,6.7620,3.3911
12.262,4.7218,3.4118,-4.6355,-3.4019,6.7620,3.3911
12.284,4.7246,3.4204,-4.6386,-3.4114,6.7669,3.4063
12.306,4.7270,3.4281,-4.6416,-3.4210,6.7721,3.4225
12.326,4.7298,3.4368,-4.6445,-3.4299,6.7721,3.4225
12.348,4.7351,3.4532,-4.6490,-3.4442,6.7772,3.4380
12.370,4.7378,3.4618,-4.6520,-3.4537,6.7820,3.4533
12.390,4.7403,3.4695,-4.6550,-3.4632,6.7820,3.4533
12.412,4.7451,3.4849,-4.6577,-3.4721,6.7871,3.4695
12.434,4.7479,3.4936,-4.6607,-3.4816,6.7871,3.4695
12.454,4.7506,3.5022,-4.6637,-3.4910,6.7920,3.4849
12.476,4.7534,3.5108,-4.6666,-3.5005,6.7968,3.5000
12.498,4.7585,3.5270,-4.6696,-3.5099,6.7968,3.5000
12.518,4.7609,3.5346,-4.6712,-3.5181,6.8019,3.5161
12.540,4.7634,3.5422,-4.6755,-3.5322,6.8055,3.5308
12.562,4.7661,3.5508,-4.6784,-3.5416,6.8055,3.5308
12.582,4.7691,3.5603,-4.6812,-3.5510,6.8102,3.5458
12.604,4.7739,3.5755,-4.6841,-3.5604,6.8151,3.5618
12.626,4.7762,3.5831,-4.6872,-3.5700,6.8151,3.5618
12.646,4.7789,3.5917,-4.6901,-3.5794,6.8203,3.5779
12.668,4.7839,3.6079,-4.6929,-3.5888,6.8248,3.5930
12.690,4.7863,3.6155,-4.6971,-3.6029,6.8248,3.5930
12.710,4.7886,3.6231,-4.7018,-3.6155,6.8296,3.6090
12.732,4.7912,3.6317,-4.7045,-3.6250,6.8296,3.6090
12.754,4.7961,3.6479,-4.7073,-3.6346,6.8363,3.6283
12.774,4.7987,3.6565,-4.7100,-3.6441,6.8408,3.6435
12.796,4.8012,3.6651,-4.7127,-3.6536,6.8408,3.6435
12.818,4.8035,3.6728,-4.7160,-3.6625,6.8454,3.6597
12.838,4.8083,3.6891,-4.7187,-3.6720,6.8506,3.6752
12.860,4.8105,3.6968,-4.7227,-3.6863,6.8506,3.6752
12.882,4.8127,3.7044,-4.7253,-3.6959,6.8549,3.6905
12.902,4.8171,3.7197,-4.7280,-3.7054,6.8594,3.7067
12.924,4.8190,3.7264,-4.7307,-3.7132,6.8594,3.7067
12.946,4.8214,3.7351,-4.7333,-3.7227,6.8640,3.7211
12.966,4.8236,3.7427,-4.7358,-3.7322,6.8640,3.7211
12.988,4.8281,3.7590,-4.7384,-3.7417,6.8682,3.7362
13.010,4.8302,3.7667,-4.7420,-3.7539,6.8724,3.7524
13.030,4.8322,3.7744,-4.7445,-3.7633,6.8724,3.7524
13.052,4.8364,3.7897,-4.7470,-3.7728,6.8766,3.7664
13.074,4.8387,3.7984,-4.7494,-3.7823,6.8805,3.7815
13.094,4.8404,3.8051,-4.7518,-3.7918,6.8805,3.7815
13.116,4.8446,3.8215,-4.7553,-3.8044,6.8846,3.7977
13.138,4.8468,3.8302,-4.7588,-3.8187,6.8898,3.8171
13.158,4.8488,3.8380,-4.7599,-3.8235,6.8898,3.8171
13.180,4.8512,3.8477,-4.7633,-3.8379,6.8935,3.8324
13.202,4.8549,3.8632,-4.7655,-3.8475,6.8973,3.8487
13.222,4.8568,3.8710,-4.7677,-3.8540,6.8973,3.8487
13.244,4.8586,3.8788,-4.7698,-3.8636,6.9010,3.8618
13.266,4.8624,3.8953,-4.7720,-3.8732,6.9010,3.8618
13.286,4.8640,3.9021,-4.7741,-3.8827,6.9045,3.8771
13.308,4.8658,3.9099,-4.7772,-3.8929,6.9090,3.8941
13.330,4.8675,3.9177,-4.7803,-3.9073,6.9090,3.8941
13.350,4.8712,3.9343,-4.7823,-3.9170,6.9127,3.9104
13.372,4.8731,3.9431,-4.7844,-3.9266,6.9160,3.9258
13.394,4.8748,3.9509,-4.7864,-3.9362,6.9160,3.9258
13.414,4.8779,3.9655,-4.7883,-3.9446,6.9194,3.9421
13.436,4.8798,3.9743,-4.7902,-3.9542,6.9227,3.9572
13.458,4.8814,3.9821,-4.7932,-3.9687,6.9227,3.9572
13.478,4.8848,3.9988,-4.7941,-3.9735,6.9258,3.9726
13.500,4.8864,4.0066,-4.7970,-3.9879,6.9258,3.9726
13.522,4.8882,4.0154,-4.7991,-3.9970,6.9291,3.9891
13.542,4.8899,4.0242,-4.8010,-4.0067,6.9325,4.0049
13.564,4.8930,4.0399,-4.8028,-4.0163,6.9325,4.0049
13.586,4.8947,4.0487,-4.8047,-4.0260,6.9355,4.0203
13.606,4.8962,4.0566,-4.8065,-4.0357,6.9386,4.0368
13.628,4.8977,4.0644,-4.8097,-4.0469,6.9386,4.0368
13.650,4.9007,4.0801,-4.8124,-4.0615,6.9432,4.0548
13.672,4.9023,4.0889,-4.8142,-4.0712,6.9461,4.0704
13.692,4.9040,4.0978,-4.8160,-4.0809,6.9461,4.0704
13.714,4.9068,4.1135,-4.8183,-4.0902,6.9491,4.0868
13.736,4.9084,4.1223,-4.8201,-4.1000,6.9527,4.1030
13.756,4.9096,4.1292,-4.8218,-4.1097,6.9527,4.1030
13.778,4.9111,4.1381,-4.8235,-4.1195,6.9555,4.1186
13.800,4.9140,4.1549,-4.8261,-4.1342,6.9555,4.1186
13.820,4.9153,4.1629,-4.8273,-4.1420,6.9583,4.1352
13.842,4.9166,4.1708,-4.8289,-4.1518,6.9607,4.1499
13.864,4.9192,4.1877,-4.8305,-4.1617,6.9607,4.1499
13.884,4.9205,4.1957,-4.8321,-4.1715,6.9633,4.1656
13.906,4.9218,4.2037,-4.8337,-4.1814,6.9660,4.1825
13.928,4.9242,4.2198,-4.8384,-4.1924,6.9660,4.1825
13.948,4.9256,4.2288,-4.8401,-4.2023,6.9720,4.2003
13.970,4.9270,4.2379,-4.8425,-4.2172,6.9747,4.2162
13.992,4.9283,4.2469,-4.8442,-4.2271,6.9747,4.2162
14.012,4.9297,4.2560,-4.8452,-4.2374,6.9774,4.2331
14.034,4.9321,4.2732,-4.8467,-4.2473,6.9774,4.2331
14.056,4.9333,4.2812,-4.8482,-4.2572,6.9794,4.2503
14.076,4.9347,4.2914,-4.8497,-4.2671,6.9818,4.2662
14.098,4.9368,4.3065,-4.8511,-4.2770,6.9818,4.2662
14.120,4.9379,4.3146,-4.8543,-4.2916,6.9854,4.2827
14.140,4.9388,4.3216,-4.8556,-4.3014,6.9878,4.2995
14.162,4.9407,4.3376,-4.8569,-4.3112,6.9878,4.2995
14.184,4.9418,4.3466,-4.8582,-4.3210,6.9899,4.3152
14.204,4.9427,4.3546,-4.8594,-4.3308,6.9919,4.3318
14.226,4.9436,4.3626,-4.8615,-4.3420,6.9919,4.3318
14.248,4.9455,4.3806,-4.8626,-4.3518,6.9949,4.3499
14.268,4.9464,4.3896,-4.8638,-4.3616,6.9967,4.3656
14.290,4.9473,4.3985,-4.8654,-4.3762,6.9967,4.3656
14.312,4.9482,4.4075,-4.8660,-4.3856,6.9984,4.3821
14.332,4.9490,4.4155,-4.8670,-4.3953,6.9984,4.3821
14.354,4.9506,4.4334,-4.8680,-4.4051,6.9998,4.3983
14.376,4.9514,4.4424,-4.8689,-4.4149,7.0013,4.4139
14.396,4.9521,4.4504,-4.8698,-4.4246,7.0013,4.4139
14.418,4.9528,4.4584,-4.8716,-4.4359,7.0037,4.4319
14.440,4.9543,4.4763,-4.8729,-4.4505,7.0053,4.4486
14.460,4.9550,4.4853,-4.8737,-4.4603,7.0053,4.4486
14.482,4.9557,4.4943,-4.8745,-4.4701,7.0066,4.4643
14.504,4.9563,4.5023,-4.8757,-4.4795,7.0082,4.4806
14.524,4.9575,4.5192,-4.8764,-4.4893,7.0082,4.4806
14.546,4.9581,4.5272,-4.8772,-4.4990,7.0096,4.4971
14.568,4.9586,4.5352,-4.8779,-4.5088,7.0107,4.5127
14.588,4.9596,4.5502,-4.8786,-4.5185,7.0107,4.5127
14.610,4.9601,4.5582,-4.8788,-4.5329,7.0111,4.5290
14.632,4.9607,4.5672,-4.8793,-4.5426,7.0111,4.5290
14.652,4.9612,4.5762,-4.8799,-4.5523,7.0121,4.5456
14.674,4.9617,4.5852,-4.8804,-4.5621,7.0130,4.5611
14.696,4.9627,4.6032,-4.8809,-4.5718,7.0130,4.5611
14.716,4.9631,4.6112,-4.8834,-4.5829,7.0138,4.5777
14.738,4.9635,4.6192,-4.8839,-4.5926,7.0167,4.5956
14.760,4.9643,4.6352,-4.8846,-4.6072,7.0167,4.5956
14.780,4.9647,4.6442,-4.8851,-4.6170,7.0175,4.6112
14.802,4.9650,4.6522,-4.8855,-4.6268,7.0181,4.6278
14.824,4.9654,4.6613,-4.8860,-4.6363,7.0181,4.6278
14.844,4.9661,4.6795,-4.8864,-4.6462,7.0189,4.6442
14.866,4.9665,4.6886,-4.8867,-4.6560,7.0189,4.6442
14.888,4.9668,4.6967,-4.8871,-4.6658,7.0195,4.6599
14.908,4.9670,4.7048,-4.8873,-4.6817,7.0198,4.6777
14.930,4.9676,4.7231,-4.8875,-4.6915,7.0198,4.6777
14.952,4.9679,4.7323,-4.8878,-4.7014,7.0202,4.6945
14.972,4.9682,4.7415,-4.8879,-4.7113,7.0205,4.7104
14.994,4.9684,4.7496,-4.8881,-4.7212,7.0205,4.7104
15.016,4.9686,4.7588,-4.8889,-4.7318,7.0208,4.7271
15.036,4.9691,4.7772,-4.8891,-4.7417,7.0218,4.7447
15.058,4.9692,4.7854,-4.8893,-4.7566,7.0218,4.7447
15.080,4.9694,4.7936,-4.8895,-4.7665,7.0220,4.7606
15.100,4.9696,4.8089,-4.8901,-4.7765,7.0220,4.7606
15.122,4.9698,4.8171,-4.8902,-4.7864,7.0226,4.7775
15.144,4.9699,4.8263,-4.8903,-4.7963,7.0228,4.7943
15.164,4.9700,4.8355,-4.8903,-4.8062,7.0228,4.7943
15.186,4.9702,4.8529,-4.8904,-4.8161,7.0229,4.8102
15.208,4.9703,4.8621,-4.8904,-4.8261,7.0230,4.8271
15.228,4.9703,4.8703,-4.8904,-4.8363,7.0230,4.8271
15.250,4.9704,4.8795,-4.8903,-4.8512,7.0229,4.8443
15.272,4.9704,4.8970,-4.8903,-4.8612,7.0228,4.8602
15.292,4.9704,4.9052,-4.8902,-4.8711,7.0228,4.8602
15.314,4.9704,4.9134,-4.8919,-4.8807,7.0244,4.8768
15.336,4.9703,4.9297,-4.8918,-4.8907,7.0243,4.8937
15.356,4.9703,4.9379,-4.8917,-4.9006,7.0243,4.8937
15.378,4.9702,4.9472,-4.8916,-4.9105,7.0242,4.9095
15.400,4.9701,4.9615,-4.8915,-4.9266,7.0242,4.9095
15.420,4.9700,4.9697,-4.8913,-4.9366,7.0239,4.9276
15.442,4.9699,4.9779,-4.8911,-4.9466,7.0236,4.9446
15.464,4.9696,4.9953,-4.8909,-4.9565,7.0236,4.9446
15.484,4.9695,5.0046,-4.8906,-4.9665,7.0232,4.9605
15.506,4.9693,5.0128,-4.8921,-4.9792,7.0244,4.9801
15.528,4.9690,5.0292,-4.8918,-4.9892,7.0244,4.9801
15.550,4.9688,5.0364,-4.8914,-5.0042,7.0240,4.9973
15.570,4.9686,5.0446,-4.8911,-5.0142,7.0236,5.0133
15.592,4.9682,5.0620,-4.8908,-5.0242,7.0236,5.0133
15.614,4.9679,5.0702,-4.8915,-5.0356,7.0229,5.0302
15.634,4.9677,5.0784,-4.8911,-5.0457,7.0229,5.0302
15.656,4.9674,5.0876,-4.8907,-5.0557,7.0233,5.0487
15.678,4.9668,5.1050,-4.8903,-5.0658,7.0227,5.0648
15.698,4.9665,5.1122,-4.8899,-5.0758,7.0227,5.0648
15.720,4.9660,5.1276,-4.8905,-5.0899,7.0231,5.0809
15.742,4.9656,5.1368,-4.8900,-5.0999,7.0224,5.0979
15.762,4.9652,5.1450,-4.8895,-5.1099,7.0224,5.0979
15.784,4.9648,5.1543,-4.8891,-5.1200,7.0216,5.1139
15.806,4.9641,5.1707,-4.8903,-5.1280,7.0223,5.1290
15.826,4.9637,5.1799,-4.8898,-5.1379,7.0223,5.1290
15.848,4.9632,5.1891,-4.8893,-5.1479,7.0216,5.1459
15.870,4.9628,5.1973,-4.8885,-5.1629,7.0207,5.1618
15.890,4.9619,5.2148,-4.8880,-5.1729,7.0207,5.1618
15.912,4.9615,5.2229,-4.8890,-5.1831,7.0197,5.1789
15.934,4.9611,5.2311,-4.8886,-5.1930,7.0197,5.1789
15.954,4.9607,5.2403,-4.8881,-5.2029,7.0205,5.1960
15.976,4.9599,5.2575,-4.8877,-5.2128,7.0198,5.2118
15.998,4.9595,5.2666,-4.8873,-5.2226,7.0198,5.2118
16.018,4.9590,5.2757,-4.8887,-5.2308,7.0189,5.2285
16.040,4.9586,5.2837,-4.8880,-5.2454,7.0200,5.2435
16.062,4.9576,5.3007,-4.8875,-5.2551,7.0200,5.2435
16.082,4.9572,5.3087,-4.8870,-5.2648,7.0192,5.2590
16.104,4.9567,5.3167,-4.8864,-5.2744,7.0182,5.2754
16.126,4.9558,5.3306,-4.8892,-5.2869,7.0182,5.2754
16.146,4.9552,5.3395,-4.8886,-5.2965,7.0206,5.2947
16.168,4.9545,5.3485,-4.8881,-5.3062,7.0197,5.3102
16.190,4.9531,5.3654,-4.8871,-5.3207,7.0197,5.3102
16.210,4.9523,5.3743,-4.8864,-5.3303,7.0184,5.3265
16.232,4.9518,5.3803,-4.8862,-5.3392,7.0184,5.3265
16.254,4.9501,5.3972,-4.8854,-5.3488,7.0176,5.3421
16.274,4.9492,5.4062,-4.8846,-5.3585,7.0164,5.3576
16.296,4.9484,5.4141,-4.8838,-5.3681,7.0164,5.3576
16.318,4.9468,5.4290,-4.8826,-5.3819,7.0148,5.3739
16.338,4.9464,5.4320,-4.8821,-5.3868,7.0134,5.3897
16.360,4.9445,5.4488,-4.8807,-5.4012,7.0134,5.3897
16.382,4.9434,5.4577,-4.8797,-5.4108,7.0119,5.4050
16.402,4.9424,5.4657,-4.8781,-5.4242,7.0094,5.4250
16.424,4.9413,5.4746,-4.8770,-5.4339,7.0094,5.4250
16.446,4.9392,5.4914,-4.8759,-5.4435,7.0075,5.4417
16.466,4.9380,5.5004,-4.8747,-5.4532,7.0075,5.4417
16.488,4.9369,5.5083,-4.8735,-5.4629,7.0056,5.4571
