-0.2828,-0.0231,0.0
-0.2807,-0.0228,0.0
-0.2808,-0.0230,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2812,-0.0231,0.0
-0.2815,-0.0231,0.0
-0.3160,-0.0244,0.0
-0.3286,-0.0216,0.0
-0.3358,-0.0221,0.0
-0.3408,-0.0225,0.0
-0.3462,-0.0230,0.0
-0.3518,-0.0235,0.0
-0.3601,-0.0236,0.0
-0.3663,-0.0241,0.0
-0.3728,-0.0247,0.0
-0.3828,-0.0257,0.0
-0.3909,-0.0278,0.0
-0.3981,-0.0286,0.0
-0.4055,-0.0294,0.0
-0.4129,-0.0302,0.0
-0.4205,-0.0311,0.0
-0.4308,-0.0358,0.0
-0.4388,-0.0368,0.0
-0.4511,-0.0384,0.0
-0.4594,-0.0394,0.0
-0.4677,-0.0405,0.0
-0.4736,-0.0393,0.0
-0.4821,-0.0404,0.0
-0.4906,-0.0416,0.0
-0.4992,-0.0428,0.0
-0.5109,-0.0453,0.0
-0.5196,-0.0465,0.0
-0.5285,-0.0478,0.0
-0.5375,-0.0491,0.0
-0.5465,-0.0504,0.0
-0.5545,-0.0529,0.0
-0.5635,-0.0543,0.0
-0.5772,-0.0565,0.0
-0.5864,-0.0579,0.0
-0.5957,-0.0594,0.0
-0.6033,-0.0624,0.0
-0.6127,-0.0639,0.0
-0.6222,-0.0654,0.0
-0.6316,-0.0669,0.0
-0.6412,-0.0684,0.0
-0.6522,-0.0712,0.0
-0.6569,-0.0719,0.0
-0.6712,-0.0743,0.0
-0.6807,-0.0760,0.0
-0.6903,-0.0776,0.0
-0.6966,-0.0770,0.0
-0.7061,-0.0786,0.0
-0.7155,-0.0803,0.0
-0.7249,-0.0821,0.0
-0.7347,-0.0830,0.0
-0.7440,-0.0848,0.0
-0.7532,-0.0866,0.0
-0.7624,-0.0885,0.0
-0.7716,-0.0904,0.0
-0.7764,-0.0896,0.0
-0.7854,-0.0915,0.0
-0.7945,-0.0934,0.0
-0.8080,-0.0964,0.0
-0.8167,-0.0944,0.0
-0.8257,-0.0964,0.0
-0.8347,-0.0984,0.0
-0.8437,-0.1004,0.0
-0.8527,-0.1024,0.0
-0.8610,-0.1008,0.0
-0.8699,-0.1028,0.0
-0.8833,-0.1058,0.0
-0.8923,-0.1078,0.0
-0.9012,-0.1099,0.0
-0.9102,-0.1099,0.0
-0.9193,-0.1119,0.0
-0.9283,-0.1139,0.0
-0.9373,-0.1159,0.0
-0.9506,-0.1191,0.0
-0.9596,-0.1211,0.0
-0.9685,-0.1232,0.0
-0.9773,-0.1253,0.0
-0.9862,-0.1274,0.0
-0.9932,-0.1278,0.0
-1.0020,-0.1299,0.0
-1.0107,-0.1320,0.0
-1.0195,-0.1341,0.0
-1.0325,-0.1374,0.0
-1.0412,-0.1385,0.0
-1.0499,-0.1406,0.0
-1.0586,-0.1427,0.0
-1.0673,-0.1448,0.0
-1.0760,-0.1469,0.0
-1.0837,-0.1461,0.0
-1.0924,-0.1481,0.0
-1.1054,-0.1511,0.0
-1.1141,-0.1531,0.0
-1.1227,-0.1551,0.0
-1.1331,-0.1550,0.0
-1.1417,-0.1569,0.0
-1.1504,-0.1589,0.0
-1.1591,-0.1608,0.0
-1.1698,-0.1624,0.0
-1.1698,-0.1624,0.0
-1.1698,-0.1624,0.0
-1.1698,-0.1624,0.0
-1.1698,-0.1624,0.0
-1.1698,-0.1624,0.0
-1.1698,-0.1624,0.0
-1.2308,-0.1758,0.0
-1.2493,-0.1794,0.0
-1.2601,-0.1810,0.0
-1.2689,-0.1828,0.0
-1.2778,-0.1847,0.0
-1.2867,-0.1866,0.0
-1.2955,-0.1885,0.0
-1.3076,-0.1907,0.0
-1.3165,-0.1926,0.0
-1.3299,-0.1955,0.0
-1.3388,-0.1974,0.0
-1.3477,-0.1994,0.0
-1.3557,-0.2019,0.0
-1.3646,-0.2039,0.0
-1.3734,-0.2060,0.0
-1.3821,-0.2080,0.0
-1.3959,-0.2116,0.0
-1.4046,-0.2138,0.0
-1.4133,-0.2159,0.0
-1.4220,-0.2180,0.0
-1.4307,-0.2202,0.0
-1.4394,-0.2224,0.0
-1.4490,-0.2248,0.0
-1.4577,-0.2270,0.0
-1.4664,-0.2292,0.0
-1.4794,-0.2326,0.0
-1.4914,-0.2350,0.0
-1.5002,-0.2373,0.0
-1.5089,-0.2395,0.0
-1.5176,-0.2418,0.0
-1.5264,-0.2441,0.0
-1.5360,-0.2475,0.0
-1.5491,-0.2510,0.0
-1.5578,-0.2533,0.0
-1.5665,-0.2557,0.0
-1.5765,-0.2595,0.0
-1.5853,-0.2620,0.0
-1.5940,-0.2644,0.0
-1.6026,-0.2669,0.0
-1.6113,-0.2694,0.0
-1.6264,-0.2738,0.0
-1.6351,-0.2763,0.0
-1.6438,-0.2789,0.0
-1.6525,-0.2814,0.0
-1.6613,-0.2840,0.0
-1.6747,-0.2890,0.0
-1.6836,-0.2916,0.0
-1.6925,-0.2942,0.0
-1.7059,-0.2982,0.0
-1.7169,-0.3020,0.0
-1.7259,-0.3046,0.0
-1.7349,-0.3073,0.0
-1.7439,-0.3100,0.0
-1.7529,-0.3128,0.0
-1.7653,-0.3168,0.0
-1.7743,-0.3196,0.0
-1.7879,-0.3239,0.0
-1.7970,-0.3269,0.0
-1.8060,-0.3298,0.0
-1.8230,-0.3346,0.0
-1.8322,-0.3377,0.0
-1.8414,-0.3408,0.0
-1.8504,-0.3439,0.0
-1.8640,-0.3487,0.0
-1.8754,-0.3528,0.0
-1.8844,-0.3561,0.0
-1.8933,-0.3594,0.0
-1.9022,-0.3629,0.0
-1.9121,-0.3664,0.0
-1.9209,-0.3698,0.0
-1.9298,-0.3732,0.0
-1.9386,-0.3766,0.0
-1.9475,-0.3800,0.0
-1.9563,-0.3833,0.0
