t,gt_x,gt_y,kiss_x,kiss_y,ov_x,ov_y,ego_x,ego_y
10.402,4.3911,2.4705,1.4130,-0.8629,-4.3375,-2.4796,1.5806,-0.4344
10.424,4.3991,2.4841,1.4130,-0.8629,-4.3423,-2.4877,1.5806,-0.4344
10.444,4.4031,2.4909,1.4330,-0.8921,-4.3472,-2.4959,1.5871,-0.4349
10.466,4.4071,2.4977,1.4330,-0.8921,-4.3520,-2.5041,1.5899,-0.4498
10.488,4.4156,2.5123,1.4330,-0.8921,-4.3568,-2.5123,1.5899,-0.4498
10.508,4.4195,2.5192,1.4330,-0.8921,-4.3623,-2.5206,1.5963,-0.4506
10.530,4.4235,2.5261,1.4330,-0.8921,-4.3671,-2.5289,1.6027,-0.4513
10.552,4.4279,2.5339,1.4330,-0.8921,-4.3743,-2.5413,1.6027,-0.4513
10.572,4.4368,2.5495,1.4330,-0.8921,-4.3791,-2.5496,1.6088,-0.4520
10.594,4.4408,2.5565,1.4330,-0.8921,-4.3838,-2.5580,1.6152,-0.4528
10.616,4.4447,2.5635,1.4330,-0.8921,-4.3922,-2.5693,1.6152,-0.4528
10.636,4.4511,2.5750,1.4400,-0.9004,-4.3970,-2.5778,1.6216,-0.4535
10.658,4.4550,2.5820,1.4400,-0.9004,-4.4018,-2.5863,1.6216,-0.4535
10.680,4.4632,2.5971,1.4400,-0.9004,-4.4066,-2.5948,1.6276,-0.4542
10.700,4.4671,2.6043,1.4400,-0.9004,-4.4113,-2.6033,1.6341,-0.4550
10.722,4.4714,2.6123,1.4400,-0.9004,-4.4204,-2.6208,1.6341,-0.4550
10.744,4.4757,2.6204,1.4400,-0.9004,-4.4251,-2.6295,1.6405,-0.4557
10.764,4.4800,2.6285,1.4400,-0.9004,-4.4298,-2.6382,1.6465,-0.4565
10.786,4.4877,2.6429,1.4400,-0.9004,-4.4345,-2.6470,1.6465,-0.4565
10.808,4.4915,2.6501,1.4400,-0.9004,-4.4378,-2.6534,1.6529,-0.4572
10.828,4.4957,2.6582,1.4400,-0.9004,-4.4424,-2.6621,1.6594,-0.4580
10.850,4.5033,2.6727,1.4410,-0.9171,-4.4493,-2.6752,1.6594,-0.4580
10.872,4.5075,2.6808,1.4410,-0.9171,-4.4539,-2.6840,1.6110,-0.4677
10.892,4.5113,2.6881,1.4410,-0.9171,-4.4585,-2.6927,1.6110,-0.4677
10.914,4.5150,2.6954,1.4410,-0.9171,-4.4642,-2.7016,1.6166,-0.4686
10.936,4.5229,2.7109,1.4410,-0.9171,-4.4688,-2.7104,1.6222,-0.4695
10.956,4.5271,2.7191,1.4410,-0.9171,-4.4734,-2.7191,1.6222,-0.4695
10.978,4.5313,2.7273,1.4410,-0.9171,-4.4779,-2.7279,1.6275,-0.4703
11.000,4.5391,2.7428,1.4410,-0.9171,-4.4824,-2.7367,1.6332,-0.4712
11.022,4.5433,2.7511,1.4410,-0.9171,-4.4905,-2.7505,1.6332,-0.4712
11.042,4.5474,2.7593,1.4544,-0.9373,-4.4950,-2.7593,1.6388,-0.4721
11.064,4.5510,2.7667,1.4544,-0.9373,-4.4995,-2.7681,1.6441,-0.4729
11.086,4.5551,2.7749,1.4544,-0.9373,-4.5040,-2.7769,1.6441,-0.4729
11.106,4.5628,2.7905,1.4544,-0.9373,-4.5085,-2.7867,1.6498,-0.4738
11.128,4.5664,2.7978,1.4544,-0.9373,-4.5129,-2.7955,1.6554,-0.4747
11.150,4.5704,2.8061,1.4544,-0.9373,-4.5173,-2.8043,1.6554,-0.4747
11.170,4.5743,2.8143,1.4544,-0.9373,-4.5216,-2.8131,1.6607,-0.4755
11.192,4.5813,2.8290,1.4544,-0.9373,-4.5281,-2.8263,1.6607,-0.4755
11.214,4.5848,2.8364,1.4544,-0.9373,-4.5336,-2.8361,1.6664,-0.4764
11.234,4.5887,2.8447,1.4544,-0.9373,-4.5379,-2.8449,1.6720,-0.4773
11.256,4.5960,2.8603,1.4815,-0.9487,-4.5422,-2.8537,1.6720,-0.4773
11.278,4.5994,2.8677,1.4815,-0.9487,-4.5464,-2.8625,1.6623,-0.4762
11.298,4.6028,2.8750,1.4815,-0.9487,-4.5506,-2.8713,1.6677,-0.4771
11.320,4.6062,2.8824,1.4815,-0.9487,-4.5544,-2.8822,1.6677,-0.4771
11.342,4.6138,2.8989,1.4815,-0.9487,-4.5606,-2.8954,1.6732,-0.4779
11.362,4.6176,2.9071,1.4815,-0.9487,-4.5647,-2.9041,1.6783,-0.4787
11.384,4.6213,2.9152,1.4815,-0.9487,-4.5687,-2.9128,1.6783,-0.4787
11.406,4.6246,2.9225,1.4815,-0.9487,-4.5723,-2.9221,1.6837,-0.4796
11.426,4.6279,2.9298,1.4815,-0.9487,-4.5762,-2.9308,1.6837,-0.4796
11.448,4.6345,2.9443,1.5270,-0.9525,-4.5801,-2.9395,1.6891,-0.4804
11.470,4.6381,2.9525,1.5270,-0.9525,-4.5839,-2.9482,1.6942,-0.4813
11.490,4.6418,2.9608,1.5270,-0.9525,-4.5878,-2.9569,1.6942,-0.4813
11.512,4.6486,2.9764,1.5270,-0.9525,-4.5931,-2.9708,1.6996,-0.4821
11.534,4.6522,2.9847,1.5270,-0.9525,-4.5969,-2.9796,1.7051,-0.4830
11.554,4.6558,2.9930,1.5270,-0.9525,-4.6006,-2.9884,1.7051,-0.4830
11.576,4.6594,3.0013,1.5270,-0.9525,-4.6043,-2.9972,1.7102,-0.4838
11.598,4.6657,3.0160,1.5270,-0.9525,-4.6080,-3.0060,1.7156,-0.4846
11.618,4.6692,3.0244,1.5270,-0.9525,-4.6102,-3.0136,1.7156,-0.4846
11.640,4.6727,3.0327,1.5744,-0.9656,-4.6138,-3.0224,1.7210,-0.4855
11.662,4.6758,3.0401,1.5744,-0.9656,-4.6192,-3.0357,1.7503,-0.4473
11.682,4.6820,3.0549,1.5744,-0.9656,-4.6227,-3.0445,1.7503,-0.4473
11.704,4.6850,3.0623,1.5744,-0.9656,-4.6288,-3.0541,1.7561,-0.4476
11.726,4.6881,3.0698,1.5744,-0.9656,-4.6325,-3.0629,1.7561,-0.4476
11.746,4.6915,3.0781,1.5744,-0.9656,-4.6360,-3.0718,1.7619,-0.4479
11.768,4.6979,3.0939,1.5744,-0.9656,-4.6396,-3.0807,1.7673,-0.4482
11.790,4.7009,3.1014,1.5744,-0.9656,-4.6432,-3.0895,1.7673,-0.4482
11.810,4.7039,3.1089,1.5744,-0.9656,-4.6464,-3.0994,1.7731,-0.4485
11.832,4.7098,3.1238,1.5744,-0.9656,-4.6517,-3.1129,1.7789,-0.4488
11.854,4.7128,3.1313,1.6216,-0.9855,-4.6551,-3.1218,1.7789,-0.4488
11.874,4.7161,3.1398,1.6216,-0.9855,-4.6586,-3.1308,1.7843,-0.4491
11.896,4.7219,3.1548,1.6216,-0.9855,-4.6621,-3.1398,1.7901,-0.4494
11.918,4.7252,3.1632,1.6216,-0.9855,-4.6654,-3.1500,1.7901,-0.4494
11.938,4.7281,3.1708,1.6216,-0.9855,-4.6689,-3.1590,1.7958,-0.4497
11.960,4.7313,3.1792,1.6216,-0.9855,-4.6723,-3.1680,1.8013,-0.4499
11.982,4.7374,3.1952,1.6216,-0.9855,-4.6774,-3.1816,1.8013,-0.4499
12.002,4.7402,3.2027,1.6216,-0.9855,-4.6789,-3.1893,1.8070,-0.4502
12.024,4.7434,3.2112,1.6216,-0.9855,-4.6822,-3.1983,1.8070,-0.4502
12.046,4.7466,3.2197,1.6636,-0.9996,-4.6856,-3.2073,1.8128,-0.4505
12.066,4.7522,3.2348,1.6636,-0.9996,-4.6889,-3.2164,1.8432,-0.4331
12.088,4.7550,3.2423,1.6636,-0.9996,-4.6921,-3.2254,1.8432,-0.4331
12.110,4.7574,3.2489,1.6636,-0.9996,-4.6952,-3.2349,1.8493,-0.4331
12.130,4.7629,3.2640,1.6636,-0.9996,-4.6985,-3.2440,1.8554,-0.4332
12.152,4.7660,3.2725,1.6636,-0.9996,-4.7033,-3.2576,1.8554,-0.4332
12.174,4.7691,3.2811,1.6636,-0.9996,-4.7066,-3.2667,1.8612,-0.4332
12.194,4.7718,3.2886,1.6636,-0.9996,-4.7098,-3.2758,1.8673,-0.4333
12.216,4.7769,3.3029,1.6636,-0.9996,-4.7142,-3.2863,1.8673,-0.4333
12.238,4.7799,3.3114,1.7106,-1.0070,-4.7174,-3.2955,1.8734,-0.4333
12.258,4.7826,3.3190,1.7106,-1.0070,-4.7206,-3.3046,1.8734,-0.4333
12.280,4.7883,3.3352,1.7106,-1.0070,-4.7237,-3.3138,1.8792,-0.4334
12.302,4.7909,3.3428,1.7106,-1.0070,-4.7322,-3.3330,1.8853,-0.4334
12.322,4.7936,3.3504,1.7106,-1.0070,-4.7353,-3.3420,1.8853,-0.4334
12.344,4.7992,3.3666,1.7106,-1.0070,-4.7384,-3.3510,1.8915,-0.4335
12.366,4.8022,3.3752,1.7106,-1.0070,-4.7415,-3.3600,1.8972,-0.4335
12.386,4.8048,3.3828,1.7106,-1.0070,-4.7446,-3.3690,1.8972,-0.4335
12.408,4.8074,3.3905,1.7106,-1.0070,-4.7502,-3.3825,1.9033,-0.4335
12.430,4.8130,3.4066,1.7106,-1.0070,-4.7533,-3.3916,1.9095,-0.4336
12.450,4.8152,3.4133,1.7165,-1.0098,-4.7564,-3.4006,1.9095,-0.4336
12.472,4.8182,3.4218,1.7165,-1.0098,-4.7610,-3.4142,1.8950,-0.4158
12.494,4.8237,3.4379,1.7165,-1.0098,-4.7641,-3.4232,1.9009,-0.4155
12.514,4.8266,3.4464,1.7165,-1.0098,-4.7672,-3.4310,1.9009,-0.4155
12.536,4.8295,3.4549,1.7165,-1.0098,-4.7703,-3.4400,1.9067,-0.4153
12.558,4.8325,3.4634,1.7165,-1.0098,-4.7733,-3.4489,1.9067,-0.4153
12.578,4.8354,3.4719,1.7165,-1.0098,-4.7764,-3.4579,1.9122,-0.4151
12.600,4.8402,3.4860,1.7165,-1.0098,-4.7794,-3.4668,1.9180,-0.4149
12.622,4.8430,3.4945,1.7165,-1.0098,-4.7837,-3.4777,1.9180,-0.4149
12.642,4.8456,3.5021,1.7619,-1.0191,-4.7867,-3.4866,1.9239,-0.4147
12.664,4.8506,3.5173,1.7619,-1.0191,-4.7897,-3.4955,1.9294,-0.4145
12.686,4.8530,3.5249,1.7619,-1.0191,-4.7926,-3.5044,1.9294,-0.4145
12.706,4.8557,3.5335,1.7619,-1.0191,-4.7952,-3.5138,1.9352,-0.4143
12.728,4.8584,3.5422,1.7619,-1.0191,-4.7980,-3.5228,1.9411,-0.4141
12.750,4.8634,3.5585,1.7619,-1.0191,-4.8007,-3.5319,1.9411,-0.4141
12.770,4.8660,3.5672,1.7619,-1.0191,-4.8034,-3.5409,1.9466,-0.4139
12.792,4.8682,3.5749,1.7619,-1.0191,-4.8074,-3.5545,1.9466,-0.4139
12.814,4.8705,3.5826,1.7619,-1.0191,-4.8101,-3.5667,1.9524,-0.4137
12.834,4.8751,3.5990,1.7619,-1.0191,-4.8128,-3.5758,1.9582,-0.4135
12.856,4.8770,3.6058,1.8026,-1.0181,-4.8156,-3.5848,1.9582,-0.4135
12.878,4.8812,3.6213,1.8026,-1.0181,-4.8183,-3.5938,1.9721,-0.3797
12.900,4.8831,3.6281,1.8026,-1.0181,-4.8233,-3.6058,1.9781,-0.3790
12.920,4.8852,3.6358,1.8026,-1.0181,-4.8261,-3.6149,1.9781,-0.3790
12.942,4.8875,3.6446,1.8026,-1.0181,-4.8302,-3.6286,1.9840,-0.3783
12.964,4.8921,3.6621,1.8026,-1.0181,-4.8329,-3.6378,1.9896,-0.3776
12.984,4.8941,3.6699,1.8026,-1.0181,-4.8355,-3.6470,1.9896,-0.3776
13.006,4.8962,3.6777,1.8026,-1.0181,-4.8381,-3.6575,1.9956,-0.3769
13.028,4.9003,3.6935,1.8026,-1.0181,-4.8408,-3.6669,2.0015,-0.3762
13.048,4.9021,3.7005,1.7872,-1.0199,-4.8435,-3.6763,2.0015,-0.3762
13.070,4.9044,3.7094,1.7872,-1.0199,-4.8462,-3.6857,2.0072,-0.3756
13.092,4.9082,3.7242,1.7872,-1.0199,-4.8502,-3.6998,2.0072,-0.3756
13.112,4.9103,3.7322,1.7872,-1.0199,-4.8537,-3.7121,2.0131,-0.3749
13.134,4.9123,3.7401,1.7872,-1.0199,-4.8564,-3.7216,2.0191,-0.3742
13.156,4.9166,3.7569,1.7872,-1.0199,-4.8591,-3.7311,2.0191,-0.3742
13.176,4.9186,3.7648,1.7872,-1.0199,-4.8617,-3.7406,2.0247,-0.3735
13.198,4.9203,3.7717,1.7872,-1.0199,-4.8652,-3.7551,2.0306,-0.3729
13.220,4.9246,3.7884,1.7872,-1.0199,-4.8678,-3.7646,2.0306,-0.3729
13.240,4.9268,3.7972,1.8507,-1.0371,-4.8704,-3.7742,2.0366,-0.3722
13.262,4.9288,3.8051,1.8507,-1.0371,-4.8742,-3.7885,2.0241,-0.3700
13.284,4.9310,3.8139,1.8507,-1.0371,-4.8767,-3.7981,2.0241,-0.3700
13.304,4.9349,3.8295,1.8507,-1.0371,-4.8786,-3.8078,2.0298,-0.3693
13.326,4.9370,3.8383,1.8507,-1.0371,-4.8811,-3.8173,2.0298,-0.3693
13.348,4.9392,3.8472,1.8507,-1.0371,-4.8836,-3.8269,2.0355,-0.3686
13.368,4.9417,3.8570,1.8507,-1.0371,-4.8861,-3.8365,2.0408,-0.3679
13.390,4.9456,3.8727,1.8507,-1.0371,-4.8886,-3.8462,2.0408,-0.3679
13.412,4.9475,3.8806,1.8507,-1.0371,-4.8940,-3.8642,2.0465,-0.3672
13.432,4.9496,3.8895,1.8507,-1.0371,-4.8966,-3.8740,2.0522,-0.3665
13.454,4.9513,3.8965,1.8799,-1.0580,-4.8990,-3.8838,2.0522,-0.3665
13.476,4.9555,3.9144,1.8799,-1.0580,-4.9015,-3.8937,2.0576,-0.3658
13.496,4.9574,3.9223,1.8799,-1.0580,-4.9039,-3.9035,2.0633,-0.3651
13.518,4.9594,3.9313,1.8799,-1.0580,-4.9047,-3.9127,2.0633,-0.3651
13.540,4.9630,3.9472,1.8799,-1.0580,-4.9070,-3.9226,2.0690,-0.3644
13.560,4.9650,3.9562,1.8799,-1.0580,-4.9093,-3.9325,2.0743,-0.3637
13.582,4.9667,3.9641,1.8799,-1.0580,-4.9127,-3.9474,2.0743,-0.3637
13.604,4.9685,3.9720,1.8799,-1.0580,-4.9120,-3.9552,2.0800,-0.3630
13.624,4.9721,3.9888,1.8799,-1.0580,-4.9142,-3.9650,2.0800,-0.3630
13.646,4.9736,3.9957,1.8848,-1.0704,-4.9163,-3.9748,2.0857,-0.3623
13.668,4.9756,4.0046,1.8848,-1.0704,-4.9184,-3.9847,2.0720,-0.3781
13.688,4.9789,4.0203,1.8848,-1.0704,-4.9204,-3.9945,2.0720,-0.3781
13.710,4.9808,4.0292,1.8848,-1.0704,-4.9230,-4.0031,2.0775,-0.3776
13.732,4.9825,4.0371,1.8848,-1.0704,-4.9260,-4.0178,2.0829,-0.3772
13.752,4.9841,4.0449,1.8848,-1.0704,-4.9281,-4.0276,2.0829,-0.3772
13.774,4.9878,4.0626,1.8848,-1.0704,-4.9301,-4.0374,2.0880,-0.3767
13.796,4.9894,4.0705,1.8848,-1.0704,-4.9321,-4.0472,2.0934,-0.3762
13.816,4.9912,4.0794,1.8848,-1.0704,-4.9347,-4.0573,2.0934,-0.3762
13.838,4.9929,4.0883,1.8848,-1.0704,-4.9367,-4.0672,2.0988,-0.3758
13.860,4.9961,4.1042,1.8824,-1.0834,-4.9386,-4.0771,2.1039,-0.3753
13.880,4.9976,4.1121,1.8824,-1.0834,-4.9406,-4.0871,2.1039,-0.3753
13.902,4.9992,4.1201,1.8824,-1.0834,-4.9446,-4.1015,2.1094,-0.3748
13.924,5.0022,4.1361,1.8824,-1.0834,-4.9465,-4.1115,2.1094,-0.3748
13.944,5.0037,4.1441,1.8824,-1.0834,-4.9484,-4.1214,2.1148,-0.3744
13.966,5.0052,4.1521,1.8824,-1.0834,-4.9503,-4.1314,2.1199,-0.3739
13.988,5.0080,4.1671,1.8824,-1.0834,-4.9521,-4.1414,2.1199,-0.3739
14.008,5.0094,4.1751,1.8824,-1.0834,-4.9553,-4.1508,2.1253,-0.3734
14.030,5.0111,4.1842,1.8824,-1.0834,-4.9572,-4.1607,2.1308,-0.3729
14.052,5.0141,4.2012,1.8771,-1.0941,-4.9599,-4.1757,2.1308,-0.3729
14.072,5.0155,4.2093,1.8771,-1.0941,-4.9616,-4.1857,2.0824,-0.4003
14.094,5.0169,4.2173,1.8771,-1.0941,-4.9643,-4.1938,2.0870,-0.4002
14.116,5.0183,4.2254,1.8771,-1.0941,-4.9660,-4.2037,2.0870,-0.4002
14.136,5.0212,4.2425,1.8771,-1.0941,-4.9678,-4.2136,2.0917,-0.4001
14.158,5.0227,4.2516,1.8771,-1.0941,-4.9695,-4.2236,2.0917,-0.4001
14.180,5.0242,4.2606,1.8771,-1.0941,-4.9712,-4.2335,2.0961,-0.4000
14.200,5.0268,4.2768,1.8771,-1.0941,-4.9729,-4.2435,2.1007,-0.4000
14.222,5.0283,4.2858,1.8771,-1.0941,-4.9764,-4.2592,2.1007,-0.4000
14.244,5.0294,4.2929,1.8777,-1.0960,-4.9781,-4.2691,2.1054,-0.3999
14.264,5.0309,4.3020,1.8777,-1.0960,-4.9796,-4.2791,2.1098,-0.3998
14.286,5.0333,4.3181,1.8777,-1.0960,-4.9812,-4.2889,2.1098,-0.3998
14.308,5.0343,4.3251,1.8777,-1.0960,-4.9812,-4.2948,2.1144,-0.3997
14.328,5.0356,4.3341,1.8777,-1.0960,-4.9826,-4.3046,2.1191,-0.3997
14.350,5.0380,4.3521,1.8777,-1.0960,-4.9840,-4.3143,2.1191,-0.3997
14.372,5.0391,4.3600,1.8777,-1.0960,-4.9859,-4.3289,2.1235,-0.3996
14.392,5.0401,4.3680,1.8777,-1.0960,-4.9886,-4.3404,2.1235,-0.3996
14.414,5.0411,4.3760,1.8777,-1.0960,-4.9899,-4.3501,2.1281,-0.3995
14.436,5.0431,4.3929,1.8777,-1.0960,-4.9911,-4.3598,2.1328,-0.3994
14.456,5.0442,4.4018,1.9062,-1.1071,-4.9923,-4.3695,2.1328,-0.3994
14.478,5.0451,4.4098,1.9062,-1.1071,-4.9934,-4.3793,2.1152,-0.3948
14.500,5.0460,4.4177,1.9062,-1.1071,-4.9938,-4.3870,2.1195,-0.3946
14.520,5.0480,4.4356,1.9062,-1.1071,-4.9949,-4.3967,2.1195,-0.3946
14.542,5.0490,4.4446,1.9062,-1.1071,-4.9964,-4.4112,2.1239,-0.3945
14.564,5.0499,4.4535,1.9062,-1.1071,-4.9974,-4.4208,2.1279,-0.3943
14.584,5.0508,4.4625,1.9062,-1.1071,-4.9984,-4.4305,2.1279,-0.3943
14.606,5.0516,4.4704,1.9062,-1.1071,-5.0009,-4.4425,2.1323,-0.3942
14.628,5.0534,4.4883,1.9062,-1.1071,-5.0019,-4.4522,2.1366,-0.3941
14.648,5.0540,4.4953,1.9426,-1.1121,-5.0029,-4.4618,2.1366,-0.3941
14.670,5.0549,4.5043,1.9426,-1.1121,-5.0038,-4.4715,2.1407,-0.3939
14.692,5.0563,4.5202,1.9426,-1.1121,-5.0052,-4.4861,2.1407,-0.3939
14.712,5.0569,4.5272,1.9426,-1.1121,-5.0061,-4.4943,2.1451,-0.3938
14.734,5.0577,4.5361,1.9426,-1.1121,-5.0069,-4.5039,2.1494,-0.3936
14.756,5.0590,4.5521,1.9426,-1.1121,-5.0078,-4.5136,2.1494,-0.3936
14.778,5.0597,4.5600,1.9426,-1.1121,-5.0086,-4.5233,2.1535,-0.3935
14.798,5.0603,4.5680,1.9426,-1.1121,-5.0107,-4.5354,2.1578,-0.3933
14.820,5.0610,4.5770,1.9426,-1.1121,-5.0114,-4.5451,2.1578,-0.3933
14.842,5.0622,4.5941,1.9760,-1.1191,-5.0126,-4.5598,2.1622,-0.3932
14.862,5.0628,4.6022,1.9760,-1.1191,-5.0134,-4.5697,2.1782,-0.3658
14.884,5.0635,4.6113,1.9760,-1.1191,-5.0141,-4.5795,2.1782,-0.3658
14.906,5.0646,4.6275,1.9760,-1.1191,-5.0158,-4.5874,2.1827,-0.3653
14.926,5.0651,4.6356,1.9760,-1.1191,-5.0166,-4.5973,2.1827,-0.3653
14.948,5.0657,4.6447,1.9760,-1.1191,-5.0173,-4.6071,2.1872,-0.3648
14.970,5.0668,4.6620,1.9760,-1.1191,-5.0181,-4.6169,2.1915,-0.3643
14.990,5.0673,4.6691,1.9760,-1.1191,-5.0188,-4.6268,2.1915,-0.3643
15.012,5.0678,4.6772,1.9760,-1.1191,-5.0190,-4.6388,2.1960,-0.3637
15.036,5.0688,4.6945,2.0014,-1.1209,-5.0197,-4.6486,2.2005,-0.3632
15.058,5.0692,4.7027,2.0014,-1.1209,-5.0203,-4.6584,2.2005,-0.3632
15.078,5.0697,4.7119,2.0014,-1.1209,-5.0209,-4.6683,2.2048,-0.3627
15.100,5.0701,4.7200,2.0014,-1.1209,-5.0215,-4.6781,2.2093,-0.3621
15.122,5.0710,4.7374,2.0014,-1.1209,-5.0239,-4.6947,2.2093,-0.3621
15.142,5.0715,4.7466,2.0014,-1.1209,-5.0245,-4.7046,2.2138,-0.3616
15.164,5.0719,4.7558,2.0014,-1.1209,-5.0251,-4.7144,2.2180,-0.3611
15.186,5.0723,4.7640,2.0014,-1.1209,-5.0257,-4.7243,2.2180,-0.3611
15.206,5.0730,4.7813,2.0014,-1.1209,-5.0273,-4.7335,2.2225,-0.3605
15.228,5.0734,4.7905,2.0014,-1.1209,-5.0278,-4.7434,2.2271,-0.3600
15.250,5.0737,4.7987,2.0338,-1.1046,-5.0284,-4.7532,2.2271,-0.3600
15.270,5.0740,4.8079,2.0338,-1.1046,-5.0289,-4.7630,2.2172,-0.3226
15.292,5.0746,4.8243,2.0338,-1.1046,-5.0297,-4.7778,2.2172,-0.3226
15.314,5.0749,4.8335,2.0338,-1.1046,-5.0322,-4.7895,2.2215,-0.3215
15.334,5.0752,4.8427,2.0338,-1.1046,-5.0327,-4.7993,2.2258,-0.3204
15.356,5.0755,4.8519,2.0338,-1.1046,-5.0333,-4.8091,2.2258,-0.3204
15.378,5.0759,4.8694,2.0338,-1.1046,-5.0338,-4.8190,2.2298,-0.3194
15.398,5.0761,4.8765,2.0338,-1.1046,-5.0344,-4.8316,2.2341,-0.3183
15.420,5.0763,4.8847,2.0338,-1.1046,-5.0349,-4.8414,2.2341,-0.3183
15.442,5.0767,4.9001,2.0338,-1.1046,-5.0355,-4.8562,2.2385,-0.3173
15.462,5.0768,4.9083,2.0598,-1.1001,-5.0360,-4.8661,2.2425,-0.3163
15.484,5.0770,4.9175,2.0598,-1.1001,-5.0364,-4.8760,2.2425,-0.3163
15.506,5.0773,4.9339,2.0598,-1.1001,-5.0366,-4.8875,2.2468,-0.3152
15.526,5.0773,4.9390,2.0598,-1.1001,-5.0369,-4.8974,2.2468,-0.3152
15.548,5.0775,4.9564,2.0598,-1.1001,-5.0373,-4.9073,2.2511,-0.3141
15.570,5.0776,4.9657,2.0598,-1.1001,-5.0376,-4.9172,2.2552,-0.3131
15.592,5.0777,4.9739,2.0598,-1.1001,-5.0381,-4.9320,2.2552,-0.3131
15.612,5.0777,4.9821,2.0598,-1.1001,-5.0375,-4.9457,2.2595,-0.3120
15.634,5.0778,5.0005,2.0598,-1.1001,-5.0377,-4.9557,2.2638,-0.3109
15.656,5.0778,5.0077,2.1012,-1.1121,-5.0378,-4.9657,2.2638,-0.3109
15.676,5.0779,5.0169,2.1012,-1.1121,-5.0380,-4.9756,2.2751,-0.2896
15.698,5.0778,5.0333,2.1012,-1.1121,-5.0378,-4.9870,2.2795,-0.2882
15.720,5.0778,5.0425,2.1012,-1.1121,-5.0379,-4.9970,2.2795,-0.2882
15.740,5.0778,5.0518,2.1012,-1.1121,-5.0380,-5.0070,2.2839,-0.2869
15.762,5.0777,5.0610,2.1012,-1.1121,-5.0381,-5.0220,2.2880,-0.2856
15.784,5.0775,5.0774,2.1012,-1.1121,-5.0381,-5.0321,2.2880,-0.2856
15.804,5.0774,5.0856,2.1012,-1.1121,-5.0393,-5.0442,2.2925,-0.2842
15.826,5.0773,5.0948,2.1012,-1.1121,-5.0393,-5.0542,2.2925,-0.2842
15.848,5.0772,5.1030,2.1260,-1.1148,-5.0394,-5.0642,2.2969,-0.2828
15.868,5.0771,5.1204,2.1260,-1.1148,-5.0394,-5.0742,2.3010,-0.2815
15.890,5.0771,5.1285,2.1260,-1.1148,-5.0395,-5.0841,2.3010,-0.2815
15.912,5.0770,5.1356,2.1260,-1.1148,-5.0408,-5.0982,2.3054,-0.2802
15.932,5.0770,5.1447,2.1260,-1.1148,-5.0408,-5.1080,2.3099,-0.2788
15.954,5.0768,5.1628,2.1260,-1.1148,-5.0409,-5.1178,2.3099,-0.2788
15.976,5.0767,5.1708,2.1260,-1.1148,-5.0409,-5.1276,2.3140,-0.2775
15.996,5.0766,5.1789,2.1260,-1.1148,-5.0417,-5.1390,2.3184,-0.2761
16.018,5.0763,5.1959,2.1260,-1.1148,-5.0417,-5.1487,2.3184,-0.2761
16.040,5.0761,5.2049,2.1260,-1.1148,-5.0416,-5.1633,2.3228,-0.2748
16.060,5.0759,5.2139,2.1260,-1.1148,-5.0415,-5.1731,2.3270,-0.2735
16.082,5.0757,5.2228,2.1260,-1.1148,-5.0414,-5.1828,2.3270,-0.2735
16.104,5.0753,5.2388,2.2030,-1.1375,-5.0414,-5.1923,2.3314,-0.2721
16.124,5.0750,5.2467,2.2030,-1.1375,-5.0412,-5.2020,2.3314,-0.2721
16.146,5.0748,5.2546,2.2030,-1.1375,-5.0411,-5.2116,2.3677,-0.2499
16.168,5.0745,5.2646,2.2030,-1.1375,-5.0409,-5.2213,2.3723,-0.2484
16.188,5.0739,5.2814,2.2030,-1.1375,-5.0406,-5.2310,2.3723,-0.2484
16.210,5.0736,5.2893,2.2030,-1.1375,-5.0398,-5.2401,2.3771,-0.2467
16.232,5.0732,5.2982,2.2030,-1.1375,-5.0394,-5.2546,2.3820,-0.2450
16.252,5.0728,5.3071,2.2030,-1.1375,-5.0391,-5.2642,2.3820,-0.2450
16.274,5.0724,5.3160,2.2030,-1.1375,-5.0387,-5.2738,2.3866,-0.2434
16.296,5.0717,5.3318,2.2030,-1.1375,-5.0386,-5.2849,2.3915,-0.2418
16.316,5.0714,5.3387,2.2354,-1.1524,-5.0382,-5.2945,2.3915,-0.2418
16.338,5.0705,5.3545,2.2354,-1.1524,-5.0378,-5.3041,2.3964,-0.2401
16.360,5.0699,5.3644,2.2354,-1.1524,-5.0372,-5.3138,2.4009,-0.2385
16.380,5.0693,5.3734,2.2354,-1.1524,-5.0366,-5.3234,2.4009,-0.2385
16.402,5.0687,5.3813,2.2354,-1.1524,-5.0358,-5.3384,2.4058,-0.2368
16.424,5.0680,5.3902,2.2354,-1.1524,-5.0352,-5.3481,2.4058,-0.2368
16.444,5.0665,5.4080,2.2354,-1.1524,-5.0344,-5.3578,2.4107,-0.2352
16.466,5.0658,5.4169,2.2354,-1.1524,-5.0337,-5.3675,2.4153,-0.2336
16.488,5.0650,5.4258,2.2354,-1.1524,-5.0329,-5.3772,2.4153,-0.2336
16.508,5.0642,5.4338,2.2418,-1.1737,-5.0318,-5.3864,2.4202,-0.2319
16.530,5.0628,5.4487,2.2418,-1.1737,-5.0309,-5.3961,2.4209,-0.2527
16.552,5.0619,5.4576,2.2418,-1.1737,-5.0296,-5.4107,2.4209,-0.2527
16.572,5.0610,5.4666,2.2418,-1.1737,-5.0287,-5.4204,2.4254,-0.2515
